epoch,train_loss,val_loss,train_acc,val_acc
1,0.99600521593637,1.2414107175176359,51.17252931323283,45.819397993311036
2,0.7938545844463049,1.1339139555608948,62.8140703517588,45.819397993311036
3,0.7304147876287426,1.1227151885080497,67.08542713567839,45.819397993311036
4,0.7022214962210088,1.141531935104957,67.33668341708542,45.819397993311036
5,0.6639988552186158,1.0965960085591344,70.10050251256281,45.819397993311036
6,0.6718196075166291,1.0945770335835359,68.67671691792296,45.819397993311036
7,0.6346355401091839,1.551125600585172,71.69179229480737,40.13377926421405
8,0.6223147270867173,2.3182776209502713,70.01675041876047,40.13377926421405
9,0.6100086354131076,2.5688571028884835,72.69681742043551,45.819397993311036
10,0.6159815455800924,3.065380275847521,71.18927973199331,40.13377926421405
11,0.5892606729039395,7.0698976755939595,72.44556113902848,40.13377926421405
12,0.5843059171983345,3.6326539157625026,72.61306532663316,46.15384615384615
13,0.5609390201480744,13.437237883092568,75.20938023450586,45.819397993311036
14,0.5656134726813491,14.596552348057163,73.86934673366834,45.819397993311036
15,0.555686663193519,8.354806762873928,74.12060301507537,45.819397993311036
16,0.5396871221325106,4.056411873935457,76.54941373534339,60.200668896321076
17,0.5526418901568082,2.3668791015809996,75.37688442211056,62.207357859531776
18,0.52987896437621,3.5073696482540373,75.87939698492463,45.819397993311036
19,0.520381972218678,4.607556744164049,76.80067001675042,49.83277591973244
20,0.5187385357804035,5.841267683035554,76.88442211055276,46.15384615384615
21,0.5070004302452956,6.308849656860964,78.30820770519263,45.819397993311036
22,0.5064426644563276,3.4840413208390557,77.05192629815745,45.819397993311036
23,0.5107874572277069,2.8207493370591994,77.97319932998325,45.819397993311036
24,0.5043263059465131,6.063624106123296,77.72194304857621,45.819397993311036
25,0.5123579140683914,6.2526943069636625,76.29815745393634,45.819397993311036
26,0.495614945788679,6.475683542398306,77.47068676716918,45.819397993311036
27,0.49595881726474217,1.9740504217785737,78.14070351758794,56.187290969899664
28,0.5048767063685597,3.610696417033473,77.97319932998325,47.15719063545151
29,0.4821232025647283,3.289662785354665,79.06197654941374,39.79933110367893
30,0.4785969376164665,4.094566641045255,79.22948073701842,49.49832775919732
31,0.48339916962874396,3.5281636834543284,78.64321608040201,46.82274247491639
32,0.4766589123599693,4.1492135963312355,79.22948073701842,45.819397993311036
33,0.47270779279208863,4.01379118396287,79.64824120603015,46.15384615384615
34,0.473907564752665,3.2200943698053774,77.88944723618091,45.819397993311036
35,0.48039736370345454,3.3835435902394577,78.81072026800669,45.819397993311036
36,0.4850469755766979,4.840775522499977,77.21943048576215,45.819397993311036
37,0.49522546043547755,4.401553396397211,77.47068676716918,45.819397993311036
38,0.47779131684471016,2.636178289767492,78.89447236180904,46.15384615384615
39,0.4593841659663311,1.6395630138773583,79.7319932998325,60.86956521739131
40,0.4599929950145421,1.9052126902002953,80.31825795644892,53.17725752508361
41,0.4726125778165495,3.7042110125755388,79.98324958123953,46.15384615384615
42,0.4677171017257013,5.0459451914631,79.89949748743719,45.819397993311036
43,0.476661377466304,2.562573774602501,79.14572864321609,46.82274247491639
44,0.46612056675468455,1.5920647960841456,79.81574539363484,49.163879598662206
45,0.4587741028923086,1.6897863006113365,80.56951423785594,47.491638795986624
46,0.461478441204857,1.048782607783442,78.30820770519263,49.163879598662206
47,0.46906660948965817,1.1308876579023126,79.31323283082077,55.852842809364546
48,0.4733985710882861,2.329040324010179,77.55443886097152,46.48829431438127
49,0.44938921943381804,3.5586288956096737,80.73701842546063,46.15384615384615
50,0.46479117690618316,2.074747099924247,79.48073701842546,47.15719063545151
51,0.45350591226838144,1.0646133032132152,81.15577889447236,51.83946488294314
52,0.4673424066610672,1.94936057795649,79.89949748743719,56.52173913043478
53,0.461818562180952,0.8635945126763156,79.5644891122278,55.51839464882943
54,0.47132838940500615,0.8513936440282841,78.9782244556114,51.17056856187291
55,0.4446054706022368,2.0223541738197555,80.23450586264657,46.82274247491639
56,0.4667105413162129,1.5948073501172273,79.48073701842546,47.15719063545151
57,0.4555689474845452,1.1466008697863805,80.4857621440536,49.163879598662206
58,0.45284115669116304,3.0090295184017424,80.56951423785594,46.15384615384615
59,0.453440062664262,1.7396060160569922,81.65829145728644,46.82274247491639
60,0.45212893549920724,1.7414092698623505,79.48073701842546,54.515050167224075
61,0.45189286366579323,1.1962375959823761,80.31825795644892,61.53846153846154
62,0.4540535995309277,2.300195525721164,80.23450586264657,46.82274247491639
63,0.4448795515288859,2.216630256694296,80.15075376884423,46.48829431438127
64,0.4436098063611106,1.311566716452506,81.65829145728644,49.49832775919732
65,0.4378065788865688,1.5729452072577332,80.90452261306532,57.859531772575245
