epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,beta
1,0.40650929847554346,0.17316877712374149,0.40645548856038743,0.1728401435258795,7.000070575094303,42.757035768949066,7.686158073360571e-06
2,0.07522765624413338,0.03432720059834196,0.07495816701545788,0.034092585428502645,29.43808091066191,25.628666485432397,9.154408582006738e-06
3,0.027899339149270824,0.016704659304740438,0.02762786926423984,0.016410294864139828,24.810218922856265,26.90264006522188,1.0941850065037413e-05
4,0.014011672729161416,0.012395713266520995,0.013583772814203946,0.01189339039753811,32.623496504484905,38.29758295167649,1.3116306549289961e-05
5,0.008675892563564843,0.00621878988199858,0.007925518654236942,0.005287002356268191,47.61479926308994,59.126358427730295,1.5759257661579782e-05
6,0.0059864526416426225,0.0047651724578395335,0.004736472965628408,0.003342945968115509,65.89861190259157,74.97943184128573,1.896822375212947e-05
7,0.005023400985652977,0.00450033309828976,0.0031752511355838736,0.002497529619557154,80.84861139396527,87.61404651144277,2.285938966519435e-05
8,0.004982556497999522,0.004822450534231886,0.0024908542105775183,0.0023018477615405087,90.37600250499732,91.42425131399098,2.7570396583288997e-05
9,0.005288409919382839,0.005410669187713028,0.002274175445195069,0.002421013778075576,90.61778180044101,89.87885825370866,3.326316923375208e-05
10,0.005691909694566798,0.0054872518959751095,0.0022885861695031177,0.0022730644578955145,84.81474097170423,80.1012518126829,4.012655707396759e-05
11,0.005995121369547081,0.005811000356519202,0.0023331053163450667,0.0024446076090544164,75.69519796962514,69.58456101943817,4.837844730438922e-05
12,0.006398773569632415,0.006581311322823416,0.002564113047379545,0.0029579880686296167,65.81204237690324,62.18498414974149,5.826685172296986e-05
13,0.007050918876950066,0.00670255541826371,0.0030137565980666945,0.002925071791343914,57.61671931460076,53.91069279546323,7.006928192300347e-05
14,0.007429161176110432,0.007339366032651635,0.0031251090935975863,0.0033774342945462285,51.18416401209743,47.11564176935815,8.408952379742846e-05
15,0.008173290148714379,0.008069455966253743,0.00358233135076586,0.003618450869609879,45.61276924989531,44.22227803361057,0.00010065073863056549
16,0.008932307421836622,0.00852990752540803,0.003957936503975909,0.0037555070391491704,41.42419072571312,39.758932413464805,0.00012008371910009542
17,0.009499463628684257,0.009542106504374523,0.004184991373232811,0.0048459012771529895,37.239865473966105,32.907507344631846,0.00014270921383558732
18,0.010159535444274519,0.010554803311077249,0.004657713902671158,0.005732354309322642,32.591096382843986,28.5667022973,0.0001688136332512095
19,0.010679536272882416,0.010251477746959513,0.004932986452264502,0.004754744322166893,28.932631701879966,27.674859349942924,0.0001986182953299768
20,0.011060185906737793,0.01077476222952672,0.004835280484459059,0.004807360763085327,26.803329806431655,25.694563600929285,0.0002322437412844814
21,0.011660476492864502,0.011679210024185005,0.005069084762684514,0.005535226111241108,24.442211128758824,22.78313243189783,0.00026967247994862516
22,0.012369934422661311,0.012087002443305425,0.005651656035926674,0.005850722578768447,21.6219613156726,20.070708411991795,0.0003107154933535152
23,0.013254328763464987,0.012525803312958283,0.00627927075435019,0.005766698987811903,19.648640075121293,19.0403015430157,0.00035498935008043036
24,0.013581618685368916,0.013103367548971671,0.006176293923533592,0.006170658523958164,18.42528287609618,17.249361746287267,0.00040191102754766046
25,0.013994069082016622,0.013914743276393932,0.006601190111807343,0.007235474672704237,16.402527521603073,14.819245249132647,0.0004507158366848345
26,0.014606674562147514,0.013833782863008936,0.007151324745779311,0.0067862132813370345,14.895802775819098,14.08105710198648,0.0005005
27,0.014187351538420621,0.013932740954327144,0.006654054589469729,0.006917407686345554,13.68983007555631,12.748564394820095,0.0005502841633151655
28,0.014319477668359651,0.014559096441819118,0.007077986667778225,0.007766279743915816,12.087505442812615,11.338577991345256,0.0005990889724523396
29,0.014526255740791909,0.014870387941200198,0.0073714414931259666,0.007735436286989064,11.075381761419912,11.04463492109624,0.0006460106499195698
30,0.014958719158205055,0.01520095388077972,0.007747186655163066,0.007976499034160355,10.447187917316379,10.465908468367664,0.0006902845066464847
31,0.014911989071461023,0.015099995928414689,0.007480959024224149,0.007868147171709848,10.16101525656542,9.888659378357953,0.0007313275200513749
32,0.015127092874429534,0.015056559124519196,0.007484724727994333,0.007816186582787979,9.941211149321129,9.418294498354296,0.0007687562587155186
33,0.01497609987605357,0.015509518237167777,0.007463502483146025,0.008005415210905283,9.362872139692707,9.352285669001448,0.0008023817046700233
34,0.014736831253722086,0.014890364542553656,0.007440411841412585,0.007708530751583369,8.767770978074577,8.63007851986582,0.0008321863667487907
35,0.014930880630086215,0.014656858624622574,0.007834954645135245,0.008002182313032374,8.267508406135905,7.753405912265331,0.0008582907861644128
36,0.014653157221287539,0.01505117698332737,0.007823959200438643,0.00838373445697054,7.752380581956413,7.568758852904457,0.0008809162808999045
37,0.014902535201966063,0.014163240036587652,0.00801843799606989,0.0073428898862871435,7.646029429220075,7.575226874654509,0.0009003492613694345
38,0.014508473601073676,0.0145170307067226,0.00758414980963222,0.007642353451919795,7.551799215863099,7.497653484344482,0.0009169104762025716
39,0.013739990828624322,0.01466984114918023,0.007010296473850557,0.008200267775227194,7.228995729730756,6.949575456089798,0.0009309307180769967
40,0.013907017488924901,0.014051196324237214,0.007527671042998232,0.008095465712623054,6.766863544981684,6.317514896392822,0.0009427331482770302
41,0.013641801888943718,0.013108280515391691,0.007519506910188713,0.0071005928049792215,6.4267861543588305,6.306478442954379,0.0009526215526956109
42,0.01369918105028682,0.013605148712154416,0.007773165635521238,0.00763636411021286,6.167321443957101,6.211832223528604,0.0009608734429260324
43,0.013246091400933026,0.013354142641891604,0.007200316425375454,0.007322468389959439,6.24733378779349,6.23276340682371,0.0009677368307662479
44,0.01319497449002174,0.013072742750388524,0.00725956788751448,0.0073346229220263934,6.0974175518681255,5.894745480655428,0.000973429603416711
45,0.01302055819069271,0.013228372057096217,0.007266474603807906,0.007514219696829749,5.882675336233935,5.841851649077042,0.0009781406103348057
46,0.012678407037465316,0.012677153616047224,0.007012490527875959,0.007147232858607402,5.769585533557425,5.631101134628755,0.0009820317762478706
47,0.012588347584458452,0.01241195205923008,0.007079465795227231,0.006873253574065341,5.5914066105432045,5.62166962097321,0.0009852407423384202
48,0.012363336615301855,0.012560370714593691,0.006905960614856963,0.0072005618516243625,5.524310435482006,5.425546403712652,0.00098788369345071
49,0.012562683604071088,0.012415291747719947,0.007247933227930786,0.007168759152691898,5.368119115206464,5.299216283204962,0.0009900581499349627
50,0.01221675544952228,0.011786296047943092,0.0069601190053363345,0.006475877267523454,5.299853229842194,5.354077683643354,0.0009918455914179935
51,0.012035779764180007,0.011678474983293875,0.006726293442412038,0.006559167948106061,5.309486359607434,5.119306693507676,0.001
52,0.011877436346844013,0.012332697283713315,0.006816470021322694,0.007252792438436113,5.060966131475503,5.079904632823523,0.001
53,0.012045315243740577,0.011586941541935687,0.006944746374179121,0.0065225388459163565,5.100568459061921,5.064402358587769,0.001
54,0.011847656251397764,0.011206115172384774,0.006843421472489235,0.006240363609681161,5.004234413006397,4.965751281151404,0.001
55,0.011576201055367389,0.0122400561135798,0.0065680927428505825,0.007204413297196794,5.008107958526867,5.035642973156677,0.001
56,0.011487581235180348,0.011205752725934106,0.0065312920617161185,0.006410981941170816,4.9562888017651225,4.794770299790296,0.001
57,0.011577995147687106,0.011258820654282402,0.006800005706947553,0.00640190569497022,4.7779891167453785,4.85691488387194,0.001
58,0.010951204573301914,0.011173654961272027,0.006107097807522844,0.0064393539171678366,4.8441066047055035,4.734300857403605,0.001
59,0.011310074543908014,0.011488921317368447,0.006689322357326497,0.0068988012473868284,4.620751884115402,4.590119821172095,0.001
60,0.011188025484906768,0.01091261824786065,0.0065173996281708705,0.006191126348133071,4.670625601980953,4.721491494705047,0.001
61,0.011266039941815575,0.010778488342130065,0.006596455107937556,0.006214073993091201,4.66958470400454,4.564414523517009,0.001
62,0.011351654505734667,0.011105164063216053,0.006808074586673748,0.006539801979767638,4.5435798683358195,4.56536189688488,0.001
63,0.011005974925393036,0.010853614863693515,0.006420795242590721,0.006250009270864586,4.585179389621345,4.603605441026464,0.001
64,0.010852688361876575,0.010747013688336646,0.006257610228630266,0.006200733603940759,4.595077911613375,4.546279685553101,0.001
65,0.010649413834489769,0.010702147765278218,0.00614561533736349,0.006233812074634842,4.503798273140861,4.468335507306765,0.001
66,0.010826617785085186,0.011188284618574441,0.006366683404200041,0.006734429713787143,4.459934185098364,4.453854592747513,0.001
67,0.010895388955921185,0.01029413609288907,0.0064470469304227845,0.00586142249554894,4.448341533366959,4.432713255037034,0.001
68,0.010901940878873794,0.010682536382539616,0.006473169160516967,0.006271676386217509,4.428771439109815,4.410859898978651,0.001
69,0.0106065809333594,0.010803812476230107,0.0062087514489215226,0.006405681806202218,4.397829388853293,4.398130311615092,0.001
70,0.010587305488872968,0.011098681167266441,0.006202423568328272,0.006740824163682684,4.384881721669106,4.35785684776944,0.001
71,0.010417015109229927,0.010114920895584053,0.006076651835155797,0.005788004513281743,4.340363031256339,4.326916509647433,0.001
72,0.010559686531361124,0.010745823607596267,0.006232228577043393,0.0064230968126011735,4.327457725103177,4.322726571838992,0.001
73,0.010202566782633463,0.010524028301687544,0.00588857897103357,0.006235556580425306,4.31398739806771,4.2884711134792575,0.001
74,0.01050502595053346,0.010860103652828114,0.00622306212118298,0.006589549032965034,4.2819633859286155,4.270554454828983,0.001
75,0.010396047835386479,0.010366537978866427,0.006148833791620817,0.006137927305763183,4.247213780580454,4.228610209398046,0.001
76,0.010608078899420486,0.010147629835234836,0.006385091904369831,0.005922760432866405,4.222986599109081,4.22486886053181,0.001
77,0.010418288835591108,0.009934731126828336,0.0061897869889547975,0.005703890817644803,4.228501641770304,4.230840145544862,0.001
78,0.010142320373923935,0.010032028819505986,0.005927714254001976,0.005842476114506108,4.214605912890666,4.189552600567158,0.001
79,0.010085824717903258,0.00983714958322686,0.005919533277045892,0.005702213181749634,4.166291233682553,4.134936091891898,0.001
80,0.010619782301374217,0.010275907353513615,0.006492366595427745,0.0061335463861757296,4.127415558800625,4.1423606362231205,0.001
81,0.010216269963475527,0.010333477279613647,0.0060614539993618,0.006151679021782899,4.154815726543791,4.181798346465248,0.001
82,0.010341242398798366,0.010251168385895598,0.006143486514138417,0.006042437813241645,4.1977556003398036,4.208730356350392,0.001
83,0.01020807199417247,0.010054286254763005,0.006011125597310326,0.0058812694110125805,4.196946094583227,4.1730168017256615,0.001
84,0.01008944581863369,0.010829452668195185,0.005921708108698153,0.006669060436130367,4.1677372203999425,4.160391998928925,0.001
85,0.010119761266999908,0.010075020768919517,0.0059690902101646615,0.005943471056574264,4.150670774418305,4.131549302550861,0.001
86,0.010244518228287074,0.010255284663476673,0.006129017297858669,0.006153744570661747,4.115500610677441,4.101540109385615,0.001
87,0.01016979216842895,0.009929448534363887,0.006077449121379873,0.005844640969158614,4.092343006900807,4.084807507569176,0.001
88,0.010089047530812634,0.010506080064835357,0.00600395137615739,0.006421161874705135,4.0850960373678795,4.084917719148872,0.001
89,0.010195525054206801,0.010069318919327348,0.006112633596706381,0.005984220569672991,4.0828914710225375,4.085098384614772,0.001
90,0.010027326056905327,0.009634695822578608,0.00593705083301269,0.00553137914473845,4.090275102324622,4.103316678650004,0.001
91,0.010093377656623147,0.010537158137181132,0.005975718516388431,0.006404630386622554,4.1176590991379625,4.1325277070137965,0.001
92,0.010127914548419428,0.009783353326362512,0.005992222506353254,0.005655200373269244,4.1356917034641185,4.1281524788974515,0.001
93,0.010319587657574434,0.009925155511069856,0.006205676160939973,0.0058287450043877035,4.113911204601652,4.096410151708086,0.001
94,0.009971113136066264,0.010007791071631836,0.005883360931328443,0.005931183100868029,4.08775201634546,4.076607772737841,0.001
95,0.010310552121955944,0.009677822140970557,0.0062487419558941715,0.005632742026191591,4.061809778612862,4.045079870766222,0.001
96,0.01011979718765921,0.009916011443405247,0.006080583141963785,0.005881021627813677,4.039213760813676,4.03498943992283,0.001
97,0.010018441670104686,0.00981075447488788,0.005988064844479513,0.0057813592977747075,4.030376513399671,4.029394832343162,0.001
98,0.010200623017259977,0.009505817255497378,0.006165658122231213,0.005461964058537148,4.034964642133345,4.043853069228871,0.001
99,0.010085931094597333,0.009795004433413412,0.006037038333645368,0.0057376780217033765,4.048892686115438,4.057326471526487,0.001
100,0.010256371955376374,0.010266136549363368,0.006196468219104873,0.006197616859747216,4.059903548989863,4.068519477461493,0.001
