epoch,train_mae,val_mae,train_r2,val_r2
1,5.140532273143979,8.231464870797351,-2.3511650562286377,-5.0532612800598145
2,3.2428378819221226,5.489994725256062,-0.3389925956726074,-2.2782139778137207
3,2.925047834514573,3.5330137871579583,-0.06764054298400879,-0.6916822195053101
4,2.728090087373053,2.988503228860555,-0.028844833374023438,-0.23241055011749268
5,2.6027955254118647,2.930718751256681,0.08032435178756714,-0.16217219829559326
6,2.5860994417264034,2.8743969086420575,0.115475594997406,-0.11217856407165527
7,2.5824216650159313,2.7648292536719588,0.07747161388397217,0.03214859962463379
8,2.6010968026204324,2.6793896434299125,0.08176720142364502,0.1889737844467163
9,2.5540072087267136,2.646372443457511,0.13884025812149048,0.1726861596107483
10,2.5584982224245567,2.653855434628235,0.119800865650177,0.15205609798431396
11,2.54273605825913,2.7990296389346936,0.11911606788635254,-0.02142655849456787
12,2.5352096629502188,2.6842692631941576,0.13583409786224365,0.10799580812454224
13,2.571057636334469,2.6785022957269167,0.10308396816253662,0.11569720506668091
14,2.5782954421275024,2.794510819840192,0.09465181827545166,-0.026834487915039062
15,2.601932953350508,2.8744314737543215,0.09253329038619995,-0.10184967517852783
16,2.522929095343329,2.7872662320982253,0.15750515460968018,-0.014953851699829102
17,2.527972310432038,2.709698712945383,0.13741129636764526,0.07012206315994263
18,2.478286372956319,2.666114437141546,0.1837288737297058,0.12154889106750488
19,2.5371681933027617,2.6433283740461473,0.14265573024749756,0.15150541067123413
20,2.618341863255205,2.7840500786950355,0.0599137544631958,-0.023769021034240723
21,2.486984296859409,2.660773900838999,0.18316572904586792,0.1204119324684143
22,2.517093365316215,2.6780227107746546,0.1461777687072754,0.16481786966323853
23,2.4481802813371822,2.631813414519447,0.18718695640563965,0.14605098962783813
24,2.45034750063016,2.7884347885348726,0.1802411675453186,0.1538516879081726
25,2.562900951359939,2.9625980000830814,0.13406944274902344,0.09326469898223877
26,2.596249572196398,2.6330542500601166,0.13164293766021729,0.17011362314224243
27,2.4400821147452247,2.7862723224537826,0.20427531003952026,-0.026461005210876465
28,2.4699591480108163,2.6580219930629667,0.16035866737365723,0.13159030675888062
29,2.476573173324866,2.7841944351642827,0.15438300371170044,-0.0051801204681396484
30,2.4685506269560387,2.721015998751025,0.1397886872291565,0.07313317060470581
31,2.513815990045442,2.873615583847199,0.1466069221496582,-0.0806736946105957
32,2.556139006287209,3.4927091574589144,0.1658274531364441,-0.5644437074661255
33,2.455156079888144,2.582098241633795,0.17439371347427368,0.20220476388931274
34,2.4599845006038596,2.687720362558014,0.1765611171722412,0.17515617609024048
35,2.395924527840798,2.6361886266880608,0.2013910412788391,0.17024391889572144
36,2.4303603324059466,2.6663166503842457,0.1721898913383484,0.1944108009338379
37,2.4534639515469423,2.8966092417471385,0.19586074352264404,-0.11876165866851807
38,2.5458387629670316,2.6246039452760117,0.1242142915725708,0.17434847354888916
39,2.4572168910123993,2.690229732456016,0.13671737909317017,0.12649255990982056
40,2.479170525293654,2.814504678432758,0.20339703559875488,-0.037645578384399414
41,2.384818687910211,2.8254828684306066,0.21403318643569946,-0.02000713348388672
42,2.4021536501208742,2.675155787962336,0.1994330883026123,0.19649380445480347
43,2.4080724488550693,2.7045225291746515,0.18667560815811157,0.18323451280593872
44,2.4173674259952564,2.7027263529723307,0.2179088592529297,0.06841593980789185
45,2.4139034180984624,2.637402850249938,0.20830976963043213,0.16194695234298706
46,2.418563794850105,2.7574561248256213,0.2116287350654602,0.006968498229980469
47,2.389899507838877,2.6681295900440536,0.20226716995239258,0.11169695854187012
48,2.371233102664277,2.685259236938579,0.23041075468063354,0.09311503171920776
