epoch,train_mae,val_mae,train_r2,val_r2
1,6.04053497993367,7.876349680399815,-3.368168354034424,-4.622243404388428
2,3.4790344222306806,4.704562118619581,-0.508910059928894,-1.612619400024414
3,2.7202237483045364,3.156677484512329,-0.02090287208557129,-0.3675808906555176
4,2.4709765475798693,2.970270951854744,0.14524340629577637,-0.17925918102264404
5,2.3802319144084425,3.5238599817091005,0.2517777681350708,-0.68381667137146
6,2.371974865994861,4.145441054500465,0.24313116073608398,-1.1770358085632324
7,2.27678654780939,3.156425707316319,0.28861868381500244,-0.3736323118209839
8,2.288681350960404,4.521755000021944,0.2884112596511841,-1.4692912101745605
9,2.4029184885360486,3.0013787108520202,0.21982932090759277,0.03925883769989014
10,2.3012687808504855,3.59204686684752,0.269573450088501,-0.2603342533111572
11,2.26958372285418,4.9785177747541445,0.29593026638031006,-1.3791460990905762
12,2.3197749883086236,7.232487684906925,0.28002744913101196,-3.7292346954345703
13,2.2349721790358448,20.44602822141105,0.31453758478164673,-31.113250732421875
14,2.238954060441086,31.035865904894163,0.3257330656051636,-71.7743911743164
15,2.1951937947041626,10.423145192123975,0.33457911014556885,-8.106812477111816
16,2.162642694997228,3.138395692991174,0.3625325560569763,-0.010579466819763184
17,2.172419475750308,10.254461514909929,0.35595279932022095,-7.785041809082031
18,2.186263882734468,5.183577425902504,0.3454410433769226,-1.5529491901397705
19,2.1685179773487238,4.267430616461712,0.3591761589050293,-0.759032130241394
20,2.162404945347976,14.795194134664376,0.36106234788894653,-16.200286865234375
21,2.181794441325381,20.65944987395934,0.3547518849372864,-31.717308044433594
22,2.1276388771370227,5.416708231769676,0.3813254237174988,-1.7683148384094238
23,2.1769484383377,4.721937490546185,0.35480690002441406,-1.5767438411712646
24,2.130239491087308,2.7221691775880132,0.36114782094955444,0.04675370454788208
25,2.102741896606969,2.7774353609435933,0.4030347466468811,0.12285023927688599
26,2.150532295156763,4.682090092662186,0.3514277935028076,-1.1022624969482422
27,2.143571089260542,4.032183569011879,0.37864720821380615,-0.573764443397522
28,2.1520490538534807,2.8761016445415075,0.34547311067581177,-0.11644113063812256
29,2.1143833328930777,10.278783275132195,0.3702646493911743,-7.8186750411987305
30,2.133986476677746,18.885778586601333,0.36515265703201294,-26.523847579956055
31,2.1317913588167636,3.754118041449965,0.36286455392837524,-0.3691955804824829
32,2.1596368808842183,2.8359773398243067,0.35526955127716064,0.029453516006469727
33,2.1524245569254683,4.425580074157205,0.35278940200805664,-1.3952059745788574
34,2.117751581584988,5.374075073063573,0.37925225496292114,-1.7298669815063477
35,2.0852514243804827,3.0576068964291574,0.3963184952735901,0.022072672843933105
36,2.0809958759863774,4.860748276662667,0.3945420980453491,-1.7239181995391846
37,2.1251831805486376,9.800939030471852,0.358201265335083,-6.968204498291016
38,2.0969643688681137,8.430240857561296,0.39097166061401367,-5.130431652069092
39,2.1143508868001812,11.299927941134143,0.3893013000488281,-9.35510540008545
40,2.0907842657673896,3.611516533089322,0.3912099599838257,-0.7464125156402588
41,2.07233873843348,4.17083937747024,0.3947926163673401,-1.2187228202819824
42,2.09485247806089,5.2761126824445945,0.37652111053466797,-2.1386265754699707
43,2.1045754668700636,3.8812327767694277,0.39806556701660156,-0.9491509199142456
44,2.0977036743307833,3.1353301252409764,0.38068342208862305,-0.3362966775894165
45,2.102272462205871,4.202913403909741,0.38491731882095337,-1.2526798248291016
46,2.052126384859708,3.342992761860723,0.4095385670661926,-0.5264980792999268
47,2.0702088122791182,4.268945178060627,0.3957526683807373,-1.1439037322998047
48,2.1036794854568277,2.9267102515817087,0.3852258324623108,-0.19540035724639893
49,2.0539634339573793,4.765641414999563,0.4146842360496521,-1.5448322296142578
50,2.069531174760368,3.8558617044850734,0.4039722681045532,-0.9281051158905029
51,2.059897444755388,4.247161664292964,0.40838170051574707,-1.1694939136505127
52,2.062059646475455,3.42654573319349,0.3910280466079712,-0.5994101762771606
53,2.0686799812955874,2.8464156775968927,0.4099673628807068,-0.0487135648727417
54,2.0867831874732397,3.17293149492015,0.4077534079551697,-0.3750941753387451
55,2.0680079280431545,2.6692042597958876,0.4045194387435913,0.07785522937774658
56,2.009334820199452,3.248659674539215,0.428316593170166,-0.44869494438171387
57,2.0580450534021835,2.941022087499051,0.3966783285140991,-0.1799076795578003
58,2.0464824138574267,2.841159515157591,0.4064295291900635,-0.05320453643798828
59,2.0486562775207724,4.879381077744092,0.40658843517303467,-1.695610761642456
60,2.0594704506584947,5.500482189216742,0.40730881690979004,-2.1507649421691895
61,2.0808833909394155,6.4313240226694575,0.4032279849052429,-3.0034751892089844
62,2.0000457639869933,7.327569116318106,0.4313925504684448,-3.956624984741211
63,2.0352062434207654,4.906120657522144,0.40753310918807983,-1.6555979251861572
64,2.084779990178656,5.526216329938193,0.4070928692817688,-2.1253373622894287
65,2.0409258995423563,4.870119527032144,0.40794241428375244,-1.609809160232544
66,2.0397470051319755,5.945638208484969,0.4276682138442993,-2.5236287117004395
67,2.0545507887100656,4.229743377819508,0.41420692205429077,-1.023878574371338
68,2.0690928142474125,2.371489086278705,0.40024375915527344,0.29186683893203735
69,2.0633807663542143,2.4863260422263256,0.39730656147003174,0.2746829390525818
70,2.055139713950293,3.8783830543824265,0.3969801068305969,-0.793586015701294
71,2.0476388462025117,4.795343126341651,0.41026055812835693,-1.5235395431518555
72,2.0225348444639937,4.731797872179727,0.4304652214050293,-1.5199496746063232
73,2.051928942726685,4.1245862153860235,0.4161528944969177,-0.9619218111038208
74,2.1035787000927693,3.298076935835108,0.39298415184020996,-0.4139885902404785
75,2.060757307551015,3.233052621318345,0.40640467405319214,-0.36765754222869873
76,2.0362818704378265,2.770677348044405,0.419079065322876,-0.05835402011871338
77,2.0083331578540644,3.2616459366469877,0.42677605152130127,-0.3886141777038574
78,2.030251188693534,3.889375458592954,0.42126691341400146,-0.860912561416626
79,2.068184484788521,2.8684126429733223,0.3908000588417053,-0.1436748504638672
80,2.0094294500111336,2.7135314439052722,0.44600027799606323,0.014559566974639893
81,2.0645025139877347,3.0322304936157023,0.4037248492240906,-0.19920027256011963
82,2.0334075331887607,3.3168465756253656,0.42555952072143555,-0.3855581283569336
83,2.053392857962118,2.820217975405945,0.4040200710296631,-0.06875848770141602
84,2.0534841696820667,2.465852523727162,0.4164391756057739,0.1966899037361145
85,1.9839566750342723,2.665958152566865,0.4417561888694763,0.019303500652313232
86,2.0179536134953073,2.757388079844191,0.43705618381500244,-0.032535672187805176
87,2.035475951143645,3.375956454005927,0.4063454866409302,-0.397327184677124
88,2.0073937443233216,3.7512377815501745,0.4459342956542969,-0.6733101606369019
89,2.0209321322752603,2.668739562847941,0.4190260171890259,0.03837287425994873
