epoch,train_rmse,val_rmse,train_recon_loss,val_recon_loss,best_val_rmse
1,0.09436862067527974,0.03243499977042776,1.6001580599747445,0.052752735988219314,0.015967411325503153
2,0.027210362778694718,0.03445708005789796,0.03724669877674778,0.05967889411775697,0.015967411325503153
3,0.022931595098399902,0.02884456168947411,0.026438379873449346,0.04184802492027697,0.015967411325503153
4,0.020243715452231022,0.026359399724564823,0.020579521403357278,0.03500422207823432,0.015967411325503153
5,0.01873438241556162,0.02037919093849534,0.01762233529965815,0.02101241571282596,0.015967411325503153
6,0.017722491084456043,0.017943328107346924,0.01578125053531028,0.016303579336491184,0.015967411325503153
7,0.016903897296036176,0.01977236099217249,0.014358852493370265,0.019775157422657928,0.015967411325503153
8,0.015996485554401533,0.02373214847841191,0.012865564196736103,0.028472659876829672,0.015967411325503153
9,0.015290050296760817,0.02217595126176691,0.011758258315619646,0.024849361770162347,0.015967411325503153
10,0.014963507363681917,0.017254640104263655,0.011261582112492029,0.015076420102746058,0.015967411325503153
11,0.014353962919333173,0.019546669335784587,0.010363398265407647,0.019336452751255354,0.015967411325503153
12,0.01414817055902589,0.01966224805583789,0.010083512207030385,0.019564936709992063,0.015967411325503153
13,0.013600805365609963,0.019244097019550925,0.009311993196107435,0.018716297699024314,0.015967411325503153
14,0.01326663847773485,0.02182989854494332,0.008858686524153687,0.02407383781296088,0.015967411325503153
15,0.012941101959598158,0.02174860344931832,0.008432822114783316,0.02389878964875986,0.015967411325503153
16,0.012709580704524057,0.022774202668148537,0.008148325824541197,0.02620298983560358,0.015967411325503153
17,0.012325905336744122,0.02142061241834924,0.007664873784211413,0.023155291879356506,0.015967411325503153
18,0.011986746545309032,0.020484671204318704,0.007241820699172869,0.02118629213825383,0.015967411325503153
19,0.011703624740026638,0.02338087207813194,0.006904463204157413,0.027561381023165375,0.015967411325503153
20,0.011513968505847228,0.018104146773550024,0.006688642461686944,0.01654400206363055,0.015967411325503153
21,0.011268866792870327,0.0179159705409803,0.006407558569598304,0.016203195175390647,0.015967411325503153
22,0.011149774826563883,0.020376720892446097,0.006270122807420944,0.02094712549843384,0.015967411325503153
23,0.010741377214519988,0.022655490391296954,0.005816795849691117,0.0259217196118207,0.015967411325503153
24,0.010712733285294639,0.02101440206087021,0.005793705647618893,0.022274151814057012,0.015967411325503153
25,0.010546221832018336,0.02391803868679764,0.005609054509435932,0.028859857775046675,0.015967411325503153
26,0.010551018199957761,0.01904337952866602,0.0056260604976085165,0.018321948896350138,0.015967411325503153
27,0.01020054133491417,0.021160751639334785,0.0052433307514027265,0.02263394037807732,0.015967411325503153
28,0.010040089794310326,0.0241816882957749,0.005080437590849094,0.029552929975516024,0.015967411325503153
