epoch,train_rmse,val_rmse,train_recon_loss,val_recon_loss,best_val_rmse
1,0.05996175883686256,0.03820012184638642,0.2905705159250283,0.07308183798987995,0.01772933265188067
2,0.032025311157806234,0.02772717817438353,0.05155006562744952,0.03863411148804486,0.01772933265188067
3,0.027803556649362755,0.026681817644415892,0.038786610275390494,0.03575651701062153,0.01772933265188067
4,0.025837635208547347,0.026032778184233833,0.033499257669210566,0.03407128950126195,0.01772933265188067
5,0.024576230469668864,0.025136134862368188,0.030295951095358212,0.03177523058127932,0.01772933265188067
6,0.023807574375540368,0.024929270243797548,0.028444498519468814,0.03126755987222378,0.01772933265188067
7,0.023195550216976522,0.02528437806984852,0.027001713700530117,0.03225352805327944,0.01772933265188067
8,0.02274521526379801,0.027370649980694686,0.02596322431253495,0.03773776224607741,0.01772933265188067
9,0.022432473067470864,0.023616438403459828,0.02525385599822588,0.028062332035307103,0.01772933265188067
10,0.021998012388496344,0.023597140799597353,0.024288552615111397,0.02803713291750571,0.01772933265188067
11,0.021812455829530373,0.02489579840871602,0.023881551001006703,0.031186453956558287,0.01772933265188067
12,0.02148359784641158,0.023028375007785283,0.02317336288612026,0.02672402523541065,0.01772933265188067
13,0.02128456509139104,0.02183519870275372,0.022737604277317646,0.024022012548220065,0.01772933265188067
14,0.021080079787457077,0.023601815212463986,0.022309309779549365,0.02803228208701746,0.01772933265188067
15,0.020946433914316758,0.025299155426397504,0.022029646335867514,0.03218975492909866,0.01772933265188067
16,0.02079791779614806,0.029361972188703723,0.021715722237633035,0.04334412130175227,0.01772933265188067
17,0.02063952681636058,0.025635889591181956,0.021390782803346962,0.03306298440897478,0.01772933265188067
18,0.020423197282643572,0.025575800529923063,0.020944063452403683,0.03297851810287871,0.01772933265188067
19,0.020283798665839955,0.02386155272050114,0.0206592080481288,0.028626184167138975,0.01772933265188067
20,0.020107604276195443,0.02167925120039595,0.020296343767080543,0.023689963870423294,0.01772933265188067
21,0.020030628821158927,0.024009657870051986,0.020144433779449585,0.0290773312167712,0.01772933265188067
22,0.019964478498128192,0.02319816759929742,0.020012280493475483,0.0270702099404739,0.01772933265188067
23,0.019850217686817342,0.022669242312892888,0.019792057815075984,0.02590599576781692,0.01772933265188067
24,0.01973261514138836,0.021906054079316666,0.01954905326425663,0.0241760552394616,0.01772933265188067
25,0.019709238776285044,0.02609913140626722,0.019503570394200496,0.034242042198096095,0.01772933265188067
26,0.019743124591961446,0.024491140380119666,0.01957257944593411,0.030214466706931658,0.01772933265188067
27,0.01956587922429153,0.02124628095307212,0.019224421325540624,0.022783325650753118,0.01772933265188067
28,0.019626888156869037,0.024856742097681583,0.019342525691076872,0.03110927910468185,0.01772933265188067
29,0.019425168533620724,0.02213778155736434,0.0189440221276648,0.024706170926391748,0.01772933265188067
30,0.01939884103867909,0.02306116268520504,0.018893587618799997,0.026730361341632727,0.01772933265188067
31,0.019385920021119295,0.021872138789332696,0.018876562045813273,0.024121992877677266,0.01772933265188067
32,0.019298030535671248,0.020469868860914557,0.018697984768301333,0.021159767336238054,0.01772933265188067
33,0.019332917541315407,0.021223068530095063,0.018772136012330392,0.02268862348868031,0.01772933265188067
34,0.019185115023199438,0.021118352876990668,0.0184787192232678,0.02247015690200504,0.01772933265188067
35,0.019190144719423895,0.02151055044287955,0.018492225742686202,0.02333889312319532,0.01772933265188067
36,0.019093141566061362,0.022831793884884818,0.018306436617237305,0.026259324842505365,0.01772933265188067
37,0.019152983971094033,0.021379534312946476,0.018411845262076586,0.023027276331631503,0.01772933265188067
