epoch,train_rmse,val_rmse,train_recon_loss,val_recon_loss,best_val_rmse
1,0.08397795482929162,0.06137709008943011,0.7541347888429893,0.18866618853083156,0.02044229828435907
2,0.04015081800990501,0.048180348888753916,0.0809916955159404,0.11639521087425342,0.02044229828435907
3,0.0352922675310567,0.047770775958413926,0.06246595287675767,0.11432936148034822,0.02044229828435907
4,0.032398756031864255,0.036747442178403256,0.05263703033985338,0.06779689655339173,0.02044229828435907
5,0.030618461551969442,0.03556900145434084,0.0470265557210516,0.06353167083567068,0.02044229828435907
6,0.028691895854191896,0.02696152861617348,0.04130518248815366,0.036628738004161894,0.02044229828435907
7,0.027221483421277427,0.02601126889587113,0.03717268707198447,0.03402410215649384,0.02044229828435907
8,0.02621374262516589,0.023399748491619608,0.03445845742937175,0.027611978441360537,0.02044229828435907
9,0.02538230050810717,0.027082218619327216,0.032318284338842485,0.03684035561555205,0.02044229828435907
10,0.024820804023945684,0.02241438362693441,0.03091377824012425,0.02536546839079264,0.02044229828435907
11,0.02440085022131502,0.023049784876165314,0.029858852060130028,0.026763272495606005,0.02044229828435907
12,0.024013003242882785,0.025883970559972318,0.02893052469795473,0.033676349311867686,0.02044229828435907
13,0.023711334435567718,0.021581382022437576,0.028204314107005652,0.02349393853425581,0.02044229828435907
14,0.023314486923853756,0.025070278295871273,0.027274568064428455,0.031589705463802006,0.02044229828435907
15,0.023164201070232673,0.02044229828435907,0.026927497439681317,0.021115673944736138,0.02044229828435907
16,0.02287787590165467,0.024058120902482348,0.026265287423420058,0.02912762530413825,0.02044229828435907
17,0.0226652205732949,0.023908046947391404,0.025785100536596703,0.028751936179472585,0.02044229828435907
18,0.022563387977301508,0.020987640767292832,0.02555085252294455,0.022230341216526436,0.02044229828435907
19,0.02237439607563863,0.026388945234493002,0.025129719270733333,0.03496150764633581,0.02044229828435907
20,0.022129447733445717,0.02186952506627061,0.024575406420270802,0.024108125077541856,0.02044229828435907
21,0.021916231497215333,0.02681370518910579,0.024111041496546824,0.03611814689593039,0.02044229828435907
22,0.021770034208976975,0.02210582365617239,0.02378684642767853,0.024632321182667477,0.02044229828435907
23,0.02175562309089784,0.026179733629044615,0.023757281228026353,0.03444983617484636,0.02044229828435907
24,0.02153739457953116,0.023120127807276836,0.02328222669299124,0.026912450346028394,0.02044229828435907
25,0.021437606799750604,0.027618391680195843,0.023054589607374817,0.03832240207504934,0.02044229828435907
26,0.02138502595375231,0.029566947904435155,0.022951948482986272,0.043869684031908066,0.02044229828435907
27,0.02121785398841004,0.02502876675481116,0.022590477857790732,0.03150129763029491,0.02044229828435907
28,0.021255435031021792,0.025441951551365614,0.022676072045453497,0.032548648486933444,0.02044229828435907
29,0.021177325232369416,0.025563100215832524,0.022510480096159136,0.03283543347348869,0.02044229828435907
30,0.021078580657632774,0.023492703297348858,0.022302904520402202,0.02778568211008474,0.02044229828435907
31,0.021034012846586292,0.02106774486019925,0.02221134147335869,0.022394239262925875,0.02044229828435907
32,0.02091115672975396,0.025597081146926652,0.021942652533135557,0.032990469536022464,0.02044229828435907
33,0.02096998011188957,0.022017551172802945,0.022078851825494728,0.0244249087906834,0.02044229828435907
34,0.020857589036467554,0.023602008790508694,0.021841835419869435,0.028032740841774373,0.02044229828435907
35,0.020790450014943587,0.02087595377536854,0.021696863226937823,0.021997436681718732,0.02044229828435907
36,0.020824295305867956,0.025301026630993005,0.021766544191248918,0.03223746245853611,0.02044229828435907
37,0.020648458362091594,0.024547607892316452,0.02140023009170373,0.030288506967899125,0.02044229828435907
38,0.020692007792962788,0.026883651528387034,0.021498557573287332,0.03641031506401772,0.02044229828435907
39,0.020605974226965376,0.026427936124529195,0.02131536496893645,0.03513676117495151,0.02044229828435907
40,0.020614867185469715,0.027074889943352512,0.021321501268780078,0.036818705150315593,0.02044229828435907
41,0.02034078508777734,0.027252669769070353,0.02075982946405392,0.0373264166174525,0.02044229828435907
42,0.020440755194621935,0.02422156728754275,0.020970641620278292,0.02952215557247234,0.02044229828435907
43,0.020407102819030874,0.025072806588516322,0.020905850362604655,0.03168396593809726,0.02044229828435907
44,0.020279218468218126,0.022347415746537473,0.020642152845460168,0.02514290050452901,0.02044229828435907
45,0.020267864966911686,0.025782599615362976,0.020612051981927164,0.03341674931770982,0.02044229828435907
46,0.02036045950648673,0.02377072535455227,0.02080425355502309,0.028466704867389822,0.02044229828435907
47,0.020194761388498867,0.027552437161821187,0.020471636363992074,0.0381848457058603,0.02044229828435907
48,0.02016486784017898,0.0247088771172225,0.020409236763490105,0.03074625218775094,0.02044229828435907
49,0.020105220580245782,0.023612360749289876,0.020279296765874578,0.02809299813913661,0.02044229828435907
50,0.01999335745292326,0.02580836154686634,0.020062020253379675,0.03350190178324015,0.02044229828435907
51,0.02005779637114287,0.025997715843311918,0.02019108549833697,0.033994270233206926,0.02044229828435907
52,0.019976962086318724,0.023688674764240466,0.02003177095647633,0.028269914499044816,0.02044229828435907
53,0.019959237506599614,0.028614888322791927,0.02000040774161359,0.04129226380334118,0.02044229828435907
54,0.019897415542414507,0.02529758720169697,0.01987490551530616,0.03216980585627,0.02044229828435907
55,0.019972090549571497,0.027802411662030513,0.02002202812426254,0.03894818837493824,0.02044229828435907
56,0.01995015802877965,0.02526585888138317,0.019990555939978557,0.0321832901799227,0.02044229828435907
57,0.019846694220516815,0.02619008735495068,0.019771590375454316,0.03445789733965992,0.02044229828435907
58,0.01993215887686149,0.029675839745014938,0.019934954680190412,0.04430199112149252,0.02044229828435907
59,0.019805267016392458,0.027438339240508466,0.019683589194737488,0.03795666032062725,0.02044229828435907
60,0.01991407797759735,0.029323182121716616,0.019913340333718152,0.04323334612342692,0.02044229828435907
61,0.01977496557062495,0.028488550833535433,0.01962223274415928,0.04082941781384756,0.02044229828435907
62,0.019786415334597504,0.025331831295271647,0.019655579845626416,0.0322958375000236,0.02044229828435907
63,0.019656425398123924,0.029881050830983132,0.019396982895702308,0.044983471333648314,0.02044229828435907
64,0.019627051833561518,0.02813675380213271,0.019340981303447455,0.0398658471993911,0.02044229828435907
65,0.019650562282075502,0.0249023788578501,0.019383815700101958,0.03130204792455287,0.02044229828435907
66,0.019574602000885406,0.025918669174264372,0.019238057452197317,0.03391355399661173,0.02044229828435907
67,0.019600032774148075,0.028721330782923944,0.019288128188856484,0.0415220791380541,0.02044229828435907
68,0.01948235681075613,0.02496214507515215,0.019059184458187876,0.03141674249035326,0.02044229828435907
69,0.01944536666969791,0.02682305905457125,0.018988454819457747,0.03629410755483137,0.02044229828435907
70,0.01944615931620916,0.026805401826433116,0.018983536423300976,0.036245206339801835,0.02044229828435907
71,0.01944617508369275,0.026157208449449163,0.01898169768989785,0.034508475030844026,0.02044229828435907
72,0.019359362160340825,0.026909978987613783,0.018816342919499164,0.03650054667007963,0.02044229828435907
73,0.019364368854821692,0.03124644665448296,0.018827512015815822,0.049112964193092676,0.02044229828435907
74,0.019271849976495815,0.02699056103900324,0.018641697878297784,0.03669811997234555,0.02044229828435907
75,0.019283537321845158,0.02822385901749267,0.018667726140492193,0.04012208377138827,0.02044229828435907
76,0.019225666533462964,0.027589851344542095,0.01855371269906519,0.0383186065856629,0.02044229828435907
77,0.019226321634393972,0.02657176516617886,0.018556216641187267,0.03558849585694214,0.02044229828435907
78,0.019150814952537842,0.026948016057976646,0.018411216478418334,0.036619026608424574,0.02044229828435907
79,0.019146104034874642,0.030571439100996307,0.01841210145014481,0.047140858739348694,0.02044229828435907
80,0.01910978208734362,0.028597804621161026,0.018330260256377098,0.041175572743583286,0.02044229828435907
81,0.01914155996591269,0.02788714024185337,0.01839496390836855,0.039185015075614754,0.02044229828435907
