epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,beta,num_tracts
25,0.006919622193323684,0.0068874651604775945,0.003915216899021979,0.004127392293208061,6.66585262727824,6.123753904117637,0.0004507158366848,48
26,0.007015423052310863,0.0068321636072516375,0.004066394724903368,0.004090113400537823,5.8921641625341215,5.478621502723371,0.0005005,48
27,0.007010167626988893,0.0068314044979778865,0.004086762753215684,0.004108222502783533,5.312536770209026,4.948683208054169,0.0005502841633151,48
28,0.007043887783222316,0.006915079176525879,0.0041796712017685604,0.004207669121431843,4.780953705973547,4.519212081846937,0.0005990889724523,48
29,0.006983853945569836,0.006919158213886199,0.004159034681609118,0.004236827525579245,4.372713340669949,4.152146363777903,0.0006460106499195,48
30,0.006966856702481186,0.006887968034553801,0.004162221963375686,0.004203522854327597,4.063012576553112,3.8888966000256437,0.0006902845066464,48
31,0.006988849001857021,0.006873927199940137,0.004210351543534733,0.004242250904877567,3.7992519335476387,3.5984921321623013,0.0007313275200513,48
32,0.007004135778760752,0.006887073128989116,0.004254952752870718,0.004209284781954261,3.576143948700936,3.4832735855186994,0.0007687562587154999,48
33,0.006943743264396476,0.0069204111909649925,0.004215806081433726,0.004333956153544061,3.399799773122973,3.223472079981589,0.00080238170467,48
34,0.006894993322765199,0.00680088308950049,0.004254475790089887,0.004253708921327543,3.1729882082322156,3.06082173103915,0.0008321863667487,48
35,0.006748714579871834,0.006678724709466808,0.004177323139837435,0.0042113112048415054,2.9959444529243817,2.8747991057552214,0.0008582907861644,48
36,0.00666273084432634,0.006686279910073995,0.004159034900264525,0.004300842211143194,2.8421497893086918,2.707905175001672,0.0008809162808999,48
37,0.00657717771609204,0.006454556766141702,0.00415783094222415,0.004120547277624614,2.6871202259504994,2.592337831001764,0.0009003492613694,48
38,0.00645450022304355,0.006418047626330793,0.004101725447870028,0.004122027834648983,2.5659809287896542,2.5040827887842636,0.0009169104762025,48
39,0.006341015347785719,0.006342467842567438,0.004059097599214255,0.004142775628657793,2.4512218545220055,2.3628957029576187,0.0009309307180769,48
40,0.006271801369113545,0.0061259582962265476,0.004045635378272104,0.003975647848404836,2.3613957215675243,2.280932276494541,0.000942733148277,48
41,0.006230715858752296,0.006097035557973852,0.004046645373025745,0.003945950258325349,2.292694758526023,2.258069075470095,0.0009526215526956,48
42,0.006092833471609841,0.00603621963299178,0.0039368782184797035,0.003943300781334095,2.2437452895889787,2.178142054510762,0.0009608734429260001,48
43,0.006016884974655371,0.005907542811930472,0.0038904113908958342,0.003816034805097583,2.1973676407957368,2.1612363910913897,0.0009677368307662,48
44,0.00595114256976965,0.005883156209172651,0.00386524359342928,0.003851488176413689,2.1428349801245647,2.0871237862447294,0.0009734296034167,48
45,0.005888600589327573,0.005811281634811659,0.0038302002434348757,0.0038026509418797364,2.1044012133889187,2.0535193115991732,0.0009781406103348,48
46,0.0057965536949439135,0.00575698245330705,0.0037819102412726333,0.003779352771369615,2.051505293892421,2.013814270141938,0.0009820317762478,48
47,0.005741933059893618,0.005610583567824239,0.003757233008793655,0.0036672438820666516,2.014431461377739,1.9724514695683908,0.0009852407423384,48
48,0.0056491868717730475,0.005618493562498304,0.0037024624474862027,0.003721513839887437,1.9706009116953274,1.92024605840131,0.0009878836934507,48
49,0.005620598971801884,0.005451621220751855,0.003713677906647455,0.003575196854253016,1.9260697181742925,1.8952667968265822,0.0009900581499349,48
50,0.005472366584068637,0.00544099240147681,0.003604146921834321,0.003606342082804488,1.8835790666615508,1.849733684766812,0.0009918455914179,48
51,0.005438108056481087,0.005327104893656548,0.0035725954860756364,0.003491619141631238,1.8655124778368373,1.8354856787934877,0.001,48
52,0.005388878870871121,0.005354482322025325,0.003550796098366922,0.003558548454857634,1.8380826677647144,1.795933738724421,0.001,48
53,0.005306444183988531,0.005248259702536759,0.0035069764710372302,0.0034815578738742275,1.7994676110599424,1.7667017549761985,0.001,48
54,0.005314428599131675,0.005145146500894902,0.003535503150332377,0.0033879137288479783,1.7789253733854347,1.7572327224752453,0.001,48
55,0.005242966581761002,0.005300680465482001,0.003471835848939899,0.0035502538118995872,1.7711306420196846,1.750426571471342,0.001,48
56,0.00520054656889627,0.005165463146906429,0.0034520355558098274,0.0034613070090295946,1.7485109272674537,1.7041560679312981,0.001,48
57,0.00517673637719714,0.0051006557601592836,0.003456819232029569,0.0033967595440703813,1.7199170510762125,1.7038961448113996,0.001,48
58,0.005102557102521195,0.005061916797813327,0.003397887498975417,0.0033919137497367296,1.704669530863373,1.670002984739617,0.001,48
59,0.005136293149957201,0.005028232934819855,0.003449822732613659,0.0033498227550099163,1.686470345677814,1.678410113785047,0.001,48
60,0.005008218033622876,0.0049667693183329574,0.00331796526239176,0.0033144948628259945,1.6902526779971092,1.6522743799614232,0.001,48
61,0.004998480536085616,0.004969701324529456,0.0033424159638125173,0.003340935608572196,1.6560645083305199,1.62876567793234,0.001,48
62,0.004913918070014376,0.004865827394779764,0.003272321057521573,0.003249885332376759,1.6415969482095425,1.615941985045252,0.001,48
63,0.004925357807246299,0.004925591974291687,0.0032999912849315405,0.003321398651086733,1.625366431072189,1.6041932493730977,0.001,48
64,0.00489224379585694,0.00491895964789492,0.0032730756224175765,0.003322758376220918,1.6191681066587125,1.5962012086931094,0.001,48
65,0.004887226506223168,0.004876629452104932,0.0032796129933255276,0.0032882804226637176,1.6076134134548328,1.5883489460264997,0.001,48
66,0.0048360536573093665,0.0048635151785448826,0.0032321818886543057,0.003277759388179932,1.6038716986912938,1.5857557146418317,0.001,48
67,0.004828568445411804,0.0047987073341293806,0.0032305279143453763,0.003225435904219179,1.598040443002386,1.5732713660652056,0.001,48
68,0.004794767006388384,0.004797528829854054,0.0032119592337780238,0.0032418350652563634,1.5828076941407394,1.5556936855706154,0.001,48
69,0.004750776469851988,0.004747555555956147,0.0031838019784714397,0.0031997214888196106,1.5669744128763614,1.5478339728471904,0.001,48
70,0.00474384795759544,0.004770319528857117,0.0031848867589340003,0.003231422501954361,1.5589611270943475,1.5388969854040953,0.001,48
71,0.0047193383878614695,0.004776149188196602,0.003168997219957479,0.003245759285259917,1.5503410703075577,1.5303898388784865,0.001,48
72,0.004722176321685457,0.004626808350130548,0.0031783884181719596,0.0031014724477376847,1.5437878273168517,1.5253358137674795,0.001,48
73,0.004666330579511448,0.004667320668523855,0.003130219638486124,0.003153169719399869,1.5361108614235368,1.514150850261067,0.001,48
74,0.004677940265193631,0.004673399399510956,0.003149647766056852,0.003161742552768545,1.5282924162024747,1.51165678629656,0.001,48
75,0.0046419839295228455,0.004676082246693097,0.0031178628017623135,0.003171304466574257,1.5241210423956744,1.5047777012051649,0.001,48
76,0.004630865816331581,0.004663258388538655,0.0031129375573193617,0.0031627579248836185,1.51792820244352,1.5005003792843146,0.001,48
77,0.004598197551034285,0.004624252817551547,0.003084102639696294,0.003127028889316766,1.5140948290470904,1.4972238505379478,0.001,48
78,0.004604397050188448,0.004642205987595475,0.003094048195084105,0.003150774733897833,1.5103488024093545,1.49143116460281,0.001,48
79,0.004596393353401314,0.004605612523210143,0.0030921205898911757,0.003119822865608036,1.5042726937516813,1.4857895992226222,0.001,48
80,0.004588308127292097,0.004517324535741439,0.0030894881754651503,0.0030336540462117183,1.498819876707253,1.4836703897112413,0.001,48
81,0.004571888868550711,0.004630298820766968,0.0030730690447244614,0.0031478969247441964,1.4988197332939377,1.4824018409808772,0.001,48
82,0.004584292237695325,0.004581984032162708,0.0030887181298888456,0.0031044879330171166,1.4955740404853957,1.47749603182635,0.001,48
83,0.004537923636170472,0.004534905134167173,0.003048306150122609,0.003064521407296648,1.489617423244437,1.4703836662982281,0.001,48
84,0.004516123216719173,0.004530122690753029,0.0030326077241194208,0.00306392953846521,1.483515422464994,1.4661930838601387,0.001,48
85,0.004523883941495926,0.004442642319807453,0.0030440689408289235,0.002979920721805683,1.4798149291014366,1.4627215261885356,0.001,48
86,0.004579206974332529,0.004530931732396381,0.0031033799250596607,0.003071377131488503,1.475826968403623,1.4595545458575627,0.001,48
87,0.004505861850992576,0.004513380559629643,0.003031969456751327,0.003054364367186615,1.473892338872564,1.4590161465000175,0.001,48
88,0.004453108820484743,0.004472601987847077,0.0029792428779806626,0.0030144370883735745,1.4738658783929626,1.4581648236569167,0.001,48
89,0.004505343516060276,0.004517858660591186,0.0030337466796594974,0.0030628546234521964,1.471596757276976,1.4550039896978042,0.001,48
90,0.004485172264585551,0.004396814904582948,0.0030160049614395643,0.0029423574569699927,1.469167243356108,1.454457371823837,0.001,48
91,0.004503959758511574,0.004447452204602633,0.003034181254288401,0.0029923912193668945,1.4697784468704551,1.4550609128301744,0.001,48
92,0.004514486624945362,0.004447221297303243,0.0030452528471594485,0.0029947234491178765,1.4692337082487432,1.4524977879301877,0.001,48
93,0.004455725498907001,0.004426131322888766,0.0029905146331727205,0.0029784626950724456,1.4652107996826746,1.4476685679121946,0.001,48
94,0.004461273326638641,0.004478417548917145,0.002999898473341521,0.003032716517249631,1.4613747946206068,1.4457009741034241,0.001,48
95,0.004482760143359676,0.00446071477208785,0.0030229313545513856,0.0030165214709797126,1.459828722701247,1.4441932009778746,0.001,48
96,0.004461688919145726,0.004421043429134755,0.0030035481595805484,0.0029786841716497024,1.4581406861921309,1.4423591578613502,0.001,48
97,0.004441726820017606,0.004449824711009998,0.002984957351399532,0.0030079649275012985,1.4567694049243072,1.4418597384794216,0.001,48
98,0.004439428908812546,0.004419936970545174,0.002983035590156854,0.0029782569451301433,1.4563932337236138,1.441679931990327,0.001,48
99,0.004405929811512799,0.004456223134624966,0.0029493845579005814,0.00301457875267934,1.4565451911268703,1.4416443209919205,0.001,48
100,0.004430896413662968,0.004467431039108737,0.0029748623222511338,0.003025844627266213,1.456034027251427,1.4415863416343007,0.001,48
101,0.004426937097333448,0.004429160332431768,0.0029708266830398306,0.0029881248297510695,1.456110348604918,1.4410354138092067,0.001,48
102,0.0044179476414631935,0.004417282428648568,0.002963302780191662,0.0029788941285051524,1.454644788638557,1.438388242769143,0.001,48
103,0.004392454057340485,0.004451831032286492,0.0029405931672429934,0.0030159941652917045,1.4518608234472579,1.4358368271865114,0.001,48
104,0.004403937098335844,0.004453010919602493,0.0029545138574608065,0.0030190457568630945,1.449423163833919,1.433965101135521,0.001,48
105,0.004381212643080624,0.004418683361840507,0.002933165276389815,0.0029854551947032545,1.4480473141147658,1.433228102177073,0.001,48
106,0.004411678960333066,0.004374600337248527,0.002964251365915778,0.0029422212085346653,1.4474275287917873,1.432379114166917,0.001,48
107,0.004363264216891326,0.0044006314375634546,0.002916614248375925,0.0029683824764149686,1.4466498930871552,1.4322488918961653,0.001,48
108,0.004370644604297412,0.004369753650759911,0.0029238258023470856,0.0029379100334109526,1.4468187488223823,1.4318435351507295,0.001,48
109,0.0043901166654006524,0.004315733871612724,0.0029444847180120424,0.0028850288859644975,1.4456318725656778,1.4307049145584931,0.001,48
110,0.004394896197797081,0.00436538810771532,0.0029496851030723693,0.0029348008029810094,1.4452110463548655,1.4305872298814621,0.001,48
111,0.004385482567272366,0.004423980601205166,0.002940505462132387,0.0029934984389144432,1.444977036303694,1.4304820692359035,0.001,48
112,0.004378026959670323,0.00442223397820942,0.0029335245735542244,0.0029921456185370097,1.4445023053317565,1.4300882888282942,0.001,48
113,0.004352649487874837,0.0043581920508189475,0.0029075165581436847,0.0029278038761523816,1.445132872687216,1.4303881213329201,0.001,48
114,0.004377072650275094,0.004358803298718762,0.0029322436510116636,0.0029280707904349667,1.4448289431263215,1.4307324193341502,0.001,48
115,0.004363662261900456,0.004370250266856471,0.002918702939993247,0.002940658834711136,1.4449592592695015,1.4295913915951608,0.001,48
116,0.00434005751827295,0.004391521760678627,0.002896648727101353,0.0029635546870802466,1.4434087169892384,1.4279669710157752,0.001,48
117,0.004334844700388058,0.004365418083656203,0.0028932035689337543,0.0029389310030057034,1.4416410540003424,1.426486996424346,0.001,48
118,0.0043374978333276535,0.004368492943250326,0.002896805809671771,0.00294244996554434,1.4406919646314977,1.4260429101784349,0.001,48
119,0.004373509039295588,0.004377934093632925,0.0029330208193472707,0.0029520381099713867,1.4404881536332905,1.4258958946128841,0.001,48
120,0.004326683248621108,0.004389228221211934,0.0028865871463409254,0.002963921792951437,1.440096036413818,1.4253063732051003,0.001,48
121,0.004352156895523577,0.0043216890300703205,0.0029126785376558145,0.0028969534753239966,1.4394782889951954,1.4247354982816853,0.001,48
122,0.004369694147280772,0.004326290636980151,0.002930797556445907,0.002901817414730841,1.4388965155211155,1.4244731485472217,0.001,48
123,0.004364638235991154,0.004392901904018376,0.002925470691503975,0.002967995940098471,1.4391674736804487,1.424905879431539,0.001,48
124,0.00433503141900619,0.004358007073809069,0.0028956765459379956,0.002933065926426923,1.4393548127346285,1.4249410872569321,0.001,48
125,0.004354764425567432,0.004354731577450372,0.002915584861019596,0.002930365286874785,1.4391794905705237,1.4243662207384669,0.001,48
126,0.004327334946253527,0.004293429749134297,0.0028887879964580396,0.0028693789512566448,1.4385468869646856,1.42405072405907,0.001,48
127,0.0043440209127111025,0.00434662146234681,0.002905702516001442,0.002922930686213807,1.4383183230139596,1.42369067674015,0.001,48
128,0.004321713639919845,0.0043586993695977445,0.0028838290234669208,0.002935375181898115,1.437884542086976,1.4233240930313038,0.001,48
129,0.0043614643313342255,0.004356446006085369,0.002923849818728413,0.002933451107039745,1.4376144472829546,1.4229948714836826,0.001,48
130,0.004353280853470907,0.004353637086716579,0.0029163058287615764,0.0029312191053088572,1.436974960116318,1.4224179261498426,0.001,48
131,0.00434238513045498,0.00435858066497667,0.0029056930336371703,0.002936431612787192,1.4366920132193781,1.4221489819425528,0.001,48
132,0.00434485843471998,0.00427562755993737,0.0029084331484712338,0.0028536002361570704,1.436425225549826,1.4220272306492598,0.001,48
133,0.004321087871737368,0.004327958451550268,0.0028846694585471125,0.0029060018580833844,1.4364183451358536,1.4219565186359422,0.001,48
134,0.004322590774150645,0.004338286832845425,0.0028864578567593287,0.002916664750185134,1.4361328500959845,1.4216219890044846,0.001,48
135,0.004329580088615492,0.0043099687460261835,0.002893517234992116,0.002888764875166016,1.4360627832787702,1.4212037534638453,0.001,48
136,0.004322759436285378,0.004317000117256941,0.0028874667866273696,0.002896310032769292,1.435292567380473,1.4206899997896845,0.001,48
137,0.004346598106813391,0.00435242473895017,0.002911633585877035,0.0029318778151586167,1.4349644609356726,1.420546888748618,0.001,48
138,0.00433210045870289,0.004317800740524214,0.002897297151536663,0.0028974578972103173,1.4348032352034048,1.4203427565683466,0.001,48
139,0.004349194119180519,0.00431050114514482,0.0029145095468639803,0.002890262853119465,1.43468450772828,1.4202382332827181,0.001,48
140,0.004341512839711686,0.004357143025575972,0.0029069279453345907,0.0029370148122649545,1.434584811860445,1.4201281572752489,0.001,48
141,0.004332714838366864,0.00426410924987391,0.0028983537116567073,0.0028440772245575696,1.434361053780523,1.4200319414712161,0.001,48
142,0.004326050382306098,0.00431127817686398,0.002891495968890064,0.002891201928206598,1.434554354355012,1.4200761899509284,0.001,48
143,0.004320539081704902,0.004309588951794583,0.0028863087374401968,0.0028897038226211595,1.434230265915111,1.4198850662159013,0.001,48
144,0.004292092626206226,0.004353926581124614,0.0028577211140454442,0.002933997267035355,1.4343714484742005,1.4199292646691086,0.001,48
145,0.0043279678095248944,0.004280594282327968,0.0028938115850635705,0.002860793538879516,1.4341561670219634,1.4198006946722301,0.001,48
146,0.004301377563265924,0.004339723478782096,0.0028672509194190856,0.0029201144995994435,1.4341265695281233,1.4196089153531748,0.001,48
147,0.0043550321861348575,0.0042923664709494675,0.00292107355449822,0.0028726449453633372,1.4339585517736975,1.419721459224288,0.001,48
148,0.004304838344066754,0.004364646307302467,0.002870694038489272,0.0029449108472811357,1.4341442443869024,1.419735403891348,0.001,48
149,0.0043229922137254136,0.004314484961186317,0.0028890091856721904,0.002895069691011215,1.433982954821799,1.4194152096955388,0.001,48
150,0.004313518231500249,0.004294424273511937,0.0028798294229652414,0.0028752651913206053,1.433688745061743,1.41915900917377,0.001,48
151,0.004297247353164907,0.004254561638594144,0.0028639430291604855,0.0028356470372077783,1.4333042516173398,1.4189145438860689,0.001,48
152,0.004326807134140078,0.004331542967548222,0.0028935789682542575,0.002912708523743219,1.4332281216400542,1.418834401672523,0.001,48
153,0.004315815348018387,0.004340160592203063,0.002882670279980196,0.0029212281360363125,1.433144998719074,1.4189324111966688,0.001,48
154,0.0043070356203155375,0.004334913881577919,0.002873762229370714,0.0029160620761264824,1.4332733330292238,1.4188517500522435,0.001,48
155,0.004316048562090414,0.004260843842481726,0.0028830014765553213,0.0028422303284974765,1.4330470144810825,1.4186134373534367,0.001,48
156,0.004303440541222158,0.004302925079441078,0.0028706157127518957,0.0028845353267237927,1.4328247547755326,1.4183896904087747,0.001,48
157,0.004290491102898172,0.004294938245776153,0.0028578270584825216,0.0028765189394377878,1.4326639624655417,1.418419205628348,0.001,48
158,0.0043172437200334,0.004323739761244932,0.002884431435977134,0.0029051977256892344,1.4328122346645618,1.4185419676571212,0.001,48
159,0.004312205033665054,0.00428419918391759,0.002879279053122363,0.002865594768659095,1.4329259128323872,1.4186043330137952,0.001,48
160,0.004294169084688681,0.004329356188146186,0.002861273150773251,0.002910721733195187,1.4328958654385324,1.4186343972860822,0.001,48
161,0.004328266797713205,0.004336378939872247,0.002895324524661703,0.002917821415210154,1.432942210813173,1.4185574339390792,0.001,48
162,0.0043220158075223695,0.004315878547090852,0.002889151855758084,0.0028973659074932475,1.432863897536313,1.418512536021655,0.001,48
163,0.004325712286803563,0.004292663511972719,0.002892911953655209,0.0028741618143334484,1.4328002728805764,1.4185016171728224,0.001,48
164,0.004306682188878589,0.004360182675417036,0.002873829634066879,0.0029417211227753017,1.4328524767125808,1.4184614812442637,0.001,48
165,0.004296021038790725,0.00427622255811416,0.002863306030831295,0.0028579598198508016,1.4327149482689656,1.4182626825103875,0.001,48
166,0.004272125412367551,0.004270052344680674,0.0028395969863863444,0.0028518468555505765,1.4325283432160356,1.4182054015973609,0.001,48
167,0.0043096974810756675,0.004338830030456767,0.002877222782220718,0.0029207352641233797,1.4324746347838675,1.4180947233035326,0.001,48
168,0.004315637592186217,0.004305822872359837,0.002883252597891085,0.0028878281399537203,1.4323849444012848,1.417994655078978,0.001,48
169,0.004274011678313072,0.004275001632969568,0.0028417645284496834,0.0028570866316783117,1.4322470622209862,1.4179149167516834,0.001,48
170,0.004333197035337217,0.004301104298771805,0.0029009286643517985,0.0028830403880345545,1.432268300174351,1.4180638279783413,0.001,48
171,0.004288504862647588,0.00429523527063314,0.0028560594702743878,0.0028771483289760295,1.4324453307044405,1.4180869075968185,0.001,48
172,0.004304886264155043,0.004326490912884273,0.0028725714610093856,0.00290851997944123,1.4323147398886782,1.4179708667581172,0.001,48
173,0.004311466693025456,0.004262365441041954,0.0028791822211759327,0.0028443681811557505,1.4322844044435985,1.4179971869347792,0.001,48
174,0.004310170915532696,0.004332605478903281,0.0028777677747223412,0.0029145853268038343,1.4324030593372752,1.4180200899719433,0.001,48
175,0.0043224256176032155,0.004266345146328996,0.0028901049088094883,0.0028483604528627385,1.432320660581328,1.4179846134177334,0.001,48
176,0.004312165923159634,0.004323046607110747,0.0028798941524499993,0.002905078277791448,1.432271688485044,1.4179682649854188,0.001,48
177,0.004288527376949504,0.004362691328234781,0.0028562286931718608,0.0029446992036123894,1.4322986178415757,1.4179920747237507,0.001,48
178,0.004303328812106941,0.004301749263135684,0.0028709525398797468,0.0028837506337725336,1.4323762124186041,1.41799857994227,0.001,48
179,0.004291502153286555,0.004373520543715666,0.002859198352251924,0.0029555995801369677,1.432303741551958,1.417920900082982,0.001,48
180,0.004295088237710535,0.004365576597103253,0.002862907218565334,0.0029476866191984197,1.43218095161206,1.4178899139011936,0.001,48
181,0.004290037796016977,0.004386009879635308,0.002857865700908567,0.002968065364866879,1.4321719998195537,1.4179444202869764,0.001,48
182,0.004298201596623991,0.0043574296871621175,0.0028659064922632455,0.0029394330979371935,1.4322950557677734,1.4179965424245848,0.001,48
183,0.004318499631959762,0.004273904395517167,0.002886208620077034,0.0028559435902747415,1.4322909402964095,1.417960744756143,0.001,48
184,0.004295649912115879,0.004335751741054977,0.0028633967840128623,0.002917805608025447,1.4322530652034284,1.4179460316223358,0.001,48
185,0.0043093137709218745,0.004284051070490587,0.0028771186037801887,0.002866165716157495,1.4321950948649187,1.4178853143387684,0.001,48
186,0.004309435866675408,0.004333339304542288,0.002877270004849898,0.002915422519314287,1.4321657930558578,1.4179167514408275,0.001,48
187,0.00432407182186211,0.004285628211993848,0.002891848582816006,0.00286767961982075,1.4322231717564946,1.417948543666187,0.001,48
188,0.004291596850382189,0.004341880644877964,0.002859329363126117,0.0029239136179150956,1.4322674154361124,1.417966941275992,0.001,48
189,0.004269769002403707,0.004311612858652998,0.0028374704122035694,0.002893637390148307,1.4322985172550744,1.4179754205932793,0.001,48
190,0.004303810312946392,0.00431271902820694,0.0028715235037301084,0.0028947569985398967,1.4322867450465757,1.417961960863999,0.001,48
191,0.004323397584933109,0.004366297933695935,0.0028911619973292194,0.0029483848551331003,1.4322355273796121,1.4179130244995621,0.001,48
192,0.004272673535810969,0.004354255942332381,0.002840483409187904,0.002936359677119147,1.4321900565086054,1.417896199049468,0.001,48
193,0.004292797188048201,0.004277790311250369,0.002860606763681906,0.0028599162326980476,1.4321903629740513,1.4178740030721395,0.001,48
194,0.0042676927146709405,0.0042604322672860255,0.002835555583396447,0.002842614684951107,1.432137068189969,1.4178174961723906,0.001,48
195,0.004297075870323508,0.004297730519103941,0.0028649785184416843,0.002879931459312046,1.4320972722688632,1.417798998066929,0.001,48
196,0.00431437903595338,0.004271585797264623,0.0028822985824370913,0.0028537776090659626,1.4320803774195434,1.4178081181028463,0.001,48
197,0.004287010340628169,0.004243721952328233,0.00285490666315469,0.002825895553674101,1.432103607371489,1.4178263227638466,0.001,48
198,0.004289143030279095,0.004335660109447575,0.0028570242295644327,0.0029178360957171218,1.432118720857572,1.4178239293251294,0.001,48
199,0.004283792207343874,0.004332031991485669,0.002851668727393574,0.002914205373977761,1.4321234110219805,1.4178265447945664,0.001,48
200,0.004288042714217289,0.004323975527880629,0.00285590533385398,0.002906140893906988,1.4321373442868326,1.41783458740968,0.001,48
201,0.0042964754441389245,0.004292091791467272,0.0028643372738731535,0.002874275245089134,1.4321380989768866,1.4178164855784,0.001,48
202,0.0042814370099548355,0.004319887123610131,0.0028493265082448174,0.0029020971894305435,1.4321104359981185,1.417789886579935,0.001,48
203,0.004309689441841913,0.0042877022871099,0.002877610000497162,0.0028699280745752235,1.4320793650329218,1.4177741818295466,0.001,48
204,0.0042759268139906425,0.004333550707768251,0.002843866341795984,0.002915796208036083,1.432060422024815,1.4177544393089898,0.001,48
205,0.004260171858983278,0.004285762452795638,0.002828110401662485,0.002868003745180011,1.4320613971647909,1.417758613529933,0.001,48
206,0.004303094224753013,0.004316037099722665,0.0028710152208140326,0.002898277634749629,1.432078930474967,1.4177593870343836,0.001,48
207,0.004287546475925854,0.0042985615572843,0.0028554646416825372,0.002880794618705008,1.432081755657365,1.4177668510832568,0.001,48
208,0.004269083605844614,0.004305405183939365,0.002837006612982995,0.002887669195798597,1.432076942235951,1.4177359349469307,0.001,48
209,0.004283336571395224,0.004243231034566506,0.0028512934790900567,0.002825520532028772,1.4320430427177264,1.4177104513012255,0.001,48
210,0.004296589729785976,0.004314410465822542,0.0028645716550983052,0.0028967204885369997,1.432018009342545,1.417689922659191,0.001,48
211,0.004313984849463231,0.004278171536441098,0.0028819849852311607,0.0028604968533222004,1.4319997871193884,1.417674614710496,0.001,48
212,0.004293632365192096,0.004282585881852986,0.0028616500429571403,0.0028649213349067233,1.431982228820532,1.4176644952873625,0.001,48
213,0.00427245897788322,0.004292086335665586,0.002840487292754485,0.0028744242193529013,1.431971600438864,1.4176620504254949,0.001,48
214,0.004289802306506561,0.004297976509400777,0.0028578359948348495,0.0028803241479372333,1.4319662665932744,1.4176522910619898,0.001,48
215,0.0043037551651098965,0.004340235252178515,0.002871796748241088,0.002922593774226311,1.4319583401016318,1.4176413885078298,0.001,48
216,0.004307416439626467,0.004353113881819978,0.0028754690372721557,0.0029354822594154944,1.4319473536683187,1.4176315495550964,0.001,48
217,0.004292679449693855,0.004265112244415473,0.0028607424634541734,0.00284749034180894,1.4319369274356486,1.4176218079002594,0.001,48
