epoch,train_mae,val_mae,train_r2,val_r2,num_tracts
64,2.1991049086478487,3.3241280980549397,0.3137949543694655,-0.4370957848926385,48
65,2.201502001199025,3.1475913592820848,0.31181331848104793,-0.2565532798568408,48
66,2.1967367596138065,3.111619175975538,0.31341111163298285,-0.25200226530432707,48
67,2.1972508946779983,3.2654107395090253,0.3141274464627107,-0.38361430168151855,48
68,2.1931055887809747,3.304893653860592,0.3162548666199048,-0.4207483058174451,48
69,2.192612212161689,3.1739533196806646,0.3160938943425814,-0.29133347421884537,48
70,2.1995277486570983,3.1950647589919825,0.31347165008385974,-0.30606768156091374,48
71,2.1995189702008306,3.2797370795970378,0.31333799163500464,-0.3830016776919365,48
72,2.1789236575248587,3.163440726132629,0.3221278091271718,-0.2812516887982686,48
73,2.1902595265975946,3.363198364334162,0.31672417496641475,-0.5444501514236132,48
74,2.1956731694153007,3.3394192882554985,0.3125025058786074,-0.45461322739720345,48
75,2.187826502883088,3.199137830506665,0.3171648830175399,-0.32681723559896153,48
76,2.189773317723884,3.199292226820154,0.3187396464248498,-0.3379068076610565,48
77,2.186176473600348,3.237036890525749,0.31785693143804866,-0.35477621853351593,48
78,2.1917033997712223,3.12362454272599,0.31493187074859935,-0.2604371954997381,48
79,2.1781404392761536,3.0263843669108588,0.32136114190022147,-0.1758235593636831,48
80,2.174011132359039,3.005274632162806,0.3247843471666177,-0.1564704515039921,48
81,2.1852069430090677,3.024387019060328,0.3198018297553062,-0.18352312843004867,48
82,2.182430406232608,3.043552128542028,0.31998915846149123,-0.1926621583600839,48
83,2.1800888930283597,2.9498366243481104,0.32191213717063266,-0.10907755543788276,48
84,2.190199840795155,2.85545183939147,0.31491473689675326,-0.04733310391505561,48
85,2.179684907655554,2.934453838154956,0.3242898198465506,-0.11795691276590031,48
86,2.1775567842546555,3.0725198184350795,0.3210530541837215,-0.22738617658615112,48
87,2.183512803897187,3.1307308274500874,0.3206604532897472,-0.28231950973471004,48
88,2.1756056877012226,3.127047226729999,0.32409273833036417,-0.304333221167326,48
89,2.17208597334835,2.965909209364035,0.326455100129048,-0.13358008737365407,48
90,2.182264457479128,3.0086179098141366,0.3190996746222178,-0.17046546439329782,48
91,2.1735518551085797,2.982309046788027,0.32302051037549967,-0.15299087141950926,48
92,2.176529631214159,2.8749860209997418,0.3226645675798257,-0.0623723715543747,48
93,2.1862197095150724,2.858635331260055,0.31851187596718467,-0.045657889296611166,48
94,2.172737451816224,2.9106387805314102,0.32654084265232086,-0.092931321511666,48
95,2.1877967242561263,2.90003432697277,0.31895492846767104,-0.08172094573577247,48
96,2.1802990040146457,2.9136806324772215,0.32357853899399436,-0.10486201196908952,48
97,2.176701434243664,2.8589872842781254,0.3215354258815447,-0.05941900735100112,48
98,2.1800687733948196,2.761718528625558,0.31896194443106646,0.020294579366842886,48
99,2.170936150658337,2.73556557629951,0.32672191783785814,0.04626519729693731,48
100,2.187004101627503,2.6773793115015807,0.3191248426834742,0.09495802223682402,48
101,2.1718005772944204,2.7747003286744705,0.3257410389681657,0.0155760198831558,48
102,2.1788740363252823,2.7287506587811667,0.32471235344807303,0.05858342101176578,48
103,2.1753378410426882,2.741488253857646,0.3223049578567346,0.04122827450434364,48
104,2.1764863814798763,2.714665209411445,0.32332512984673184,0.06479449694355327,48
105,2.177329115715192,2.68492502682617,0.3242617920041084,0.09076684340834613,48
106,2.1764298610468273,2.701554115217931,0.3253688539067904,0.07557394603888191,48
107,2.172475693750521,2.7110876723907995,0.3246392744282881,0.06525918965538341,48
108,2.174469935364027,2.7095060288789816,0.3255455444256464,0.06828052923083303,48
109,2.185318736375077,2.6713996353821874,0.3174067176878452,0.10450297097365059,48
110,2.1863328348959645,2.650839981792231,0.3170099208752314,0.11244506264726317,48
111,2.177749017649759,2.6696875597471776,0.32290912295381224,0.10221937298774715,48
112,2.1808537908734587,2.64453689026394,0.32187200337648386,0.12507871538400647,48
113,2.179432441092017,2.6585916677114025,0.32221209506193793,0.11192248264948525,48
114,2.1748316614929686,2.638038528919087,0.3229596639672915,0.12737878039479253,48
115,2.1849767543595973,2.589383540411325,0.3188605594138304,0.15890477473537123,48
116,2.1769856235780973,2.5803388363807365,0.3222265094518661,0.167937741925319,48
117,2.173593014724124,2.617301363228024,0.32513663669427234,0.14760300144553182,48
118,2.1785597262487006,2.624477798549029,0.32212993875145907,0.14132941762606302,48
119,2.171211149254403,2.5762488929390774,0.3255784834424654,0.17654351145029065,48
120,2.1723529794016807,2.560866283965084,0.32351559773087496,0.18597897638877228,48
121,2.1764950528865685,2.540040141197883,0.3227729188899199,0.19920800377925232,48
122,2.17153742028341,2.5399754874516227,0.3240413243571917,0.20022956778605774,48
123,2.1568872103689105,2.5520970050656673,0.3327738928298155,0.19271647309263543,48
124,2.171666054432616,2.548844092590952,0.32547235364715255,0.1921766474843025,48
125,2.1776919030006674,2.5624025805023734,0.3236109067996343,0.18159022927284238,48
126,2.1802103710758627,2.577426012119521,0.3220446519553661,0.17361872270703313,48
127,2.1713461242345775,2.5882647976096522,0.32534211128950113,0.1667482256889343,48
128,2.171414088921664,2.5547920038784495,0.32392486433188117,0.1901696088413397,48
129,2.170377981269213,2.548027293463814,0.3263532829781373,0.1942346555491288,48
130,2.174236502413108,2.5812738979175074,0.3248025265832742,0.17009936148921645,48
131,2.179286168044769,2.533857853499676,0.32199185093243915,0.2070757759114106,48
132,2.1744613494746914,2.519750819091946,0.32265194008747733,0.21979448199272153,48
133,2.1688379409142144,2.530211843367471,0.3269138174752394,0.2094113379716873,48
134,2.172752131689766,2.5109659690771218,0.323159875969092,0.22144672398765877,48
135,2.1767201576525443,2.513852418166738,0.3232618781427542,0.2209842875599861,48
136,2.177128930844986,2.5304350397293116,0.32285223528742785,0.20566953967014945,48
137,2.1703786890618897,2.5661328065820626,0.32577379917105037,0.17867944389581678,48
138,2.178085180079551,2.5261135692298082,0.32076466704408324,0.2127800124386946,48
139,2.177358056940159,2.515599397778378,0.3244498595595359,0.21934247886141137,48
140,2.1718333505847016,2.5396704451329466,0.3267329509059588,0.19907891626159346,48
141,2.1679366540344716,2.54809506145309,0.32893472164869303,0.19563555593291915,48
142,2.1764512507360383,2.5758838264423205,0.3224776188532511,0.17354827746748921,48
143,2.181657414282254,2.566336132112554,0.3195089995861053,0.18029580513636267,48
144,2.177958656865781,2.5705923396458594,0.3229564217229684,0.17606539775927857,48
145,2.177361523531822,2.530263094939582,0.3225851158301035,0.20785729587078092,48
146,2.1722022036245456,2.505834451478926,0.3262777738273143,0.22973472749193505,48
147,2.1745334365875744,2.513297099557808,0.32091668744881946,0.2275659988323847,48
148,2.1774917716406894,2.504637702128361,0.32123982657988864,0.22756559898455933,48
149,2.17566603457109,2.517151679091961,0.32532830908894533,0.21590790649255112,48
150,2.1763458605512502,2.521551575283276,0.3227153656383355,0.21246812120079991,48
151,2.164409035909349,2.5048946869396578,0.3287490457296371,0.22444155191381768,48
152,2.1663818369192627,2.5057146859956423,0.32779074460268015,0.22740379348397252,48
153,2.1769429138923475,2.508765246723275,0.32320649301012355,0.22666817655165986,48
154,2.1699525414150167,2.4980877896681544,0.32569290449221927,0.23294928669929502,48
155,2.179941550200875,2.498735075843507,0.3202813218037287,0.23106607918937996,48
156,2.1736307666953683,2.5056345227237795,0.32595234488447505,0.22582592690984404,48
157,2.1769281768519275,2.502087368473095,0.32085518787304557,0.228882556160291,48
158,2.1741320732284164,2.4980329372395773,0.3250793976088365,0.23202926789720849,48
159,2.1732407704137144,2.498415644269192,0.3261953902741273,0.23233718425035474,48
160,2.1695089817779283,2.4991384131237946,0.3261554675797621,0.23239501068989432,48
161,2.1780786941057806,2.4972085967460607,0.32341312244534487,0.2338121893505255,48
162,2.175104307490211,2.5007556979290086,0.32498336086670554,0.22973485663533208,48
163,2.179635240716651,2.50646240407873,0.3214543412129084,0.22538281232118604,48
164,2.179634740092547,2.4951144737776043,0.3232590096692244,0.2352753082911173,48
165,2.1704953416250126,2.4965537184955284,0.3242960957189401,0.23425135388970372,48
166,2.177437940513635,2.4952933680403193,0.3205455380181471,0.23549559215704596,48
167,2.1680758235958417,2.497701042272574,0.32859796285629267,0.23429009318351743,48
168,2.178997095526596,2.496189237479847,0.32057716573278106,0.2351490147411823,48
169,2.1762047810453997,2.496423423315171,0.32296957572301227,0.2330737027029196,48
170,2.1842342679690945,2.4954335977185265,0.31837143500645954,0.23362028971314427,48
171,2.1726010113763183,2.4938205336630674,0.3260450412829717,0.23620330293973282,48
172,2.173024507148981,2.495529155426533,0.3243541655441125,0.23533035566409424,48
173,2.1663929267028803,2.495879282113767,0.3296385270853837,0.23418231680989263,48
174,2.169633175892779,2.495183642010891,0.3257042318582534,0.23503193631768224,48
175,2.176764231489265,2.4948635177485388,0.322135679423809,0.23697552705804503,48
176,2.17044339576525,2.494261726346635,0.3258854461212953,0.23682215685645736,48
177,2.174479384489029,2.4945866091461353,0.3234500860174497,0.23608813434839246,48
178,2.170698951320366,2.495299798298374,0.32790399466951686,0.23550538967053092,48
179,2.17289711908962,2.495080967785722,0.32497461885213846,0.23504044115543363,48
180,2.168658944725624,2.4957634051275357,0.32463556528091425,0.2341925961275895,48
181,2.1656386689524756,2.495226053174257,0.327872975418965,0.23511397590239838,48
182,2.1682422012506684,2.4942716104014795,0.32803685963153834,0.23539504284660018,48
183,2.167205303803394,2.494227648520616,0.32556927949190134,0.236015028009812,48
184,2.169730157059441,2.4944283551927926,0.3271809965372085,0.23689309383432067,48
185,2.175410037651234,2.494900795270833,0.3233804851770401,0.23591602096954978,48
186,2.17837457310997,2.4949758672960094,0.32174865653117496,0.2356661111116409,48
187,2.1719553804577294,2.495469101263395,0.3281812481582164,0.2343934985498587,48
188,2.1715134942351875,2.4951085524265983,0.32541883985201514,0.23484237616260842,48
189,2.1754026057782085,2.49385319121074,0.32141764461994166,0.23627740020553267,48
190,2.1694623471920482,2.494952082650584,0.327671634654204,0.23443057015538213,48
191,2.176347466111849,2.4946270608317227,0.3213029243052005,0.2351624990502993,48
192,2.1733556183139284,2.494473232838887,0.32400190209348995,0.23592067013184226,48
193,2.161227442919043,2.4941224140782685,0.3307240928212801,0.2363091930747032,48
194,2.1729236799144065,2.4941950535345634,0.32441804061333335,0.23669139916698134,48
195,2.1753113355210947,2.4945003390561378,0.32354075213273364,0.23549140368898705,48
196,2.1704178164660566,2.494431747059227,0.32507823159297305,0.23482457920908925,48
197,2.171591510558381,2.494230655515141,0.32628994931777316,0.23528739934166268,48
198,2.1707222781522124,2.4943809065814135,0.3262122956415017,0.23534270375967023,48
199,2.165609157768493,2.4944867934354704,0.32894451916217804,0.2352506096164385,48
200,2.1662655179474624,2.4944378595172094,0.3272400572896003,0.23517461493611333,48
201,2.1745579701014766,2.494620482907646,0.32403661683201784,0.2354149830838044,48
202,2.1687924162818026,2.4946917999814056,0.32945931702852244,0.23551752418279645,48
203,2.1704806183875105,2.4937019508618574,0.3277913369238376,0.23677169904112813,48
204,2.1727117188420464,2.493801660985253,0.32815357173482573,0.23678495238224662,48
205,2.175808099205104,2.492989099867966,0.3226525671780109,0.23744724442561463,48
206,2.170637802936923,2.4937376416845862,0.32889715954661364,0.2365408192078272,48
207,2.171453191873283,2.49380055369774,0.3258698222537835,0.23632219061255452,48
208,2.173847320636746,2.4932887726022117,0.3250888188680013,0.23690175016721085,48
209,2.171014930535002,2.4933293497017526,0.3241915442049503,0.23720114057262734,48
210,2.165944983378793,2.4937397054040447,0.3296860257784525,0.23634215320150054,48
211,2.176241703951312,2.4937765625956465,0.32398979986707366,0.23573420072595275,48
212,2.1690138298737343,2.493669132781999,0.3261320243279139,0.2358310942848523,48
213,2.1683380101926497,2.492952448609747,0.3292672857642173,0.2370865220824877,48
214,2.1712399165451295,2.493727860517526,0.32711689422527945,0.23673050229748085,48
215,2.171371857050675,2.494420519856572,0.32390455653270084,0.23620754604538277,48
216,2.167877428595544,2.493770909556909,0.3290691350897153,0.23681319753328955,48
217,2.1693948302885997,2.4939888816081828,0.32724602023760474,0.23683567593495047,48
218,2.1713417204796834,2.494340879188533,0.3237729196747144,0.23543588444590566,48
219,2.167671618412188,2.4949604015768307,0.3276859695712725,0.23520104462901747,48
220,2.1736348593479624,2.4945756154116183,0.32459577048818267,0.2363450651367505,48
221,2.182088642859013,2.4938563134774583,0.3196096171935399,0.23713264738519982,48
222,2.1744656179044113,2.493508552719186,0.3256933229664961,0.23668699835737542,48
223,2.1731141842672907,2.4943664931716065,0.3251286509136359,0.23624127109845475,48
224,2.1655015068129746,2.494154019150447,0.3261940044661363,0.23621861884991324,48
225,2.1826983691801045,2.494044561026288,0.32003445054093993,0.23596197739243505,48
226,2.1687545710181406,2.4942186233424555,0.3266529875497023,0.23580965027213094,48
227,2.174513244270313,2.4940089022734493,0.32409422596295673,0.23580765724182126,48
228,2.1614144931311783,2.4936115419203486,0.3296841084957122,0.2368751615285873,48
229,2.1726616913799064,2.4936131846861564,0.3261544977625211,0.236939279983441,48
230,2.1723581904026465,2.494272964596416,0.32448141028483707,0.23607104147473967,48
231,2.170451652069354,2.494294536635363,0.3243331561485926,0.23564248656233147,48
232,2.1716721573234072,2.493537014036739,0.3250170511504014,0.23686613142490384,48
233,2.172660449470873,2.4941149776762015,0.32429517557223636,0.23652920126914975,48
234,2.166680850259157,2.4939404093684296,0.3275560873250166,0.23675045867760972,48
235,2.168160342412212,2.494679535146275,0.32548570508758223,0.23559962337215737,48
236,2.175082274946103,2.4941956312909572,0.32371168707807857,0.2362056399385134,48
237,2.173548797466847,2.494017163953986,0.3246022115151087,0.23674671848615006,48
238,2.1632563271239973,2.493563217828372,0.32840202624599135,0.23665849119424817,48
239,2.174791310230059,2.4942967853152767,0.32375147814551986,0.23575635254383084,48
240,2.17417708853398,2.4931999225929427,0.3246264172097047,0.23689951871832207,48
241,2.170330933902032,2.494397753390713,0.32656590392192203,0.2360666083792845,48
242,2.1676566692819015,2.49383777210545,0.3278844815989335,0.23632672925790146,48
243,2.171139562482743,2.493244231312038,0.32544690991441405,0.23690943544109658,48
244,2.162922835454869,2.494107112728699,0.32963890706499416,0.2358078062534332,48
245,2.165705304948529,2.4935188670056054,0.3271175051728884,0.23698146020372704,48
246,2.171833511660347,2.493781271022033,0.32580133154988283,0.23663720985253647,48
247,2.1790825591231777,2.493364102233081,0.32154374321301776,0.2366808714965979,48
248,2.1717339524139176,2.4930277953096724,0.32574872175852454,0.23693490897615746,48
249,2.1763380732593225,2.493111462979147,0.322991086790959,0.23700545852382973,48
250,2.1760761133581816,2.4937412422918688,0.32267997538050014,0.23616430287559823,48
251,2.1748955829899983,2.4941847130506734,0.3235111298660437,0.23599954446156815,48
252,2.1695740572496676,2.4946762148037536,0.326095617065827,0.23551782344778374,48
253,2.163506525058543,2.49411739750351,0.3286411638061205,0.23645879328250882,48
254,2.1732530261861553,2.4938001161650933,0.3250394500792026,0.23662688583135602,48
255,2.174536321318429,2.4941934925839386,0.3260710500180721,0.23634322360157964,48
256,2.1677627689940913,2.494459641750574,0.32730151216189063,0.235979085167249,48
257,2.180774231360719,2.493847895085546,0.32128462692101795,0.23636691644787786,48
258,2.1701207625539793,2.4942169710080093,0.32643831521272654,0.2362353255351384,48
259,2.166745951306647,2.493763917938722,0.32799117267131805,0.23666585733493165,48
260,2.1715346786819114,2.493903746506575,0.3242391981184482,0.23621391629179314,48
261,2.169895514737688,2.4938138917071897,0.32691342135270435,0.23629436021049813,48
262,2.173071902484484,2.4936351413395226,0.3251360716919104,0.23626892517010367,48
263,2.169507353195826,2.4940833875217963,0.3237702846527099,0.23618339498837784,48
264,2.1736559958006336,2.4940448587837163,0.32264366870125133,0.23600356901685393,48
265,2.1621211508027938,2.4933309747340155,0.32675798982381815,0.23650614793101943,48
266,2.1725402310914927,2.4936274280781996,0.32502383738756174,0.23602905248602227,48
267,2.1703567834979727,2.493287419985436,0.32516086722413695,0.2366286180913448,48
268,2.176083012857895,2.4939273381512304,0.32545078297456104,0.23647355412443474,48
269,2.1764893417773403,2.4941220356519005,0.3254748856027921,0.23599056154489514,48
270,2.16771912913809,2.4935168524583182,0.3292730537553628,0.23639624565839765,48
271,2.1804172026585227,2.4940610514702475,0.31956814974546427,0.2360484215120474,48
272,2.168707214283384,2.4942160984511625,0.3270060295859972,0.23648788904150322,48
273,2.1747922557673927,2.4932417143613863,0.3261631603042285,0.2373079198102156,48
274,2.177398695364503,2.4929432033778167,0.32092299436529476,0.23687169328331945,48
275,2.178089681881756,2.4940318440646765,0.32216235498587287,0.2356592404345671,48
276,2.168290669195217,2.4942549445241724,0.32512695714831347,0.23545721297462777,48
277,2.1794212908426323,2.4935796764599307,0.3198561718066533,0.23652431617180503,48
278,2.1748344920022338,2.493073366067415,0.32316923265655834,0.2373871294160684,48
279,2.1736130512614347,2.4933635697034555,0.32425646980603534,0.2366781669358412,48
280,2.176068214856666,2.493751063319951,0.3247829402486483,0.23684805383284882,48
281,2.1756783397894277,2.49393027311517,0.32373067364096636,0.23591789603233335,48
282,2.1663246176417217,2.4947376008183926,0.3293358497321605,0.2351699533561865,48
283,2.1793189291212562,2.4940994256067035,0.3212927666803201,0.23644274473190305,48
284,2.170543469983662,2.493731115075657,0.3267849038044611,0.2370491251349449,48
285,2.1770759649171234,2.493628395058904,0.3227529972791671,0.2367187601824601,48
286,2.175294966329282,2.493624059900791,0.3219897809127966,0.23678896451989806,48
287,2.1774881170747467,2.494563233219461,0.32369946936766303,0.23568714906771973,48
288,2.1663836315648637,2.494217465969099,0.32703087975581485,0.23617405816912648,48
289,2.1809835592581197,2.494106083817639,0.3223044040302435,0.236100443949302,48
290,2.170450681804912,2.4942619270803936,0.3253396612902482,0.236100776741902,48
291,2.171971674881655,2.493824820853396,0.3252550313870112,0.23607319841782248,48
292,2.172081868411242,2.4937075932272434,0.32503903533021605,0.23659679666161534,48
293,2.170562497768104,2.4941367023066934,0.3280071119467417,0.23595060035586354,48
294,2.1711063365873713,2.4942332751957603,0.3256449463466803,0.2358032204210758,48
295,2.166909989200445,2.493573684108297,0.3288282230496406,0.23677845299243924,48
296,2.1632990961814316,2.493501473313723,0.332563911875089,0.23685285821557042,48
297,2.1646407964191643,2.4932749862289483,0.32849599793553347,0.23713000739614165,48
298,2.174534681845417,2.493582148707099,0.3250144099195798,0.23654728755354879,48
299,2.178091062518853,2.4938249485847543,0.3223068142930666,0.2356201199193795,48
300,2.1642111853588766,2.4938355177441567,0.32886973023414606,0.23614277939001715,48
301,2.164517412171192,2.494266254248029,0.3280476480722427,0.2358442532519499,48
302,2.168869104109484,2.493838077570948,0.3287349132200082,0.23595683028300599,48
303,2.17772265480824,2.4939246121440974,0.32068499550223345,0.23616754511992133,48
304,2.1782827605371167,2.493565909697393,0.3220816093186537,0.23575102910399434,48
305,2.1700123270993323,2.4941064539877336,0.324221309274435,0.23529171198606488,48
306,2.165449214511614,2.4943320995057574,0.32997298116485274,0.23524116352200505,48
307,2.1691325418963103,2.494395472890092,0.3277615867555141,0.23569914698600766,48
308,2.170831979594039,2.494269112247554,0.32542753343780834,0.23619515945514039,48
309,2.179860146754717,2.4935931288694326,0.3224984308083852,0.23670262470841405,48
310,2.168590940772189,2.493240254329997,0.3240908545752366,0.2366831600666046,48
311,2.1765514500667966,2.4935868370742305,0.3239794572194417,0.23688550790150956,48
312,2.1725499820794094,2.4939686232552747,0.32642079641421634,0.23634951685865715,48
313,2.1706154899705994,2.4944410825453476,0.3244445919990539,0.23580228413144744,48
314,2.1605549016182213,2.4935683822684998,0.32697441925605136,0.23653821398814515,48
315,2.1625437420059157,2.4938257937148265,0.3299145102500915,0.23644173145294187,48
316,2.169903480614749,2.4933250494209953,0.32745353008309996,0.23677332078417138,48
317,2.1776674370744717,2.4938059150342027,0.3206191149850686,0.23590836673974988,48
318,2.1749124551064005,2.4940247692774107,0.3268714696168899,0.2356289389232794,48
319,2.1768324002165955,2.493802298836352,0.32336105406284327,0.23639831940333045,48
320,2.169938599727195,2.493759335225309,0.32665545741717017,0.23646874104936913,48
321,2.1712871528142728,2.494117662983395,0.3272461208204428,0.235553382585446,48
322,2.176627288815331,2.493788262606996,0.3231738060712814,0.23599318166573838,48
323,2.1676780867267094,2.4942577575128877,0.3275270635883013,0.23517719159523642,48
324,2.1715265936870805,2.494091378888292,0.3279860354959964,0.2356736337145169,48
325,2.1718278425505946,2.493647157655844,0.32491794849435485,0.23601595188180602,48
326,2.1614776578305954,2.4939882016368,0.33175725738207495,0.2357587615648905,48
327,2.1754224482801026,2.4943843871903257,0.3252234583099683,0.23557314152518904,48
328,2.1696658736788517,2.4939292840568252,0.32730237642923987,0.23611544320980704,48
329,2.1756375378932717,2.4937581479001203,0.3255157681802908,0.236049390087525,48
330,2.1741760339710647,2.4936904084423315,0.32448657726248104,0.2359245158731937,48
331,2.175418225485709,2.494891358649518,0.32281429941455525,0.23480832328399018,48
332,2.1794799329065064,2.494846362666276,0.32008087759216625,0.23525650799274442,48
333,2.171335252801644,2.494543747392918,0.3255448440710703,0.23564476892352101,48
334,2.1724814385641626,2.4933374685255045,0.32470626880725223,0.23686993991335228,48
335,2.1789239447362125,2.493477637743538,0.32005353768666583,0.23683132727940873,48
336,2.1802454556144526,2.493403782256139,0.3203011825680732,0.23669899751742676,48
337,2.1729774879949977,2.494148145626022,0.3270637864867846,0.2361494439343611,48
338,2.1745930652605763,2.4936828599077803,0.3246632677813371,0.23644136140743888,48
339,2.170351921609332,2.4937032156830514,0.3257359427710374,0.2366206919153531,48
340,2.169026439700594,2.4933631112228003,0.3259975661834081,0.23728120947877562,48
341,2.1704556377056523,2.4936394302990523,0.3252375336984793,0.2363583681484063,48
342,2.174049930677176,2.493724518421302,0.3260205673674742,0.23622921357552207,48
343,2.165679564157689,2.494011649527611,0.3296552474300066,0.23602632308999694,48
344,2.1786208923454726,2.4939408070068296,0.32167145237326616,0.23607454821467397,48
345,2.176924095314884,2.493762039943882,0.3203488551080227,0.2362784420450528,48
346,2.169926266062699,2.4944397826640636,0.32523781930406886,0.2358878465990225,48
347,2.1642140770577507,2.493518000985667,0.32944449037313456,0.23710596809784568,48
348,2.1691130341463816,2.493913542882123,0.32718735809127486,0.23595930015047387,48
349,2.1672952481109227,2.4934059618292177,0.32620072737336153,0.23625700548291204,48
350,2.1725621476087205,2.494529176831511,0.32678862785299617,0.235247957209746,48
351,2.16998421964883,2.4935545045529453,0.3273294245203336,0.23607793698708213,48
352,2.1762296626316244,2.4926708076095236,0.32549387713273364,0.23730805392066634,48
353,2.178301181875082,2.493297171665806,0.3235077361265818,0.23631822938720382,48
354,2.174694155653318,2.493208327877814,0.3241270656387011,0.23633304735024765,48
355,2.174084852900437,2.4932538850301484,0.32470090811451274,0.23722614099582032,48
356,2.1762106706940014,2.493567409922048,0.32058155288298923,0.236974058051904,48
