epoch,train_loss,val_loss,train_acc,val_acc,current_lr
1,1.298545110365454,1.3547444881802817,47.06867671691792,43.812709030100336,0.0001
2,1.044902633382647,1.2813801837206684,67.25293132328308,43.812709030100336,0.0001
3,0.832553346752122,1.2290738522009705,73.61809045226131,43.812709030100336,0.0001
4,0.6884789628599157,1.2227910485953393,75.2931323283082,43.812709030100336,0.0001
5,0.5613698945872149,1.2466880553542172,81.23953098827471,43.812709030100336,0.0001
6,0.4678450245753405,1.2657620284868323,87.43718592964824,43.812709030100336,0.0001
7,0.4033833264406003,1.2096630506292234,90.36850921273032,44.14715719063545,0.0001
8,0.35393838342310396,1.0690787907029473,91.37353433835847,44.14715719063545,0.0001
9,0.3140478926887065,0.9909168878526592,91.4572864321608,48.16053511705686,0.0001
10,0.2772472241216369,0.9568370931523301,92.04355108877722,49.49832775919732,0.0001
11,0.2540306057812181,0.6233592255657732,92.29480737018424,79.93311036789298,0.0001
12,0.2301776413142781,0.6542163759370313,92.62981574539364,77.92642140468227,0.0001
13,0.19800260915129228,0.4106180344935644,93.80234505862647,84.94983277591973,0.0001
14,0.19167978614818312,0.3947920397073529,94.0536013400335,84.94983277591973,0.0001
15,0.17440692176870765,0.6678826722213655,95.05862646566165,78.26086956521739,0.0001
16,0.16683220144492297,0.9584879857241908,95.89614740368509,78.92976588628763,0.0001
17,0.15080476567224044,0.9494604444424045,95.64489112227805,77.59197324414716,0.0001
18,0.13546538163269783,2.319841312325519,96.23115577889448,54.84949832775919,0.0001
19,0.132486800227932,2.0812814247648053,96.39865996649917,56.85618729096989,0.0001
20,0.12376657721135684,1.0970545124050766,96.31490787269682,73.57859531772574,0.0001
21,0.11501246637085974,0.4899360336188887,96.64991624790619,78.92976588628763,0.0001
22,0.10914400619278401,0.3564169502577255,97.4036850921273,90.96989966555184,0.0001
23,0.10404003315123182,1.2381233961685845,96.98492462311557,53.17725752508361,0.0001
24,0.10147392937610897,1.1536907117103654,96.90117252931323,54.84949832775919,0.0001
25,0.09174705097074284,0.5945214411885443,97.31993299832496,75.91973244147158,0.0001
26,0.0870319926733747,0.9524193888523905,97.98994974874373,71.90635451505017,0.0001
27,0.07731976401266741,2.017185363881165,97.82244556113902,51.17056856187291,0.0001
28,0.08061099019981109,2.442649613654733,97.4036850921273,45.1505016722408,0.0001
29,0.07904789551867912,3.591673110241077,97.4036850921273,45.48494983277592,0.0001
30,0.07364145056087168,1.9926561874689466,97.98994974874373,48.16053511705686,0.0001
31,0.07104595946506839,1.635929729228833,97.73869346733667,50.836120401337794,0.0001
32,0.07517535422914591,1.3664699294495344,97.571189279732,55.51839464882943,0.0001
33,0.0650961772730602,2.0542595769250673,98.24120603015075,41.1371237458194,0.0001
34,0.06289767793424964,0.6533227094439759,98.3249581239531,75.58528428093646,5e-05
35,0.05704360512682741,0.27553849614982223,98.24120603015075,91.9732441471572,5e-05
36,0.06471414121501211,0.22041836116824262,97.98994974874373,95.9866220735786,5e-05
37,0.057282396759120266,0.6050682945993034,98.3249581239531,78.26086956521739,5e-05
38,0.06997936761858475,0.2138285021917477,98.07370184254607,94.64882943143813,5e-05
39,0.059817153011983766,0.2516618166181156,98.24120603015075,93.31103678929766,5e-05
40,0.05590704704012404,0.2407997146896694,98.24120603015075,93.9799331103679,5e-05
41,0.057134136283018284,0.28356733434774406,98.1574539363484,93.64548494983278,5e-05
42,0.05288116593331947,0.50769927469783,98.57621440536013,83.27759197324414,5e-05
43,0.05843095425547567,0.2490941950908074,98.3249581239531,93.31103678929766,5e-05
44,0.05315214710019941,0.398773710913084,98.49246231155779,86.95652173913044,5e-05
45,0.04893528063542879,0.30832873030649777,98.91122278056952,93.31103678929766,5e-05
46,0.04601200134610411,0.275549418601304,98.74371859296483,93.64548494983278,5e-05
47,0.04810604733263628,0.24376411474369042,98.65996649916248,95.65217391304348,5e-05
48,0.04786930303128321,0.2632741141678099,98.40871021775544,92.3076923076923,5e-05
49,0.045601403736938384,0.5811681063677555,98.74371859296483,78.26086956521739,5e-05
50,0.04486074935101984,0.2973686679450166,98.49246231155779,91.30434782608695,2.5e-05
51,0.04673384907507218,0.17069052099982232,98.74371859296483,96.65551839464884,2.5e-05
52,0.04158640175845655,0.16594152547493826,99.16247906197655,96.98996655518395,2.5e-05
53,0.044708515687454084,0.19548927554019718,98.91122278056952,96.98996655518395,2.5e-05
54,0.04527158536004461,0.2534352337636278,98.49246231155779,93.64548494983278,2.5e-05
55,0.04342923467507714,0.2606782625650482,98.65996649916248,94.64882943143813,2.5e-05
56,0.03849859894495114,0.18478790256989042,98.82747068676717,95.65217391304348,2.5e-05
57,0.047501340396140686,0.18618610623389184,98.40871021775544,95.9866220735786,2.5e-05
58,0.03712572929273099,0.1990593661208416,98.91122278056952,95.31772575250837,2.5e-05
59,0.042161597021647935,0.17751304010384059,98.82747068676717,95.9866220735786,2.5e-05
60,0.03991469177706058,0.17328111280416167,98.99497487437185,96.32107023411372,2.5e-05
61,0.03805482051517796,0.17939407988934214,98.91122278056952,96.65551839464884,2.5e-05
62,0.03821228922561585,0.19537936396473227,98.82747068676717,96.32107023411372,2.5e-05
63,0.03577614217447476,0.2129567568517449,98.91122278056952,95.9866220735786,2.5e-05
64,0.042967268395264144,0.19343392645634935,98.74371859296483,96.65551839464884,1.25e-05
65,0.037101896142764906,0.22106810604349825,98.99497487437185,95.31772575250837,1.25e-05
66,0.03775224995205001,0.20869288596022487,98.82747068676717,95.31772575250837,1.25e-05
67,0.03913468789540144,0.18103808872277122,98.99497487437185,95.9866220735786,1.25e-05
