epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,current_beta,current_lr
1,0.005305127427917928,0.004972381666801047,0.005305127427917928,0.004972381666801047,0.0863327760517697,0.10378150442571545,0.0,0.0001
2,0.00477681357656891,0.004512930595717801,0.00477681357656891,0.004512930595717801,0.13864798451987542,0.20762056216946415,0.0,0.0001
3,0.004333991516019581,0.0040989036961492885,0.004333991516019581,0.0040989036961492885,0.29023998661256917,0.43733537326688354,0.0,0.0001
4,0.003963891782999113,0.003790021071173126,0.003963891782999113,0.003790021071173126,0.594604502670729,0.8622628165327985,0.0,0.0001
5,0.0036610361333730534,0.0035062961943796447,0.0036610361333730534,0.0035062961943796447,1.1337788989595832,1.58738309842687,0.0,0.0001
6,0.003392514420542211,0.003249477894889521,0.003392514420542211,0.003249477894889521,2.033633814385189,2.7682238326822235,0.0,0.0001
7,0.0031536727756810946,0.003019347752640678,0.0031536727756810946,0.003019347752640678,3.4684244360356673,4.597927670813723,0.0,0.0001
8,0.0029307409518022384,0.0028084922912078956,0.0029307409518022384,0.0028084922912078956,5.636563964824581,7.281289392490451,0.0,0.0001
9,0.002722072196653241,0.002603256957368757,0.002722072196653241,0.002603256957368757,8.749272426368803,11.011988949217525,0.0,0.0001
10,0.0025200242144671867,0.0024086653152138094,0.0025200242144671867,0.0024086653152138094,12.882768811492664,15.669102541180358,0.0,0.0001
11,0.0023260985183649677,0.0022138827760706976,0.0023260985183649677,0.0022138827760706976,17.890494386554764,21.083952639015223,0.0,0.0001
12,0.0021342405919890406,0.0020242328233830006,0.0021342405919890406,0.0020242328233830006,23.556282992339014,27.20758568881746,0.0,0.0001
13,0.0019401002400734116,0.0018291485111967328,0.0019401002400734116,0.0018291485111967328,30.138376073022584,34.54412192405267,0.0,0.0001
14,0.0017449689260332954,0.0016321296473485371,0.0017449689260332954,0.0016321296473485371,38.08438064345163,42.90767434927133,0.0,0.0001
15,0.001549305281191565,0.0014347247191452512,0.001549305281191565,0.0014347247191452512,46.29970206128093,51.29237582611798,0.0,0.0001
16,0.0013531613369570604,0.0012437206020198736,0.0013531613369570604,0.0012437206020198736,55.272905512670775,60.8596403447282,0.0,0.0001
17,0.0011673266901923234,0.0010657613695191101,0.0011673266901923234,0.0010657613695191101,65.05130257918007,70.96416914821867,0.0,0.0001
18,0.0009965754977553783,0.0009032927015889747,0.0009965754977553783,0.0009032927015889747,75.68567298365198,82.58233173076923,0.0,0.0001
19,0.0008406480134681641,0.0007585534515609984,0.0008406480134681641,0.0007585534515609984,87.86927721288735,94.85891731287724,0.0,0.0001
20,0.0007066221472298667,0.0006373767378151317,0.0007066221472298667,0.0006373767378151317,99.39166342832735,106.10705905773966,0.0,0.0001
21,0.0005913538013162151,0.0005298804033884038,0.0005913538013162151,0.0005298804033884038,110.77199068820256,117.12072738596429,0.0,0.0001
22,0.00048661372721642943,0.000431353045840838,0.00048661372721642943,0.000431353045840838,121.44406618664613,127.4481801827217,0.0,0.0001
23,0.00039703796349171007,0.0003542386704587057,0.00039703796349171007,0.0003542386704587057,131.89382178020637,138.13514668646465,0.0,0.0001
24,0.00032742310259210405,0.00029299049110643967,0.00032742310259210405,0.00029299049110643967,142.6531763891479,148.60254610501804,0.0,0.0001
25,0.00027153813887591873,0.00024387892939144103,0.00027153813887591873,0.00024387892939144103,152.9921899025564,159.08603859585662,0.0,0.0001
26,0.00022705388421167806,0.00020476630930734305,0.00022705388421167806,0.00020476630930734305,163.34847856326718,168.59575885275135,0.0,0.0001
27,0.00019121432134419855,0.00017390764421778716,0.00019121432134419855,0.00017390764421778716,172.77808350733977,177.78899161552505,0.0,0.0001
28,0.00016250343908188425,0.0001480157387713095,0.00016250343908188425,0.0001480157387713095,181.8687453789128,187.30819099962113,0.0,0.0001
29,0.00013885178250378432,0.000126951207910247,0.00013885178250378432,0.000126951207910247,190.59385182749685,195.70297746435057,0.0,0.0001
30,0.00011929525022466715,0.0001094709165580415,0.00011929525022466715,0.0001094709165580415,198.80510784513388,203.5676969700434,0.0,0.0001
31,0.00010288131657880193,9.4580741086819e-05,0.00010288131657880193,9.4580741086819e-05,206.57360244316473,211.48349902302922,0.0,0.0001
32,8.911837952779341e-05,8.203142453907805e-05,8.911837952779341e-05,8.203142453907805e-05,214.38451279427738,218.67644692105193,0.0,0.0001
33,7.746410240236689e-05,7.14530744340682e-05,7.746410240236689e-05,7.14530744340682e-05,221.52560251002734,225.93874657672384,0.0,0.0001
34,6.754166618519162e-05,6.251598832047199e-05,6.754166618519162e-05,6.251598832047199e-05,228.46501905994,232.53383639026245,0.0,0.0001
