epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha,current_lr
17,67.3239451141613,72.59993271843645,0.0002010777309225713,0.00023929306471807553,131.49737474706703,135.9760665638391,2.9148659238863233,3.161130246510075,3.6090418817210237,3.749017883702664,2.9148659238863233,3.161130246510075,41.20603015075377,43.812709030100336,-0.12154757976531982,-0.3357740640640259,0.0,0.4,0.0001
18,68.21640509217228,76.78502884676624,0.0002739026915251591,0.0003125023951031342,139.7332775173475,143.62550869434574,2.889125141865844,3.3264382092849067,4.171369766669857,4.100005652194836,2.889125141865844,3.3264382092849067,41.37353433835846,43.812709030100336,-0.09701776504516602,-0.48983585834503174,0.0,0.425,0.0001
19,70.04050538847395,82.0294450230423,0.00033526790846635275,0.0003715459796417828,145.5364181799705,148.82385789750012,2.92860569866059,3.533275066012124,4.584674609965416,4.5426058258898685,2.92860569866059,3.533275066012124,41.37353433835846,43.812709030100336,-0.131026029586792,-0.6509392261505127,0.0,0.44999999999999996,0.0001
20,70.80621187091872,78.0973925128031,0.00040466612820331025,0.0004508934932975815,151.81248167411766,156.75819320423548,2.909097441476793,3.2810716501446473,5.04646760215312,4.98677601224204,2.909097441476793,3.2810716501446473,41.37353433835846,43.812709030100336,-0.13159465789794922,-0.43950462341308594,0.0,0.47500000000000003,0.0001
21,71.42361446361446,75.08539341444953,0.0004749706628657503,0.0005001758192556857,158.38759811120218,160.45384007074364,2.910588364704969,3.1122195497404372,5.2809394120770685,5.132400381923918,2.910588364704969,3.1122195497404372,41.37353433835846,43.812709030100336,-0.12583708763122559,-0.29198241233825684,0.0,0.5,5e-05
22,70.99590535379535,75.73319070873453,0.0005215051302364973,0.0005487970991081942,162.20739107115983,164.83343015945078,2.863114202441882,3.1308615534600603,5.489276503398391,5.241992987119234,2.863114202441882,3.1308615534600603,41.37353433835846,43.812709030100336,-0.06943440437316895,-0.29954981803894043,0.0,0.525,5e-05
23,71.04388621983615,76.7465064007303,0.0005742782041261992,0.000613510469870212,167.1048924431729,170.46784131104332,2.853589620222798,3.167246338515776,5.584243601091344,5.35572347832364,2.853589620222798,3.167246338515776,41.37353433835846,43.812709030100336,-0.07274937629699707,-0.33815789222717285,0.0,0.55,5e-05
24,71.75733421236227,77.19370734173319,0.0006405931171669408,0.0006701168857271905,172.3329562086556,174.41415093973728,2.875682378733777,3.168838389342445,5.692349740608254,5.521415397873691,2.875682378733777,3.168838389342445,41.37353433835846,43.812709030100336,-0.08941638469696045,-0.3452798128128052,0.0,0.575,5e-05
25,72.92704551862911,75.96868097822005,0.0006869575922327487,0.0007045880430393594,175.88781173424906,177.94499140200406,2.917422255878672,3.099593235896184,5.8259440123336,5.585089278460346,2.917422255878672,3.099593235896184,41.37353433835846,43.812709030100336,-0.09377527236938477,-0.2690305709838867,0.0,0.6,5e-05
26,72.94933404714817,76.32969229197423,0.0007216954174595051,0.0007395645337612259,179.3022863493493,180.82493004432092,2.8944738681991296,3.1019430104705403,6.018169562021892,5.710416434999294,2.8944738681991296,3.1019430104705403,41.37353433835846,43.812709030100336,-0.11956620216369629,-0.2662982940673828,0.0,0.625,5e-05
27,72.44338078075518,76.10827307557581,0.0007503452239686022,0.000764904520591179,182.0489281633591,183.5016891326394,2.8685933764855465,3.0911752938426855,6.022602410372378,5.707787410072658,2.8685933764855465,3.0911752938426855,41.37353433835846,43.812709030100336,-0.0724794864654541,-0.2568783760070801,0.0,0.65,5e-05
28,73.14510868142797,75.8702502043351,0.0007881867790780337,0.0008178806396895852,184.62601592353042,186.58984196385413,2.8817759522640927,3.0636387078658394,6.197529893424643,5.8324478047348585,2.8817759522640927,3.0636387078658394,41.37353433835846,43.812709030100336,-0.0705406665802002,-0.21321594715118408,0.0,0.6749999999999999,5e-05
29,72.977144557627,75.8524625899401,0.0008394264073385677,0.0008632596771008519,188.02657020351594,189.9885100808032,2.8686266113166234,3.0595149515464555,6.235129530505719,5.85795983821652,2.8686266113166234,3.0595149515464555,41.37353433835846,43.812709030100336,-0.08492159843444824,-0.22161781787872314,0.0,0.7000000000000001,5e-05
30,73.73223138294827,77.62497478982677,0.0008954835397119586,0.0009303654473583311,192.12329344374052,194.46500669753672,2.907872933638555,3.134690689003986,6.222744833883928,5.96502024353946,2.907872933638555,3.134690689003986,41.37353433835846,43.812709030100336,-0.10752105712890625,-0.28968989849090576,0.0,0.725,5e-05
31,74.3941482722859,77.82977971105672,0.0009471571969548537,0.0009750068788478979,195.66743965085027,197.3459195038148,2.924258142659812,3.1387123575178677,6.356017042444379,6.0144138288338445,2.924258142659812,3.1387123575178677,41.37353433835846,43.812709030100336,-0.13405907154083252,-0.30590951442718506,0.0,0.75,5e-05
32,74.03302525914893,78.08012252348323,0.000990853982258407,0.0010172377576441022,198.38358456405564,200.0992337230057,2.893137611935486,3.1346978814306867,6.460182612465454,6.146327781039337,2.893137611935486,3.1346978814306867,41.37353433835846,43.812709030100336,-0.08724474906921387,-0.30523765087127686,0.0,0.775,2.5e-05
33,72.83534162767369,77.70683069133439,0.0010365460542228753,0.0010636762161443266,201.4677815908563,203.1667674903487,2.8351749627035066,3.1107650010482124,6.4444449167555105,6.18810343662632,2.8351749627035066,3.1107650010482124,41.37353433835846,43.812709030100336,-0.08876693248748779,-0.2634305953979492,0.0,0.8,2.5e-05
34,74.20238687844332,77.48204188522288,0.0010778138254514866,0.001094106675116314,203.94056895909398,205.0115302350609,2.894555687305316,3.097575206022996,6.515886715708466,6.2034622418840595,2.894555687305316,3.097575206022996,41.37353433835846,43.812709030100336,-0.09826481342315674,-0.2624237537384033,0.0,0.825,2.5e-05
35,73.23710415071778,77.81430250186985,0.0011085511177038802,0.0011218341357887639,205.7261176692381,206.6453896206757,2.8461224749260015,3.1090899390919153,6.516992948362775,6.244026818801727,2.8461224749260015,3.1090899390919153,41.37353433835846,43.812709030100336,-0.08251595497131348,-0.2730584144592285,0.0,0.85,2.5e-05
36,74.29447221356621,77.87376694695207,0.001132256840667695,0.0011404798320186229,207.3138175721544,208.01140750132276,2.8875514179018875,3.1108402990577213,6.608319063681853,6.253660068065426,2.8875514179018875,3.1108402990577213,41.37353433835846,43.812709030100336,-0.09612154960632324,-0.2847321033477783,0.0,0.875,2.5e-05
37,74.18063584524184,78.90143365764298,0.0011490388005859589,0.0011653275837199793,208.57077315185137,209.3695133170954,2.880455214374229,3.1596774193754165,6.6194206953448065,6.273830688119333,2.880455214374229,3.1596774193754165,41.37353433835846,43.812709030100336,-0.09518682956695557,-0.31923651695251465,0.0,0.8999999999999999,2.5e-05
38,74.38371500497686,79.1328648340742,0.001173962692112367,0.001194026414227102,210.2890632156551,211.72089235439748,2.889658135185689,3.1653340237595167,6.6268294995753605,6.32092155182242,2.889658135185689,3.1653340237595167,41.37353433835846,43.812709030100336,-0.1071251630783081,-0.3191033601760864,0.0,0.925,2.5e-05
39,74.43282904696824,78.33670143459155,0.0012114300683898917,0.0012359730101168705,212.60505326109714,213.71162935084723,2.883971318527682,3.1243404369290455,6.691669719702435,6.330068854583945,2.883971318527682,3.1243404369290455,41.37353433835846,43.812709030100336,-0.08166563510894775,-0.2924991846084595,0.0,0.9500000000000001,2.5e-05
40,74.00294892073077,78.10682698635752,0.0012405744187886417,0.0012583273659961729,214.5624153482255,215.69317009456978,2.856206758537484,3.10284328779648,6.741600639656361,6.409918647944727,2.856206758537484,3.10284328779648,41.37353433835846,43.812709030100336,-0.0706484317779541,-0.2603261470794678,0.0,0.9750000000000001,2.5e-05
41,74.410794665466,77.92623250699761,0.0012578481406213674,0.0012706580017397436,216.28503719566257,217.08580083432406,2.8686353573248016,3.088838043021518,6.805171952974457,6.449622721975065,2.8686353573248016,3.088838043021518,41.37353433835846,43.812709030100336,-0.08733057975769043,-0.2547738552093506,0.0,1.0,2.5e-05
42,75.01835100694717,78.50513731277108,0.0012741231615382123,0.0012725232411207115,217.62481855587345,218.27051444675612,2.905658003872563,3.1113502748036463,6.751883176902631,6.501072504049958,2.905658003872563,3.1113502748036463,41.37353433835846,43.812709030100336,-0.11226832866668701,-0.27853238582611084,0.0,1.025,2.5e-05
43,75.37472904786792,77.86056413937573,0.001285212522589444,0.0012894715314861823,218.57361028981168,219.05005576857755,2.9096166512474944,3.076080752056977,6.862677135659222,6.52526456297042,2.9096166512474944,3.076080752056977,41.37353433835846,43.812709030100336,-0.12793946266174316,-0.2532440423965454,0.0,1.05,1.25e-05
44,74.61911028633565,77.96716471898516,0.0012898248687801474,0.0013050582305836587,219.5940799681186,220.41703490190284,2.8744091875788755,3.0801963216086294,6.842051962112861,6.534853943215564,2.8744091875788755,3.0801963216086294,41.37353433835846,43.812709030100336,-0.09789776802062988,-0.24121737480163574,0.0,1.075,1.25e-05
45,74.26762469369962,78.0101536269172,0.0013218460675918653,0.001329631158026141,221.01639565830453,221.65435546058475,2.859630615866963,3.0805256885030996,6.819429461480785,6.549217520748891,2.859630615866963,3.0805256885030996,41.37353433835846,43.812709030100336,-0.10046613216400146,-0.2399061918258667,0.0,1.1,1.25e-05
46,74.85060398223213,78.46322542528644,0.0013371951721290398,0.0013413356304056569,222.0298849134589,222.46557198719037,2.881535433045584,3.1013324747117466,6.877260118672996,6.563900869426918,2.881535433045584,3.1013324747117466,41.37353433835846,43.812709030100336,-0.09291994571685791,-0.2531139850616455,0.0,1.125,1.25e-05
47,74.34257952052744,78.11147305797972,0.0013472689089476064,0.0013563273603837925,222.88745679487934,223.3185216591111,2.8570635706136374,3.0794167207634966,6.869745096369605,6.598403984886348,2.8570635706136374,3.0794167207634966,41.37353433835846,43.812709030100336,-0.08539557456970215,-0.24493885040283203,0.0,1.15,1.25e-05
48,75.07304441110173,78.0910434276364,0.0013565318401547234,0.001363367630312076,223.76606379881176,224.47723557079914,2.8913131594857577,3.075412163367638,6.887860552949123,6.622212307907666,2.8913131594857577,3.075412163367638,41.37353433835846,43.812709030100336,-0.08127057552337646,-0.24377763271331787,0.0,1.175,1.25e-05
49,74.84209213384632,77.94749810464405,0.001373295093476273,0.0013837097200991766,225.02208984477235,225.63121196019608,2.8761936671769797,3.0627606090494623,6.916301202534431,6.665844585584558,2.8761936671769797,3.0627606090494623,41.37353433835846,43.812709030100336,-0.09627914428710938,-0.22360491752624512,0.0,1.2,1.25e-05
50,75.1720925080317,78.37767891261889,0.0013826441104013716,0.0013869032131377172,226.24101799177365,227.02316074945458,2.8847185734728074,3.0840546151866084,6.98002710693845,6.667538142124546,2.8847185734728074,3.0840546151866084,41.37353433835846,43.812709030100336,-0.09037911891937256,-0.23170125484466553,0.0,1.225,1.25e-05
51,74.64697058596204,78.61830697968652,0.001398822011689732,0.0014085643223944715,227.63137536232594,228.32718681411998,2.8695780176613197,3.09463713639556,6.890973877068141,6.678957722258807,2.8695780176613197,3.09463713639556,41.37353433835846,43.812709030100336,-0.10165274143218994,-0.2544456720352173,0.0,1.25,1.25e-05
52,75.33140418277912,78.84489499605618,0.0014191142810271488,0.0014249722104999283,228.90678771257,229.56878003787037,2.89638915253644,3.1058651125151977,6.950095907527598,6.6796375118370435,2.89638915253644,3.1058651125151977,41.37353433835846,43.812709030100336,-0.10888814926147461,-0.2616610527038574,0.0,1.2750000000000001,1.25e-05
53,75.2518876425585,78.27564060887366,0.0014307874877324057,0.001436732276451827,230.04283814294453,230.66327511586474,2.888642099035445,3.075595729725815,6.980172620546479,6.69399554115474,2.888642099035445,3.075595729725815,41.37353433835846,43.812709030100336,-0.10082149505615234,-0.24136900901794434,0.0,1.3,1.25e-05
54,74.45326368373443,78.10761914205392,0.001442294789539023,0.001445661159543738,230.9192709611289,231.14775095655767,2.850281171862604,3.0664124759941993,6.967517499747987,6.700182732929753,2.850281171862604,3.0664124759941993,41.37353433835846,43.812709030100336,-0.07844018936157227,-0.23237812519073486,0.0,1.325,6.25e-06
55,75.64715045820328,78.29566292140795,0.0014426550621999869,0.0014453649004597378,231.3910996326849,231.69231437759655,2.91316339518357,3.0752323766217184,6.942012176641468,6.704843455732467,2.91316339518357,3.0752323766217184,41.37353433835846,43.812709030100336,-0.11695742607116699,-0.22777366638183594,0.0,1.3499999999999999,6.25e-06
56,75.38883448206201,78.13575116926212,0.0014509087378920447,0.0014494466591458207,232.02616187116408,232.36669110454446,2.8840566080818624,3.0692566860479653,7.071473247841175,6.688653113451291,2.8840566080818624,3.0692566860479653,41.37353433835846,43.812709030100336,-0.10782432556152344,-0.2247236967086792,0.0,1.375,6.25e-06
57,74.61872719360557,78.16898940478679,0.001456689973669111,0.001452914699616166,232.59517157217564,232.8201005610335,2.8590352347548085,3.068602357819726,6.963555884720692,6.7071535993977935,2.8590352347548085,3.068602357819726,41.37353433835846,43.812709030100336,-0.08387696743011475,-0.22568416595458984,0.0,1.4000000000000001,6.25e-06
58,75.34765773242842,78.13943915223597,0.0014555645030977788,0.001451078496708295,232.95825928858977,233.04838995790004,2.890617182506389,3.0673344956592574,7.002480887887466,6.705490174500839,2.890617182506389,3.0673344956592574,41.37353433835846,43.812709030100336,-0.10576450824737549,-0.22447121143341064,0.0,1.425,6.25e-06
59,74.94368070413918,78.35223580044648,0.0014527318250369186,0.0014538107576926417,233.24027703315568,233.46257121108448,2.872158579690572,3.077805236031778,6.988582083927327,6.70682097916619,2.872158579690572,3.077805236031778,41.37353433835846,43.812709030100336,-0.08654546737670898,-0.23784101009368896,0.0,1.45,6.25e-06
60,76.1070108078233,78.31484888389357,0.0014545757351193571,0.001456432072149845,233.66484131166084,233.82758890107323,2.923832157349067,3.075282713242598,7.040509981126641,6.712026103284447,2.923832157349067,3.075282713242598,41.37353433835846,43.812709030100336,-0.1214371919631958,-0.23976433277130127,0.0,1.4749999999999999,6.25e-06
61,75.37643228144302,78.39467944907504,0.0014606397374731237,0.0014583830278597299,233.94784050051692,234.02317274214832,2.8834437645060733,3.078811299442049,7.071337961871021,6.715714969762591,2.8834437645060733,3.078811299442049,41.37353433835846,43.812709030100336,-0.11170768737792969,-0.2440488338470459,0.0,1.5,6.25e-06
62,76.02429516151722,78.79320426609205,0.0014584148638075221,0.0014626540782484523,234.14304854043166,234.28666579842965,2.9142681238439616,3.095621556342645,7.083905918114948,6.740607236141345,2.9142681238439616,3.095621556342645,41.37353433835846,43.812709030100336,-0.11799359321594238,-0.2525235414505005,0.0,1.5250000000000001,6.25e-06
63,75.16711885845241,78.65158346424933,0.001466240792362085,0.001460383109667379,234.46919023012197,234.58661781744814,2.8763897131435834,3.0902904323909595,7.0439995121915935,6.72662629889804,2.8763897131435834,3.0902904323909595,41.37353433835846,43.812709030100336,-0.08455204963684082,-0.2496933937072754,0.0,1.55,6.25e-06
64,75.77078230456891,78.63816739085526,0.0014661281048655634,0.0014665747566746678,234.83589985143,235.10181654097644,2.910342183744089,3.086531982772725,7.013845476473197,6.751276665308005,2.910342183744089,3.086531982772725,41.37353433835846,43.812709030100336,-0.10622131824493408,-0.24162089824676514,0.0,1.575,6.25e-06
65,75.06713056963692,78.58761221589053,0.0014747411667461346,0.0014702784170842042,235.24383670161518,235.34695097754232,2.868692049429045,3.0851152054840902,7.065517767390214,6.742360485038629,2.868692049429045,3.0851152054840902,41.37353433835846,43.812709030100336,-0.08851969242095947,-0.24600279331207275,0.0,1.6,3.125e-06
66,75.2208790355791,78.71450565810187,0.0014701353624335162,0.0014769865023159113,235.51418410513668,235.64843780619643,2.874563378105611,3.0860633172319085,7.080083625799847,6.785479290429565,2.874563378105611,3.0860633172319085,41.37353433835846,43.812709030100336,-0.08874356746673584,-0.24373996257781982,0.0,1.625,3.125e-06
67,75.22898802126272,78.40752331787925,0.0014790168850662396,0.0014777467889792245,235.78885163733707,235.8846479435031,2.872924609000559,3.0735045101331626,7.096365753729739,6.763151573895611,2.872924609000559,3.0735045101331626,41.37353433835846,43.812709030100336,-0.0817716121673584,-0.23158645629882812,0.0,1.65,3.125e-06
68,76.12583099058526,78.55605071204961,0.0014814971686829149,0.0014875217322976543,236.07543337005666,236.23359088196005,2.9194786209157564,3.0789477753400005,7.082650911468557,6.778937733691672,2.9194786209157564,3.0789477753400005,41.37353433835846,43.812709030100336,-0.10971307754516602,-0.235223650932312,0.0,1.675,3.125e-06
69,75.49690360959052,78.40458403622426,0.0014841150713950345,0.00148900874764238,236.42314283412506,236.61093501980886,2.8876040297337315,3.0712519226265593,7.0860562492255585,6.779906307973192,2.8876040297337315,3.0712519226265593,41.37353433835846,43.812709030100336,-0.08639013767242432,-0.22384405136108398,0.0,1.7,3.125e-06
70,74.01427532560263,78.27662750550337,0.001487756048140414,0.0014897469792477661,236.78918017414546,236.9581254939969,2.814391886568948,3.0656529549372236,7.078672524872338,6.7735098500714255,2.814391886568948,3.0656529549372236,41.37353433835846,43.812709030100336,-0.08048105239868164,-0.22475719451904297,0.0,1.725,3.125e-06
71,74.49194766608514,78.43479495861857,0.0014906011855657176,0.0014910306520666615,237.11201037434077,237.24538148605703,2.846743072496986,3.0716398495894213,7.010909726671637,6.788871653502602,2.846743072496986,3.0716398495894213,41.37353433835846,43.812709030100336,-0.08052229881286621,-0.22700119018554688,0.0,1.75,3.125e-06
72,74.85040729209607,78.62135024054793,0.0014924286385776609,0.0014918253898782575,237.34872472306193,237.40237084838458,2.849907870668063,3.08209783576404,7.128960082279378,6.7798238470402845,2.849907870668063,3.08209783576404,41.37353433835846,43.812709030100336,-0.09273552894592285,-0.22982442378997803,0.0,1.775,3.125e-06
73,75.35816400933705,78.60096858097957,0.0014950314289430028,0.0014976422562509974,237.54908356275192,237.65953533466046,2.878595608163319,3.0777158035482453,7.102540139976258,6.806679824522905,2.878595608163319,3.0777158035482453,41.37353433835846,43.812709030100336,-0.08827042579650879,-0.233362078666687,0.0,1.7999999999999998,3.125e-06
74,75.7031574984092,78.40877203797815,0.0014988137409090996,0.001498523118039811,237.80205549946183,237.9186547320822,2.8954847310256318,3.0692178309960507,7.105394837844312,6.797778003590562,2.8954847310256318,3.0692178309960507,41.37353433835846,43.812709030100336,-0.11246931552886963,-0.2273489236831665,0.0,1.8250000000000002,3.125e-06
75,75.13462492209582,78.42063329690276,0.0015005455600016655,0.001494203275614683,238.063808703143,238.1550665507747,2.8609094683648753,3.071794926920862,7.154570480487255,6.781940595760792,2.8609094683648753,3.071794926920862,41.37353433835846,43.812709030100336,-0.06910312175750732,-0.23216652870178223,0.0,1.85,3.125e-06
76,75.1774951545038,78.50899548993063,0.0014973405984166379,0.0014995052268959108,238.2296576571824,238.23379327780427,2.875280624658019,3.0735692706793847,7.05677467614562,6.803047789379107,2.875280624658019,3.0735692706793847,41.37353433835846,43.812709030100336,-0.09177529811859131,-0.23021841049194336,0.0,1.875,1.5625e-06
77,75.47581910048697,78.57577769812134,0.0015008510291261265,0.0014982616262554027,238.31483934872114,238.34935053694608,2.892029848929426,3.0779518323598496,7.042082022981628,6.794710687171655,2.892029848929426,3.0779518323598496,41.37353433835846,43.812709030100336,-0.08281683921813965,-0.23590481281280518,0.0,1.9000000000000001,1.5625e-06
78,75.60188399527341,78.50706078774952,0.001498805318445816,0.0015043697123692985,238.45666493682606,238.495793422329,2.884790442097726,3.0755606479070656,7.150440046735345,6.786303438869209,2.884790442097726,3.0755606479070656,41.37353433835846,43.812709030100336,-0.0920494794845581,-0.23700761795043945,0.0,1.9249999999999998,1.5625e-06
79,74.94759205318176,78.45969347491312,0.001502384492305343,0.0014976468548508841,238.59369279871035,238.66099844329733,2.8659940424876,3.072799525532037,7.03906475718896,6.789499010130713,2.8659940424876,3.072799525532037,41.37353433835846,43.812709030100336,-0.07315397262573242,-0.22148334980010986,0.0,1.9500000000000002,1.5625e-06
80,75.15851794934552,78.43179058470454,0.0015041031018663915,0.0015052685858276875,238.77933779513617,238.8288300683267,2.8710062108447203,3.068720422859575,7.083324229497606,6.810910213751139,2.8710062108447203,3.068720422859575,41.37353433835846,43.812709030100336,-0.09624409675598145,-0.23064815998077393,0.0,1.9749999999999999,1.5625e-06
81,75.65695369343462,78.74286210178133,0.0015048292563788256,0.0015053154864071254,238.9285598064787,238.97541946870427,2.8973960181576524,3.0836249394560338,7.071574239075883,6.816103756627111,2.8973960181576524,3.0836249394560338,41.37353433835846,43.812709030100336,-0.09812819957733154,-0.23540186882019043,0.0,2.0,1.5625e-06
82,74.85104252545278,78.43739729661208,0.0015103154736953216,0.0015045084385512813,239.04171525453603,239.0421708020877,2.8493471113680995,3.0681213224213257,7.133557682260996,6.817952916773665,2.8493471113680995,3.0681213224213257,41.37353433835846,43.812709030100336,-0.0796288251876831,-0.2263108491897583,0.0,2.0250000000000004,1.5625e-06
83,75.14420915408749,78.43045949776436,0.0015075631284465392,0.0015077228384578357,239.12955407121873,239.1650281414938,2.8652876146274995,3.067083443287623,7.123321497260625,6.823454600114089,2.8652876146274995,3.067083443287623,41.37353433835846,43.812709030100336,-0.09789037704467773,-0.2328503131866455,0.0,2.05,1.5625e-06
84,75.25709619314426,78.35700506510145,0.0015082248729159134,0.0015131019166418442,239.26916825951045,239.32210905655572,2.868814745540395,3.064082793168798,7.140254388103133,6.818034626568441,2.868814745540395,3.064082793168798,41.37353433835846,43.812709030100336,-0.10439884662628174,-0.23283874988555908,0.0,2.075,1.5625e-06
85,75.56985959255915,78.64385578066211,0.0015108000685599705,0.0015093707752080764,239.41968890370634,239.47196322539978,2.8847891789185542,3.0784680516424787,7.137543419497696,6.8177231960870746,2.8847891789185542,3.0784680516424787,41.37353433835846,43.812709030100336,-0.09608423709869385,-0.23455417156219482,0.0,2.1,1.5625e-06
86,75.0051107358693,78.46100840999131,0.0015122962632361594,0.0015092276384817268,239.59199145650945,239.65530048485186,2.8606735366073686,3.073087855724985,7.104557589270561,6.78762797607626,2.8606735366073686,3.073087855724985,41.37353433835846,43.812709030100336,-0.08239555358886719,-0.230932354927063,0.0,2.125,1.5625e-06
87,74.35918443127093,78.18807462864497,0.001512302920749564,0.0015101744458515408,239.7267924553186,239.7332188022575,2.8270436603220266,3.0579965497339052,7.115225760780986,6.799175680281725,2.8270436603220266,3.0579965497339052,41.37353433835846,43.812709030100336,-0.06043660640716553,-0.2270599603652954,0.0,2.15,7.8125e-07
88,75.35514497996574,78.53563067586127,0.0015125096355560212,0.001515411862162842,239.8106629389215,239.8191365525874,2.86961257397829,3.07201672477467,7.173057867654005,6.8259945139039715,2.86961257397829,3.07201672477467,41.37353433835846,43.812709030100336,-0.09716010093688965,-0.2376958131790161,0.0,2.175,7.8125e-07
