epoch,train_loss,val_loss,train_r2,val_r2,current_lr
1,10.06516577850035,10.612572070348223,-8.11935043334961,-7.825977325439453,0.0001
2,8.90700670862118,10.262208080610703,-6.393627643585205,-7.3177690505981445,0.0001
3,7.776358298520547,9.796264839810272,-4.920362949371338,-6.668306827545166,0.0001
4,6.697413257618046,9.324759840566578,-3.6663546562194824,-6.04177713394165,0.0001
5,5.667542472756288,8.903973617681293,-2.6046864986419678,-5.507814407348633,0.0001
6,4.713079030789323,8.504988738924364,-1.7228727340698242,-5.020004749298096,0.0001
7,3.882808015973524,8.05888025736729,-0.9741904735565186,-4.489109992980957,0.0001
8,3.2378504659662295,7.658946289266631,-0.4559897184371948,-4.009191513061523,0.0001
9,2.7561409573259463,4.006314177975606,-0.05816292762756348,-1.0004010200500488,0.0001
10,2.5824968655105414,3.2862330360157435,0.12115073204040527,-0.4441429376602173,0.0001
11,2.5422284024045294,3.058048904540148,0.14952939748764038,-0.23362958431243896,0.0001
12,2.4025986613939754,4.719210176563582,0.22779762744903564,-0.9490207433700562,0.0001
13,2.3495974221221565,6.0795837277951446,0.23743963241577148,-2.1601309776306152,0.0001
14,2.3543113927345978,6.764919304927456,0.24308764934539795,-2.858503580093384,0.0001
15,2.2794946094653517,8.021316081783842,0.27229905128479004,-4.4189348220825195,0.0001
16,2.304011370468779,6.0352876896044885,0.26909786462783813,-2.146125555038452,0.0001
17,2.270149060030479,4.624133743171309,0.29762327671051025,-0.9285409450531006,0.0001
18,2.2442479469069285,2.9218476831314955,0.30248910188674927,0.14426249265670776,0.0001
19,2.2236320798720546,4.097832933317458,0.3274049162864685,-1.0362181663513184,0.0001
20,2.1787537555998093,3.4813656105245636,0.3585836887359619,-0.5799388885498047,0.0001
21,2.1714745542312186,4.17740504956963,0.3393186926841736,-1.011965036392212,0.0001
22,2.170499585980746,2.6302004330931696,0.33830708265304565,0.10393267869949341,0.0001
23,2.141291633123529,3.152268341951147,0.3663467764854431,-0.30043256282806396,0.0001
24,2.1001401890063005,3.70578575214016,0.3927476406097412,-0.6121534109115601,0.0001
25,2.1226830216907775,4.643912849617642,0.3695048689842224,-1.376465082168579,0.0001
26,2.0907492937155103,4.703687293075,0.38911914825439453,-1.4171147346496582,0.0001
27,2.0909629463151074,5.15852053747528,0.38897860050201416,-1.759852409362793,0.0001
28,2.0987403913957987,7.20275412435117,0.3889806270599365,-3.6142797470092773,0.0001
29,2.0313659251435117,3.994147676289281,0.41680604219436646,-0.8265182971954346,0.0001
