epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,beta
1,0.05088003409068589,0.01514139409211268,0.050857163170099855,0.015011710354616013,2.9755839750395348,16.872418579050528,7.686158073360571e-06
2,0.008055587086227521,0.005283135475347872,0.007897972605866653,0.005068875610965451,17.21734085274701,23.40509632837812,9.154408582006738e-06
3,0.003665272305973835,0.0022430869752235933,0.0033767556871476287,0.0018620753705962546,26.368174599243368,34.821495681303404,1.0941850065037413e-05
4,0.0019963691206071744,0.0015672732909275437,0.0014381614867426218,0.000857534853003321,42.55829650393283,54.111148425966604,1.3116306549289961e-05
5,0.0016005118603707358,0.0015015846887684386,0.0006471435981880643,0.0004748844969503731,60.49575569242289,65.14901761466444,1.5759257661579782e-05
6,0.0016316114339846462,0.0014982743330461824,0.0004491227796149925,0.0004317980493460922,62.340507462595774,56.224364149929286,1.896822375212947e-05
7,0.001687368848384475,0.0015950854447199948,0.000523112908218655,0.000598988870904784,50.93119075909332,43.574945660339154,2.285938966519435e-05
8,0.0017596173520984637,0.0016838088070967525,0.0006688225082663111,0.0007175026256295177,39.56398782778026,35.048685935030015,2.7570396583288997e-05
9,0.0018705588549381774,0.0017948651002614095,0.000794840208781256,0.0008104307698490827,32.33963339851929,29.59532828952955,3.326316923375208e-05
10,0.0019647862209971226,0.001838075238463771,0.000864469876120544,0.0008450564634394412,27.42115068355797,24.74717151042211,4.012655707396759e-05
11,0.0020093795708092037,0.0019229880929690938,0.0009191300884946881,0.0009749569769724456,22.535851866755653,19.59614700138768,4.837844730438922e-05
12,0.0020632137512473056,0.00200240788078029,0.0010407099350538086,0.0011071825764425423,17.548637273523276,15.364229230976424,5.826685172296986e-05
13,0.002107104021350742,0.001991100240199761,0.0011648125312770008,0.001168894448339391,13.447996861571243,11.734183030782336,7.006928192300347e-05
14,0.002094442414828082,0.0019795857825437965,0.001226914818617055,0.0012496065661423282,10.316714885845855,8.680976545531614,8.408952379742846e-05
15,0.002056040492812031,0.001901344104940975,0.0012776283488782057,0.0012396494441363575,7.733794499881303,6.574165655219036,0.00010065073863056549
16,0.0019913120821221314,0.001833929593073684,0.0012971222980986887,0.0012660764195149559,5.780881393694598,4.728810217866929,0.00012008371910009542
17,0.001932353427917564,0.0018442062354244815,0.0013311096428857627,0.0013234393844804586,4.213068838295226,3.649146339965106,0.00014270921383558732
18,0.0019018462593113409,0.0017579491666820286,0.0013278918627452985,0.0012339418808490436,3.3999289663592775,3.104057843868549,0.0001688136332512095
19,0.0018828641939159464,0.0018152116866389843,0.0013148456283843448,0.0013110175048216032,2.8598502325252873,2.5385082206598493,0.0001986182953299768
20,0.0018373960176704318,0.0017269721299870856,0.0012991217735661834,0.0012530731901613664,2.3177126332543403,2.0405241239031024,0.0002322437412844814
21,0.0018033293256040045,0.0016859609020070288,0.0012982603879349065,0.0012404809010535928,1.8728975359119562,1.6519297899609824,0.00026967247994862516
22,0.0017438653801525733,0.0016277559789950433,0.0012812504051112799,0.0012302602774441791,1.4888700817897291,1.2792915707846548,0.0003107154933535152
23,0.0017462450384210727,0.0016253520524359766,0.001331817912338754,0.0012561316690703598,1.1674354415842436,1.0400886687147977,0.00035498935008043036
24,0.0016870963979212933,0.0016328467758540625,0.0013025547297814957,0.0013037014512787496,0.9567831167623625,0.8189505880891679,0.00040191102754766046
25,0.0015743523065883734,0.0015322240891034737,0.0012512869200430549,0.001264669286884542,0.7167828653126306,0.5936219686249825,0.0004507158366848345
26,0.0015537492886819008,0.0014517808556525553,0.0012949024273669176,0.001229172496959866,0.5171765180888088,0.444771973285388,0.0005005
