epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha
1,50.39789734014514,56.461551321788775,0.012677341874320703,0.04562423119078512,9.080256211298394,27.41201053096299,2.9115306688113827,3.086987099121247,1.3424379076789972,2.0221820978017955,2.9115306688113827,3.086987099121247,44.9748743718593,34.11371237458194,-0.16135311126708984,-0.2984429597854614,7.686158073360571e-06,0.0
2,48.6902904222958,55.659306733504586,0.06943965033071126,0.11685449560250726,40.29645813090518,63.46729031055667,2.832194168563664,3.066691995863133,1.22751380630474,1.9082981515488895,2.832194168563664,3.066691995863133,45.89614740368509,18.06020066889632,-0.07084083557128906,-0.016797184944152832,9.154408582006738e-06,0.025
3,47.47415747075424,53.65435936458932,0.12028227474421911,0.15596900386953833,74.02188310990581,86.83166034405048,2.7751447315791142,2.8858892032533983,1.1451788986947269,2.0418204966197444,2.7751447315791142,2.8858892032533983,45.97989949748744,22.073578595317723,-0.039119720458984375,0.06822669506072998,1.0941850065037413e-05,0.05
4,47.70828273907379,49.6968670210312,0.12868398239514736,0.10989719557024563,78.75440639067735,71.23842294240077,2.7356721152811994,2.8608249302293145,1.308696618032216,1.3347323686382842,2.7356721152811994,2.8608249302293145,44.13735343383585,48.82943143812709,-0.022417664527893066,-0.07013535499572754,1.3116306549289961e-05,0.075
5,48.91950129983413,48.31834530272213,0.15194679646935294,0.14841832360097,80.88946249496996,84.97296527875307,2.734404637386252,2.6919211551895907,1.550042244257839,1.557953776324473,2.734404637386252,2.6919211551895907,41.20603015075377,45.819397993311036,-0.005316972732543945,0.09124487638473511,1.5759257661579782e-05,0.1
6,52.264824903989755,51.85016988033435,0.14087777561079118,0.15012327977845502,98.6863313352243,118.83556151629291,2.7748345849502027,2.7225010993089964,2.0999112209083646,2.1720550953345157,2.7748345849502027,2.7225010993089964,40.787269681742046,45.819397993311036,-0.04120457172393799,0.14667654037475586,1.896822375212947e-05,0.125
7,54.38668966373207,55.1418392219671,0.16603161020195065,0.14095885244300932,131.89911251611247,132.2131725298521,2.709100417355996,2.780909798217059,2.716227421608802,2.656841972599859,2.709100417355996,2.780909798217059,40.95477386934673,45.819397993311036,0.022654950618743896,0.13723546266555786,2.285938966519435e-05,0.15
8,57.55281123124575,60.24264641190851,0.09747217657977413,0.07353285538113635,127.68468011443939,138.95299731608617,2.6982500137795555,2.78488313553724,3.3956137693906747,3.6784074378252827,2.6982500137795555,2.78488313553724,40.95477386934673,45.819397993311036,0.021558105945587158,0.13633757829666138,2.7570396583288997e-05,0.17500000000000002
9,64.25558301711601,61.49558708420565,0.06495452650403058,0.04015549266069231,131.92446898136106,108.40016569820136,2.723201570399043,2.8756873424236593,4.667643456802496,3.66330342388472,2.723201570399043,2.8756873424236593,40.95477386934673,45.819397993311036,0.003150463104248047,-0.12624359130859375,3.326316923375208e-05,0.2
10,67.12696010263721,65.0648161463913,0.04890752682958416,0.056763981546845324,125.77394776208517,137.02904854969037,2.6613285964857196,2.6889165962818873,5.430615170317479,4.933761027345689,2.6613285964857196,2.6889165962818873,40.95477386934673,45.819397993311036,0.04105657339096069,0.04924529790878296,4.012655707396759e-05,0.22499999999999998
11,72.98734858527256,68.93159962019394,0.054847477924334545,0.03986857760460879,137.32607935101942,128.56082403380736,2.6879183914593514,2.7622908126550376,6.52141662578487,5.490230581034785,2.6879183914593514,2.7622908126550376,40.95477386934673,45.819397993311036,0.035562098026275635,-0.018495559692382812,4.837844730438922e-05,0.25
