epoch,train_loss,val_loss,train_acc,val_acc
1,1.0293040562115323,1.316947151984658,54.85762144053601,40.13377926421405
2,0.8277333094247022,1.4140100714355008,66.91792294807371,39.79933110367893
3,0.7738234626388231,1.4295284843763778,67.92294807370183,39.130434782608695
4,0.7602071420631217,1.255516568155193,71.69179229480737,40.802675585284284
5,0.7322317295937083,0.9673416817866042,70.93802345058626,57.19063545150501
6,0.7258806106832558,0.7354790380965905,70.4355108877722,70.23411371237458
7,0.7279502815337636,0.7549474610134111,71.44053601340033,68.22742474916387
8,0.7123036526355712,0.6795415423785564,72.94807370184255,75.25083612040135
9,0.6823640794210897,0.7125717457321575,74.20435510887772,72.24080267558529
10,0.6937754412791637,0.6928597778380914,73.61809045226131,72.90969899665552
11,0.6626786025524938,0.6838238336968183,74.62311557788944,76.58862876254182
12,0.6907159713045437,0.6753102824042074,72.44556113902848,76.2541806020067
13,0.6696010502538888,0.6614034301461185,72.94807370184255,74.5819397993311
14,0.6547167088518191,0.6739375828500576,74.20435510887772,75.58528428093646
15,0.6362569966108556,0.6782782179456092,74.45561139028476,73.57859531772574
16,0.6532266482436277,0.6705831596285204,74.20435510887772,73.91304347826086
17,0.6149991986340214,0.6875194727776441,76.46566164154103,73.91304347826086
18,0.6704120903558268,0.727397929665237,73.28308207705193,72.90969899665552
19,0.6363279489017212,0.6877769670358869,74.87437185929649,73.24414715719062
20,0.6640385509136334,0.6943342831222509,72.78056951423785,74.24749163879598
21,0.6236792639072616,0.662403665258733,74.20435510887772,76.58862876254182
22,0.6249668552248522,0.6667149906174396,76.29815745393634,76.92307692307693
23,0.597389005137049,0.6559368126767137,77.72194304857621,76.58862876254182
24,0.6081715326013677,0.659694151934174,75.71189279731993,76.2541806020067
25,0.584082101058321,0.6775740570447916,76.71691792294807,75.91973244147158
26,0.5880303194175414,0.6521273259335139,77.1356783919598,76.58862876254182
27,0.5834816482099057,0.685903736380829,77.05192629815745,75.25083612040135
28,0.5894031277054319,0.681079644821958,76.38190954773869,73.91304347826086
29,0.5675486946225765,0.677326237676933,76.96817420435511,76.58862876254182
30,0.5528583717306256,0.6691412672549985,77.88944723618091,75.58528428093646
31,0.555169768169697,0.7023657594237439,78.22445561139028,75.91973244147158
