epoch,train_mae,val_mae,train_r2,val_r2
1,5.736077876546275,7.547534740090769,-2.947443723678589,-4.252419471740723
2,3.5282176854822103,5.031637620766426,-0.4500555992126465,-1.8385515213012695
3,2.908194029950217,3.5952677511451236,-0.12801814079284668,-0.6979883909225464
4,2.7095342061827132,3.2618011088674286,0.0032463669776916504,-0.4733116626739502
5,2.6947499287987076,3.0359119436015254,0.06279850006103516,-0.27086400985717773
6,2.613734989709391,2.7492701377358326,0.08449786901473999,0.004069685935974121
7,2.612803277857539,2.6116022322090173,0.04725414514541626,0.1773119568824768
8,2.5414563866715936,2.895829127385066,0.11583566665649414,-0.13741528987884521
9,2.6365123466031637,2.6290904335353686,0.1022387146949768,0.1053469181060791
10,2.5441111907288056,2.6328638293671367,0.11882275342941284,0.18899577856063843
11,2.4621981128775694,2.6206096470555336,0.17171019315719604,0.15718728303909302
12,2.447950651897258,2.711969844473644,0.19123363494873047,0.03578454256057739
13,2.447830248118645,2.5603034847157455,0.19533556699752808,0.19389128684997559
14,2.448281798330783,2.5282115992096355,0.16272342205047607,0.23018276691436768
15,2.431273022089372,2.527046334384676,0.17395073175430298,0.1865413784980774
16,2.3728037136084272,2.6766130541479307,0.2279377579689026,0.058624982833862305
17,2.421533763508501,2.5734406091696442,0.1915740966796875,0.1469043493270874
18,2.42085344507866,2.779145312548481,0.18783068656921387,0.025610148906707764
19,2.410360926958784,2.5485236261999327,0.19026517868041992,0.21111524105072021
20,2.393402794497696,2.5900420783754177,0.24421387910842896,0.17984145879745483
21,2.29005328574572,2.6573660963753793,0.25413066148757935,0.09933781623840332
22,2.3279876433425213,2.737678800538232,0.24389398097991943,0.03629714250564575
23,2.3250579722163267,2.6672673966972327,0.22331273555755615,0.1637423038482666
24,2.3545370629085367,3.1638806248987,0.20306062698364258,-0.27498579025268555
25,2.3051681574465244,3.108907347140105,0.26688218116760254,-0.2467966079711914
26,2.310366828637307,2.65181583784097,0.24987095594406128,0.13809192180633545
27,2.2728717982070132,2.688773833788358,0.2617432475090027,0.11267954111099243
28,2.23873354961325,2.6561594631360923,0.2898527979850769,0.1537509560585022
29,2.258536870755143,2.568698048990307,0.2570182681083679,0.2244928479194641
30,2.262254284055189,2.5226202178559576,0.27036768198013306,0.24570417404174805
31,2.187952684996715,2.693113870843996,0.2969827651977539,0.13083994388580322
32,2.2058231954398866,2.6024061214166343,0.3099139332771301,0.16274583339691162
33,2.23018060816792,2.7158621729018297,0.28927934169769287,0.10389071702957153
34,2.209218854480852,2.6197113105684617,0.28983229398727417,0.19485867023468018
35,2.317242908118358,2.616869938413435,0.2767152190208435,0.163405179977417
36,2.257633476001733,2.7320814427723454,0.2523513436317444,0.11301612854003906
37,2.248898852809989,2.6941756245284574,0.2923648953437805,0.11909806728363037
38,2.2032935675264804,2.529271140146415,0.29041987657546997,0.22467350959777832
39,2.184660768788464,2.531104838967722,0.31778812408447266,0.23641324043273926
40,2.1693844843150383,2.72218839699608,0.3276270627975464,0.1310630440711975
41,2.228949421414578,2.5568946484339277,0.2848694324493408,0.2162015438079834
42,2.1665178982656403,2.604327532758681,0.30816054344177246,0.18196982145309448
43,2.1727695293362617,2.5417443836811793,0.3316913843154907,0.2370586395263672
44,2.2110044540871727,2.5963172218871358,0.2787012457847595,0.19969028234481812
45,2.148538741035078,2.5311655121104772,0.335879385471344,0.24632716178894043
46,2.157025782107508,2.558134182639744,0.3184205889701843,0.21550321578979492
47,2.113631117084318,2.59350117153946,0.34289538860321045,0.21091783046722412
48,2.122749115753813,2.6546897027006118,0.346243679523468,0.15197008848190308
49,2.147013055020241,2.550121782615432,0.31699681282043457,0.22982722520828247
50,2.1681437520325884,2.5611650752383333,0.3318172097206116,0.21897143125534058
51,2.120613918032878,2.637039281851472,0.324055016040802,0.1873682141304016
52,2.1607740125065074,2.552830751125629,0.3423393964767456,0.2303956151008606
53,2.1120060907935776,2.540897689136773,0.3461465835571289,0.22877657413482666
54,2.0764797396795633,2.5651341648803507,0.36072003841400146,0.21747589111328125
55,2.114339848858627,2.598077874518557,0.35207247734069824,0.19529509544372559
56,2.1195297438894682,2.5909764057019085,0.3385683298110962,0.20686250925064087
57,2.1301689906735315,2.532805312038664,0.34364038705825806,0.23722410202026367
58,2.0767968202156437,2.5650398332538416,0.3677143454551697,0.22005575895309448
59,2.108185310459616,2.5699589906328897,0.3489818572998047,0.21761471033096313
60,2.1017408734390286,2.5755798633282003,0.34964245557785034,0.21482962369918823
61,2.140331249939936,2.5947072322552023,0.31376999616622925,0.19683247804641724
62,2.087801733608022,2.5715786358185837,0.34434783458709717,0.21386975049972534
63,2.1180963484286464,2.533592396356589,0.3542259931564331,0.24154895544052124
64,2.0859150199634544,2.5415966151948757,0.3695257902145386,0.2341461181640625
65,2.097083035425924,2.554180248126537,0.34755939245224,0.2258562445640564
66,2.136079400428376,2.5395932994957353,0.32967525720596313,0.23210489749908447
67,2.098974923991678,2.5397779638551947,0.3407135009765625,0.22949784994125366
68,2.0892280294268177,2.5528123944898113,0.3779224157333374,0.22339695692062378
69,2.0776257796503192,2.55339218142838,0.3639427423477173,0.22670602798461914
70,2.0687113614936967,2.5455632441019933,0.369998037815094,0.23072797060012817
71,2.0879823510570943,2.5467984867733855,0.3709389567375183,0.22844594717025757
72,2.034523798592726,2.568925414197022,0.38717639446258545,0.21611559391021729
73,2.093040434160025,2.568896756124337,0.35067808628082275,0.2186855673789978
74,2.0866678797419946,2.571035949681515,0.35524463653564453,0.21627086400985718
75,2.0650621293178157,2.5604239267649063,0.37540704011917114,0.22115862369537354
76,2.10304236651665,2.556601194234995,0.36386406421661377,0.22343957424163818
77,2.1063276960622126,2.5528370377212064,0.34931880235671997,0.22567027807235718
78,2.1384047555364356,2.5490867764654768,0.34272122383117676,0.2264271378517151
79,2.0972409156498997,2.557573505867285,0.3525976538658142,0.22090154886245728
80,2.0690894031045426,2.555100136377341,0.3655211329460144,0.22382128238677979
81,2.0357099989151437,2.555734537915641,0.39376211166381836,0.22460532188415527
82,2.124298076134431,2.55141804768489,0.33567720651626587,0.22776979207992554
83,2.075624594137297,2.561305929585843,0.36517274379730225,0.2225344181060791
84,2.0588336216544785,2.560385056562647,0.368840754032135,0.22275197505950928
85,2.0925320552621454,2.552178336625115,0.35616183280944824,0.22795772552490234
86,2.07692488673544,2.5474820814802497,0.3629764914512634,0.2317063808441162
87,2.1127960066899183,2.5508987608561946,0.3608964681625366,0.22853296995162964
88,2.02633919308533,2.555224573333128,0.38607096672058105,0.22434347867965698
89,2.089377247508447,2.565420093345004,0.350236713886261,0.21763038635253906
90,2.082409717529463,2.5665187205757984,0.37327826023101807,0.21843761205673218
