epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha
1,67.09375195527197,218.66353471940974,1.9093701051390857e-05,4.382152053152591e-05,1.7658105683286784,5.012122308928831,3.867497021628784,5.253746992768253,1.816252830839237,27.97144773732061,3.867497021628784,5.253746992768253,39.949748743718594,45.819397993311036,-1.046666145324707,-1.6210992336273193,7.686158073360571e-06,0.0
2,60.04072094123367,68.54058108122453,4.081038439003739e-05,2.2330020587361048e-05,9.137206726138116,17.189412585867686,3.360525524196912,3.1702477628969428,1.926542561257904,4.197336673736572,3.360525524196912,3.1702477628969428,40.36850921273032,10.367892976588628,-0.6181012392044067,-0.03482985496520996,9.154408582006738e-06,0.025
3,58.309987456355266,359.7560162496407,7.2580725814009045e-06,3.6143564183138335e-06,23.05709457397461,30.116719599950272,3.2603152153679673,22.244178210612525,1.880999873431284,5.218601360767582,3.2603152153679673,22.244178210612525,39.86599664991625,10.367892976588628,-0.5106664896011353,-36.86724853515625,1.0941850065037413e-05,0.05
4,56.95860873275067,54.91806555910653,2.7002446305572023e-06,7.231776673330405e-07,33.501998984434294,35.737463896888556,3.2133059102286845,3.0156962042269497,1.7517158216367814,1.936430579443839,3.2133059102286845,3.0156962042269497,38.52596314907873,10.367892976588628,-0.4132500886917114,-0.0005517005920410156,1.3116306549289961e-05,0.075
5,52.67565254709829,305.8994217174109,1.101201971957214e-06,4.01627076646651e-06,35.383516557651944,35.28369602471291,2.942254403528057,18.7640645017592,1.7082555134292423,4.887581649831306,2.942254403528057,18.7640645017592,40.117252931323286,10.367892976588628,-0.173653244972229,-26.23383903503418,1.5759257661579782e-05,0.1
6,54.31115160355816,418.0579227715432,3.331564050153928e-06,4.8155075325289045e-08,35.3701346379828,35.48008734406436,3.0260250800019333,11.755864261384792,1.7840204047198271,48.34385890386575,3.0260250800019333,11.755864261384792,41.20603015075377,45.819397993311036,-0.2826359272003174,-10.297149658203125,1.896822375212947e-05,0.125
7,54.16237632713126,380.53219706557667,1.146480505844288e-06,4.401502777252601e-06,35.52700950073038,35.57821800716744,3.018285181055117,23.84734315776506,1.7774570679145443,4.564247034066497,3.018285181055117,23.84734315776506,42.211055276381906,10.367892976588628,-0.2988024950027466,-42.37287902832031,2.285938966519435e-05,0.15
8,53.533395112259704,383.10865237641093,2.451143431091312e-06,4.87310322104468e-07,35.597493157314894,35.62124235733695,2.969096324351964,10.850880878027466,1.7991931554260765,44.068890868222034,2.969096324351964,10.850880878027466,39.44723618090452,45.819397993311036,-0.2000277042388916,-8.77279281616211,2.7570396583288997e-05,0.17500000000000002
9,55.15430667052916,338.72303685216997,6.974827075759357e-07,1.4112951808224002e-06,35.621713334791224,35.62811313743974,3.092767318089803,22.006297503825415,1.7523219633342033,1.7254761963783698,3.092767318089803,22.006297503825415,38.107202680067005,10.367892976588628,-0.28718769550323486,-36.08293914794922,3.326316923375208e-05,0.2
10,55.09598263943415,230.87543382931713,6.053675725453352e-07,8.714933336975864e-07,35.6234832904247,35.618156445863654,3.0931535933285303,14.432676844772288,1.7394496627788447,2.8767705027475006,3.0931535933285303,14.432676844772288,40.36850921273032,10.367892976588628,-0.30862486362457275,-15.520357131958008,4.012655707396759e-05,0.22499999999999998
11,53.016807696727454,562.468946373981,2.0060203551385265e-06,4.547547774125992e-06,35.61600627292141,35.60779840730903,2.955519510473638,35.80672072088439,1.736457960290126,5.073285842818959,2.955519510473638,35.80672072088439,41.541038525963145,10.367892976588628,-0.2122187614440918,-95.52940368652344,4.837844730438922e-05,0.25
12,54.799257633075044,132.06908082483605,2.770146101507845e-06,3.340667302362145e-06,35.58298974220877,35.49053886183927,3.045320449362648,8.026793211997552,1.8234748544804815,2.3330230138772308,3.045320449362648,8.026793211997552,41.37353433835846,10.367892976588628,-0.25391995906829834,-4.728507995605469,5.826685172296986e-05,0.275
13,54.005001055335676,127.85111688212008,2.574733327866907e-06,2.6427440702247264e-06,36.03905327955083,37.6789952919236,3.010761306513494,8.015999321953508,1.7682107393466049,1.5216978417591107,3.010761306513494,8.015999321953508,40.7035175879397,10.367892976588628,-0.26320838928222656,-4.714979648590088,7.006928192300347e-05,0.3
14,53.93732526513999,783.0783205574571,2.223908380369683e-06,2.567396802951285e-07,38.70950519938764,39.82526313501058,2.994857329220029,27.864478777882248,1.8022417335254663,73.02155796421013,2.994857329220029,27.864478777882248,38.60971524288107,45.819397993311036,-0.2326585054397583,-57.850860595703125,8.408952379742846e-05,0.325
15,53.746394580732435,339.0934622774156,1.210212040529328e-06,3.3694900928724543e-06,40.29004750978607,40.73573178192445,2.9914867454637433,21.34594697856584,1.774007168247472,3.7800334233504076,2.9914867454637433,21.34594697856584,41.038525963149084,10.367892976588628,-0.2579801082611084,-33.949928283691406,0.00010065073863056549,0.35000000000000003
16,53.15166927701864,354.6522363771164,2.107479117337216e-06,6.590663574905096e-07,40.77953230635804,40.81127128473492,2.9515940783610897,9.713297206023864,1.7745716723565081,41.789575143003944,2.9515940783610897,9.713297206023864,42.12730318257956,45.819397993311036,-0.1916801929473877,-7.009546279907227,0.00012008371910009542,0.375
17,53.88936747258632,127.08483677484519,6.366436474983896e-07,7.623067443906913e-07,40.8207839889143,40.79267666411639,3.0184640397178866,3.195248031297256,1.7213162798777697,15.830058206283926,3.0184640397178866,3.195248031297256,39.44723618090452,45.819397993311036,-0.24645543098449707,-0.40260744094848633,0.00014270921383558732,0.4
18,54.229473133183006,392.7250794885948,5.280120928730576e-07,1.001904144023595e-06,40.64826088654536,40.350475094390156,3.0287286105068087,25.488047992106665,1.758336308413814,2.07950953655817,3.0287286105068087,25.488047992106665,38.77721943048576,10.367892976588628,-0.27595949172973633,-48.403987884521484,0.0001688136332512095,0.42500000000000004
19,54.44807001494083,341.8209908271713,9.447593725008804e-07,3.7727942989276256e-07,40.19926791933913,39.986923919473604,3.0669503419642874,6.841213666475737,1.687165992743206,47.83896818129115,3.0669503419642874,6.841213666475737,40.7035175879397,45.819397993311036,-0.2638435363769531,-3.3178162574768066,0.0001986182953299768,0.44999999999999996
20,54.76608863587755,620.4209692709422,7.340054097138097e-07,2.3222758539739754e-06,39.802575633753484,39.59325091256744,3.0764486725805593,39.29069081437229,1.7220230737523219,6.210278531779414,3.0764486725805593,39.29069081437229,42.12730318257956,10.367892976588628,-0.30463123321533203,-115.02369689941406,0.0002322437412844814,0.475
21,55.002024377410734,161.910589517957,3.886102300990994e-06,3.0706326212922526e-06,39.23409515329741,38.75125887561403,3.070718523645321,10.337224408535654,1.7861326571485305,1.36835503817402,3.070718523645321,10.337224408535654,41.038525963149084,10.367892976588628,-0.326535701751709,-7.958136558532715,0.00026967247994862516,0.5
22,53.649167468200375,540.3375993301238,1.3473865155109687e-06,2.792325807395994e-07,38.44316918326782,37.81183634474126,2.994925738579065,16.60834447037815,1.7426670032929337,58.24013932652298,2.994925738579065,16.60834447037815,40.619765494137354,45.819397993311036,-0.2510327100753784,-20.552309036254883,0.0003107154933535152,0.525
23,54.509049573735375,572.7361776804844,1.0447367688294728e-06,3.6202174873397116e-06,37.34285173144572,36.805374362396954,3.032501321342123,36.37965010320861,1.8016543324468923,5.405676146414766,3.032501321342123,36.37965010320861,38.60971524288107,10.367892976588628,-0.26787281036376953,-98.61091613769531,0.00035498935008043036,0.55
24,54.35758894212681,98.19703597767297,3.789326988233711e-06,2.1147333508114354e-06,36.42892916757657,35.87337442863745,3.027405267983825,3.1605361456855086,1.7863730533638191,10.154915052114124,3.027405267983825,3.1605361456855086,39.949748743718594,45.819397993311036,-0.27921199798583984,-0.37106144428253174,0.00040191102754766046,0.5750000000000001
25,53.03555516381959,109.72632198269949,1.8010503940809146e-06,1.644558987297378e-06,35.39189991399871,34.567843153325214,2.960344343329195,2.953755724788908,1.7228875030424926,13.080881227218985,2.960344343329195,2.953755724788908,42.12730318257956,45.819397993311036,-0.1973356008529663,-0.15139424800872803,0.0004507158366848345,0.6
26,54.393019901448156,73.30122866678397,2.6682701859293837e-06,2.3566613201614852e-06,33.886352519893165,32.934595458882306,3.0274292935478426,3.5047814654666047,1.792923456061026,4.14260431436392,3.0274292935478426,3.5047814654666047,41.959798994974875,45.819397993311036,-0.25947022438049316,-0.6676808595657349,0.0005005,0.625
27,54.76879620192638,591.2181739424383,1.3188040029040951e-06,3.6171066270613044e-07,32.43686695833701,31.863460559908763,3.0729583703493155,18.082389270182837,1.7313140217383303,63.99295582340712,3.0729583703493155,18.082389270182837,41.62479061976549,45.819397993311036,-0.2610650062561035,-24.362375259399414,0.0005502841633151655,0.65
28,54.414612493722686,384.5394245262529,4.745949007056381e-07,1.1542850916309567e-06,31.5259946538775,31.08197169479319,3.0387311896287414,25.01710863017717,1.7629515122328971,1.8528349794272994,3.0387311896287414,25.01710863017717,40.619765494137354,10.367892976588628,-0.29519498348236084,-46.63180160522461,0.0005990889724523396,0.675
29,54.15866329122828,168.1179100725563,1.4524205427056842e-06,2.039733900623421e-06,30.635081759249946,29.884364807486136,3.014045138255236,10.230112490446672,1.7856389096434193,2.9293841789398702,3.014045138255236,10.230112490446672,39.53098827470687,10.367892976588628,-0.2235492467880249,-7.791818618774414,0.0006460106499195698,0.7000000000000001
30,53.64649776797398,242.02602072623262,1.7639613300160204e-06,1.8612357198922035e-06,29.362836134893012,28.53805401014245,2.997371959127174,15.637882762130687,1.7331295408795226,1.4876161454912014,2.997371959127174,15.637882762130687,43.04857621440536,10.367892976588628,-0.21883344650268555,-18.22064971923828,0.0006902845066464847,0.725
31,54.31806770720873,91.40256630377625,2.427224873775275e-06,1.9129542060696518e-06,27.928010835120425,26.819942652979822,3.0271428937288984,3.684557536772661,1.7780995538685989,7.222917201128293,3.0271428937288984,3.684557536772661,40.871021775544385,45.819397993311036,-0.2594336271286011,-0.8175342082977295,0.0007313275200513749,0.75
32,54.31003297713134,51.658866741984184,2.162188703189727e-06,2.2070180649130745e-06,25.377180016420194,23.471048610266237,3.022985340961859,2.978360063654922,1.789148390193281,1.3930835855445733,3.022985340961859,2.978360063654922,42.71356783919598,45.819397993311036,-0.22216641902923584,-0.009020090103149414,0.0007687562587155186,0.775
33,53.64371700063223,289.6442207668139,1.5651348505634754e-06,8.820416220704187e-07,22.30143395620375,21.00471134249582,3.002943109627345,7.18024856509971,1.7163349581723237,36.38472859436852,3.002943109627345,7.18024856509971,40.03350083752093,45.819397993311036,-0.23940587043762207,-3.7109832763671875,0.0008023817046700233,0.8
34,53.17114130016947,57.02464871103548,1.404328829923491e-06,1.5119420618324158e-06,20.31099603803114,19.328867137232752,2.968100209531672,2.9581332581497755,1.7265469069456933,2.527312880375712,2.968100209531672,2.9581332581497755,43.551088777219434,45.819397993311036,-0.22806453704833984,-0.15870344638824463,0.0008321863667487907,0.8250000000000001
35,59.48403356223051,268.47591887509145,9.363381373968787e-07,5.567222964399902e-07,21.159781444811543,24.91096129146308,3.4010563691457114,5.079230519042764,1.6900052135713535,38.45321610619791,3.4010563691457114,5.079230519042764,40.871021775544385,45.819397993311036,-0.5840193033218384,-1.4576008319854736,0.0008582907861644128,0.8500000000000001
36,54.04106938858927,408.0447917415147,5.326705143570918e-07,9.416355415002626e-07,26.579581453971926,28.21182906747263,3.041013790335088,26.634910022135962,1.6804895401000977,1.6992630679471836,3.041013790335088,26.634910022135962,42.04355108877722,10.367892976588628,-0.30124735832214355,-52.85796356201172,0.0008809162808999045,0.875
