epoch,train_loss,val_loss,train_r2,val_r2,current_lr
51,2.431305749931527,2.73640035147651,0.2075972557067871,0.09388518333435059,2.5e-05
52,2.457334563161061,2.724209695356745,0.20551687479019165,0.10688871145248413,2.5e-05
53,2.432880356084162,2.7298777813098103,0.20515084266662598,0.10129737854003906,2.5e-05
54,2.4470532012345205,2.7369984942535095,0.21038520336151123,0.0941762924194336,2.5e-05
55,2.482724304774299,2.7364630675236117,0.1923012137413025,0.09546869993209839,2.5e-05
56,2.4144140136501497,2.734898276951002,0.23142653703689575,0.09756350517272949,2.5e-05
57,2.4149058488146147,2.733501612143373,0.22435635328292847,0.10095280408859253,2.5e-05
58,2.468524809858108,2.74021986495691,0.1972339153289795,0.09184575080871582,2.5e-05
59,2.470309199200603,2.7473823912566324,0.19677948951721191,0.08657646179199219,2.5e-05
60,2.4457414369886643,2.7425963288565542,0.20046591758728027,0.093250572681427,2.5e-05
61,2.4292359601712508,2.7351583158690795,0.20864123106002808,0.10130852460861206,2.5e-05
62,2.4494793247337916,2.740800666968559,0.19605153799057007,0.09559041261672974,1.25e-05
63,2.4383584812058876,2.7345680903431564,0.21584558486938477,0.10025578737258911,1.25e-05
64,2.451816095978371,2.7380824136893485,0.204944908618927,0.0940924882888794,1.25e-05
65,2.4287273588292364,2.737281501891222,0.21241867542266846,0.09429401159286499,1.25e-05
66,2.4937700047165503,2.73832821686531,0.18180733919143677,0.09314584732055664,1.25e-05
67,2.5089823165331255,2.7440220225216154,0.17310857772827148,0.08679443597793579,1.25e-05
68,2.469817546943524,2.7411522323072557,0.18615275621414185,0.08952140808105469,1.25e-05
69,2.464759596228799,2.740932347383786,0.20576781034469604,0.09033501148223877,1.25e-05
70,2.4095133928397994,2.7318046204621176,0.22988951206207275,0.09971553087234497,1.25e-05
71,2.441480058321801,2.7287036726706004,0.2127009630203247,0.10341697931289673,1.25e-05
72,2.4660262051139843,2.733702071135658,0.19815927743911743,0.09774225950241089,1.25e-05
73,2.4317495898785104,2.736827419753059,0.20796221494674683,0.09547102451324463,6.25e-06
74,2.3860495889206828,2.7330437216870362,0.2339985966682434,0.09956091642379761,6.25e-06
75,2.426154053191244,2.7361643681159387,0.22282546758651733,0.09552246332168579,6.25e-06
76,2.413266114853135,2.7383196672866976,0.2282593846321106,0.09395021200180054,6.25e-06
77,2.475280727373695,2.7494586789887085,0.1961367130279541,0.08297735452651978,6.25e-06
78,2.458306603295919,2.7457356436994163,0.19885748624801636,0.08751016855239868,6.25e-06
79,2.4451659983726004,2.7432214862925552,0.21706104278564453,0.09139066934585571,6.25e-06
80,2.4952647007090762,2.742792178157181,0.18839460611343384,0.09146159887313843,6.25e-06
81,2.477754171170182,2.7421586035087357,0.17910969257354736,0.09154754877090454,6.25e-06
82,2.4366573636455953,2.7448778519263635,0.20418626070022583,0.08844292163848877,6.25e-06
83,2.41873034560301,2.741121434049064,0.2270900011062622,0.09327375888824463,6.25e-06
84,2.4242274158164685,2.7446153658289574,0.2219679355621338,0.08936476707458496,3.125e-06
85,2.470547593418677,2.7380144612047586,0.1823403239250183,0.09691870212554932,3.125e-06
86,2.415840121369865,2.743804021822569,0.2209153175354004,0.09007316827774048,3.125e-06
87,2.4230631232461337,2.7400828508230357,0.21544110774993896,0.09405899047851562,3.125e-06
88,2.4203907269329283,2.739069479365014,0.21964716911315918,0.09454834461212158,3.125e-06
89,2.4218163785822626,2.743619741803428,0.2197771668434143,0.08923864364624023,3.125e-06
90,2.407317340074472,2.744957129692154,0.2435290813446045,0.08854031562805176,3.125e-06
91,2.4686588669941454,2.742224048212619,0.1980493664741516,0.09174418449401855,3.125e-06
92,2.4593572448845484,2.7425058605678903,0.20390105247497559,0.09154868125915527,3.125e-06
93,2.4328756388308017,2.7464961064699103,0.21216684579849243,0.08759325742721558,3.125e-06
94,2.4411541221529194,2.7421263069612127,0.21042907238006592,0.09307116270065308,3.125e-06
95,2.4271797778418716,2.74741347019489,0.20558130741119385,0.08730638027191162,1.5625e-06
96,2.4875035265981653,2.7468059509494234,0.19133388996124268,0.08830231428146362,1.5625e-06
97,2.464332199575913,2.745551570203392,0.2064111828804016,0.08948767185211182,1.5625e-06
98,2.4312538301924764,2.7409030450227667,0.2018066644668579,0.09368646144866943,1.5625e-06
99,2.4564444140173882,2.736701179108891,0.20118826627731323,0.0981740951538086,1.5625e-06
100,2.4531838214976505,2.744832569141452,0.19836336374282837,0.08940547704696655,1.5625e-06
101,2.430063193367554,2.738730594864657,0.2240346074104309,0.094585120677948,1.5625e-06
102,2.4544392953965333,2.7502963503068907,0.18932980298995972,0.08157330751419067,1.5625e-06
103,2.4008927297352547,2.748467930184559,0.23074871301651,0.08428037166595459,1.5625e-06
104,2.4725025882273663,2.745145810487677,0.19756919145584106,0.08777350187301636,1.5625e-06
105,2.462575087395545,2.7410647231200866,0.1959131360054016,0.09275513887405396,1.5625e-06
106,2.439729944944781,2.732551764485031,0.22574782371520996,0.10228437185287476,7.8125e-07
107,2.4565847672809107,2.739557027019386,0.2040640115737915,0.09455549716949463,7.8125e-07
108,2.467955071722443,2.7430719579741307,0.18367576599121094,0.09017395973205566,7.8125e-07
109,2.4565756504659477,2.743400179821512,0.18035483360290527,0.09044903516769409,7.8125e-07
110,2.4404096607387165,2.737225933617174,0.2074066400527954,0.09677678346633911,7.8125e-07
111,2.411757860551128,2.7358485201130742,0.2199467420578003,0.09873288869857788,7.8125e-07
112,2.424849324889319,2.740898669762755,0.2203429937362671,0.09351181983947754,7.8125e-07
113,2.475297104373849,2.7387518149155836,0.18879950046539307,0.09554952383041382,7.8125e-07
114,2.4397262157107917,2.73589052484187,0.2078724503517151,0.0993727445602417,7.8125e-07
115,2.444057827618853,2.7363602955604476,0.1958337426185608,0.09823781251907349,7.8125e-07
116,2.456951682491718,2.7400031942986325,0.19166815280914307,0.09460252523422241,7.8125e-07
117,2.4964431055027436,2.7382583028098013,0.194421648979187,0.09543102979660034,3.90625e-07
118,2.417419574967581,2.740709163672151,0.2231476902961731,0.09356755018234253,3.90625e-07
119,2.445199056286708,2.73765912901199,0.21883481740951538,0.09664541482925415,3.90625e-07
120,2.4155366408765016,2.7393506857065053,0.21414488554000854,0.09406626224517822,3.90625e-07
121,2.4392312982773263,2.7408313153180788,0.2234991192817688,0.0924144983291626,3.90625e-07
122,2.4264107050009107,2.7411880676562967,0.21528524160385132,0.09315550327301025,3.90625e-07
123,2.4490810754510823,2.7416641488920486,0.1998589038848877,0.0921471118927002,3.90625e-07
124,2.4464236683581944,2.741445217642896,0.20266258716583252,0.09180617332458496,3.90625e-07
125,2.4525776232906322,2.741844445965362,0.21056079864501953,0.09074097871780396,3.90625e-07
126,2.4241226725841885,2.74373770876473,0.22603851556777954,0.08898824453353882,3.90625e-07
127,2.451082632569612,2.739430861329554,0.19531738758087158,0.09427821636199951,3.90625e-07
128,2.446163995581456,2.7346843333547333,0.20450925827026367,0.09938454627990723,1.953125e-07
129,2.4607465402964173,2.733362114947775,0.20132261514663696,0.10044664144515991,1.953125e-07
130,2.4252017147377307,2.733540066109852,0.218733012676239,0.10012751817703247,1.953125e-07
131,2.4584738932662273,2.73522501007769,0.21163415908813477,0.0987405776977539,1.953125e-07
132,2.41209040215267,2.735092556994894,0.22080010175704956,0.09924870729446411,1.953125e-07
133,2.455276529193923,2.7369831405754472,0.19972866773605347,0.09669166803359985,1.953125e-07
134,2.4818060885322355,2.741494794354391,0.1819494366645813,0.09153342247009277,1.953125e-07
135,2.4442607074526688,2.744466632504926,0.20551007986068726,0.08837831020355225,1.953125e-07
136,2.4226706942521545,2.7372632592816815,0.21934401988983154,0.09683728218078613,1.953125e-07
137,2.4339268391256157,2.7343685268159694,0.21758365631103516,0.10039818286895752,1.953125e-07
138,2.48475722851266,2.736250610255876,0.1818227767944336,0.09796339273452759,1.953125e-07
139,2.413788721988748,2.739226897823372,0.21377617120742798,0.09429240226745605,9.765625e-08
140,2.486898745324344,2.7387852278042795,0.18767082691192627,0.09452855587005615,9.765625e-08
141,2.4487233022149884,2.73299427016523,0.21424567699432373,0.10072475671768188,9.765625e-08
142,2.4642507926103856,2.7285722187131545,0.1911482810974121,0.10588318109512329,9.765625e-08
143,2.416309784205515,2.732374470369473,0.23585206270217896,0.10210758447647095,9.765625e-08
144,2.4377590887111236,2.7388962088619984,0.21474790573120117,0.094879150390625,9.765625e-08
145,2.4115223788735856,2.7413705734903595,0.23579156398773193,0.0910259485244751,9.765625e-08
146,2.4584072003612167,2.738645215496969,0.19964897632598877,0.09480482339859009,9.765625e-08
147,2.4750733064047656,2.7364416034724,0.19005334377288818,0.09766948223114014,9.765625e-08
148,2.447890339185245,2.7369248364681384,0.21255648136138916,0.0969133973121643,9.765625e-08
149,2.435373973207458,2.7387185918048873,0.21706193685531616,0.09567475318908691,9.765625e-08
150,2.4225918911210256,2.735549658835931,0.1988469362258911,0.0990714430809021,4.8828125e-08
151,2.4501745297481468,2.740016298549231,0.2043021321296692,0.09446805715560913,4.8828125e-08
152,2.449425355473555,2.744271740865548,0.2110559344291687,0.08989578485488892,4.8828125e-08
153,2.4247849454831836,2.7467190126910257,0.21850502490997314,0.08710837364196777,4.8828125e-08
154,2.430965447545651,2.743473690090371,0.20051515102386475,0.09037655591964722,4.8828125e-08
155,2.4732528128216615,2.736190029609961,0.1891918182373047,0.09789663553237915,4.8828125e-08
156,2.436994877692243,2.7422943242816222,0.21815598011016846,0.09183704853057861,4.8828125e-08
157,2.4328110980827806,2.7483504711584903,0.19732868671417236,0.08389168977737427,4.8828125e-08
158,2.40673052206311,2.738365241117701,0.23869043588638306,0.0943981409072876,4.8828125e-08
159,2.437997843951636,2.7419032540209716,0.20660412311553955,0.0918799638748169,4.8828125e-08
160,2.4414357500060317,2.7389387127547757,0.21608108282089233,0.09485715627670288,4.8828125e-08
161,2.4550698158928697,2.7418085779234715,0.1922987699508667,0.09234732389450073,2.44140625e-08
162,2.41726511846635,2.7380934000812647,0.21912288665771484,0.09679549932479858,2.44140625e-08
163,2.426563676677557,2.7440594821470636,0.22234588861465454,0.08915138244628906,2.44140625e-08
164,2.4509729736015027,2.734618492349733,0.18846774101257324,0.09905660152435303,2.44140625e-08
165,2.4015467753961457,2.733417021390985,0.2197967767715454,0.10060083866119385,2.44140625e-08
166,2.4906345903374243,2.739840685324525,0.1793053150177002,0.09423655271530151,2.44140625e-08
167,2.4384504346991305,2.741912289207994,0.2028127908706665,0.09003406763076782,2.44140625e-08
168,2.424573442245049,2.7393913635840783,0.22696411609649658,0.09389698505401611,2.44140625e-08
169,2.395359590025603,2.739967240138995,0.2303837537765503,0.09453058242797852,2.44140625e-08
170,2.4389651424721057,2.7352275202505565,0.21171551942825317,0.09878385066986084,2.44140625e-08
171,2.42028859592163,2.732291338037089,0.21700245141983032,0.10203760862350464,2.44140625e-08
172,2.4533337716081833,2.736538038604634,0.21184790134429932,0.09777563810348511,1.220703125e-08
173,2.4731991694400857,2.7419540156488833,0.19197577238082886,0.09158211946487427,1.220703125e-08
174,2.410171409547828,2.7380573279084173,0.20799195766448975,0.09595072269439697,1.220703125e-08
175,2.4321004689438657,2.734572487132605,0.20553851127624512,0.09947758913040161,1.220703125e-08
176,2.458978489216049,2.74073493680029,0.19860249757766724,0.09302419424057007,1.220703125e-08
177,2.4127490256898967,2.742275473266142,0.2201126217842102,0.09170305728912354,1.220703125e-08
178,2.4196566161598194,2.735320832817052,0.21319711208343506,0.09937429428100586,1.220703125e-08
179,2.411747302641621,2.7396790375278943,0.2201763391494751,0.09370541572570801,1.220703125e-08
180,2.4799577395121255,2.7386707844941514,0.1840457320213318,0.09549534320831299,1.220703125e-08
181,2.435928058784012,2.73219686527316,0.21398526430130005,0.10152280330657959,1.220703125e-08
182,2.4175218082153216,2.7381005956975115,0.22557836771011353,0.09535104036331177,1.220703125e-08
183,2.4551373382708936,2.735371812928879,0.20475929975509644,0.09831947088241577,1.220703125e-08
184,2.4389285893496155,2.73598814967484,0.20876669883728027,0.09814786911010742,1.220703125e-08
185,2.4399140895511238,2.741836187432841,0.20887905359268188,0.09170246124267578,1.220703125e-08
186,2.4258407827597765,2.735009373629771,0.22209370136260986,0.09869235754013062,1.220703125e-08
187,2.4532922404495316,2.739218305983272,0.19392627477645874,0.09372705221176147,1.220703125e-08
188,2.429059695957893,2.7344554889959634,0.22677302360534668,0.0997304916381836,1.220703125e-08
189,2.4963058598676517,2.7418811225572157,0.17903441190719604,0.09094983339309692,1.220703125e-08
190,2.436156458591097,2.7415471858404152,0.21486562490463257,0.09093528985977173,1.220703125e-08
191,2.4959126680939643,2.738539521112091,0.18803495168685913,0.0950932502746582,1.220703125e-08
192,2.4405769339358585,2.7363114181569586,0.2008036971092224,0.09844446182250977,1.220703125e-08
193,2.4134663481209144,2.7400029287689107,0.23373574018478394,0.09403109550476074,1.220703125e-08
194,2.437182595781745,2.7439116323273316,0.20562511682510376,0.09021848440170288,1.220703125e-08
195,2.4793392589543535,2.7400298740552818,0.19203656911849976,0.09469854831695557,1.220703125e-08
196,2.468670387363913,2.7409849653275913,0.19854223728179932,0.09275692701339722,1.220703125e-08
197,2.446198084446254,2.7404218046960223,0.20573323965072632,0.09270370006561279,1.220703125e-08
198,2.4354860690770237,2.742474282465651,0.2016393542289734,0.09049463272094727,1.220703125e-08
199,2.4062240730777655,2.7411555366771276,0.2190963625907898,0.09206026792526245,1.220703125e-08
200,2.4108104226577223,2.7401435478873877,0.21969443559646606,0.09338551759719849,1.220703125e-08
201,2.433790161781375,2.7361302399715055,0.20828348398208618,0.09795218706130981,1.220703125e-08
202,2.411258632413906,2.729149764995511,0.22611480951309204,0.1057923436164856,1.220703125e-08
203,2.425810190101764,2.7351108402711493,0.2002173662185669,0.0991126298904419,1.220703125e-08
204,2.4834452238514197,2.7408622770405136,0.19710195064544678,0.09329754114151001,1.220703125e-08
205,2.4187286189652766,2.7371033410164824,0.22082704305648804,0.09652113914489746,1.220703125e-08
206,2.482443120212012,2.74397110221378,0.1945984959602356,0.08954572677612305,1.220703125e-08
207,2.4602669076104857,2.728022431051452,0.20116204023361206,0.10751998424530029,1.220703125e-08
208,2.4560615808720163,2.7362590346448,0.20768463611602783,0.09867596626281738,1.220703125e-08
209,2.4459103291957223,2.7333136202898314,0.20298677682876587,0.1016039252281189,1.220703125e-08
210,2.4558170368923014,2.737175079492422,0.19335246086120605,0.09762740135192871,1.220703125e-08
211,2.41666959078867,2.736558588850857,0.23172682523727417,0.09796386957168579,1.220703125e-08
212,2.413721938029406,2.738766429416312,0.2302343249320984,0.09587252140045166,1.220703125e-08
213,2.4281826825996538,2.734253374629196,0.21665215492248535,0.1002766489982605,1.220703125e-08
214,2.415317388036143,2.73815773881,0.2177903652191162,0.09545636177062988,1.220703125e-08
215,2.4355775607091497,2.7383605158049926,0.21067112684249878,0.09521836042404175,1.220703125e-08
216,2.4365434642612835,2.740444942461607,0.21690970659255981,0.09366351366043091,1.220703125e-08
217,2.3907729624903182,2.7369921996840665,0.2221253514289856,0.09683603048324585,1.220703125e-08
218,2.4413174324898264,2.732707745255435,0.20216703414916992,0.10143131017684937,1.220703125e-08
219,2.4299790651554636,2.737894894686032,0.2265300154685974,0.09551304578781128,1.220703125e-08
220,2.4492098490397134,2.7408780828367507,0.20255160331726074,0.09338772296905518,1.220703125e-08
221,2.4748137704092055,2.73899377787791,0.19223207235336304,0.09511196613311768,1.220703125e-08
222,2.4394762687747003,2.74457448780736,0.21315985918045044,0.08921128511428833,1.220703125e-08
223,2.426728024155251,2.7449678808550373,0.22117823362350464,0.08873128890991211,1.220703125e-08
224,2.459995689503911,2.7422721114844384,0.20615661144256592,0.09091615676879883,1.220703125e-08
225,2.4823646822966126,2.740556512787988,0.2023521065711975,0.09272491931915283,1.220703125e-08
226,2.4701339128229085,2.739283596791551,0.19156146049499512,0.09420877695083618,1.220703125e-08
227,2.426970342096172,2.7368081269854287,0.2126978039741516,0.096965491771698,1.220703125e-08
228,2.4298097100888865,2.7368295105005984,0.20560187101364136,0.09721076488494873,1.220703125e-08
229,2.4428951280999622,2.736155626367167,0.20558160543441772,0.0975496768951416,1.220703125e-08
230,2.442499730255536,2.7368968665400475,0.2041337490081787,0.09747433662414551,1.220703125e-08
231,2.4692545520201,2.7389422260399248,0.1949148178100586,0.09510445594787598,1.220703125e-08
232,2.4467374116332086,2.7384615805635484,0.19753003120422363,0.0953526496887207,1.220703125e-08
233,2.4528169228603294,2.737385579973559,0.20134979486465454,0.0967566967010498,1.220703125e-08
234,2.4145885296602745,2.736835132873178,0.2267952561378479,0.09772944450378418,1.220703125e-08
235,2.4203231985644877,2.7365433962448784,0.21589672565460205,0.09767597913742065,1.220703125e-08
236,2.4225876247463516,2.73600263659372,0.2267330288887024,0.09814167022705078,1.220703125e-08
237,2.4070382046340097,2.735019690216983,0.23740017414093018,0.09909164905548096,1.220703125e-08
238,2.3651823254685906,2.7328321224072307,0.24136346578598022,0.10130071640014648,1.220703125e-08
239,2.4216519340598204,2.738834239966096,0.22504472732543945,0.09537094831466675,1.220703125e-08
240,2.420631286087547,2.737449654767346,0.21743440628051758,0.0959097146987915,1.220703125e-08
241,2.382489725173618,2.736950331308371,0.2339189052581787,0.09724748134613037,1.220703125e-08
242,2.469847711885794,2.7395881545982235,0.1941521167755127,0.09437209367752075,1.220703125e-08
243,2.4519809214913066,2.742747083555496,0.20882964134216309,0.09046441316604614,1.220703125e-08
244,2.4498727173861146,2.7403386938930754,0.20024532079696655,0.09399008750915527,1.220703125e-08
245,2.4058858901012683,2.7410043043436416,0.2293224334716797,0.09287983179092407,1.220703125e-08
246,2.399722060965533,2.742777567643386,0.23430520296096802,0.09137594699859619,1.220703125e-08
247,2.446699527440159,2.739992712652404,0.22016209363937378,0.09326577186584473,1.220703125e-08
248,2.445272411733017,2.737989947149985,0.21747606992721558,0.09618186950683594,1.220703125e-08
249,2.4641069089947036,2.7359619930037686,0.19253206253051758,0.09919559955596924,1.220703125e-08
250,2.445611282409336,2.7368912656969053,0.20135116577148438,0.09775185585021973,1.220703125e-08
251,2.4248945421509607,2.736303410801202,0.2139013409614563,0.09755963087081909,1.220703125e-08
252,2.462805159726934,2.738030769354524,0.20071154832839966,0.09638267755508423,1.220703125e-08
253,2.46920036430934,2.7368207719413733,0.20465338230133057,0.09779417514801025,1.220703125e-08
254,2.4168806507359797,2.740747837717318,0.22719496488571167,0.09322065114974976,1.220703125e-08
255,2.4101776325922315,2.7428427109351525,0.22980058193206787,0.09006083011627197,1.220703125e-08
256,2.4217049608278516,2.7421634859065946,0.20732754468917847,0.09172332286834717,1.220703125e-08
257,2.394304148116503,2.7439735462035624,0.23182988166809082,0.08931076526641846,1.220703125e-08
258,2.4564970897470086,2.741950613200465,0.18370497226715088,0.09174877405166626,1.220703125e-08
259,2.450764120923015,2.7440477804994106,0.1987755298614502,0.08985716104507446,1.220703125e-08
260,2.400619654599546,2.745396280767128,0.23382067680358887,0.08818870782852173,1.220703125e-08
261,2.456945941076806,2.741209032543527,0.1987329125404358,0.09279775619506836,1.220703125e-08
262,2.482570335892976,2.744276493289399,0.1902390718460083,0.08938437700271606,1.220703125e-08
263,2.4395573211075674,2.739502040040134,0.21036386489868164,0.094687819480896,1.220703125e-08
264,2.4212577334999836,2.7349792092938885,0.21805202960968018,0.09929287433624268,1.220703125e-08
265,2.485253929892177,2.7386999249857005,0.18053501844406128,0.09512549638748169,1.220703125e-08
266,2.428141789819727,2.7337422251302663,0.2181074023246765,0.10051244497299194,1.220703125e-08
267,2.4670492947800473,2.7375124944093634,0.18971818685531616,0.0965622067451477,1.220703125e-08
268,2.4403349506595426,2.7396949015333503,0.20798605680465698,0.09398728609085083,1.220703125e-08
269,2.426636640749984,2.741301534167899,0.21694397926330566,0.09107273817062378,1.220703125e-08
270,2.407194502589291,2.744634073314858,0.21397662162780762,0.08768105506896973,1.220703125e-08
271,2.4553973606882784,2.7325780798360255,0.2204616665840149,0.10128974914550781,1.220703125e-08
272,2.464382174825748,2.7331338183935667,0.20470136404037476,0.10159379243850708,1.220703125e-08
273,2.411781524293986,2.737470788700525,0.2223672866821289,0.09736299514770508,1.220703125e-08
274,2.4429093717130983,2.735229634122306,0.21528226137161255,0.09885859489440918,1.220703125e-08
275,2.4423436894888053,2.735697605936822,0.20818185806274414,0.09838104248046875,1.220703125e-08
276,2.4182319433445505,2.7369363961809854,0.22373700141906738,0.09685605764389038,1.220703125e-08
277,2.470859523993641,2.737730614716393,0.2104271650314331,0.09547728300094604,1.220703125e-08
278,2.413306386426865,2.7342019623338576,0.23142367601394653,0.09940540790557861,1.220703125e-08
279,2.4641444135950237,2.7442314465309066,0.19452154636383057,0.08917474746704102,1.220703125e-08
280,2.4557152217756366,2.7415818522207713,0.20580625534057617,0.09211516380310059,1.220703125e-08
281,2.458648539867433,2.7383530411034522,0.20345830917358398,0.09597897529602051,1.220703125e-08
282,2.4509500462805205,2.741703764650734,0.19704854488372803,0.09285581111907959,1.220703125e-08
283,2.4403983552252226,2.7398350836839964,0.21220999956130981,0.09463810920715332,1.220703125e-08
284,2.4409324399989654,2.7390477306468033,0.2073957920074463,0.09504473209381104,1.220703125e-08
285,2.4286535441176578,2.7371411387338287,0.22469085454940796,0.09694963693618774,1.220703125e-08
286,2.4553587560477967,2.7381220852650925,0.1980544924736023,0.0951986312866211,1.220703125e-08
287,2.4578861048073826,2.7329670402118595,0.20374399423599243,0.10139024257659912,1.220703125e-08
288,2.4024889964354497,2.745304263156393,0.2288869023323059,0.08844596147537231,1.220703125e-08
289,2.40935967475725,2.7362474262913734,0.21661823987960815,0.09771221876144409,1.220703125e-08
290,2.389539534921822,2.7408861651468435,0.23111671209335327,0.09233468770980835,1.220703125e-08
291,2.403510013417383,2.7432738179745884,0.23253488540649414,0.09032583236694336,1.220703125e-08
292,2.4358913211566917,2.7394347326412647,0.21976393461227417,0.09422069787979126,1.220703125e-08
293,2.4780704096533746,2.739707171717615,0.19622141122817993,0.09408533573150635,1.220703125e-08
294,2.459858816472729,2.739420410781401,0.206257164478302,0.09480428695678711,1.220703125e-08
295,2.4676662222224865,2.743883927928963,0.19663161039352417,0.09015345573425293,1.220703125e-08
296,2.4524462642382137,2.7403411777521853,0.20298272371292114,0.09346586465835571,1.220703125e-08
297,2.421962579490751,2.7434908195482848,0.21901452541351318,0.09017407894134521,1.220703125e-08
298,2.4070892897083533,2.746400676044732,0.214819073677063,0.0872374176979065,1.220703125e-08
299,2.43719625313278,2.7388319921334054,0.20660555362701416,0.09509283304214478,1.220703125e-08
300,2.436417671903294,2.7408952218633034,0.21655941009521484,0.09261888265609741,1.220703125e-08
301,2.4204027636766035,2.7435125020834117,0.21094322204589844,0.09032940864562988,1.220703125e-08
302,2.4581144938317174,2.7381689205616215,0.20003044605255127,0.09589427709579468,1.220703125e-08
303,2.4363501575124924,2.746255023822338,0.20297104120254517,0.087257981300354,1.220703125e-08
304,2.473115807202593,2.738709427441243,0.1963168978691101,0.09510493278503418,1.220703125e-08
305,2.43936053951781,2.738384521127146,0.20685791969299316,0.09431195259094238,1.220703125e-08
306,2.465270010869906,2.737663127905549,0.20056551694869995,0.09596419334411621,1.220703125e-08
307,2.4168135029586715,2.7393946272872363,0.21040964126586914,0.09406524896621704,1.220703125e-08
308,2.4337598574620793,2.741349756119642,0.20881766080856323,0.0923306941986084,1.220703125e-08
309,2.4508749947476027,2.7361761327571297,0.21634095907211304,0.09766584634780884,1.220703125e-08
