epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,current_beta,current_lr
30,0.0014665179992784157,0.0016257775679579547,0.0014665179992784157,0.0016257775679579547,183.39872713584197,184.98997890510688,0.0,0.0001
31,0.0014378039678792707,0.001601641926054771,0.0014378039678792707,0.001601641926054771,187.28546050565328,189.3234958202145,0.0,0.0001
32,0.0014147235229190196,0.001572677422156028,0.0014147235229190196,0.001572677422156028,191.3377059859846,192.72649707602815,0.0,0.0001
33,0.001388913980869255,0.0015474887799166368,0.001388913980869255,0.0015474887799166368,194.96011464999148,196.4442586228999,0.0,0.0001
34,0.0013712977203095902,0.0015422592775111265,0.0013712977203095902,0.0015422592775111265,198.55794759012346,199.72385123262438,0.0,0.0001
35,0.001351244188572157,0.001518162914293267,0.001351244188572157,0.001518162914293267,201.8736814821585,202.7555516475818,0.0,0.0001
36,0.001338030828609189,0.0014869692310204973,0.001338030828609189,0.0014869692310204973,205.09865111282323,205.74614636475425,0.0,0.0001
37,0.0013186984293403062,0.0014822108590863271,0.0013186984293403062,0.0014822108590863271,208.47003429419232,209.05988023432602,0.0,0.0001
38,0.0013058137917310822,0.0014494884588652879,0.0013058137917310822,0.0014494884588652879,211.69335063378415,211.8746527222088,0.0,0.0001
39,0.0012890562632353587,0.0014353523647605774,0.0012890562632353587,0.0014353523647605774,214.65887302929033,215.10850565728535,0.0,0.0001
40,0.001274038111858095,0.001416521172590529,0.001274038111858095,0.001416521172590529,217.8943713010855,218.08581002021714,0.0,0.0001
41,0.0012574943973584541,0.0013966090808993198,0.0012574943973584541,0.0013966090808993198,220.79248376587526,221.1041100543478,0.0,0.0001
42,0.0012486209877231587,0.001391903658079787,0.0012486209877231587,0.001391903658079787,223.76714249551796,224.30658596893616,0.0,0.0001
43,0.0012315473629635957,0.0013718347596222641,0.0012315473629635957,0.0013718347596222641,226.68955290776802,227.17727467208402,0.0,0.0001
44,0.0012171206096112353,0.0013641587970155387,0.0012171206096112353,0.0013641587970155387,229.6962499826198,229.88495174140036,0.0,0.0001
45,0.0012086229777147671,0.001345134353075164,0.0012086229777147671,0.001345134353075164,232.4538974985605,232.56674036134444,0.0,0.0001
46,0.0011972107784510582,0.0013375011242359228,0.0011972107784510582,0.0013375011242359228,235.1910479368277,235.73300727155296,0.0,0.0001
47,0.001180086760287184,0.0013199589926948814,0.001180086760287184,0.0013199589926948814,238.10419710756747,238.3863982133642,0.0,0.0001
48,0.0011705213296188156,0.001305190634907513,0.0011705213296188156,0.001305190634907513,240.7590674778924,241.17774019273227,0.0,0.0001
49,0.0011545808779518784,0.0012866427594745986,0.0011545808779518784,0.0012866427594745986,243.51520958777448,243.3888489586055,0.0,0.0001
50,0.0011382799572584343,0.0012651822680800554,0.0011382799572584343,0.0012651822680800554,246.1676075230891,246.65571104323985,0.0,0.0001
51,0.0011318963769062032,0.0012594600053142794,0.0011318963769062032,0.0012594600053142794,248.9278794996303,248.57475454273032,0.0,0.0001
52,0.0011150790645602087,0.0012366865083332295,0.0011150790645602087,0.0012366865083332295,251.4628971170141,251.90374720136458,0.0,0.0001
53,0.0011049443914381853,0.0012261516564092709,0.0011049443914381853,0.0012261516564092709,254.3139626967847,254.41223996777998,0.0,0.0001
54,0.0010915335084091704,0.0012084656904286465,0.0010915335084091704,0.0012084656904286465,256.9649166445836,256.6299384381859,0.0,0.0001
55,0.0010839889525674545,0.0012004223755750817,0.0010839889525674545,0.0012004223755750817,259.5825464961117,260.00366460997924,0.0,0.0001
56,0.001076759292371259,0.001183690956831103,0.001076759292371259,0.001183690956831103,262.4240484956521,262.3688262633257,0.0,0.0001
57,0.0010605038459985275,0.0011674675480758516,0.0010605038459985275,0.0011674675480758516,265.02130346761476,265.03957497076846,0.0,0.0001
58,0.0010464332634707917,0.0011469561596522512,0.0010464332634707917,0.0011469561596522512,267.83127306454145,267.8556018433842,0.0,0.0001
59,0.0010348527420817608,0.001137871931799155,0.0010348527420817608,0.001137871931799155,270.51398068017494,270.7456096534346,0.0,0.0001
60,0.0010305455933797673,0.00112195372274675,0.0010305455933797673,0.00112195372274675,273.14065822684387,273.0330311446684,0.0,0.0001
61,0.0010080940688381493,0.001102765609376307,0.0010080940688381493,0.001102765609376307,275.8933108024661,275.73892007783104,0.0,0.0001
62,0.000992687497447109,0.0010848176898434758,0.000992687497447109,0.0010848176898434758,278.4668276481692,278.509966693993,0.0,0.0001
63,0.000979799762254322,0.0010665132758366474,0.000979799762254322,0.0010665132758366474,281.26467184964537,280.97880079594745,0.0,0.0001
64,0.0009665857438720338,0.0010583697562028085,0.0009665857438720338,0.0010583697562028085,284.0571337113628,284.1491546120532,0.0,0.0001
65,0.0009531079470905377,0.0010347109347158252,0.0009531079470905377,0.0010347109347158252,286.7795707153116,286.75253918497856,0.0,0.0001
66,0.0009390016353940295,0.0010209672420089411,0.0009390016353940295,0.0010209672420089411,289.7301793186309,289.8881798173273,0.0,0.0001
67,0.0009247443191800735,0.00100477923947483,0.0009247443191800735,0.00100477923947483,292.5069026467788,292.3129840965654,0.0,0.0001
68,0.0009152624711052669,0.0009869250381695587,0.0009152624711052669,0.0009869250381695587,295.37201367351076,295.33302332645275,0.0,0.0001
69,0.00090064711518152,0.0009692696399712643,0.00090064711518152,0.0009692696399712643,298.251125776588,298.2789982314094,0.0,0.0001
70,0.0008857311339467027,0.0009589981004271818,0.0008857311339467027,0.0009589981004271818,301.19977936353314,300.7030742734571,0.0,0.0001
71,0.0008722259544095077,0.0009418715053957492,0.0008722259544095077,0.0009418715053957492,304.0175164764251,304.261658837564,0.0,0.0001
72,0.0008560307097732023,0.0009212685082369425,0.0008560307097732023,0.0009212685082369425,306.89606699472296,306.420429140429,0.0,0.0001
73,0.0008429424214009913,0.0009045587688292,0.0008429424214009913,0.0009045587688292,309.68237253569276,309.80630850393237,0.0,0.0001
74,0.0008297628434289128,0.0008848263643819054,0.0008297628434289128,0.0008848263643819054,312.59463362957365,312.4673061817386,0.0,0.0001
75,0.0008149881764522549,0.0008678441718501042,0.0008149881764522549,0.0008678441718501042,315.58173261735107,315.0242195256976,0.0,0.0001
76,0.0008034481523851778,0.0008494553302592258,0.0008034481523851778,0.0008494553302592258,318.353520021167,317.9742274459788,0.0,0.0001
77,0.0007845509744294525,0.000832914486511869,0.0007845509744294525,0.000832914486511869,321.1764468092415,321.0240564250627,0.0,0.0001
78,0.0007703712611175275,0.0008188983270537146,0.0007703712611175275,0.0008188983270537146,324.08447976168276,323.8975663711395,0.0,0.0001
79,0.0007574151082306015,0.0007969288739070521,0.0007574151082306015,0.0007969288739070521,326.86820761522455,326.52786009925666,0.0,0.0001
80,0.0007425965435125894,0.0007800009867867897,0.0007425965435125894,0.0007800009867867897,329.672043843485,329.2114059805471,0.0,0.0001
81,0.0007313448015149602,0.0007663243586496515,0.0007313448015149602,0.0007663243586496515,332.51371179833086,331.85528431768,0.0,0.0001
82,0.0007162446409059841,0.0007467710911015976,0.0007162446409059841,0.0007467710911015976,335.0629751438671,334.47505152265364,0.0,0.0001
83,0.000704549837891025,0.0007361682510722965,0.000704549837891025,0.0007361682510722965,337.6835959480835,336.8180108213903,0.0,0.0001
84,0.0006917655942618372,0.0007231424910710956,0.0006917655942618372,0.0007231424910710956,340.2589989539167,339.40484016954304,0.0,0.0001
85,0.0006836511041045538,0.0007064060366830873,0.0006836511041045538,0.0007064060366830873,342.6493702541843,341.93149150733564,0.0,0.0001
86,0.0006705134170257816,0.0006949870121419231,0.0006705134170257816,0.0006949870121419231,345.02002873252985,343.9221994661567,0.0,0.0001
87,0.0006580944739514572,0.0006780058239356157,0.0006580944739514572,0.0006780058239356157,347.2567080908285,346.54714179916124,0.0,0.0001
88,0.0006464423070243643,0.0006709500271624521,0.0006464423070243643,0.0006709500271624521,349.5576479606692,348.60487442271767,0.0,0.0001
89,0.0006353522191086232,0.0006579672964445524,0.0006353522191086232,0.0006579672964445524,351.77757843375406,350.6102089770263,0.0,0.0001
90,0.0006271383326915615,0.0006524814743654535,0.0006271383326915615,0.0006524814743654535,353.81603303586616,352.6987413897562,0.0,0.0001
91,0.0006184417206850183,0.0006371001649903364,0.0006184417206850183,0.0006371001649903364,355.7215146778816,354.8163157179204,0.0,0.0001
92,0.000610112473119044,0.0006276553161489002,0.000610112473119044,0.0006276553161489002,357.6248855974207,356.69012461378423,0.0,0.0001
93,0.000601632239170672,0.000622242337355957,0.000601632239170672,0.000622242337355957,359.40571172512955,358.18605740652436,0.0,0.0001
94,0.0005941556806994331,0.0006094447036902966,0.0005941556806994331,0.0006094447036902966,360.95482135817434,359.74122216470266,0.0,0.0001
95,0.0005875571251229088,0.0006010676845113894,0.0005875571251229088,0.0006010676845113894,362.4833597921247,361.28665140719716,0.0,0.0001
96,0.0005782473587838175,0.000594912723904432,0.0005782473587838175,0.000594912723904432,364.00200771926035,362.4586292891997,0.0,0.0001
97,0.0005720656867672563,0.0005919298758250615,0.0005720656867672563,0.0005919298758250615,365.42310827820745,363.7447273994369,0.0,0.0001
98,0.0005652658318417456,0.0005819082231320017,0.0005652658318417456,0.0005819082231320017,366.5213985475064,365.27034828415685,0.0,0.0001
99,0.0005586984849314968,0.0005757314184942224,0.0005586984849314968,0.0005757314184942224,367.752167463702,366.0354119240241,0.0,0.0001
100,0.0005510592589605681,0.0005627816212425837,0.0005510592589605681,0.0005627816212425837,368.91080994981417,367.19452782059994,0.0,0.0001
101,0.0005418078820228926,0.0005520539775640271,0.0005418078820228926,0.0005520539775640271,369.79435287807854,368.2444152832031,0.0,0.0001
102,0.000537283937766574,0.0005457156624358434,0.000537283937766574,0.0005457156624358434,370.8749195910379,369.3306377500196,0.0,0.0001
103,0.0005300998698664171,0.0005401463090538679,0.0005300998698664171,0.0005401463090538679,371.99223636901957,369.88518582857574,0.0,0.0001
104,0.0005213750067667746,0.0005317098252011158,0.0005213750067667746,0.0005317098252011158,372.77242863078413,370.9407949798482,0.0,0.0001
105,0.0005171056982118893,0.0005258239699016795,0.0005171056982118893,0.0005258239699016795,373.79438002185407,371.97071476046455,0.0,0.0001
106,0.0005120912781671638,0.000521481265103675,0.0005120912781671638,0.000521481265103675,374.6764477293695,372.82412699313466,0.0,0.0001
107,0.0005068906141800722,0.0005169002653448453,0.0005068906141800722,0.0005169002653448453,375.59032829961984,373.7137145996094,0.0,0.0001
108,0.0005035597906671027,0.0005207210923249158,0.0005035597906671027,0.0005207210923249158,376.4181733762399,374.5888115618141,0.0,0.0001
109,0.0005004560509369002,0.0005154517332456359,0.0005004560509369002,0.0005154517332456359,377.28923016776594,375.3709963795333,0.0,0.0001
110,0.000495821138845064,0.000505822619001216,0.000495821138845064,0.000505822619001216,377.9350728557337,376.07095908480744,0.0,0.0001
111,0.00048764453180231016,0.0004950543121126383,0.00048764453180231016,0.0004950543121126383,378.5103914653836,376.85830382280125,0.0,0.0001
112,0.0004812032555680803,0.0004958070292492649,0.0004812032555680803,0.0004958070292492649,379.35175444892104,377.6465628633531,0.0,0.0001
113,0.00047568416252570034,0.0004890873166966099,0.00047568416252570034,0.0004890873166966099,380.0652449462482,378.40478444179166,0.0,0.0001
114,0.00047136312671406647,0.0004791358945638963,0.00047136312671406647,0.0004791358945638963,380.83371784459405,379.0217137161306,0.0,0.0001
115,0.00046527065340409265,0.0004721185265274027,0.00046527065340409265,0.0004721185265274027,381.65794998756803,379.68839664523017,0.0,0.0001
116,0.00046008859963469844,0.0004714497571023038,0.00046008859963469844,0.0004714497571023038,382.4281443942532,380.4057037455581,0.0,0.0001
117,0.0004557549323218951,0.0004632826999645917,0.0004557549323218951,0.0004632826999645917,383.1550347154065,381.4138193800298,0.0,0.0001
118,0.0004495802022757748,0.00045796150608723327,0.0004495802022757748,0.00045796150608723327,384.0142602968456,381.8119175123132,0.0,0.0001
119,0.0004451579170167396,0.0004517502551680325,0.0004451579170167396,0.0004517502551680325,384.6141513843632,382.8255122258113,0.0,0.0001
120,0.0004406565629391209,0.00044385157486604506,0.0004406565629391209,0.00044385157486604506,385.4660411432161,383.55143875581365,0.0,0.0001
121,0.0004340911759305402,0.00044058332781161003,0.0004340911759305402,0.00044058332781161003,386.1875946198277,384.14706451518083,0.0,0.0001
122,0.0004297545248657384,0.00043732134888515526,0.0004297545248657384,0.00043732134888515526,386.8708783378154,384.82704769887255,0.0,0.0001
123,0.00042589754012446084,0.000431121786025331,0.00042589754012446084,0.000431121786025331,387.5979543203485,385.8142525663344,0.0,0.0001
124,0.0004213604481030455,0.0004263725785856263,0.0004213604481030455,0.0004263725785856263,388.35886524909705,386.38277738947534,0.0,0.0001
125,0.000416898252034928,0.00041982862318906445,0.000416898252034928,0.00041982862318906445,389.0570629637445,386.95117218119645,0.0,0.0001
126,0.00041382351702615817,0.0004180773655046089,0.00041382351702615817,0.0004180773655046089,389.71732083676847,387.79201678528034,0.0,0.0001
127,0.0004095784683908387,0.0004144186787867925,0.0004095784683908387,0.0004144186787867925,390.3039846244569,388.35349613049357,0.0,0.0001
128,0.0004048567354777388,0.0004114774667056757,0.0004048567354777388,0.0004114774667056757,390.8868108650348,388.89712606066445,0.0,0.0001
129,0.0003998133453241763,0.00040286649069141436,0.0003998133453241763,0.00040286649069141436,391.38219151584747,389.36796605547136,0.0,0.0001
130,0.00039465510316810865,0.0004022390907552455,0.00039465510316810865,0.0004022390907552455,392.0759893829499,389.88992085026257,0.0,0.0001
131,0.0003922077276961569,0.00039534023779920957,0.0003922077276961569,0.00039534023779920957,392.77127202990863,390.59022925131296,0.0,0.0001
132,0.0003866765026952385,0.0003910865317360439,0.0003866765026952385,0.0003910865317360439,393.3539979254181,391.2012360741861,0.0,0.0001
133,0.00038483567766757867,0.00038672773456387843,0.00038483567766757867,0.00038672773456387843,394.01116278822496,391.66297999353316,0.0,0.0001
134,0.00038206455581688903,0.0003846104334289189,0.00038206455581688903,0.0003846104334289189,394.61754665662295,392.6743110988451,0.0,0.0001
135,0.0003769225701245119,0.00037941566951118133,0.0003769225701245119,0.00037941566951118133,395.1644306023117,393.0409679604215,0.0,0.0001
136,0.00037279236315666906,0.00037520966277672694,0.00037279236315666906,0.00037520966277672694,395.81525307404536,393.5326817745349,0.0,0.0001
137,0.00036786832698305737,0.0003702465461739915,0.00036786832698305737,0.0003702465461739915,396.3040366628062,394.0671611262803,0.0,0.0001
138,0.0003632062346435821,0.00036601164576015045,0.0003632062346435821,0.00036601164576015045,396.9098442754953,394.730834858872,0.0,0.0001
139,0.0003593707009853555,0.0003627274277110749,0.0003593707009853555,0.0003627274277110749,397.5092961041372,395.4260412107742,0.0,0.0001
140,0.00035603428144441603,0.0003609211347805629,0.00035603428144441603,0.0003609211347805629,398.1648036119726,395.86527959000705,0.0,0.0001
141,0.00035351401798846746,0.00035682976735291696,0.00035351401798846746,0.00035682976735291696,398.61050379256307,396.47764745603837,0.0,0.0001
142,0.000349491002329452,0.00035173786756579446,0.000349491002329452,0.00035173786756579446,399.15614607665606,397.0627211758923,0.0,0.0001
143,0.00034571784783242086,0.0003474180830563154,0.00034571784783242086,0.0003474180830563154,399.6583691058646,397.3946552595566,0.0,0.0001
144,0.000341970642690876,0.00034484402124729496,0.000341970642690876,0.00034484402124729496,400.21539086832274,398.05284695322297,0.0,0.0001
145,0.0003395696908997612,0.0003419473172939479,0.0003395696908997612,0.0003419473172939479,400.69508982902795,398.5576660768643,0.0,0.0001
146,0.00033609333482822107,0.00033819908305401464,0.00033609333482822107,0.00033819908305401464,401.3497601226347,399.1203992964831,0.0,0.0001
147,0.00033317810441039727,0.00033515108386007915,0.00033317810441039727,0.00033515108386007915,401.8040794998757,399.4892472997557,0.0,0.0001
148,0.00032951062377674855,0.0003319088870699963,0.00032951062377674855,0.0003319088870699963,402.32190452588463,399.9054414372779,0.0,0.0001
149,0.0003278936172478288,0.000330521587385986,0.0003278936172478288,0.000330521587385986,402.80963809526145,400.707103104097,0.0,0.0001
150,0.00032449286634654703,0.00032724237305433004,0.00032449286634654703,0.00032724237305433004,403.280857565415,400.99763442840066,0.0,0.0001
151,0.00032344323743237695,0.0003232144675510359,0.00032344323743237695,0.0003232144675510359,403.8112837441603,401.42080167942623,0.0,0.0001
152,0.0003184611933759041,0.00032023277583790563,0.0003184611933759041,0.00032023277583790563,404.26508238008074,401.8189257363412,0.0,0.0001
153,0.00031575798109669857,0.0003201647596021049,0.00031575798109669857,0.0003201647596021049,404.69866166362414,402.1982669894113,0.0,0.0001
154,0.00031360925938286687,0.00031680633320962156,0.00031360925938286687,0.00031680633320962156,405.1040279829322,402.6395411666819,0.0,0.0001
155,0.0003105063688312618,0.00031318571566476373,0.0003105063688312618,0.00031318571566476373,405.54981940954775,402.9185291915434,0.0,0.0001
156,0.0003071821715341104,0.0003121068811528447,0.0003071821715341104,0.0003121068811528447,405.9096231380699,403.6192515701753,0.0,0.0001
157,0.0003051416887695023,0.000308128195872412,0.0003051416887695023,0.000308128195872412,406.3447284538742,404.0490128635164,0.0,0.0001
158,0.000302099059916989,0.00030656469682929257,0.000302099059916989,0.00030656469682929257,406.7715292056801,404.6198413045111,0.0,0.0001
159,0.00029942673828255487,0.0003032270527131743,0.00029942673828255487,0.0003032270527131743,407.3284002716218,404.71533958409543,0.0,0.0001
160,0.00029653878553951446,0.00030273572622757894,0.00029653878553951446,0.00030273572622757894,407.6989407179943,405.3976545557131,0.0,0.0001
161,0.00029464011016505393,0.0003000099624057042,0.00029464011016505393,0.0003000099624057042,408.2682048343933,405.8935718345004,0.0,0.0001
162,0.00029289586322500655,0.000295448529278629,0.00029289586322500655,0.000295448529278629,408.75656020581425,406.20947582027986,0.0,0.0001
163,0.00028949260308116305,0.00029467694176342273,0.00028949260308116305,0.00029467694176342273,409.0510124065968,406.6401665218698,0.0,0.0001
164,0.0002880760128169135,0.0002904562155963747,0.0002880760128169135,0.0002904562155963747,409.5664095215662,407.02748215078907,0.0,0.0001
165,0.00028558082638153965,0.00029084153541902635,0.00028558082638153965,0.00029084153541902635,409.93375727719,407.4709708427506,0.0,0.0001
166,0.0002842891458332245,0.000290024763963693,0.0002842891458332245,0.000290024763963693,410.24080720578803,407.85895061173966,0.0,0.0001
167,0.00028092798442888687,0.00028595294506307756,0.00028092798442888687,0.00028595294506307756,410.60013420577826,408.032935101053,0.0,0.0001
168,0.0002796238953137686,0.00028362410142239073,0.0002796238953137686,0.00028362410142239073,410.95123868651524,408.3684661763169,0.0,0.0001
169,0.0002775065554266911,0.00028326034354728125,0.0002775065554266911,0.00028326034354728125,411.20940052843974,409.0875711600517,0.0,0.0001
170,0.0002752230149226566,0.00028103349841726214,0.0002752230149226566,0.00028103349841726214,411.6283409847087,409.0766335171601,0.0,0.0001
171,0.00027386953226849126,0.0002787985723507731,0.00027386953226849126,0.0002787985723507731,411.9508813701483,409.42451451534413,0.0,0.0001
172,0.0002723481544670594,0.00027613137448813927,0.0002723481544670594,0.00027613137448813927,412.26031514587913,409.5665374041401,0.0,0.0001
173,0.00026920961511127926,0.00027285475789236036,0.00026920961511127926,0.00027285475789236036,412.55295055395794,409.9650920753096,0.0,0.0001
174,0.0002664404750510682,0.0002711902785832903,0.0002664404750510682,0.0002711902785832903,412.8592407635508,410.4311912306974,0.0,0.0001
175,0.0002638974133508445,0.00026862396403873047,0.0002638974133508445,0.00026862396403873047,413.1735417607242,410.5781627642271,0.0,0.0001
176,0.0002615989547693194,0.0002668444206431994,0.0002615989547693194,0.0002668444206431994,413.5053426209007,411.0020100775371,0.0,0.0001
177,0.0002595874613211014,0.0002646101715571144,0.0002595874613211014,0.0002646101715571144,413.90765815364256,411.47863320443145,0.0,0.0001
178,0.00025764397786964523,0.0002634271378371939,0.00025764397786964523,0.0002634271378371939,414.3373577175428,411.9325078753723,0.0,0.0001
179,0.00025567931677464403,0.0002618537513760345,0.00025567931677464403,0.0002618537513760345,414.738827959377,412.2191558123432,0.0,0.0001
180,0.00025430854549455975,0.0002605545815947874,0.00025430854549455975,0.0002605545815947874,415.02445229892953,412.5860022095135,0.0,0.0001
181,0.0002534221928473874,0.00025847084282190353,0.0002534221928473874,0.00025847084282190353,415.40981605823714,412.9584554716895,0.0,0.0001
182,0.000250575773171664,0.0002550391690964409,0.000250575773171664,0.0002550391690964409,415.72014833894406,413.21430249676655,0.0,0.0001
183,0.0002482401017110149,0.0002560517190991399,0.0002482401017110149,0.0002560517190991399,416.0907422549761,413.7284313189146,0.0,0.0001
184,0.0002473405736086694,0.0002548903643261068,0.0002473405736086694,0.0002548903643261068,416.46638951389434,413.85153432992786,0.0,0.0001
185,0.00024700103009001067,0.00025471035732940636,0.00024700103009001067,0.00025471035732940636,416.74647999928027,414.25313341019546,0.0,0.0001
186,0.0002446557250421048,0.00025282964395767195,0.0002446557250421048,0.00025282964395767195,417.012716322089,414.5882370352346,0.0,0.0001
187,0.00024331735300408736,0.0002484136139569075,0.00024331735300408736,0.0002484136139569075,417.41265961153425,414.858211861805,0.0,0.0001
188,0.00024252449195161991,0.0002473334276255993,0.00024252449195161991,0.0002473334276255993,417.6057435615578,415.30361591453936,0.0,0.0001
189,0.00024110039594599594,0.0002479799919961064,0.00024110039594599594,0.0002479799919961064,417.9373923961441,415.19465805615073,0.0,0.0001
190,0.000239989355365805,0.00024350410952999016,0.000239989355365805,0.00024350410952999016,418.12005073381226,415.5147302940139,0.0,0.0001
191,0.0002386416595720123,0.00024307183150426302,0.0002386416595720123,0.00024307183150426302,418.35015388629347,415.7630237592104,0.0,0.0001
192,0.00023620596058608986,0.000241898187517148,0.00023620596058608986,0.000241898187517148,418.656454421767,416.1617584738843,0.0,0.0001
193,0.0002340432364685489,0.0002396647996708352,0.0002340432364685489,0.0002396647996708352,418.89383593995365,416.34945321481763,0.0,0.0001
194,0.00023174994291505236,0.0002401067766697336,0.00023174994291505236,0.0002401067766697336,419.15293498334773,416.83839146030385,0.0,0.0001
195,0.00023110001874460497,0.00023831108970066102,0.00023110001874460497,0.00023831108970066102,419.5036466205539,417.0746229292956,0.0,0.0001
196,0.00022982520233041028,0.00023656083166951244,0.00022982520233041028,0.00023656083166951244,419.90292838909716,417.446109529323,0.0,0.0001
197,0.00022969754561750683,0.00023577427076889096,0.00022969754561750683,0.00023577427076889096,420.1667974270768,417.41672589866613,0.0,0.0001
198,0.00022863492966743445,0.0002363928915686706,0.00022863492966743445,0.0002363928915686706,420.3558354210015,417.77475598185356,0.0,0.0001
199,0.0002260348213882571,0.00023137217157451827,0.0002260348213882571,0.00023137217157451827,420.6395735493058,417.94426673710547,0.0,0.0001
200,0.0002236279179369391,0.00023080306086785792,0.0002236279179369391,0.00023080306086785792,420.9039764659888,418.4343195376189,0.0,0.0001
201,0.00022257491658594602,0.00022982093050023136,0.00022257491658594602,0.00022982093050023136,421.2297591268517,418.6284998252639,0.0,0.0001
202,0.0002228488743545447,0.00022770716202520083,0.0002228488743545447,0.00022770716202520083,421.57323390634815,418.8882787187761,0.0,0.0001
203,0.00021990760975600012,0.00022810648984266413,0.00021990760975600012,0.00022810648984266413,421.79503469291444,419.4303514359388,0.0,0.0001
204,0.0002199162017722525,0.00022601638745398177,0.0002199162017722525,0.00022601638745398177,422.1328057523948,419.59565505215954,0.0,0.0001
205,0.00021751541258721227,0.00022387763192911435,0.00021751541258721227,0.00022387763192911435,422.3045115510822,419.7722503764175,0.0,0.0001
206,0.00021648834864792244,0.0002242437133411363,0.00021648834864792244,0.0002242437133411363,422.6923809211258,420.2316108627064,0.0,0.0001
207,0.00021610676211116203,0.00022191429258803884,0.00021610676211116203,0.00022191429258803884,422.93178293812815,420.4590819495976,0.0,0.0001
208,0.00021441560740726164,0.00022164911279348923,0.00021441560740726164,0.00022164911279348923,423.24873369942156,420.77163584017035,0.0,0.0001
209,0.00021253305148423793,0.00021940535775395143,0.00021253305148423793,0.00021940535775395143,423.56578766840386,420.8825717275358,0.0,0.0001
