epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha,current_lr
11,58.606028072798075,61.13427167911593,0.023943214607074034,0.025845899293354922,170.1985083600784,171.20933650090143,2.6843440952013484,2.7892190182089407,3.663384574142533,3.8540282121868836,2.6843440952013484,2.7892190182089407,41.541038525963145,39.46488294314381,0.049293696880340576,0.08105498552322388,0.0,0.25,0.0001
12,60.19383542621555,64.76570638446105,0.03349040296409198,0.04427985444565282,178.11022969666038,184.846023814734,2.7316335469634088,2.8708734520302968,3.837168104484852,4.331665153088777,2.7316335469634088,2.8708734520302968,41.20603015075377,39.130434782608695,0.027687907218933105,-0.016605496406555176,0.0,0.275,0.0001
13,61.11972605003983,68.19972032527859,0.050507422024930144,0.05736786772475195,190.58697157049897,193.41703995414403,2.730076548242489,3.0756290365620997,4.02361418454092,4.401582751385743,2.730076548242489,3.0756290365620997,41.45728643216081,39.130434782608695,0.06506913900375366,-0.2118823528289795,0.0,0.3,0.0001
14,61.88605379139758,65.14342500055115,0.05897372239074316,0.05706682423733947,195.60518011096335,193.30612371438323,2.7395120383906404,2.9080767886694456,4.146879850320481,4.2930407221102,2.7395120383906404,2.9080767886694456,41.20603015075377,39.130434782608695,-0.0040514469146728516,-0.05819594860076904,0.0,0.325,0.0001
15,62.00846323495734,64.31552955857089,0.05583674983562936,0.05390842433358515,194.2378373649252,193.14715744579914,2.7112481326513755,2.8293434529001495,4.256781150348222,4.364294300111241,2.7112481326513755,2.8293434529001495,41.12227805695142,39.130434782608695,0.022680163383483887,0.03390145301818848,0.0,0.35000000000000003,0.0001
16,62.37243824867747,66.78190837337021,0.057961377029742425,0.0599144400287432,197.0069217394345,197.58388858654826,2.688792457133282,2.8937173703043757,4.396518060709763,4.663246904328515,2.688792457133282,2.8937173703043757,41.12227805695142,38.79598662207358,0.058155059814453125,-0.046526312828063965,0.0,0.375,0.0001
17,63.026908337770394,66.19400658495849,0.059112057564046916,0.05672014594377084,199.5546383498302,198.03736816202118,2.7148013410456415,2.888839362855739,4.44915503433202,4.560939123797975,2.7148013410456415,2.888839362855739,41.12227805695142,38.79598662207358,0.03885769844055176,-0.033054471015930176,0.0,0.4,0.0001
18,63.24976831944144,67.97928916650473,0.054097416955771756,0.05066813994510517,198.5115470438946,195.64098723038384,2.7142889791197913,2.9960183786309282,4.4962673259140855,4.597668851897071,2.7142889791197913,2.9960183786309282,41.12227805695142,39.130434782608695,0.03687763214111328,-0.14023315906524658,0.0,0.425,0.0001
19,63.69495951590226,66.60880072858421,0.05162601006939583,0.053001316519684614,197.8799756176308,198.0716864034085,2.7193442405368415,2.867601357973539,4.570634318755899,4.708355839037178,2.7193442405368415,2.867601357973539,41.12227805695142,39.130434782608695,0.02421879768371582,-0.030431270599365234,0.0,0.44999999999999996,0.0001
20,64.07374823233191,65.62839372819882,0.05603729952220342,0.05764082067935762,201.2279856057223,201.89006899830488,2.708956840249961,2.796589364176211,4.676671803696471,4.724382237048452,2.708956840249961,2.796589364176211,41.12227805695142,38.79598662207358,0.02897059917449951,0.08632588386535645,0.0,0.47500000000000003,0.0001
21,64.57776594561348,69.26177733558477,0.058363565622861664,0.058097558376382426,203.82355965721348,202.0749624501104,2.7346439385533934,3.012033777492102,4.699948321235439,4.804634626095112,2.7346439385533934,3.012033777492102,41.12227805695142,38.79598662207358,0.05462867021560669,-0.1603682041168213,0.0,0.5,5e-05
22,64.51059928651232,66.09657968884727,0.0577544920408546,0.056542826735455055,203.81894271058255,202.89397866749843,2.729417546510297,2.808137448735062,4.702316352869797,4.783595500582437,2.729417546510297,2.808137448735062,41.12227805695142,38.79598662207358,0.004351198673248291,0.033425092697143555,0.0,0.525,5e-05
23,64.68985322731824,69.49859786272846,0.05830134674157929,0.05987990379682353,205.47980646232463,205.26754908737132,2.725239947013919,2.9920252214706062,4.750590078395415,4.911668082942134,2.725239947013919,2.9920252214706062,41.12227805695142,38.79598662207358,0.04998689889907837,-0.14676129817962646,0.0,0.55,5e-05
24,64.57811329392732,66.1252836782398,0.06049857893256686,0.05976726108520326,207.73885479644315,207.26206592572572,2.6980921571178853,2.7939295019194432,4.809246770101576,4.831314509528935,2.6980921571178853,2.7939295019194432,41.12227805695142,38.79598662207358,0.035940706729888916,0.06865513324737549,0.0,0.575,5e-05
25,64.96668442769267,68.10999116929479,0.06172593704220438,0.06308852217119673,209.9291068992423,209.2992259762359,2.7350772796963128,2.9142155942310857,4.775759803989225,4.866733828515911,2.7350772796963128,2.9142155942310857,41.12227805695142,38.79598662207358,0.030821621417999268,-0.0838695764541626,0.0,0.6,5e-05
26,64.30787843355981,66.59847374345148,0.06282620417762241,0.06144751613355401,211.26124110134003,210.19272549734467,2.6723436830031813,2.8215518181140604,4.8319794360916415,4.842749768674972,2.6723436830031813,2.8215518181140604,41.12227805695142,38.79598662207358,0.051890432834625244,0.024541020393371582,0.0,0.625,5e-05
27,64.52399071417062,68.69790822925376,0.06319315352132372,0.06466362219191714,212.81710181563744,213.03211117747637,2.7207968686293915,2.9260510281974255,4.729768995064587,4.948495671103232,2.7207968686293915,2.9260510281974255,41.12227805695142,38.79598662207358,0.043072640895843506,-0.08969306945800781,0.0,0.65,5e-05
28,64.95307192011694,67.55357391459488,0.06695190220572042,0.06883104339889858,216.34218473450423,216.78750768553056,2.7037841335213564,2.8413943925430143,4.865871563628691,4.9727656689774635,2.7037841335213564,2.8413943925430143,41.12227805695142,38.79598662207358,0.029340624809265137,0.008389115333557129,0.0,0.6749999999999999,5e-05
29,64.53837976503611,68.66363506253347,0.06951335815079447,0.07111529746781224,219.24740769276067,219.6059719328099,2.6886413724378526,2.8988433729446053,4.8278492044164505,5.02197361151909,2.6886413724378526,2.8988433729446053,41.12227805695142,38.79598662207358,0.053336262702941895,-0.07237505912780762,0.0,0.7000000000000001,5e-05
30,64.71488818451388,68.13458695937958,0.07128019897981705,0.06940176883668804,222.16641465383557,220.78020239992685,2.676291234129837,2.868752925292305,4.899847992301187,5.006778213890101,2.676291234129837,2.868752925292305,41.12227805695142,38.79598662207358,0.05544167757034302,-0.027039289474487305,0.0,0.725,5e-05
31,65.87911644812604,68.79508896894679,0.06838111103928868,0.06709285429289509,222.49072061152114,221.33956373335926,2.7418779232593837,2.9133347109408683,4.936513221044237,5.0055952295411785,2.7418779232593837,2.9133347109408683,41.12227805695142,38.79598662207358,0.031041324138641357,-0.07584750652313232,0.0,0.75,5e-05
32,64.82638598366998,68.08814229295405,0.06680838973378417,0.06518009344869632,223.03542216698727,221.14702006566483,2.6787397102694617,2.8712307529704626,4.915696603369273,4.990900055620583,2.6787397102694617,2.8712307529704626,41.12227805695142,38.79598662207358,0.03367406129837036,-0.029417753219604492,0.0,0.775,2.5e-05
33,65.4956840246766,67.2906531139361,0.06532668261172583,0.06545333576740628,222.84089576299465,221.5638552254259,2.7068928142688184,2.8124474003960853,4.965392889888642,5.0076977855784435,2.7068928142688184,2.8124474003960853,41.12227805695142,38.79598662207358,0.06412792205810547,0.04152780771255493,0.0,0.8,2.5e-05
34,65.4110903588172,69.88354869829772,0.06631941708987282,0.06663246764287502,223.47497742619348,222.11597674825916,2.704185717069923,2.955552925632949,4.956397034215368,5.09672435310772,2.704185717069923,2.955552925632949,41.12227805695142,38.79598662207358,0.04035139083862305,-0.10966801643371582,0.0,0.825,2.5e-05
35,65.82884344743125,68.85100593694476,0.06746744158579476,0.06700611794772356,224.37977362397928,223.16037875274353,2.7238348045540812,2.889745987378634,4.980771132649688,5.087562266799519,2.7238348045540812,2.889745987378634,41.12227805695142,38.79598662207358,-0.009458303451538086,-0.0529559850692749,0.0,0.85,2.5e-05
36,65.70438051463371,68.66755750267004,0.06756350169679028,0.06775524965596438,225.19778110114373,224.03064643579182,2.707836597608761,2.878826701920168,5.0038532739508295,5.083479644462815,2.707836597608761,2.878826701920168,41.12227805695142,38.79598662207358,0.039501190185546875,-0.04324662685394287,0.0,0.875,2.5e-05
37,65.471003278416,69.31781590184241,0.06918452220845661,0.0693894294791397,226.52491394758624,225.50128020729906,2.687679197320986,2.9122799200357803,5.017326113766362,5.112845413660923,2.687679197320986,2.9122799200357803,41.12227805695142,38.79598662207358,0.03475940227508545,-0.06786549091339111,0.0,0.8999999999999999,2.5e-05
38,65.85866961966407,68.32074217014888,0.06950050175589333,0.06922491597491363,227.73610392048133,226.63195071013078,2.7266761405983164,2.8507084160744145,4.9778054679059105,5.098177594883386,2.7266761405983164,2.8507084160744145,41.12227805695142,38.79598662207358,0.02686464786529541,-0.0043108463287353516,0.0,0.925,2.5e-05
39,65.51389193894276,69.04562339655133,0.06966131442605551,0.06905272371294506,228.6896054061813,227.28662191027382,2.6718815299534118,2.88899780515843,5.073201657938998,5.128320817564642,2.6718815299534118,2.88899780515843,41.12227805695142,38.79598662207358,0.04630434513092041,-0.05289316177368164,0.0,0.9500000000000001,2.5e-05
40,65.73912110959665,69.38869142053916,0.06904094374209792,0.06819261002500719,228.9228992813596,227.41824080553343,2.69469794516188,2.913698456359149,5.049922288961746,5.123003863171989,2.69469794516188,2.913698456359149,41.12227805695142,38.79598662207358,0.030604898929595947,-0.06735765933990479,0.0,0.9750000000000001,2.5e-05
41,66.12509306072191,69.39618534866383,0.06842564716560756,0.0680669659754903,229.35916521081973,228.09974558138128,2.725858769025435,2.90359089446307,5.033757193004666,5.154850617699001,2.725858769025435,2.90359089446307,41.12227805695142,38.79598662207358,0.02632218599319458,-0.06228494644165039,0.0,1.0,2.5e-05
42,66.1024131327618,69.1994237740303,0.06795319698913213,0.06751940319669686,230.04266978508264,228.69354457281105,2.6958631882116424,2.889160671361713,5.119302674553902,5.158899264989489,2.6958631882116424,2.889160671361713,41.12227805695142,38.79598662207358,0.03756147623062134,-0.0482945442199707,0.0,1.025,2.5e-05
43,65.72100182793648,68.90127437170533,0.06742259580485985,0.0664295861653261,230.35116426349686,228.6211534072723,2.6849072330960477,2.872339089179916,5.0759944831905655,5.149951171715522,2.6849072330960477,2.872339089179916,41.12227805695142,38.79598662207358,0.052254676818847656,-0.03428351879119873,0.0,1.05,1.25e-05
44,66.21339638868169,69.35589178589275,0.06623818817699774,0.06543046567451993,230.20189775374268,228.3876734194548,2.7179797298744495,2.899619608818488,5.0754927390783875,5.159233212869702,2.7179797298744495,2.899619608818488,41.12227805695142,38.79598662207358,0.024340689182281494,-0.05744755268096924,0.0,1.075,1.25e-05
45,66.04623791360775,69.48834201723437,0.06535034156225035,0.06491076784289401,230.03751504920436,228.33229253762542,2.708292543788252,2.9028156098713445,5.071300056911194,5.17623904955427,2.708292543788252,2.9028156098713445,41.12227805695142,38.79598662207358,0.03046172857284546,-0.06161057949066162,0.0,1.1,1.25e-05
46,65.92530339686715,69.41443817751065,0.06473845690239215,0.06432967929537081,229.92898845832352,228.2579882567543,2.7021940413431906,2.897287634304136,5.065530525380043,5.178158543979045,2.7021940413431906,2.897287634304136,41.12227805695142,38.79598662207358,0.028747737407684326,-0.05281531810760498,0.0,1.125,1.25e-05
47,65.7537804608369,69.22894646890187,0.0644011893738654,0.06423546555747954,229.96567298978616,228.41775303461083,2.6921985041556047,2.88055983993122,5.061280183456651,5.191262580877961,2.6921985041556047,2.88055983993122,41.12227805695142,38.79598662207358,0.0410119891166687,-0.04376077651977539,0.0,1.15,1.25e-05
48,66.18523543723664,70.09017722343522,0.06492617791222169,0.06516583635157168,230.27200248373214,228.90502802105652,2.716106245465814,2.9302471648889243,5.075743193602442,5.214260307841476,2.716106245465814,2.9302471648889243,41.12227805695142,38.79598662207358,0.015480458736419678,-0.09106504917144775,0.0,1.175,1.25e-05
49,66.460787365784,69.38218081675245,0.06551307743068915,0.06473791240449733,230.67279954970982,228.96070560723246,2.7081662717975763,2.8836137977332177,5.154556188152064,5.212647496258534,2.7081662717975763,2.8836137977332177,41.12227805695142,38.79598662207358,0.013920247554779053,-0.04116261005401611,0.0,1.2,1.25e-05
50,65.60055107487307,69.09633345587996,0.06450157591346121,0.06350262065645444,230.5237466118843,228.71157045906602,2.660438877054595,2.86997097471486,5.12589323740309,5.196654202547361,2.660438877054595,2.86997097471486,41.12227805695142,38.79598662207358,0.06103873252868652,-0.033464670181274414,0.0,1.225,1.25e-05
51,66.34533198754391,69.90061060162293,0.06315468216137071,0.06301342291028603,230.25077776373732,228.64309682176264,2.712130204317358,2.9101196475650952,5.120044722628953,5.23716016756651,2.712130204317358,2.9101196475650952,41.12227805695142,38.79598662207358,0.04501134157180786,-0.0738070011138916,0.0,1.25,1.25e-05
52,66.90327683645278,70.38902494500712,0.0631491294882605,0.063326095371043,230.40162088723238,228.95885454771113,2.727660657572786,2.937735626928782,5.1850438309674285,5.251933279643489,2.727660657572786,2.937735626928782,41.12227805695142,38.79598662207358,0.018749892711639404,-0.09634029865264893,0.0,1.2750000000000001,1.25e-05
53,66.41960598995138,69.7495789288677,0.06372192432133596,0.06335716484033543,230.80353015791033,229.28504867298548,2.7189079197607247,2.8896178218433293,5.114452958706036,5.268390877988426,2.7189079197607247,2.8896178218433293,41.12227805695142,38.79598662207358,0.011174023151397705,-0.05020797252655029,0.0,1.3,1.25e-05
54,66.76933955667008,69.05967822122733,0.06319280580260246,0.0626796225465859,230.93903106740572,229.29091065065518,2.7314614418962693,2.8568530034859445,5.146844482102386,5.228840822360189,2.7314614418962693,2.8568530034859445,41.12227805695142,38.79598662207358,0.035210371017456055,-0.018004536628723145,0.0,1.325,6.25e-06
55,66.2053569365586,69.47989585646818,0.0629048364633192,0.06285106947639316,230.9375851629567,229.32525104025135,2.693329916926884,2.8766985314346876,5.14850077796821,5.253312983241767,2.693329916926884,2.8766985314346876,41.12227805695142,38.79598662207358,0.040347516536712646,-0.04092240333557129,0.0,1.3499999999999999,6.25e-06
56,66.30012950545779,69.92774914897804,0.06284352753879237,0.062499151792514286,230.9301340687814,229.24010362912182,2.7189111809435,2.908038884899688,5.090723691074492,5.248933727525947,2.7189111809435,2.908038884899688,41.12227805695142,38.79598662207358,0.02527928352355957,-0.06611692905426025,0.0,1.375,6.25e-06
57,66.33260456641116,70.18925817993572,0.062415439023993526,0.062092513331900474,230.7945178110196,229.07557433265507,2.7023416428110707,2.9203182056197354,5.147012651465846,5.264477929941388,2.7023416428110707,2.9203182056197354,41.12227805695142,38.79598662207358,0.02660459280014038,-0.07693958282470703,0.0,1.4000000000000001,6.25e-06
58,66.823029459022,69.87871167492308,0.06211956262813142,0.06193088031183916,230.75405837782662,229.20903010033445,2.724005984301543,2.897461683853813,5.180164198180539,5.270970937799052,2.724005984301543,2.897461683853813,41.12227805695142,38.79598662207358,0.017285645008087158,-0.06190598011016846,0.0,1.425,6.25e-06
59,66.72113224968838,70.15711245329484,0.062022680419823235,0.06189788644977637,230.8903577794981,229.3111935618729,2.710470350144097,2.913509440661274,5.200410826122342,5.2785143987789604,2.710470350144097,2.913509440661274,41.12227805695142,38.79598662207358,0.0150374174118042,-0.07606887817382812,0.0,1.45,6.25e-06
60,66.5464813833061,70.05526621126411,0.061969526667441155,0.062125359926634406,231.05300090540592,229.67689539676525,2.7006151380650762,2.907232750219645,5.195056928062758,5.2769298170721255,2.7006151380650762,2.907232750219645,41.12227805695142,38.79598662207358,0.030437767505645752,-0.0672539472579956,0.0,1.4749999999999999,6.25e-06
61,67.10565681393622,70.33276835412883,0.06243485446950699,0.06230968649321575,231.44869703743325,229.90980070490502,2.7450964123360078,2.9183868221614673,5.173355326980003,5.298931278113936,2.7450964123360078,2.9183868221614673,41.12227805695142,38.79598662207358,-0.004607439041137695,-0.08332860469818115,0.0,1.5,6.25e-06
62,66.40789630065612,69.9498022710998,0.06208578168322493,0.06149846358990988,231.4915782985975,229.76922331845083,2.6861987788872903,2.8990458254032707,5.210565773086931,5.280523636668024,2.6861987788872903,2.8990458254032707,41.12227805695142,38.79598662207358,0.025542497634887695,-0.061598896980285645,0.0,1.5250000000000001,6.25e-06
63,67.08314825981306,70.01027388556746,0.061131313480624005,0.06059846713092415,231.22227104864328,229.48053289815334,2.745951335434139,2.9058819901584383,5.1665496219142995,5.272288914906938,2.745951335434139,2.9058819901584383,41.12227805695142,38.79598662207358,0.002561032772064209,-0.06017875671386719,0.0,1.55,6.25e-06
64,66.41871916548891,69.86646454469815,0.060369255386255496,0.05981733711019009,231.06416622398288,229.38373358991234,2.6834097683329876,2.8928781983047025,5.221440601189133,5.282694275163887,2.6834097683329876,2.8928781983047025,41.12227805695142,38.79598662207358,0.0414089560508728,-0.056318044662475586,0.0,1.575,6.25e-06
65,66.72867074324257,69.78186133394273,0.05993067905606337,0.059863338527272776,231.04235203421894,229.51117076044497,2.716921885808309,2.883858628097585,5.182981988692803,5.292824213321392,2.716921885808309,2.883858628097585,41.12227805695142,38.79598662207358,0.032260239124298096,-0.05051016807556152,0.0,1.6,3.125e-06
66,66.80793297031217,70.18361381862475,0.05992324388206904,0.05983937546660669,231.15234694488882,229.5663174020008,2.712296239095717,2.9044665461001187,5.212713251960537,5.31135539705538,2.712296239095717,2.9044665461001187,41.12227805695142,38.79598662207358,0.025994718074798584,-0.06453895568847656,0.0,1.625,3.125e-06
67,66.40498870900727,69.96366091316759,0.05962998655872728,0.0594900899432774,231.1450154673514,229.53598961463342,2.6862214705852208,2.890453124923451,5.210407490306963,5.309474776819797,2.6862214705852208,2.890453124923451,41.12227805695142,38.79598662207358,0.034632325172424316,-0.056339383125305176,0.0,1.65,3.125e-06
68,67.21344850370832,70.04234060076965,0.05952179006346107,0.059356549262601796,231.16946722953963,229.59077739396622,2.7277930290056034,2.8992423413190553,5.247406500268422,5.29887003404241,2.7277930290056034,2.8992423413190553,41.12227805695142,38.79598662207358,0.021826565265655518,-0.0660545825958252,0.0,1.675,3.125e-06
69,66.80700002443452,70.27415088666322,0.05935796415760888,0.0592704130504841,231.18262227376303,229.5550016575434,2.6981708464310996,2.907155382992033,5.255015679140586,5.321509584535325,2.6981708464310996,2.907155382992033,41.12227805695142,38.79598662207358,0.03286617994308472,-0.06923842430114746,0.0,1.7,3.125e-06
70,67.38769370227602,70.29015873427375,0.05927781260867215,0.0590359131279199,231.14615018962814,229.52162859352137,2.7499316082128527,2.9081918220456227,5.215888842066728,5.32164883693325,2.7499316082128527,2.9081918220456227,41.12227805695142,38.79598662207358,0.0065277814865112305,-0.07077467441558838,0.0,1.725,3.125e-06
71,67.36582691186237,70.36476884159356,0.059092554645971636,0.05897452469204979,231.1310073622507,229.5866862523516,2.734590450922648,2.9105953396762096,5.257575548673595,5.329372837391984,2.734590450922648,2.9105953396762096,41.12227805695142,38.79598662207358,0.012781202793121338,-0.07561206817626953,0.0,1.75,3.125e-06
72,66.99659613987909,70.30210067595925,0.05911045469705583,0.058910785112093925,231.25023568055937,229.6922031772575,2.7038257932742837,2.9043360617647203,5.276019760911389,5.335630325170664,2.7038257932742837,2.9043360617647203,41.12227805695142,38.79598662207358,0.02078014612197876,-0.07145106792449951,0.0,1.775,3.125e-06
73,67.15539472825962,70.30674215463492,0.05892166068506001,0.05884254865821787,231.2699854353964,229.63965109120244,2.728253624946428,2.9071733712352636,5.234533770000516,5.328059461204504,2.728253624946428,2.9071733712352636,41.12227805695142,38.79598662207358,0.01211094856262207,-0.06896805763244629,0.0,1.7999999999999998,3.125e-06
74,66.99371153865029,70.06905843422166,0.05882529349033557,0.05880924362851226,231.26512202226138,229.74143594084774,2.7137458416285427,2.8882446424618213,5.24573972596595,5.337315958080483,2.7137458416285427,2.8882446424618213,41.12227805695142,38.79598662207358,0.004835247993469238,-0.05533623695373535,0.0,1.8250000000000002,3.125e-06
75,67.07604947241906,70.3142931118458,0.058856087314024245,0.0587627588705873,231.39220529425285,229.83836767904734,2.7228266450028924,2.8979399874058855,5.234958520886087,5.35728599554719,2.7228266450028924,2.8979399874058855,41.12227805695142,38.79598662207358,0.014613091945648193,-0.06432223320007324,0.0,1.85,3.125e-06
76,66.71365847180238,70.32225008553087,0.05875426020404602,0.05854674052434621,231.45096075674596,229.87782236564917,2.68902975670257,2.900690628134686,5.263891611466655,5.350669404734736,2.68902975670257,2.900690628134686,41.12227805695142,38.79598662207358,0.036721110343933105,-0.06562602519989014,0.0,1.875,1.5625e-06
77,67.30592705296911,70.34235103951649,0.05858575970783106,0.05854954064689751,231.48104894181193,229.88938383274652,2.7329201634405447,2.9010625108827317,5.250707708611161,5.353572569563237,2.7329201634405447,2.9010625108827317,41.12227805695142,38.79598662207358,0.020444393157958984,-0.06699264049530029,0.0,1.9000000000000001,1.5625e-06
78,66.98674744776945,70.1973151777899,0.05846896167950614,0.058403860515974036,231.47274816056193,229.8789971903415,2.718656995188651,2.8947872676976947,5.22968469792275,5.343420017523112,2.718656995188651,2.8947872676976947,41.12227805695142,38.79598662207358,0.012438714504241943,-0.062448978424072266,0.0,1.9249999999999998,1.5625e-06
79,67.14710896937692,70.39245161483917,0.05848675000308147,0.0583314905846398,231.47701412948533,229.8656069650299,2.7251879865400355,2.90571245541142,5.242160400154203,5.349686695979192,2.7251879865400355,2.90571245541142,41.12227805695142,38.79598662207358,0.013681352138519287,-0.06811821460723877,0.0,1.9500000000000002,1.5625e-06
80,66.76813342223815,70.30734004145083,0.058228261974738474,0.058222469789627,231.4426660330052,229.84598314164074,2.7075877025898176,2.8989755198309655,5.219217889872029,5.3528970555716935,2.7075877025898176,2.8989755198309655,41.12227805695142,38.79598662207358,0.024621307849884033,-0.06322908401489258,0.0,1.9749999999999999,1.5625e-06
81,66.38570844947394,70.19404996278692,0.058097329115498204,0.058033436773513074,231.44063771310164,229.86056385869566,2.6966214307788228,2.892064057066289,5.175657825853357,5.351010673420884,2.6966214307788228,2.892064057066289,41.12227805695142,38.79598662207358,0.03596198558807373,-0.05862903594970703,0.0,2.0,1.5625e-06
82,67.16593106907217,70.20021442426088,0.05794170321631471,0.057841795842384414,231.45096740211474,229.87955196725088,2.7163940710038994,2.897561098022206,5.272415845637745,5.335790990587062,2.7163940710038994,2.897561098022206,41.12227805695142,38.79598662207358,0.009639441967010498,-0.06284439563751221,0.0,2.0250000000000004,1.5625e-06
83,67.01220703125,70.32601246148049,0.05792279881573402,0.05783160377206611,231.47592607814462,229.87691413598714,2.705364965713603,2.8994705995987093,5.274762049791601,5.355224492956563,2.705364965713603,2.8994705995987093,41.12227805695142,38.79598662207358,0.01971346139907837,-0.06658053398132324,0.0,2.05,1.5625e-06
84,67.09755038416365,70.25099735834128,0.057791827730148085,0.05776427422080151,231.4806600855024,229.91601787044053,2.719276502903183,2.890755706806247,5.250122406574549,5.366379326402543,2.719276502903183,2.890755706806247,41.12227805695142,38.79598662207358,0.01767420768737793,-0.05923473834991455,0.0,2.075,1.5625e-06
85,67.83206345447942,70.3827439375147,0.0577810643805531,0.0577402823296279,231.52982548852663,229.96837786926474,2.7401693218716825,2.8989082698439277,5.3343483335408735,5.368275900748262,2.7401693218716825,2.8989082698439277,41.12227805695142,38.79598662207358,0.016511917114257812,-0.06216692924499512,0.0,2.1,1.5625e-06
86,67.42959581947007,70.47178995649153,0.05774272244479788,0.05769201819115259,231.56216295200775,229.97108122656576,2.7272281215418523,2.9041078441517807,5.292686506332065,5.3704966669497285,2.7272281215418523,2.9041078441517807,41.12227805695142,38.79598662207358,0.0154038667678833,-0.07140612602233887,0.0,2.125,1.5625e-06
87,67.46469813974659,70.5497160946645,0.05767616015582828,0.05771183958868917,231.57489831563416,230.01329897877363,2.7288153622817353,2.9137557884522507,5.294958347850908,5.357133761696193,2.7288153622817353,2.9137557884522507,41.12227805695142,38.79598662207358,0.014882504940032959,-0.07510542869567871,0.0,2.15,7.8125e-07
88,67.03168458155851,70.4743334409784,0.057724472790507214,0.057726034315234445,231.61882678468024,230.06201692408942,2.710322353708085,2.906210774960725,5.263824637012067,5.364689476115249,2.710322353708085,2.906210774960725,41.12227805695142,38.79598662207358,0.006009697914123535,-0.07179272174835205,0.0,2.175,7.8125e-07
89,67.27560805635436,70.64200123815633,0.057708242798919854,0.057748554330506054,231.66840583635135,230.10569079344887,2.716951352268008,2.918111411225437,5.292725497554096,5.362516444662343,2.716951352268008,2.918111411225437,41.12227805695142,38.79598662207358,0.02445840835571289,-0.07484889030456543,0.0,2.2,7.8125e-07
