epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,current_beta,current_grl_alpha,current_lr
1,12.501635505126748,10.796247122944266,0.042471398622845886,0.03511919445018705,0.6926912577424483,0.18258485708016084,2.999869245180932,2.5118737624773346,1.153185453846227,1.0751688476390264,2.999869245180932,2.5118737624773346,41.15891959798995,44.481605351170565,0.0,0.0,0.001
2,12.151682268501593,10.86519308738751,0.02522843221274253,0.019754343312088328,0.38148504117891685,0.8131104425310158,2.89812741181093,2.547178741548638,1.144023874363774,1.067967500774358,2.89812741181093,2.547178741548638,41.27058905639308,44.481605351170565,0.0,0.0125,0.001
3,12.11290378879396,10.777873041903561,0.01899634372902642,0.018689820744354723,3.8332508788436304,9.8006881747889,2.888023139643709,2.513228264939426,1.1432793477205907,1.0731661228697702,2.888023139643709,2.513228264939426,41.31944444444444,44.481605351170565,0.0,0.025,0.001
4,12.077585134074916,10.688197573956305,0.01500784571473406,0.0134342227976275,8.506540413477913,8.5548302938574,2.880815953399002,2.5033554924504546,1.140043128009351,1.0548989804692093,2.880815953399002,2.5033554924504546,41.90396426577331,47.10144927536232,0.0,0.0375,0.001
5,12.018001469069523,10.918644944428069,0.0148314456988411,0.012116765511017646,17.610224530525144,10.597563372540767,2.8752484586503773,2.590726410664842,1.1258082248058352,1.04478300408509,2.8752484586503773,2.590726410664842,44.72885259631491,49.324136008918614,0.0,0.05,0.001
6,11.941998466308526,10.436218966608463,0.014145783362426551,0.014706165870338047,20.494053713374136,31.000388201795428,2.8666249809818916,2.468666600676019,1.109325918254075,1.0051710128518385,2.8666249809818916,2.468666600676019,47.67413456169737,52.299331103678924,0.0,0.0625,0.001
7,11.890152585100422,10.514316010767534,0.015386758933269165,0.013319634690199674,36.429553544701044,34.40253470600515,2.8532265621080937,2.47241751884537,1.1050287234856389,1.0279145983682163,2.8532265621080937,2.47241751884537,48.10161920714685,50.19509476031215,0.0,0.075,0.001
8,11.8924568651243,10.551463398247659,0.015154423249343598,0.012815944159999407,53.445960619408346,69.89314717406546,2.8475632867222056,2.47747835759468,1.1115375216083112,1.0354041106990615,2.8475632867222056,2.47747835759468,48.20456448911223,50.647993311036785,0.0,0.08750000000000001,0.001
9,11.839703208437717,10.361892990975608,0.014369545890291865,0.012749107639692565,75.42206204157179,81.13331260383461,2.8252812169371606,2.4524720145707146,1.11649667015294,0.9972426087295464,2.8252812169371606,2.4524720145707146,46.82091010608598,51.553790412486066,0.0,0.1,0.001
10,11.816983256507758,10.775787209454455,0.013609286337375374,0.014539601000954076,99.07960241883244,97.86238212968195,2.8112285515238358,2.5619339692752097,1.1232294323456347,1.0251485582445246,2.8112285515238358,2.5619339692752097,45.45993858179788,49.937290969899664,0.0,0.11249999999999999,0.001
11,11.800371377179237,11.09081949066026,0.013172913689555268,0.011752972571405612,98.52295076933605,96.28809893383762,2.803154912492804,2.636054542418175,1.1259112577076267,1.0569676526281215,2.803154912492804,2.636054542418175,44.472361809045225,46.718227424749166,0.0,0.125,0.001
12,11.794231613942992,10.488664603153598,0.01298464381768842,0.012394261294134883,109.08063792916133,113.06949048164563,2.8024374964781678,2.4496757019323647,1.124644818617471,1.0424144286641575,2.8024374964781678,2.4496757019323647,45.180764935790066,49.31716833890747,0.0,0.1375,0.001
13,11.778423600593538,10.349759351715463,0.012992379465673404,0.012849270883187602,120.8529803320258,131.14008537981422,2.795982525110378,2.420179065786211,1.125827878430727,1.0254576412198801,2.795982525110378,2.420179065786211,45.00279173646008,49.867614269788184,0.0,0.15,0.001
14,11.763951979956103,11.061419180803076,0.012711353997826276,0.011709946372786094,131.8817349875326,129.07813074968863,2.7909734367592116,2.6313694235738967,1.1261067713258788,1.0518669953181459,2.7909734367592116,2.6313694235738967,44.89112227805695,47.90273132664437,0.0,0.1625,0.001
15,11.75123004285002,10.586191836541047,0.012525756412306889,0.012263772733002868,139.8852004110314,139.9199316052423,2.786996725349703,2.4933232571036785,1.1259047069208772,1.0313194389460212,2.786996725349703,2.4933232571036785,44.71140424343942,49.73522853957636,0.0,0.17500000000000002,0.001
16,11.738954364621128,10.37125559235895,0.012827998053205539,0.011413455688484935,139.09730953214424,130.72933623144857,2.782954175534826,2.4224072478155096,1.1257546094460968,1.0308734824426198,2.782954175534826,2.4224072478155096,44.75851479620324,49.57497212931995,0.0,0.1875,0.001
17,11.741733555817724,10.503823906548712,0.01290161021070431,0.012417196523535212,145.2618154145565,138.54973698406582,2.7847502917167795,2.446598822722334,1.1248603576658027,1.0505367295532055,2.7847502917167795,2.446598822722334,44.92427414852038,47.923634336677814,0.0,0.2,0.001
18,11.736006013645532,10.435724254170124,0.013919487598158174,0.012662125417055229,140.89204075321814,164.4283124568603,2.7812004866778417,2.4344176054000854,1.1261616876044132,1.0399364499476973,2.7812004866778417,2.4344176054000854,44.71489391401452,49.3938127090301,0.0,0.21250000000000002,0.001
19,11.730464545526297,10.64300789827753,0.012875420191142727,0.011787161937060298,146.52449004121627,140.3763877843136,2.780155373444975,2.506398123575825,1.1257076556958145,1.0373421028306253,2.780155373444975,2.506398123575825,44.85622557230597,47.34531772575251,0.0,0.22499999999999998,0.001
20,11.737277897292179,10.371988816404821,0.012313332763827593,0.011568271394075624,156.76097549106208,145.17153978294618,2.783310137402073,2.4260949009371178,1.1250113798612194,1.0273785951942904,2.783310137402073,2.4260949009371178,44.71140424343942,48.57859531772576,0.0,0.2375,0.001
21,11.7303126264324,10.440817112109334,0.012564456733052854,0.012947664366684097,158.20283636096335,163.7143907663947,2.7796367585891986,2.4278103925179746,1.1262793020453952,1.0481460891838457,2.7796367585891986,2.4278103925179746,44.458403126744834,48.67614269788183,0.0,0.25,0.001
22,11.716911191317305,10.594751586616372,0.012271309114414377,0.011592604380844362,161.84569411115365,155.7597382714517,2.776619469367346,2.4878600329459712,1.1249271604949571,1.0398596346444775,2.776619469367346,2.4878600329459712,44.873673925181464,50.35535117056856,0.0,0.2625,0.001
23,11.717702390627112,11.436075068104891,0.01238279278888791,0.011444582889394352,165.237432031509,160.46338480903685,2.77607804739828,2.630785634020632,1.1256951559594994,1.1774245307198337,2.77607804739828,2.630785634020632,44.75328029034059,41.248606465997774,0.0,0.275,0.001
24,11.720331624391557,10.39540717487484,0.012275029608219579,0.01323365800419081,168.47212149376713,186.02389356258055,2.7767290705612155,2.4290968958483625,1.1259564625890743,1.0316275974181184,2.7767290705612155,2.4290968958483625,44.75502512562814,50.675863991081386,0.0,0.28750000000000003,0.001
25,11.67703355430292,10.469397541671293,0.012305337616405228,0.011505448477448627,170.8929019333729,166.41714766724584,2.762805643193486,2.4408769341748426,1.1254370858188716,1.045087080070938,2.762805643193486,2.4408769341748426,44.99930206588498,48.51588628762542,0.0,0.3,0.0005
26,11.678023989542712,10.731788007444894,0.011577798860664477,0.011224061626538119,169.80206365281813,172.13407870731757,2.7614140794105464,2.5297767335555226,1.1274013321603362,1.0437445732927908,2.7614140794105464,2.5297767335555226,44.353713009491905,49.268394648829435,0.0,0.3125,0.0005
27,11.675034185417001,10.389087317646414,0.012160548491539701,0.012417493801285723,177.37825573655496,176.9902805426182,2.7625495399728557,2.4199134184498186,1.1250750020787013,1.0389765027241828,2.7625495399728557,2.4199134184498186,44.870184254606365,50.20903010033445,0.0,0.325,0.0005
28,11.667115471337775,10.316706452215529,0.012070239723323611,0.011464796384117475,177.2422249014986,182.3177989674784,2.760259709499323,2.40306914424152,1.1247553698914068,1.0320114096005757,2.760259709499323,2.40306914424152,45.12318537130095,48.369565217391305,0.0,0.3375,0.0005
