epoch,train_mae,val_mae,train_r2,val_r2
1,5.487373772977385,8.002401015431586,-2.722944974899292,-4.77138090133667
2,3.6331619944804077,5.64727855127392,-0.6673687696456909,-2.376054048538208
3,2.905381828097243,3.430678951301702,-0.15954017639160156,-0.6043249368667603
4,2.849209380109905,3.7683645530687926,-0.04893970489501953,-0.8851135969161987
5,2.669165040580072,4.208587148915166,0.059255123138427734,-1.2287955284118652
6,2.7375434527245397,5.652719765602545,0.025423943996429443,-2.3697633743286133
7,2.6281363896189425,6.882931184609199,0.05577671527862549,-3.5282936096191406
8,2.6697131337432607,3.468115674213422,0.04447096586227417,-0.635727047920227
9,2.65326661680212,3.537574732981398,0.08293551206588745,-0.22310173511505127
10,2.68540809981188,3.025534621050525,0.0585252046585083,-0.0002943277359008789
11,2.6198901898497513,4.731170941356034,0.07928222417831421,-1.1452202796936035
12,2.6010621634360334,15.550468355516925,0.09519356489181519,-18.08791160583496
13,2.5867321383413957,6.7289753167525586,0.10433369874954224,-3.2094831466674805
14,2.5699428246049227,12.271608457916157,0.07979017496109009,-11.203267097473145
15,2.699562148632516,19.286822188259368,0.04112660884857178,-27.75979995727539
16,2.5344547394731736,24.71095742190562,0.13096857070922852,-45.51746368408203
17,2.569675589326638,24.533284062924594,0.09665602445602417,-44.94116973876953
18,2.535241898180452,14.049647277015508,0.11697691679000854,-14.674039840698242
19,2.5567244461034013,37.41297860289099,0.11095869541168213,-104.26801300048828
20,2.5350984720329146,22.304704736307713,0.13209956884384155,-37.05453109741211
21,2.5233859987913863,38.69383244849368,0.11037564277648926,-111.55651092529297
22,2.474659340665169,26.472434984800408,0.16373348236083984,-52.16706085205078
23,2.4957607447402164,20.96410547211816,0.1582079529762268,-32.78684997558594
24,2.4646500287143827,6.073952654133672,0.1564752459526062,-2.469130754470825
25,2.419285260253216,4.296606791059309,0.1782042384147644,-0.7830727100372314
26,2.4443174351000505,6.2773067815646675,0.1857842206954956,-2.6783173084259033
27,2.423288158036556,3.8387514316916067,0.19124841690063477,-0.4295564889907837
28,2.446388823702507,10.691539557083793,0.16500872373580933,-8.452835083007812
29,2.4554540667701605,10.348800751676528,0.18097007274627686,-7.970842361450195
30,2.429089864893774,9.443444542262865,0.16398119926452637,-6.649693489074707
31,2.456664286266819,4.906451080156409,0.1930895447731018,-1.3018639087677002
32,2.44498762413485,8.802241991993576,0.1698785424232483,-5.782121658325195
33,2.405780284648365,3.0947733076918484,0.21069544553756714,-0.04112839698791504
34,2.436341510545868,3.7884821397405006,0.13323956727981567,-0.4116990566253662
35,2.421945533960109,6.735970493941801,0.19785332679748535,-3.2572193145751953
36,2.3662806076420413,3.9899905222315453,0.22272062301635742,-1.053398847579956
37,2.4096818221873373,3.0588856285631056,0.1957150101661682,0.032812535762786865
38,2.4003153342497807,10.134755204752537,0.20916831493377686,-7.652983665466309
39,2.3921410941598404,7.2676857163674855,0.19182854890823364,-3.856212615966797
40,2.4046151997456,3.890767727408521,0.22301948070526123,-0.4709317684173584
41,2.3909826094980415,3.0184852112097085,0.1889987587928772,-0.15812885761260986
42,2.3837415281452325,4.574797582466865,0.19967281818389893,-1.020953893661499
43,2.3941667607082193,3.3708343577624165,0.20272982120513916,-0.1342754364013672
44,2.3802052023422777,5.002601754306551,0.19553112983703613,-1.3838627338409424
45,2.328582329566355,3.052761671933841,0.250438928604126,-0.2482600212097168
46,2.3909132923912164,5.399293681052217,0.2161623239517212,-1.824004888534546
47,2.3919501943604233,3.213327771445182,0.18267929553985596,-0.051753997802734375
48,2.410929516931275,3.627545808071277,0.20592379570007324,-0.2920776605606079
49,2.357960546036661,3.0423564480299934,0.22754859924316406,-0.07398331165313721
50,2.3549431352759127,4.674310972858033,0.23004108667373657,-1.0811755657196045
51,2.348055182988919,8.258251671807024,0.23612666130065918,-5.027956485748291
52,2.332149485247818,9.872801493641525,0.23246514797210693,-7.332846641540527
53,2.2950822717979724,3.8689147365531795,0.2655208110809326,-0.46486449241638184
54,2.3502354086743327,7.44341233422525,0.23460817337036133,-4.180675029754639
55,2.356221773316912,6.2334709135585005,0.23218554258346558,-2.714920997619629
56,2.370753284674793,3.580493317798627,0.2303444743156433,-0.7210570573806763
57,2.398131728371983,2.9037427607188655,0.19572174549102783,-0.0396958589553833
58,2.3445550045575727,2.9836450388599,0.21866977214813232,-0.19321775436401367
59,2.365903082005742,2.9811511047707753,0.2125750184059143,-0.17888474464416504
60,2.333854626570914,2.8719452942494166,0.22245758771896362,0.04257851839065552
61,2.364857430833468,3.727511587748958,0.21692758798599243,-0.35638463497161865
62,2.3388136902845886,3.1059797990282245,0.233465313911438,-0.2840273380279541
63,2.3357790159420353,3.3847918693835917,0.22996127605438232,-0.5627602338790894
64,2.288985428897979,3.323237189481091,0.2581218481063843,-0.494734525680542
65,2.320276837852133,2.9335718019351513,0.24254447221755981,-0.028946638107299805
66,2.303335520889691,3.387659807268991,0.2616993188858032,-0.5504990816116333
67,2.3305973587323674,3.023424269762326,0.24542075395584106,-0.21327126026153564
68,2.320686676993442,4.582906469453538,0.23969531059265137,-1.4834301471710205
