epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha
1,55.319000774492174,59.771828794957806,0.0016989439632373096,0.005130188639297533,0.18073860624527413,0.4647972331597255,3.092895654378025,3.3412397976304375,1.7847733289951855,1.9296195758226324,3.092895654378025,3.3412397976304375,39.949748743718594,40.13377926421405,-0.28984522819519043,-0.1555314064025879,7.686158073360571e-06,0.0
2,53.677493416484275,53.735538610247865,0.0074979789489552605,0.010710113142993936,0.8771127753920691,2.4057142742501454,3.0060845276019483,3.04366291247084,1.7157440065738543,1.6139723345587484,3.0060845276019483,3.04366291247084,39.19597989949749,40.468227424749166,-0.1624537706375122,-0.20287132263183594,9.154408582006738e-06,0.025
3,51.40997760459606,52.38542399837022,0.013635926285580774,0.01888381990675743,5.594951910788889,16.573500087827345,2.87885954671569,2.9673508577123533,1.6426774139580016,1.5712191616013695,2.87885954671569,2.9673508577123533,39.7822445561139,40.468227424749166,-0.08090686798095703,-0.17035281658172607,1.0941850065037413e-05,0.05
4,51.93502074070712,53.56127276468437,0.0318238953100377,0.0502228461031531,43.29407199623197,76.20619765571927,2.8953152657353898,2.9504014504793097,1.6945799263677805,1.850805798900566,2.8953152657353898,2.9504014504793097,40.619765494137354,45.819397993311036,-0.09701943397521973,-0.11680459976196289,1.3116306549289961e-05,0.075
5,57.43996198133408,72.3126588394012,0.06323283744766883,0.09119819707695058,85.40302957761627,105.79474918021008,2.8897944626896024,3.4305887389741216,2.805692917138488,4.15219240284285,2.8897944626896024,3.4305887389741216,40.53601340033501,45.819397993311036,-0.08306372165679932,-0.6052876710891724,1.5759257661579782e-05,0.1
6,62.006203579543225,66.48408852771772,0.10255841947031182,0.11735097269051051,112.3266508271746,113.61909449140364,2.873679546854604,2.9798256473796423,3.7592642411115382,4.333439464951837,2.873679546854604,2.9798256473796423,40.95477386934673,45.819397993311036,-0.11218321323394775,-0.16828882694244385,1.896822375212947e-05,0.125
7,62.01529984338399,66.1374531876682,0.16293612646697156,0.23817837572217387,137.827780616543,158.82419782657686,2.848174523268912,2.975316163289507,3.825318864841557,4.253179952851108,2.848174523268912,2.975316163289507,40.95477386934673,45.819397993311036,-0.08324527740478516,-0.046999573707580566,2.285938966519435e-05,0.15
8,63.62863937454607,64.78525697586927,0.24290642721369438,0.19362764882802166,144.87432159730537,105.84157123374301,2.8804437594996823,2.948696338213407,4.035016473613592,4.071653165944842,2.8804437594996823,2.948696338213407,40.95477386934673,45.819397993311036,-0.10858750343322754,-0.13939964771270752,2.7570396583288997e-05,0.17500000000000002
9,66.42326403542779,64.02268795664095,0.14689236435059527,0.10362021757109109,77.04251606620137,48.958792364318235,2.8636338934427132,3.019227232024024,4.663860186859591,3.7258063048423335,2.8636338934427132,3.019227232024024,40.95477386934673,45.819397993311036,-0.10123121738433838,-0.025002360343933105,3.326316923375208e-05,0.2
10,68.23847342895303,62.869460829922986,0.09866038109589262,0.1083576757722475,42.83891929613685,39.900626357981196,2.8917246863270925,2.9429119143597657,4.9524449032155715,3.7231648869339042,2.8917246863270925,2.9429119143597657,40.95477386934673,45.819397993311036,-0.11169421672821045,-0.04020357131958008,4.012655707396759e-05,0.22499999999999998
