epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,beta
1,0.09055004599917574,0.026404345781856953,0.09053401258061179,0.02629711064058403,2.0861304437295476,13.951725816248253,7.686158073360571e-06
2,0.015852956993620798,0.00953432032059766,0.01574178437048716,0.009417557615450394,12.1441463154165,12.754812652052047,9.154408582006738e-06
3,0.006656939273784359,0.003966320589508699,0.006449999317364577,0.0036662871704863566,18.912703685025672,27.4207195805068,1.0941850065037413e-05
4,0.0032172701883143814,0.002200563894553627,0.002743269361897217,0.001529385289021559,36.13828524872286,51.171310182399175,1.3116306549289961e-05
5,0.0020503168309441264,0.0017735573282484027,0.0011045657936990623,0.0006685544184586625,60.01240534438959,70.11769652605854,1.5759257661579782e-05
6,0.0019745810456196443,0.0018952977590505843,0.0005798158268998042,0.0004949380938013561,73.53167405120492,73.82661307854796,1.896822375212947e-05
7,0.0021147287616091258,0.00203204894497567,0.0005152327157915812,0.0005822356240932883,69.97107797491691,63.42310237565567,2.285938966519435e-05
8,0.0022266684349632544,0.0021902915412703385,0.0006418211884419099,0.0007969084033044834,57.48365693595541,50.53910180796748,2.7570396583288997e-05
9,0.0024111185962306194,0.0023471058601744,0.000863136978015784,0.0009494802161559064,46.5374077840067,42.01721248818082,3.326316923375208e-05
10,0.0026065501738558065,0.002527784553035645,0.0010238272074369755,0.001075575471214053,39.443277956453,36.1907218626909,4.012655707396759e-05
11,0.002764230324158217,0.002650764906299254,0.0011066782759764611,0.0011441484817855034,34.26220112709544,31.14230775354698,4.837844730438922e-05
12,0.002884751106214583,0.002760146222821745,0.0011993435804671304,0.00126865459060963,28.925666144545154,25.59760146635432,5.826685172296986e-05
13,0.0029736877273974106,0.0028143222988847904,0.0013373879995821059,0.0013705521061187953,23.352595921936548,20.604893738609494,7.006928192300347e-05
14,0.0030620029879425037,0.0029115854313964628,0.0014922796895608956,0.0015431036954639747,18.667287583726534,16.274105658897987,8.408952379742846e-05
15,0.0030696418485799226,0.0029007354198353845,0.0015806019915754546,0.0015667763481813678,14.794127697521319,13.253346886523193,0.00010065073863056549
16,0.003070569332763927,0.0029441469721184625,0.001626907880971804,0.0016897618439652797,12.022124589188415,10.445920867664759,0.00012008371910009542
17,0.003061191783359951,0.002963637816330362,0.001649425440105973,0.0016622224216813527,9.892607866220139,9.119350139911358,0.00014270921383558732
18,0.0031642235161883246,0.0031136175116094258,0.0017447999535811756,0.0018455996645309256,8.408228185708,7.5113469127029875,0.0001688136332512095
19,0.0031982815397007883,0.003045435879616235,0.0018054003056241713,0.001773310059768749,7.012854833299391,6.404877602057313,0.0001986182953299768
20,0.0031939204138745764,0.0030420937148673477,0.001805253053502097,0.0017939111191380681,5.979353485394962,5.3744508877247075,0.0002322437412844814
21,0.0031863921095727876,0.0031248845742473433,0.001854267828182085,0.0019377893246523413,4.939785862288483,4.4019884967485,0.00026967247994862516
22,0.0031839282309614634,0.002988774489835652,0.001902230810904423,0.001862673498113892,4.124987260780143,3.624219181545602,0.0003107154933535152
23,0.0031473095087300195,0.0029740346779417635,0.0019591134345748615,0.0019083055776596867,3.347131766266559,3.0021438183991807,0.00035498935008043036
24,0.002999465951970599,0.002837151261731783,0.0018991683153482387,0.0018754594548166196,2.7376647882126086,2.392797675818504,0.00040191102754766046
25,0.0029414501587175443,0.00290759315521123,0.0018917063127897394,0.0019153045446777025,2.3290592637693064,2.201583617507016,0.0004507158366848345
26,0.002885045235667696,0.0030579572094971918,0.0018890961632990534,0.0022200182848064894,1.989908170260776,1.6742037327393242,0.0005005
27,0.0028842890356672018,0.0027409893153764833,0.0019978066836912776,0.0018029134544578186,1.6109537509218532,1.7047118630297606,0.0005502841633151655
28,0.002841188772807718,0.002782391265881899,0.0018339250636500754,0.0018249451436638134,1.6813257623158109,1.5981703474370133,0.0005990889724523396
29,0.002801006248804243,0.0027653251456900385,0.0018400295884808654,0.001883958312168867,1.4875555102349924,1.3643224450656801,0.0006460106499195698
30,0.002812208801233389,0.0027803525135519113,0.0018506640897146497,0.0018113136192609285,1.3929686350638744,1.4038252838479237,0.0006902845066464847
31,0.0027156325035308875,0.002692545704967202,0.001743474081540839,0.0018562542058116317,1.3293064501217662,1.1435252077204727,0.0007313275200513749
32,0.0027252472387205564,0.0027279488183246507,0.0019042359316375239,0.0019417037668771867,1.0679734328284336,1.0227495762815444,0.0007687562587155186
33,0.0027255486951239245,0.002761716782317861,0.0019161186301519149,0.0019361306866475172,1.008784341452709,1.0289192698073626,0.0008023817046700233
34,0.0025833625844843573,0.002504912718981006,0.0017493897153944451,0.001738918313669371,1.0021467383582787,0.9204601788999245,0.0008321863667487907
35,0.002452914824965137,0.00254828226830449,0.0017382009457984013,0.0019179950647342664,0.8327176279358728,0.7343516174367439,0.0008582907861644128
36,0.002444020360536636,0.0025004638284195626,0.00183517904425667,0.0019056424864546014,0.691145528301322,0.6752303489873241,0.0008809162808999045
37,0.0023150140992123976,0.0021851516373916514,0.001697298004783353,0.0015745642676756385,0.6860849210365334,0.6781672235316656,0.0009003492613694345
38,0.00228104621430912,0.002190561751744719,0.0016997043683756785,0.0016626771570597604,0.634022490762586,0.5757210422120366,0.0009169104762025716
39,0.002265168131224599,0.0022022676806784792,0.001736683588493709,0.0016795817624783785,0.5676948025797679,0.5614659180210586,0.0009309307180769967
40,0.0022111811072189655,0.0021043908229427893,0.0016876231610675153,0.0015896403037609663,0.5553617539317963,0.5460193589778249,0.0009427331482770302
41,0.002174516715081268,0.00222163784619807,0.0016683049982029888,0.0017376479312752602,0.5313880129076128,0.5080611277184758,0.0009526215526956109
42,0.0020941956539309177,0.0021688529402391367,0.0016181855912942758,0.0017139656589145345,0.4953930808770996,0.4734101244637799,0.0009608734429260324
43,0.002142276558354247,0.001967284568339387,0.00169155822475589,0.0015198036804047715,0.46574471903406395,0.46239937049489355,0.0009677368307662479
44,0.0020980008985454113,0.0020276798678244335,0.001648259683788272,0.0015764003802545643,0.4620171651069443,0.463597390763337,0.000973429603416711
45,0.0020309049363904813,0.0019013883622307143,0.0015823655801558464,0.0014688593567501642,0.4585632510121344,0.4421951270422409,0.0009781406103348057
46,0.0019297368549141202,0.0018939600204643996,0.001516420629937857,0.001508005293565849,0.42087864581264645,0.3930165260332484,0.0009820317762478706
47,0.0019365030235940063,0.0018473177016043044,0.0015640405384617759,0.0014850635363418223,0.3780420795956648,0.3676808535255317,0.0009852407423384202
48,0.0018183825166281345,0.0018451029573408357,0.0014631184254003879,0.0015060555059026716,0.35962138598288723,0.34320577590361884,0.00098788369345071
49,0.0017916289202235577,0.0017389445604575817,0.0014679356325274237,0.0014352601248908002,0.3269436913019848,0.30673393298152296,0.0009900581499349627
50,0.0017978437978094148,0.0016560428110060335,0.0015056489820949347,0.0013690232131848218,0.29459706572831373,0.28937934981939384,0.0009918455914179935
51,0.0017028459272904312,0.0017247756142605307,0.0014104060341184413,0.0014315382589159353,0.29243988247972036,0.2932373525506278,0.001
52,0.0017094770130518843,0.0016753698650897049,0.0014207054470108831,0.0013896365576800593,0.2887715573486571,0.285733281768684,0.001
53,0.0016444488738583934,0.00162550778810346,0.001363188281446271,0.0013535469774325008,0.2812605891095933,0.2719608081822411,0.001
54,0.0016013914526173442,0.0015449866572282834,0.0013394667648037948,0.0012971585453721542,0.261924683348817,0.24782811354434608,0.001
55,0.0015525706551136008,0.001532713267843186,0.0013128742458645122,0.00130472769633708,0.23969639443372762,0.22798554858435754,0.001
56,0.001554223168656929,0.0014772974468618132,0.0013323975999962843,0.0012593685297363976,0.22182555589044914,0.21792893326003415,0.001
57,0.0015093742234482612,0.001419825599307699,0.0012941811660030105,0.0012104452605574178,0.21519305074035222,0.2093803248676568,0.001
58,0.0014574632486968084,0.001437103416674138,0.001256244127612118,0.0012468859533090954,0.2012191148259532,0.19021744139019064,0.001
59,0.0014584146631519673,0.0014458127887483475,0.0012689188873111403,0.0012572879551047066,0.18949577374574128,0.18852483254411947,0.001
60,0.0014210172852429513,0.0012993661357388897,0.0012356201467576937,0.0011195301247237369,0.18539714820720443,0.1798360305386642,0.001
61,0.0013967829963529306,0.0013476539454594205,0.0012217099667983862,0.0011778557622481299,0.1750730214206817,0.16979815085795413,0.001
62,0.0013165805333604415,0.0013240864259007085,0.0011527873363136822,0.0011690290010904886,0.16379321749685596,0.15505738710878686,0.001
63,0.0013352782214746828,0.0012930059014355458,0.0011835937997422975,0.001144687309907905,0.15168440963455182,0.1483185972059052,0.001
64,0.0012629777493370288,0.0012585359413712519,0.0011181370095838129,0.001118079857685818,0.1448407279736233,0.14045608053637987,0.001
