epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,current_beta,current_grl_alpha,current_lr
1,64.28777255085446,64.4370195692864,0.03709141300946457,0.026087819452219982,3.1523171863297654,3.9806480912726325,3.0072461055817383,3.0352847621326595,0.6802044512172574,0.6419136747800919,3.0072461055817383,3.0352847621326595,61.31351200446677,66.5551839464883,0.0,0.0,0.001
2,60.65781741246107,64.06883062832597,0.021963101037424878,0.01846077456268811,2.2927617215697556,0.6097022072394424,2.844546645397184,3.0244568648811434,0.6655245131783349,0.6420956031069442,2.844546645397184,3.0244568648811434,62.74078726968174,66.5551839464883,0.0,0.0125,0.001
3,60.11515785528254,63.35099814169383,0.016808111364118618,0.013193229210761312,9.414017032738307,3.1661568485374834,2.8232645333512143,2.9942969813394704,0.6627410056203654,0.6402387937308687,2.8232645333512143,2.9942969813394704,63.21189279731993,66.5551839464883,0.0,0.025,0.001
4,59.85399473052927,63.42150931640081,0.012193888501747236,0.014684842373042004,21.54237698044343,46.863244281033076,2.815571917427911,2.995087413617733,0.6597357380995865,0.6452128919071975,2.815571917427911,2.995087413617733,63.23283082077052,66.5551839464883,0.0,0.0375,0.001
5,59.5338587523971,62.80861813939668,0.008767457731174214,0.007036795605538847,39.48310122125179,48.46066803863083,2.8032924737562888,2.9748524585562275,0.6585320073223061,0.6341665317382302,2.8032924737562888,2.9748524585562275,63.23283082077052,66.5551839464883,0.0,0.05,0.001
6,59.40743976595147,62.457051369657485,0.007192147358532294,0.00581863452550626,54.676882636806674,49.619840224318146,2.798613308928387,2.95773495479571,0.658266167045638,0.6371959387059993,2.798613308928387,2.95773495479571,63.23283082077052,66.5551839464883,0.0,0.0625,0.001
7,58.912032689148326,62.0942712313887,0.007662410551961875,0.007497484338653576,58.88357750974109,68.28143541044747,2.7732437965525123,2.9371635188227114,0.6587817346097903,0.6402101565563559,2.7732437965525123,2.9371635188227114,63.23283082077052,66.5551839464883,0.0,0.075,0.001
8,58.48561851037141,62.2577183871232,0.008471188843167074,0.00871586598613722,77.46741689642603,73.81035185338662,2.7513907783727682,2.9451901495390245,0.6576758137233826,0.6359196771081608,2.7513907783727682,2.9451901495390245,63.23283082077052,66.5551839464883,0.0,0.08750000000000001,0.001
9,58.328913560331635,61.3111453912197,0.00844880896825853,0.00752016912612113,81.20047291000085,81.48046133324188,2.7433621239089754,2.89845550073562,0.6585390004014783,0.638326289894323,2.7433621239089754,2.89845550073562,63.23283082077052,66.5551839464883,0.0,0.1,0.001
10,57.82911689370654,60.93580864743644,0.008408130715184625,0.007852728672765834,89.27411241387603,88.21389035636366,2.7187109909398406,2.8795124439890167,0.6573468907993643,0.6377011105634164,2.7187109909398406,2.8795124439890167,63.23283082077052,66.5551839464883,0.0,0.11249999999999999,0.001
11,56.90561977835889,60.22548652147104,0.008573510212171667,0.007396350468850488,91.2061165575872,85.85813518511412,2.67244063057359,2.843700079349105,0.6570673610896521,0.6407115616261494,2.67244063057359,2.843700079349105,63.23283082077052,66.5551839464883,0.0,0.125,0.001
