epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,current_beta,current_grl_alpha,current_lr
1,63.27055079014457,63.243743471211545,0.06409251411086118,0.030635132980735405,2.7715512987856488,0.9567651848330545,3.013856992716233,3.0511213949027005,0.6846242223552723,0.6434450479787063,3.013856992716233,3.0511213949027005,60.69235064209939,66.36008918617614,0.0,0.0,0.001
2,59.04084839386889,62.619873233995044,0.024530286014096687,0.020783343642052997,2.089060312140128,2.7762891658838242,2.844121319697863,3.029392206549246,0.6671264888786325,0.6465449503300049,2.844121319697863,3.029392206549246,62.566303740926855,66.5273132664437,0.0,0.0125,0.001
3,59.08994458282147,62.75264626017117,0.017582542283771457,0.015298447879020918,3.6138592764760182,3.047192397590731,2.8539454774574353,3.0411071065011765,0.6637536366181558,0.649813751844791,2.8539454774574353,3.0411071065011765,63.16652707984366,66.5551839464883,0.0,0.025,0.001
4,58.211304775900444,61.58907405296164,0.013735198440255898,0.011707176374418945,18.426522385401807,39.09269413687579,2.8139290426244687,2.9882675737574482,0.663207864208903,0.6358317395915156,2.8139290426244687,2.9882675737574482,63.13163037409269,66.5551839464883,0.0,0.0375,0.001
5,57.86504904162877,61.09205036312176,0.010111249022868044,0.010164816275139318,54.198763508160376,70.73877124084677,2.80048047650932,2.963981085929318,0.6612857818470396,0.6436528706364542,2.80048047650932,2.963981085929318,63.23283082077052,66.5551839464883,0.0,0.05,0.001
6,57.369358018015696,62.87972491933085,0.008335342499703618,0.007558575933622642,68.64724495449524,32.593281919209325,2.77784896389457,3.0560124022771946,0.6582686545328346,0.6433220733301829,2.77784896389457,3.0560124022771946,63.23283082077052,66.5551839464883,0.0,0.0625,0.001
7,56.42939931676749,59.421896352948686,0.008616822071806104,0.00818961613459581,94.38687147846574,106.98252335360218,2.7305978981893464,2.882702189278576,0.6580418604236286,0.6416240821248844,2.7305978981893464,2.882702189278576,63.23283082077052,66.5551839464883,0.0,0.075,0.001
8,55.63694265206921,59.884769792673715,0.008084528566255442,0.00841110734343778,115.64196045501215,123.85153949274002,2.691510424808308,2.9061148227789464,0.658017448677423,0.6377005628917528,2.691510424808308,2.9061148227789464,63.23283082077052,66.5551839464883,0.0,0.08750000000000001,0.001
9,55.3330874461691,60.015974614665396,0.007457003146638789,0.006613426495534487,119.0323482536857,124.98682558363762,2.6770332168427875,2.9148377542910366,0.6573131790645691,0.634780234716409,2.6770332168427875,2.9148377542910366,63.23283082077052,66.5551839464883,0.0,0.1,0.001
10,55.04101573575615,59.63036182705508,0.007386849739961638,0.0075053515290652495,126.19851393196451,137.5140107323892,2.662478691369445,2.893764576119856,0.6574818712249939,0.64198531700483,2.662478691369445,2.893764576119856,63.23283082077052,66.5551839464883,0.0,0.11249999999999999,0.001
11,55.00533883815235,60.10547192891439,0.007620158091776119,0.0069575531215073675,135.51619522375876,121.83872119984366,2.660471984356359,2.9186854354513927,0.6573984645585785,0.6370447509929354,2.660471984356359,2.9186854354513927,63.23283082077052,66.5551839464883,0.0,0.125,0.001
12,54.890070371558586,59.70770845870376,0.007561897258375657,0.007377056707602115,124.77877258096308,136.84948711756746,2.65481325569664,2.8981532194675546,0.6570269113343099,0.6388413682164689,2.65481325569664,2.8981532194675546,63.23283082077052,66.5551839464883,0.0,0.1375,0.001
13,54.77374059484366,59.80303197029309,0.006957191680903827,0.006647861462995958,137.26993642154184,130.05037525053672,2.649562304942452,2.9040519651627728,0.6573402499566858,0.6356142243015328,2.649562304942452,2.9040519651627728,63.23283082077052,66.5551839464883,0.0,0.15,0.001
14,54.717395294717676,58.59727751052499,0.007081966494620346,0.006608729903277845,136.40697751452575,140.5524862027886,2.6466628907447016,2.8439199665318364,0.656999206988922,0.6346814996555631,2.6466628907447016,2.8439199665318364,63.23283082077052,66.5551839464883,0.0,0.1625,0.001
15,54.623038180642524,59.09860820621418,0.006955764910059559,0.006572293938389889,132.35275474731515,146.69700311258885,2.642060208094313,2.868495369701747,0.6570875119856787,0.6389017733708938,2.642060208094313,2.868495369701747,63.23283082077052,66.5551839464883,0.0,0.17500000000000002,0.001
16,54.68028093356117,62.530690683303206,0.007485360691312436,0.007515771685681049,143.65920754693062,138.98079428784425,2.64442359475967,3.0399622254015477,0.6568407701886878,0.6324524344874332,2.64442359475967,3.0399622254015477,63.23283082077052,66.5551839464883,0.0,0.1875,0.001
17,54.76559970713008,59.82442867955236,0.007415930511734627,0.0072784665831828795,150.92748092233902,142.80072596453238,2.648694411660625,2.9037294050257074,0.6573571102836158,0.6417086404169948,2.648694411660625,2.9037294050257074,63.23283082077052,66.5551839464883,0.0,0.2,0.001
18,54.40424062791715,58.42847777741942,0.007284875106615587,0.0067902964346708864,142.19149804128608,136.48177770574222,2.6308635696227958,2.8353201471177765,0.6565087223638708,0.6345075901801238,2.6308635696227958,2.8353201471177765,63.23283082077052,66.5551839464883,0.0,0.21250000000000002,0.001
19,54.347158228598914,58.55258061335637,0.007105107309992489,0.006663152834851141,141.748974781473,148.79766821887847,2.628113857532333,2.841150421229759,0.6571115939261726,0.6385235476786211,2.628113857532333,2.841150421229759,63.23283082077052,66.5551839464883,0.0,0.22499999999999998,0.001
20,54.29172856657283,58.22595381125426,0.007247281749849793,0.006469651489282897,138.67935015381815,136.17778030446541,2.6253070013939768,2.8252312920431097,0.6562571703955024,0.6367739043972033,2.6253070013939768,2.8252312920431097,63.23283082077052,66.5551839464883,0.0,0.2375,0.001
21,54.08970542835297,58.84235065251821,0.007139438833981037,0.006680654128753853,148.79788605026,136.65042063225073,2.6153807226071337,2.8562930232306387,0.6557208164186866,0.6331508616805741,2.6153807226071337,2.8562930232306387,63.23283082077052,66.5551839464883,0.0,0.25,0.001
22,54.1000030321625,58.67122524265727,0.0071090728365350775,0.005936290832846908,147.5354881520913,140.13975426239048,2.615969557924553,2.8476430725227364,0.6553721728769513,0.6398553779824255,2.615969557924553,2.8476430725227364,63.23283082077052,66.5551839464883,0.0,0.2625,0.001
23,53.9284329161439,58.13332343978627,0.0067644153634790335,0.0062353715327554855,140.78137405540343,133.87436610533376,2.6076688372443204,2.820109258394443,0.6559071580435829,0.6425723008886229,2.6076688372443204,2.820109258394443,63.23283082077052,66.5551839464883,0.0,0.275,0.001
24,53.81772907029178,59.29242749889293,0.00685202030908048,0.006051638364011095,148.89093951337634,153.46727263621796,2.6021262931131504,2.8784221486503063,0.6552651648012904,0.6411807400858655,2.6021262931131504,2.8784221486503063,63.23283082077052,66.5551839464883,0.0,0.28750000000000003,0.001
25,53.88693975111015,59.2849856943324,0.007023969312868742,0.006689058323447886,154.38107871476797,133.21967076670498,2.605414769823893,2.878579955834609,0.6552660232945436,0.6318422573864659,2.605414769823893,2.878579955834609,63.23283082077052,66.5551839464883,0.0,0.3,0.001
26,53.78591882736573,59.9243128424637,0.007327685858024724,0.007902696318592183,152.63385158860436,141.67549769508932,2.600073739844684,2.9089717285556005,0.6551561636141996,0.6347297455953516,2.600073739844684,2.9089717285556005,63.23283082077052,66.5551839464883,0.0,0.3125,0.001
27,53.61477198299917,59.199286489582384,0.007102478052203979,0.00903626734706487,142.87556312684572,141.7301771319165,2.5916331018035734,2.8705448276356047,0.6560242177719913,0.6430657109289265,2.5916331018035734,2.8705448276356047,63.23283082077052,66.5551839464883,0.0,0.325,0.001
28,53.61229800379256,57.8452946249325,0.007312302494297841,0.006699807265484779,151.92110101901108,151.3789593240489,2.591352785851688,2.806806395683799,0.655598479998571,0.630068307370778,2.591352785851688,2.806806395683799,63.23283082077052,66.5551839464883,0.0,0.3375,0.001
29,53.41132561126147,57.995214711064875,0.006579474926656315,0.00602635452856072,161.14648756988882,173.01984693852555,2.5820852984668554,2.814280935487354,0.6552120383926638,0.6356273698833342,2.5820852984668554,2.814280935487354,63.23283082077052,66.5551839464883,0.0,0.35000000000000003,0.001
30,53.46213953432459,58.49531285127536,0.006824093092376463,0.00615473640065146,157.70189196886395,141.37602334251105,2.584410376418309,2.839344964245357,0.6549800331202517,0.6341276036589972,2.584410376418309,2.839344964245357,63.23283082077052,66.5551839464883,0.0,0.3625,0.001
31,53.2615132291912,57.908478744319716,0.006630411444908909,0.006110868492519842,153.53718993731678,136.6726703622535,2.5745821776568456,2.8104005314434652,0.6549046052227734,0.6313002536793882,2.5745821776568456,2.8104005314434652,63.23283082077052,66.5551839464883,0.0,0.375,0.001
32,53.258864014592,57.84483204079312,0.0072331240172911326,0.007622104047287833,154.68132352163377,147.23865729324527,2.5737765088286366,2.805571971529702,0.6554685033346141,0.6323803216717315,2.5737765088286366,2.805571971529702,63.23283082077052,66.5551839464883,0.0,0.3875,0.001
33,53.21225523828861,58.19761086148163,0.006675642953290163,0.006003293553481466,147.61796409653792,150.81495586552614,2.572047105253508,2.8241784931425267,0.6551201846065766,0.6375899295610196,2.572047105253508,2.8241784931425267,63.23283082077052,66.5551839464883,0.0,0.4,0.001
34,53.086811176429975,57.7877608121704,0.006508491350944184,0.0064237607578635884,164.60161303888148,153.26421510149936,2.565995384900015,2.803634521554545,0.6546934903633121,0.6346378824450366,2.565995384900015,2.803634521554545,63.23283082077052,66.5551839464883,0.0,0.41250000000000003,0.001
35,52.9037188493227,58.106375427416204,0.0063632225307325525,0.0065133872399378645,171.8739572649625,156.9215316177079,2.5569659510782348,2.8194590186328528,0.654854130704998,0.6347705626168777,2.5569659510782348,2.8194590186328528,63.23283082077052,66.5551839464883,0.0,0.42500000000000004,0.001
36,52.836135715163,57.44581233166,0.006491227153717789,0.00606218782547392,165.26879766944532,155.79828864090152,2.5534873499942186,2.7866780777838716,0.6546257246745358,0.6364025852685522,2.5534873499942186,2.7866780777838716,63.23283082077052,66.5551839464883,0.0,0.4375,0.001
37,52.852429531061205,57.40571944663091,0.00665445737218321,0.005813957522690728,171.1108184763335,175.70524153183138,2.5542151119907364,2.7848460312803986,0.6540152029842055,0.6370078825963912,2.5542151119907364,2.7848460312803986,63.23283082077052,66.5551839464883,0.0,0.44999999999999996,0.001
38,52.78808246146095,59.590104480518015,0.006904184607407239,0.006038786036688149,169.648834160358,169.88238263422562,2.5507246372354957,2.8931404268462524,0.6542024915941197,0.6426079219400285,2.5507246372354957,2.8931404268462524,63.23283082077052,66.5551839464883,0.0,0.4625,0.001
