epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,beta
1,0.01235426027309056,0.002886019633104869,0.012335236481479814,0.0027791307475978516,2.475073639471926,13.906679143873744,7.686158073360571e-06
2,0.0017427141110099215,0.001029378660552727,0.0014184003091733935,0.0004857430508263708,35.4270621448306,59.385116487841145,9.154408582006738e-06
3,0.000947311258300752,0.0007688529753627685,0.00036241648675034593,0.00030402666857983157,53.454834239966104,42.48150974133342,1.0941850065037413e-05
4,0.0007708994864752918,0.0006929190566975087,0.0003222383933053687,0.00035638638227371294,34.206357751459734,25.657577546543898,1.3116306549289961e-05
5,0.0007192629743975835,0.0006724835274566625,0.00035999597196889984,0.00035516961020601285,22.797202047990194,20.135077147978205,1.5759257661579782e-05
6,0.000705994305651716,0.000666785396925208,0.0003510640287780401,0.0003498744656196344,18.71183502414518,16.7074640076296,1.896822375212947e-05
7,0.0006855093918692389,0.000645123468089014,0.0003443729636295257,0.00035013907978756595,14.923252608907882,12.904298568649036,2.285938966519435e-05
8,0.0006573203657839566,0.0006133307146849142,0.000337685211832671,0.0003442071903073369,11.593418570219772,9.761322704047263,2.7570396583288997e-05
9,0.0006190721588903473,0.0005805239417780204,0.0003466403445851376,0.0003623633699399734,8.19019438793112,6.558622736595945,3.326316923375208e-05
10,0.0005817872812773353,0.0005529912988371823,0.0003422338318472051,0.00034208193029678833,5.969947750244907,5.256104030736712,4.012655707396759e-05
11,0.0005468134463131366,0.0005024019114822647,0.0003281818914685049,0.00029213223394152887,4.519193254723222,4.3463502217295975,4.837844730438922e-05
12,0.0005232750747619599,0.0004711117221464568,0.0002903828521316069,0.00028508729820200443,3.9969933823724486,3.192628977689456,5.826685172296986e-05
13,0.0004921797887224024,0.00045321985337895695,0.00029064510577284986,0.0002483123518023515,2.8762201292430936,2.9243557158122493,7.006928192300347e-05
14,0.0004804510865212298,0.000444457460841924,0.0002719155080628954,0.000245070784200095,2.4799235026840387,2.371123858518824,8.408952379742846e-05
15,0.0004542745166993271,0.00042548983273747374,0.0002407133284315835,0.00027280088241934703,2.121804536287509,1.5170176754827085,0.00010065073863056549
16,0.0004604381609160509,0.00043239903049917277,0.0002523743114305482,0.00024761614753953477,1.7326565343930294,1.5387837575829548,0.00012008371910009542
17,0.000440667109299526,0.00040330553939721755,0.00027050917831263576,0.00022346157627141283,1.1923401054225775,1.2602126323259795,0.00014270921383558732
18,0.0004313619565269387,0.0003948266513608271,0.00022821767957958313,0.0002524063214433868,1.2033641387270124,0.8436541623096402,0.0001688136332512095
19,0.0004013934482935772,0.00041454059434322684,0.00025957496086029426,0.0002939446941586554,0.714025328007575,0.6071742527859666,0.0001986182953299768
20,0.00037895573154513035,0.00035314977556049677,0.00026324361768844453,0.0002296279047469431,0.4982356704659198,0.5318630618793908,0.0002322437412844814
21,0.0003602402048790749,0.00032383028961356766,0.00024309324800080527,0.0002419126388830223,0.43440456381395237,0.3037671966098224,0.00026967247994862516
22,0.00033278562009788525,0.00031520547020174314,0.0002466568823648738,0.0002523072017785037,0.27719486174072255,0.2024304314600584,0.0003107154933535152
23,0.0002899926981730371,0.00027547611780604815,0.00023025018277588195,0.00022682153076100098,0.1682938229997753,0.13705927278086494,0.00035498935008043036
24,0.00027696412874029256,0.00024468142269249305,0.00023215143556996767,0.00021034104183641726,0.11149904088209223,0.08544273245892796,0.00040191102754766046
25,0.00023438473996200085,0.000213705889809017,0.00020543636003500583,0.00019490967518696718,0.06422756561132731,0.04170302497254168,0.0004507158366848345
26,0.00020206799787013686,0.0001941198655591038,0.00018545103249049602,0.00017954010599531095,0.03320073007201929,0.02913039543955621,0.0005005
27,0.0001758411439661002,0.00016544066363887979,0.00016375499865928605,0.0001562821800878153,0.0219634639713882,0.01664317895138144,0.0005502841633151655
28,0.00015549521837785208,0.00014469231236305548,0.0001485666663871869,0.0001391867351586647,0.0115651504512583,0.009189917042502592,0.0005990889724523396
29,0.00013981321662289234,0.00013625557280541164,0.0001349722963821773,0.0001322838335093983,0.00749356436295126,0.0061480982110751516,0.0006460106499195698
30,0.00012583740690434072,0.00012152296527760744,0.00012229246696163985,0.00011881032820797235,0.005135475771760621,0.003929732605677883,0.0006902845066464847
