epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha
1,59.16632340781054,72.46776777286594,2.1122731309416967e-05,0.0001266010512576834,0.4830983803050602,1.5626351773539515,3.1259648069065418,3.2441213752912437,2.455365292390986,4.76116123964954,3.1259648069065418,3.2441213752912437,39.028475711892796,45.819397993311036,-0.31074070930480957,-0.2167515754699707,7.686158073360571e-06,0.0
2,56.934700734251905,62.149079402553596,0.00024025883029138597,0.0006189659821106289,1.950475599298525,2.667902554157984,3.015941143834611,3.203865703531731,2.339064886422213,2.818090188463396,3.015941143834611,3.203865703531731,36.59966499162479,43.1438127090301,-0.18351316452026367,-0.14138126373291016,9.154408582006738e-06,0.025
3,56.80035932659104,56.286300633663316,0.0006321749608601807,0.0004998196709128626,2.4789603277666483,1.750967318796394,3.0457367653423417,3.0480232214847933,2.222729680326516,2.1130867905441337,3.0457367653423417,3.0480232214847933,38.860971524288104,37.12374581939799,-0.17448580265045166,-0.1104438304901123,1.0941850065037413e-05,0.05
4,54.372642708783175,55.64225017585882,0.0005302901360361526,0.0006789216147984899,2.1347507655720417,2.6346145497516646,2.8726719663770153,3.066603995485848,2.256400835174612,1.928495087751178,2.8726719663770153,3.066603995485848,37.93969849246231,42.14046822742475,-0.10351705551147461,-0.17129158973693848,1.3116306549289961e-05,0.075
5,56.12166915586845,56.71338638254631,0.0006171865606176631,0.0006251362556152445,2.6242985825243106,3.100357834710724,2.9986157720811804,3.0154705278849523,2.228354952642866,2.2961309370787246,2.9986157720811804,3.0154705278849523,40.619765494137354,36.78929765886287,-0.19757461547851562,-0.126287579536438,1.5759257661579782e-05,0.1
6,56.100022506074886,56.01624665531426,0.0006437622547154338,0.0008907047988859357,4.343849476857401,6.607565144631376,2.958811319453433,3.0635146185705895,2.3434253110358463,2.0125021021501674,2.958811319453433,3.0635146185705895,39.61474036850921,42.80936454849498,-0.13181233406066895,-0.13809645175933838,1.896822375212947e-05,0.125
7,55.75286282486652,57.767519615964346,0.0009320981818496233,0.0014400094892381126,9.186802074937166,14.546108054476838,2.922923370422031,3.051759686358398,2.38157403209501,2.397870692919728,2.922923370422031,3.051759686358398,40.53601340033501,40.802675585284284,-0.13775300979614258,-0.08677136898040771,2.285938966519435e-05,0.15
8,56.9296432443999,56.14719417661329,0.0025447373336159205,0.0015966215842157403,18.177031917987357,15.403623169481156,2.9325324243037545,2.978649035744045,2.5877223026812377,2.2930871961906205,2.9325324243037545,2.978649035744045,41.20603015075377,46.48829431438127,-0.1192253828048706,-0.08554327487945557,2.7570396583288997e-05,0.17500000000000002
9,60.133145484093646,61.77002492796218,0.001735079495729239,0.0028056537017637374,19.581254853675112,27.346388953983983,2.943385423727371,2.939274075836641,3.1959955672323206,3.53543999601766,2.943385423727371,2.939274075836641,40.117252931323286,45.1505016722408,-0.16834664344787598,-0.11566269397735596,3.326316923375208e-05,0.2
10,66.57200763133703,75.69988840160562,0.005173782718179114,0.010057892535118554,41.60551301837966,64.57730725138482,2.8999754579822024,2.959933383010303,4.613105928877889,6.2576477423958154,2.8999754579822024,2.959933383010303,40.95477386934673,45.819397993311036,-0.11311304569244385,-0.09620988368988037,4.012655707396759e-05,0.22499999999999998
