epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,current_beta,current_lr
78,1.4702790097878127e-05,1.473812062917612e-05,1.4702790097878127e-05,1.473812062917612e-05,86.2335031148377,86.16521487028703,0.0,0.0001
79,1.4837579398819731e-05,1.4259789119467582e-05,1.4837579398819731e-05,1.4259789119467582e-05,86.03060840242472,85.78802819395544,0.0,0.0001
80,1.457788628680375e-05,1.4807042155927202e-05,1.457788628680375e-05,1.4807042155927202e-05,85.41700005970608,85.30031197844541,0.0,0.0001
81,1.4773745551884078e-05,1.4662778748149312e-05,1.4773745551884078e-05,1.4662778748149312e-05,85.74701431248855,86.17685903593848,0.0,0.0001
82,1.3986381585941315e-05,1.4111174019842984e-05,1.3986381585941315e-05,1.4111174019842984e-05,86.6403080542483,86.90697203671255,0.0,0.0001
83,1.4002900195864366e-05,1.3741594380935627e-05,1.4002900195864366e-05,1.3741594380935627e-05,86.55921713670894,86.26778085255702,0.0,0.0001
84,1.366366981150886e-05,1.4210194759687018e-05,1.366366981150886e-05,1.4210194759687018e-05,86.25650627609075,86.07096515770341,0.0,0.0001
85,1.4031226656672082e-05,1.409338261224201e-05,1.4031226656672082e-05,1.409338261224201e-05,85.52876690684052,84.88431536314081,0.0,0.0001
86,1.3808835915316535e-05,1.4166403517542083e-05,1.3808835915316535e-05,1.4166403517542083e-05,84.40750570632704,84.04699081880193,0.0,0.0001
87,1.414984317048259e-05,1.3919794296833723e-05,1.414984317048259e-05,1.3919794296833723e-05,84.19561422530131,84.52209370590771,0.0,0.0001
88,1.3518820164630707e-05,1.330827022337625e-05,1.3518820164630707e-05,1.330827022337625e-05,85.12223115598337,85.73263856001124,0.0,0.0001
89,1.3171903419651467e-05,1.298885995782616e-05,1.3171903419651467e-05,1.298885995782616e-05,86.0025652784798,86.16443572793916,0.0,0.0001
90,1.343631779483644e-05,1.3105524955720353e-05,1.343631779483644e-05,1.3105524955720353e-05,85.95466337731136,85.71505096843809,0.0,0.0001
91,1.311925086401681e-05,1.2901282279561803e-05,1.311925086401681e-05,1.2901282279561803e-05,85.65666711190637,85.67281474237856,0.0,0.0001
92,1.3013580876270053e-05,1.2780990238089455e-05,1.3013580876270053e-05,1.2780990238089455e-05,85.90613870285264,86.09035716487412,0.0,0.0001
93,1.2892255285478191e-05,1.2474167969318833e-05,1.2892255285478191e-05,1.2474167969318833e-05,86.08706976860212,86.1708089260752,0.0,0.0001
94,1.281502538900953e-05,1.2757064495566628e-05,1.281502538900953e-05,1.2757064495566628e-05,86.45233924904062,86.79165445283105,0.0,0.0001
95,1.255707197125601e-05,1.235991742130584e-05,1.255707197125601e-05,1.235991742130584e-05,87.09100018474125,87.52267838800232,0.0,0.0001
96,1.2166421251859784e-05,1.1887082937118063e-05,1.2166421251859784e-05,1.1887082937118063e-05,87.94839223225911,88.45047277750379,0.0,0.0001
97,1.1861556690007641e-05,1.1599766172324214e-05,1.1861556690007641e-05,1.1599766172324214e-05,88.8664731867549,89.25535129304714,0.0,0.0001
98,1.1648795472889833e-05,1.1861094351107236e-05,1.1648795472889833e-05,1.1861094351107236e-05,89.34405054958222,89.38403424929615,0.0,0.0001
99,1.17414505213759e-05,1.1562664339755527e-05,1.17414505213759e-05,1.1562664339755527e-05,89.31098401246958,89.19204602193673,0.0,0.0001
100,1.17182944115021e-05,1.1740529689358479e-05,1.17182944115021e-05,1.1740529689358479e-05,89.04515129357726,88.94234622202589,0.0,0.0001
101,1.1381726335990847e-05,1.1504624938403676e-05,1.1381726335990847e-05,1.1504624938403676e-05,89.04021272387736,88.90113077833502,0.0,0.0001
102,1.1856552616642769e-05,1.1663091556882769e-05,1.1856552616642769e-05,1.1663091556882769e-05,88.30141175492125,87.76195191858604,0.0,0.0001
103,1.1799555584583864e-05,1.1686245418248315e-05,1.1799555584583864e-05,1.1686245418248315e-05,87.64540776136133,87.46081864475008,0.0,0.0001
104,1.1386193534785607e-05,1.1729117009160342e-05,1.1386193534785607e-05,1.1729117009160342e-05,87.31060877916602,87.23172976898908,0.0,0.0001
105,1.1434292873536147e-05,1.1370666184683367e-05,1.1434292873536147e-05,1.1370666184683367e-05,87.42526121155501,87.67146035899286,0.0,0.0001
106,1.1319122832768945e-05,1.1240077327841886e-05,1.1319122832768945e-05,1.1240077327841886e-05,87.94765610431307,88.1517487082593,0.0,0.0001
107,1.1241942682765932e-05,1.1902527455997772e-05,1.1241942682765932e-05,1.1902527455997772e-05,87.94709508183414,87.65226171487151,0.0,0.0001
108,1.146258871011858e-05,1.1225911984363233e-05,1.146258871011858e-05,1.1225911984363233e-05,87.20542905158932,86.71925218767147,0.0,0.0001
109,1.1214208248165168e-05,1.1552825943175758e-05,1.1214208248165168e-05,1.1552825943175758e-05,86.59665490794222,86.60274992977895,0.0,0.0001
110,1.1144817865438938e-05,1.1118085839246192e-05,1.1144817865438938e-05,1.1118085839246192e-05,86.95410230371421,87.13480484366018,0.0,0.0001
111,1.120840173234759e-05,1.1044458860669084e-05,1.120840173234759e-05,1.1044458860669084e-05,86.78141400003354,86.58906866475492,0.0,0.0001
112,1.1145239445940324e-05,1.0591999098840971e-05,1.1145239445940324e-05,1.0591999098840971e-05,87.07199099235599,87.5653763582874,0.0,0.0001
113,1.0836801427607897e-05,1.1038467748349347e-05,1.0836801427607897e-05,1.1038467748349347e-05,87.71841936734454,87.75279623688662,0.0,0.0001
114,1.0784199232385896e-05,1.0995118770056114e-05,1.0784199232385896e-05,1.0995118770056114e-05,87.50187959143864,87.2572819891582,0.0,0.0001
115,1.0581204166328843e-05,1.080548570576641e-05,1.0581204166328843e-05,1.080548570576641e-05,87.22452310022197,87.29989246381166,0.0,0.0001
116,1.0790835218035582e-05,1.0525281435925276e-05,1.0790835218035582e-05,1.0525281435925276e-05,87.66683774657385,88.1177194397585,0.0,0.0001
117,1.037206232679483e-05,1.0354804723942301e-05,1.037206232679483e-05,1.0354804723942301e-05,88.53175074131644,88.91941233861407,0.0,0.0001
118,1.0201323969598054e-05,1.0391041064318767e-05,1.0201323969598054e-05,1.0391041064318767e-05,89.02924221684187,89.1205559159601,0.0,0.0001
119,1.0312684792139466e-05,1.0361013010821312e-05,1.0312684792139466e-05,1.0361013010821312e-05,89.1262302877915,89.16023588658975,0.0,0.0001
120,1.010648506437165e-05,9.967401480104815e-06,1.010648506437165e-05,9.967401480104815e-06,89.25076723338371,89.20504089661665,0.0,0.0001
121,1.0142767765025735e-05,1.0241221909296977e-05,1.0142767765025735e-05,1.0241221909296977e-05,88.86464385730737,88.50244918874274,0.0,0.0001
122,1.0057405464004953e-05,1.0344567083522762e-05,1.0057405464004953e-05,1.0344567083522762e-05,88.39224330065039,88.247294091062,0.0,0.0001
123,1.0046433712970726e-05,1.0063028104351576e-05,1.0046433712970726e-05,1.0063028104351576e-05,88.07942639323734,88.01241815369265,0.0,0.0001
124,1.011783394187812e-05,1.055455640043357e-05,1.011783394187812e-05,1.055455640043357e-05,88.2355524187711,88.30201124108356,0.0,0.0001
125,9.883535261040903e-06,9.750278533896178e-06,9.883535261040903e-06,9.750278533896178e-06,88.127008907759,88.09992562488569,0.0,0.0001
126,1.0128508117519396e-05,1.017652368050845e-05,1.0128508117519396e-05,1.017652368050845e-05,88.50179431346594,88.94868002288716,0.0,0.0001
127,9.540879261082562e-06,9.982998240488951e-06,9.540879261082562e-06,9.982998240488951e-06,89.32120723500724,89.87735837598309,0.0,0.0001
128,9.381492663743977e-06,9.401426747677626e-06,9.381492663743977e-06,9.401426747677626e-06,90.60658555534017,91.58311199583736,0.0,0.0001
129,9.350194621713594e-06,8.861498133645176e-06,9.350194621713594e-06,8.861498133645176e-06,92.68937702274802,93.78470833564681,0.0,0.0001
130,9.01904486774364e-06,8.815880623097294e-06,9.01904486774364e-06,8.815880623097294e-06,94.27109156980787,94.60726459209735,0.0,0.0001
131,8.844508710516701e-06,8.797109857000867e-06,8.844508710516701e-06,8.797109857000867e-06,94.47379228857095,94.35726045844547,0.0,0.0001
132,8.812196418885578e-06,8.546128987272763e-06,8.812196418885578e-06,8.546128987272763e-06,94.4265779530383,94.51752385168172,0.0,0.0001
133,8.840466788092918e-06,8.578385649553429e-06,8.840466788092918e-06,8.578385649553429e-06,94.66090542587203,94.85999918143486,0.0,0.0001
134,8.77373312013298e-06,8.429678538874536e-06,8.77373312013298e-06,8.429678538874536e-06,95.10491051346413,95.3218067896406,0.0,0.0001
135,8.452513568282763e-06,8.210626648698877e-06,8.452513568282763e-06,8.210626648698877e-06,95.37238079179672,95.47768236243206,0.0,0.0001
136,8.328739533202712e-06,8.405498379657383e-06,8.328739533202712e-06,8.405498379657383e-06,95.67355350513554,95.90038217908165,0.0,0.0001
137,8.547701351563473e-06,8.36836082888958e-06,8.547701351563473e-06,8.36836082888958e-06,96.13048697875772,96.31021702488928,0.0,0.0001
138,8.450748742564106e-06,8.511104096880847e-06,8.450748742564106e-06,8.511104096880847e-06,96.26651711519838,96.35610426070299,0.0,0.0001
139,8.337377932923174e-06,8.174493382360754e-06,8.337377932923174e-06,8.174493382360754e-06,96.73222156824978,97.04835471979352,0.0,0.0001
140,8.530437461767616e-06,8.458889498073416e-06,8.530437461767616e-06,8.458889498073416e-06,97.01763500680077,96.88660946338871,0.0,0.0001
141,8.384836570742358e-06,8.047173435026531e-06,8.384836570742358e-06,8.047173435026531e-06,96.59111125185662,96.26149027642597,0.0,0.0001
142,8.310926712319036e-06,8.557148032688753e-06,8.310926712319036e-06,8.557148032688753e-06,96.07778869322198,95.95952988946716,0.0,0.0001
143,8.015456767609928e-06,8.512154776186575e-06,8.015456767609928e-06,8.512154776186575e-06,96.0685586849449,96.19516726082384,0.0,0.0001
144,8.002032338642998e-06,8.16951269432038e-06,8.002032338642998e-06,8.16951269432038e-06,96.36846416479779,96.4962542734816,0.0,0.0001
145,7.940450326702012e-06,7.820436098653921e-06,7.940450326702012e-06,7.820436098653921e-06,96.51542250794581,96.459782578076,0.0,0.0001
146,8.031608232650831e-06,8.056322312950823e-06,8.031608232650831e-06,8.056322312950823e-06,96.25703789281286,96.14665403334193,0.0,0.0001
147,7.91281530276669e-06,7.969495170094352e-06,7.91281530276669e-06,7.969495170094352e-06,96.34255353969147,96.51465486762515,0.0,0.0001
148,8.120380533996902e-06,8.071601817857031e-06,8.120380533996902e-06,8.071601817857031e-06,96.56373008331862,96.69347483657276,0.0,0.0001
149,7.887583441099845e-06,8.018928806343814e-06,7.887583441099845e-06,8.018928806343814e-06,96.99792991650963,97.24686804423763,0.0,0.0001
150,7.79255964946389e-06,7.849536129917068e-06,7.79255964946389e-06,7.849536129917068e-06,97.21618143717448,97.11728571250686,0.0,0.0001
151,7.908052882296423e-06,7.284088589591819e-06,7.908052882296423e-06,7.284088589591819e-06,96.91635666021351,96.7685705841983,0.0,0.0001
152,7.675189163199555e-06,7.669472111853145e-06,7.675189163199555e-06,7.669472111853145e-06,96.86755768537921,96.90725746282367,0.0,0.0001
153,7.741406277778373e-06,7.449175727225736e-06,7.741406277778373e-06,7.449175727225736e-06,96.83303692432703,96.84036790726576,0.0,0.0001
154,8.063057715451432e-06,7.814749420674426e-06,8.063057715451432e-06,7.814749420674426e-06,97.09333323314162,97.49771972962446,0.0,0.0001
155,7.527963811804615e-06,7.334693002553573e-06,7.527963811804615e-06,7.334693002553573e-06,98.02580988387167,98.45135184195529,0.0,0.0001
156,7.47498149807085e-06,7.644031029485632e-06,7.47498149807085e-06,7.644031029485632e-06,98.40411692608141,98.34829944113027,0.0,0.0001
157,7.606212193803695e-06,7.553958236156141e-06,7.606212193803695e-06,7.553958236156141e-06,98.34908754741726,98.33317744532556,0.0,0.0001
158,7.395385234259651e-06,7.389826603313826e-06,7.395385234259651e-06,7.389826603313826e-06,98.30334133998034,98.27742583616123,0.0,0.0001
159,7.436061655067865e-06,7.009016897968939e-06,7.436061655067865e-06,7.009016897968939e-06,98.29439280140939,98.47877346791552,0.0,0.0001
160,7.402146478810299e-06,7.079696240719061e-06,7.402146478810299e-06,7.079696240719061e-06,99.01895541601644,99.5950004807284,0.0,0.0001
161,7.216398530979302e-06,6.9572341889942125e-06,7.216398530979302e-06,6.9572341889942125e-06,99.93431642107429,100.28558436365032,0.0,0.0001
162,7.083710019595272e-06,6.7841002239834405e-06,7.083710019595272e-06,6.7841002239834405e-06,100.46133678442669,100.50931944575996,0.0,0.0001
163,7.1659955922081784e-06,7.401156060184067e-06,7.1659955922081784e-06,7.401156060184067e-06,100.23296665466411,99.94321918806503,0.0,0.0001
164,7.2101936100173755e-06,6.834864923979676e-06,7.2101936100173755e-06,6.834864923979676e-06,99.83174882182723,99.77129665106834,0.0,0.0001
165,7.205637583906743e-06,7.210111186356263e-06,7.205637583906743e-06,7.210111186356263e-06,99.91265492143742,100.04010479266827,0.0,0.0001
166,7.071503832882857e-06,7.138896087349243e-06,7.071503832882857e-06,7.138896087349243e-06,100.10575673727934,100.02717243309404,0.0,0.0001
167,7.084314964587938e-06,6.882833907223793e-06,7.084314964587938e-06,6.882833907223793e-06,99.6876212396414,99.32653561084965,0.0,0.0001
168,7.009236269124807e-06,6.901998618364771e-06,7.009236269124807e-06,6.901998618364771e-06,99.14043733223,99.06183981496754,0.0,0.0001
169,7.137257264363429e-06,7.136837762437763e-06,7.137257264363429e-06,7.136837762437763e-06,99.3096947853689,99.4483597924478,0.0,0.0001
170,7.119446510790157e-06,7.153394509688562e-06,7.119446510790157e-06,7.153394509688562e-06,99.25888802737647,98.9986833042923,0.0,0.0001
171,7.143581475381692e-06,6.865264468040453e-06,7.143581475381692e-06,6.865264468040453e-06,98.74730604417759,98.7583461238389,0.0,0.0001
172,7.270305720082359e-06,6.624307963745217e-06,7.270305720082359e-06,6.624307963745217e-06,99.45530969054256,100.26518024967666,0.0,0.0001
173,6.919497492548349e-06,6.632507113233889e-06,6.919497492548349e-06,6.632507113233889e-06,100.93996714427443,101.72336216036692,0.0,0.0001
174,6.546455525971658e-06,6.279737871741007e-06,6.546455525971658e-06,6.279737871741007e-06,102.38111716419009,102.9710361901733,0.0,0.0001
175,6.4721251549795926e-06,6.401963251043578e-06,6.4721251549795926e-06,6.401963251043578e-06,103.11090863609634,103.24755805790623,0.0,0.0001
176,6.35739904969745e-06,6.29649909256403e-06,6.35739904969745e-06,6.29649909256403e-06,103.29725506397547,103.33358859059005,0.0,0.0001
177,6.454458553269667e-06,6.912085501672576e-06,6.454458553269667e-06,6.912085501672576e-06,103.36067151144721,103.35235963138848,0.0,0.0001
178,6.625836628777894e-06,6.608802031159726e-06,6.625836628777894e-06,6.608802031159726e-06,103.29751192025803,103.19407753322436,0.0,0.0001
179,6.557691101309439e-06,7.02769268422569e-06,6.557691101309439e-06,7.02769268422569e-06,103.05101840020824,102.88110777685874,0.0,0.0001
180,6.44958069324199e-06,6.518895006167233e-06,6.44958069324199e-06,6.518895006167233e-06,102.71051263090354,102.59882847202263,0.0,0.0001
181,6.348895124938585e-06,6.497466103403508e-06,6.348895124938585e-06,6.497466103403508e-06,102.70624213801756,102.81784440362732,0.0,0.0001
182,6.418425720669618e-06,6.334031952618439e-06,6.418425720669618e-06,6.334031952618439e-06,102.90808090133284,103.0155840207103,0.0,0.0001
183,6.224957505734437e-06,6.003130008586267e-06,6.224957505734437e-06,6.003130008586267e-06,103.14407889208003,103.24986639628841,0.0,0.0001
184,6.522685725788047e-06,6.27239857953173e-06,6.522685725788047e-06,6.27239857953173e-06,103.22846977195547,103.3254725988892,0.0,0.0001
185,6.285999185654346e-06,6.137104430558109e-06,6.285999185654346e-06,6.137104430558109e-06,103.70975150614727,104.02154936519355,0.0,0.0001
186,6.208177659835299e-06,6.476288170987965e-06,6.208177659835299e-06,6.476288170987965e-06,104.00640811632626,104.1374341014237,0.0,0.0001
187,6.300386610310796e-06,6.003678782176196e-06,6.300386610310796e-06,6.003678782176196e-06,104.5724361298272,104.99905951764671,0.0,0.0001
188,6.118086444159532e-06,5.94680284355667e-06,6.118086444159532e-06,5.94680284355667e-06,105.18902308018363,105.3876463465866,0.0,0.0001
189,5.911661397839143e-06,6.2128243176587765e-06,5.911661397839143e-06,6.2128243176587765e-06,105.53987012955811,105.57823232185083,0.0,0.0001
190,6.128096269722043e-06,6.004690125075626e-06,6.128096269722043e-06,6.004690125075626e-06,105.32291436634671,105.19344089980109,0.0,0.0001
191,6.0244017265574425e-06,6.2671673409099595e-06,6.0244017265574425e-06,6.2671673409099595e-06,105.45408318549944,105.6906406823608,0.0,0.0001
192,5.9358270270271685e-06,6.1352328577602165e-06,5.9358270270271685e-06,6.1352328577602165e-06,105.81161831291877,105.83701837341921,0.0,0.0001
193,5.935747849952817e-06,5.811348819710882e-06,5.935747849952817e-06,5.811348819710882e-06,105.63194589279405,105.42492264967699,0.0,0.0001
