epoch,train_loss,val_loss,train_recon_loss,val_recon_loss,train_kl_loss,val_kl_loss,train_age_loss,val_age_loss,train_site_loss,val_site_loss,train_age_mae,val_age_mae,train_site_acc,val_site_acc,train_age_r2,val_age_r2,current_beta,current_grl_alpha,current_lr,training_phase
276,53.26116715244312,55.01743076796516,0.0014182365607857154,0.0014105694976644621,427.8888423031499,426.51642366237064,2.647464086062944,2.7363473723165965,1.1340804533343418,1.0490818438322649,2.647464086062944,2.7363473723165965,42.54606365159129,45.48494983277592,0.09192037582397461,0.05234360694885254,0.0,0.0,0.0001,
277,54.738523141423265,85.13669588733278,0.001406571709853558,0.0014022923542660066,427.75049078604286,428.51815336603784,2.721720225048225,4.241407315467911,1.1039560408248774,1.1220008318240826,2.721720225048225,4.241407315467911,42.12730318257956,43.1438127090301,0.034285902976989746,-0.9870564937591553,0.0,0.0,0.0001,
278,56.13978487842247,78.72617656490874,0.0013918266674562965,0.0013801024784411873,429.0000668626335,426.70455075267165,2.7916898084445614,3.920649297261318,1.1126116568119682,1.1423693911287698,2.7916898084445614,3.920649297261318,40.871021775544385,43.47826086956522,-0.06369912624359131,-0.8337334394454956,0.0,0.0,0.0001,
279,53.22247773878139,55.602867496452205,0.0013567257923708987,0.0013269528970091188,421.58145887927594,415.6662683391252,2.6457316875457764,2.7654403890654393,1.122840191451349,1.0700793734760987,2.6457316875457764,2.7654403890654393,42.88107202680067,47.82608695652174,0.054258108139038086,0.17246538400650024,0.0,0.0,0.0001,
280,53.78518455671505,60.84328026915075,0.0013148219886639934,0.0013000169328186524,414.1069576704322,410.83562334245664,2.6740867640305206,3.026961924639035,1.1086119810740154,1.1121667870709728,2.6740867640305206,3.026961924639035,42.3785594639866,45.1505016722408,0.0279310941696167,0.10236907005310059,0.0,0.0,0.0001,
281,53.656123156523584,54.811558599057406,0.0012917649447434336,0.0012941490874367216,411.3930983040201,415.69443534927626,2.667771551876611,2.7260880645700922,1.0994279975667471,1.0556531000296807,2.667771551876611,2.7260880645700922,42.3785594639866,43.47826086956522,0.09808450937271118,0.05508899688720703,0.0,0.0,0.0001,
282,52.595508703235005,144.6253762133544,0.0013190534231416768,0.0013592402897712878,424.0931287091381,436.12414959043167,2.6146691859866706,7.210754609825619,1.1029750128686928,1.5324100242011922,2.6146691859866706,7.210754609825619,42.12730318257956,43.47826086956522,0.09417188167572021,-3.4442038536071777,0.0,0.0,0.0001,
283,53.15940022428631,135.30428566821044,0.0013899607425929988,0.0013990601926518722,443.8962064452307,449.44656545581626,2.6428156042817847,6.745304686568653,1.1011557151724145,1.480832578944522,2.6428156042817847,6.745304686568653,41.038525963149084,43.47826086956522,0.09004712104797363,-2.994375228881836,0.0,0.0,0.0001,
284,52.58662585796823,76.0505164921483,0.0013723480651682395,0.0013526138552872582,447.42256509598775,445.65283958409543,2.61401699256258,3.7856793220226583,1.1153547312546415,1.2395116222343316,2.61401699256258,3.7856793220226583,41.70854271356784,43.47826086956522,0.08768868446350098,-0.6975784301757812,0.0,0.0,0.0001,
285,35.05009324346955,59.67378646952651,0.0013454750660335773,0.0013525523245334625,445.1540546257492,447.09758521242685,2.577511738293135,4.461973536373381,1.1022044046839676,1.193512767453656,2.577511738293135,4.461973536373381,41.289782244556115,43.47826086956522,0.09978878498077393,-1.1315107345581055,0.0,1.5,0.0001,
286,18.39930252573598,28.34082912202663,0.001378966019788392,0.0014158300354603342,451.6504052448113,457.16434471104856,2.613650224915701,4.276473829977489,1.0759286792633722,1.0614676878205112,2.613650224915701,4.276473829977489,41.37353433835846,44.481605351170565,0.08930408954620361,-0.9511333703994751,0.0,3.0,0.0001,
287,18.557636462264323,20.86851761093905,0.0014384449771613233,0.0014496737605203753,461.3438390479415,464.2824269170346,2.6383492355570324,2.999087593627215,1.0795089667366577,1.1379997909667101,2.6383492355570324,2.999087593627215,42.54606365159129,41.1371237458194,0.0795239806175232,0.11964774131774902,0.0,3.5384615384615383,0.0001,
288,18.201380248844522,18.9499627818232,0.0014138585151527295,0.0013756387213706023,461.3046352060596,459.2831117763966,2.579477305388331,2.7218182661062897,1.0784958109783767,1.0366162334796178,2.579477305388331,2.7218182661062897,43.969849246231156,45.1505016722408,0.12998521327972412,0.199809730052948,0.0,4.076923076923077,0.0001,
289,18.49293516468962,18.681425228565434,0.0013819835355452308,0.0013716375742599766,460.9179873570326,457.7276023430968,2.631141339115162,2.679997539041832,1.0713789355215715,1.0296031254589757,2.631141339115162,2.679997539041832,44.0536013400335,49.49832775919732,0.060751497745513916,0.16729295253753662,0.0,4.615384615384616,0.0001,
290,18.414989289326883,19.41019079278544,0.0013621384650390827,0.0013724514867263194,455.9289681132714,456.7514570867736,2.618095140760668,2.8037277846830744,1.0716703395348297,1.0241501078159116,2.618095140760668,2.8037277846830744,42.79731993299832,46.82274247491639,0.10021835565567017,0.0008848905563354492,0.0,5.153846153846153,0.0001,
291,18.350754368844346,19.36071436700215,0.0013939511415843463,0.0014190396272972924,460.6638766852655,465.31332428080583,2.6105687434549507,2.797473854045804,1.0637851586094254,1.0189961312606581,2.6105687434549507,2.797473854045804,44.55611390284757,47.491638795986624,0.09272611141204834,-0.004119157791137695,0.0,5.692307692307692,0.0001,
292,18.429531474408993,19.909192260691153,0.00142551142639688,0.0014145222467597711,464.8117545429786,459.0294852878736,2.6196418547350757,2.7975101263626763,1.0732681134238315,1.238336446691915,2.6196418547350757,2.7975101263626763,41.79229480737018,39.46488294314381,0.074881911277771,0.14124715328216553,0.0,6.230769230769231,0.0001,
293,18.5574662513669,27.087136762995385,0.001392768304194425,0.0013781142912425075,453.4030438140409,447.31896850177674,2.6373680708196696,3.9782260317467526,1.0821610020233359,1.2760870711859253,2.6373680708196696,3.9782260317467526,45.47738693467337,38.79598662207358,0.04940438270568848,-0.40699195861816406,0.0,6.769230769230768,0.0001,
294,18.818398132196425,24.371605716820145,0.001380793047309159,0.0013907335011014421,444.0562291233184,437.49396456204926,2.6746930309276484,3.5390489380495205,1.0970497137338073,1.2437984827768842,2.6746930309276484,3.5390489380495205,42.04355108877722,39.130434782608695,0.03240245580673218,-0.13880324363708496,0.0,7.307692307692308,0.0001,
295,19.11258582493768,19.94566696702836,0.0013964150443757375,0.0013947085306876927,434.2680577161524,431.23812590634145,2.719639943073343,2.8145194906853512,1.1067270994985123,1.2122625463383652,2.719639943073343,2.8145194906853512,41.20603015075377,39.130434782608695,0.05843710899353027,0.12425994873046875,0.0,7.846153846153845,0.0001,
296,18.954517821371056,24.507268216697668,0.0014051543788553857,0.0014126144168917151,429.141819377241,422.9545887210297,2.695459005621011,3.56283498687489,1.1014643733824916,1.2408025719250324,2.695459005621011,3.56283498687489,43.132328308207704,39.130434782608695,0.031818926334381104,-0.15319442749023438,0.0,8.384615384615383,0.0001,
297,19.200951197638584,21.870743512309915,0.0014081846579825084,0.0014083709584916614,420.21116374924753,416.7597071414807,2.7341440027482946,3.12556108822392,1.1071693308189685,1.2356837940056586,2.7341440027482946,3.12556108822392,42.29480737018426,39.130434782608695,0.018250107765197754,0.05547112226486206,0.0,8.923076923076923,0.0001,
298,18.941351035931202,20.347730553668477,0.001405749788431379,0.0013996662613297236,415.64996225430536,412.39591515582543,2.6960988496016816,2.877170200730646,1.0946570762637473,1.2226861240871774,2.6960988496016816,2.877170200730646,44.63986599664992,39.130434782608695,0.04810911417007446,0.11893999576568604,0.0,9.461538461538462,0.0001,
299,18.979144928643052,23.37638795654909,0.0013891664853122965,0.0013980594694140962,403.8063819156819,388.539625186984,2.697335314311374,3.3534027326067157,1.1069398034158064,1.2912041586777039,2.697335314311374,3.3534027326067157,43.299832495812396,38.79598662207358,0.015981972217559814,-0.0729210376739502,0.0,10.0,0.0001,
300,37.91129474863535,64.98990340216902,0.001416254495941352,0.00143141869298279,378.4788401745871,365.7405777232703,2.791331354697146,4.858476334192282,1.1604816504259605,1.3098769088253928,2.791331354697146,4.858476334192282,42.96482412060301,38.79598662207358,-0.06337130069732666,-1.0685231685638428,0.0,6.5,0.0001,
301,53.133403669449955,132.64234403782464,0.0014491383229277815,0.0014664783219598158,356.43256172422986,344.88137511186375,2.6403373589667445,6.614227995027268,1.1906917764114175,1.3138125429185339,2.6403373589667445,6.614227995027268,40.03350083752093,38.79598662207358,0.030598580837249756,-2.7332603931427,0.0,0.0,0.0001,
302,56.95934261788475,72.14537178473329,0.0014612163255970857,0.001431722533468618,343.14131581164287,342.1729774092352,2.8311808780210104,3.5897264719806787,1.2260018908598116,1.2888318567371688,2.8311808780210104,3.5897264719806787,41.038525963149084,38.79598662207358,-0.001796722412109375,-0.1725461483001709,0.0,0.0,0.0001,
303,54.12246156497616,66.31920331616864,0.0014086555066741566,0.0013762704578748465,343.3182893430368,345.5846560679152,2.6895494297321516,3.2995192741470594,1.2131977083295633,1.205158224871326,2.6895494297321516,3.2995192741470594,41.12227805695142,39.46488294314381,0.06549960374832153,-0.34680604934692383,0.0,0.0,0.0001,
304,54.12935810951731,107.33528713876986,0.0013560348953209332,0.001334056729313771,355.4206374789802,364.3279781277762,2.6900228910909427,5.352207206164714,1.207119420145824,1.0578627927247497,2.6900228910909427,5.352207206164714,41.45728643216081,44.81605351170568,0.04043006896972656,-1.768883466720581,0.0,0.0,0.0001,
305,53.73562282134141,118.18853948586761,0.0013138554983271576,0.0012847930765290275,367.79347057757866,368.0132133968698,2.670385347538857,5.894887860403411,1.2065522622822518,1.0603347546280826,2.670385347538857,5.894887860403411,41.289782244556115,47.82608695652174,0.049697279930114746,-2.237431287765503,0.0,0.0,0.0001,
306,52.419093900389804,64.86350277036328,0.0012721866655898229,0.0012568691908926967,367.0798071473088,365.1942656143852,2.604669249836524,3.2264606410444383,1.2010609234996776,1.236616200029252,2.604669249836524,3.2264606410444383,41.20603015075377,39.130434782608695,0.08810204267501831,-0.28060126304626465,0.0,0.0,0.0001,
307,52.12788198780974,62.21279962086757,0.001253131487667311,0.0012380966346673542,366.2739301262988,366.2524494694228,2.5900310220031484,3.0940559436645,1.2087955460875877,1.227680768057654,2.5900310220031484,3.0940559436645,41.20603015075377,39.46488294314381,0.10953015089035034,-0.19645285606384277,0.0,0.0,0.0001,
308,51.92643595300927,60.81111416768868,0.0012265861890835678,0.0012136999358824862,362.59242992305275,362.26432039905154,2.580017036728723,3.0242122934016096,1.2062573832283467,1.2103583912386942,2.580017036728723,3.0242122934016096,40.871021775544385,39.79933110367893,0.13310110569000244,-0.16024518013000488,0.0,0.0,0.0001,
309,52.04675471882525,80.64822670927016,0.0012043007626861234,0.001193504527843492,366.62087757104206,370.27646608894884,2.5859330662930233,4.016227585017481,1.21603040679216,1.199212317881377,2.5859330662930233,4.016227585017481,40.95477386934673,39.79933110367893,0.12151455879211426,-0.8102669715881348,0.0,0.0,0.0001,
310,53.709447256883784,101.90421004279402,0.001189604736209365,0.0011803292187341928,373.0600993349724,376.38045499157346,2.669165493455564,5.081093552120553,1.209378107308942,1.0349197280048128,2.669165493455564,5.081093552120553,41.289782244556115,48.49498327759198,0.020658016204833984,-1.606381893157959,0.0,0.0,0.0001,
311,52.75930773353257,71.99323110676131,0.0011766899125166923,0.0011672281249765818,376.504450198993,376.301520714393,2.621961832046509,3.584215656172073,1.18614893203205,1.14231371680231,2.621961832046509,3.584215656172073,41.45728643216081,43.1438127090301,0.0997166633605957,-0.5189895629882812,0.0,0.0,0.0001,
312,50.95347782435329,57.29244460549243,0.0011680436562793563,0.0011694642351504205,377.94754207234087,377.6678825046705,2.531648080352962,2.847647722748211,1.1886164553001697,1.2644066248450392,2.531648080352962,2.847647722748211,41.62479061976549,39.130434782608695,0.13186579942703247,0.17248588800430298,0.0,0.0,0.0001,
313,51.70565095578805,82.04011926044987,0.0011725534653365987,0.0011629180793485364,382.92946155746176,392.0736371809025,2.5690428120407027,4.087463793547257,1.2053740621611502,1.0703252571881017,2.5690428120407027,4.087463793547257,41.959798994974875,48.82943143812709,0.13809484243392944,-0.862764835357666,0.0,0.0,0.0001,
314,51.89328001012754,96.50029576024085,0.0011465653903482847,0.0011396107453086654,394.97338908082077,400.74845819887906,2.578554801805135,4.8107737888859265,1.1970132753078262,1.0481074392596217,2.578554801805135,4.8107737888859265,40.619765494137354,49.163879598662206,0.10659563541412354,-1.3387196063995361,0.0,0.0,0.0001,
315,34.858924533454214,76.72462733852424,0.0011508399445151714,0.001175054103326065,406.87810287603384,417.58346782161243,2.554470153709552,5.781158984704161,1.1838517284872543,1.1244081601650022,2.554470153709552,5.781158984704161,41.70854271356784,43.47826086956522,0.13744163513183594,-2.1345643997192383,0.0,1.5,0.0001,
316,18.26709137410175,29.22575252111939,0.001176517633245431,0.0011886757752549739,416.9801584112784,410.9163767326636,2.5758111780412634,4.367232525229055,1.1154776682805776,1.1994337612968624,2.5758111780412634,4.367232525229055,41.959798994974875,38.79598662207358,0.11713278293609619,-0.6837685108184814,0.0,3.0,0.0001,
317,18.31648974522474,23.72189797366343,0.0012027726743067653,0.001208412331718964,408.535794665466,407.1518612864823,2.592901236248176,3.4365346128725287,1.0940108191427873,1.231408643084625,2.592901236248176,3.4365346128725287,42.3785594639866,39.79933110367893,0.09761661291122437,-0.10502338409423828,0.0,3.5384615384615383,0.0001,
318,18.2305120631079,53.77110858266569,0.0012233724271242118,0.0012635590662762374,414.7801195205356,431.8969229503619,2.574115560282415,7.9471095349876375,1.10454047884374,2.4252717546794726,2.574115560282415,7.9471095349876375,42.96482412060301,43.47826086956522,0.09689480066299438,-4.215630054473877,0.0,4.076923076923077,0.0001,
319,18.55122669098565,37.07648942622054,0.0013206026088243578,0.0013487325552196856,441.3350515701064,443.2230397100034,2.6319376340064173,5.516282827957816,1.093275538041963,1.5807269660126804,2.6319376340064173,5.516282827957816,45.7286432160804,43.47826086956522,0.07036978006362915,-1.9323389530181885,0.0,4.615384615384616,0.0001,
320,17.972461288298796,31.695049145548637,0.0013215638665167282,0.0012694829323462967,436.88616616202756,422.1672581701374,2.53572536393426,4.746072804250048,1.0926710376188384,1.2772890528707599,2.53572536393426,4.746072804250048,44.388609715242886,38.79598662207358,0.1388036012649536,-0.9782949686050415,0.0,5.153846153846153,0.0001,
321,18.463726005362506,30.677297751640396,0.001264846845299093,0.0012591843770499214,415.5479188851975,408.0116801692491,2.614655069769727,4.581794233226457,1.100199253914544,1.2645394570851405,2.614655069769727,4.581794233226457,44.221105527638194,38.79598662207358,0.07388573884963989,-0.843869686126709,0.0,5.692307692307692,0.0001,
322,18.263335251927973,28.220082311725935,0.0012617676329316956,0.0012716084323904436,407.1829841652108,402.5225887234793,2.587513783868633,4.1856865914769,1.085207051368215,1.232212321415394,2.587513783868633,4.1856865914769,43.21608040201005,39.130434782608695,0.08977562189102173,-0.5487349033355713,0.0,6.230769230769231,0.0001,
323,18.141018942572565,33.06521284939055,0.0012744248944523446,0.0012780796432007963,397.9008762992207,390.4214036616195,2.5698649212343607,4.970339588496996,1.0785362089498958,1.2870446850224881,2.5698649212343607,4.970339588496996,43.551088777219434,38.79598662207358,0.1230158805847168,-1.1673932075500488,0.0,6.769230769230768,0.0001,
324,18.20894388936872,35.82408610315227,0.001294227913677243,0.0013232484146840496,384.9496541238909,377.43837684452734,2.5703160714863533,5.418978651231747,1.1044650816637867,1.3134999821417308,2.5703160714863533,5.418978651231747,42.79731993299832,39.46488294314381,0.1280512809753418,-1.5675928592681885,0.0,7.307692307692308,0.0001,
325,18.810201469178576,28.928995304681784,0.0013928634365724158,0.0014746188268651033,368.20751748652117,357.5024491632264,2.6698354991836166,4.268475744636561,1.1053324272884197,1.3154595803257614,2.6698354991836166,4.268475744636561,45.058626465661646,39.46488294314381,0.07363760471343994,-0.6079169511795044,0.0,7.846153846153845,0.0001,
326,18.998247044370004,27.555463261428883,0.0015110169811146192,0.0015512057953828752,353.0692251131962,345.61536297750314,2.7013279576996463,4.0554022645471886,1.1040235258626379,1.2768106002074022,2.7013279576996463,4.0554022645471886,44.388609715242886,39.130434782608695,0.04071778059005737,-0.4539378881454468,0.0,8.384615384615383,0.0001,
327,18.817664604889888,19.17947979675089,0.0015528322563317903,0.00152367677689097,346.5402249283527,348.164275510654,2.663797009530379,2.748228295590965,1.1215306085158432,1.063854655294514,2.663797009530379,2.748228295590965,46.06365159128978,48.82943143812709,0.04801380634307861,0.04662644863128662,0.0,8.923076923076923,0.0001,
328,18.774274746177586,45.19120658440733,0.0014898397667657964,0.0014368368287019458,352.4069601854487,362.6466827902905,2.638488581831531,6.640060156882806,1.1654185561878199,2.128843803868246,2.638488581831531,6.640060156882806,44.0536013400335,43.47826086956522,0.023415088653564453,-2.960530996322632,0.0,9.461538461538462,0.0001,
329,18.70591365552228,64.197315254339,0.0014135432170260965,0.0014152054637545926,376.4035167087063,399.25775922182015,2.6054450103785323,9.17735144765082,1.2179891230472968,3.6419614704954983,2.6054450103785323,9.17735144765082,44.13735343383585,43.812709030100336,0.08039522171020508,-5.820816993713379,0.0,10.0,0.0001,
330,36.03671745798696,98.96119927243645,0.001492509276370582,0.0016177019624531667,415.65462720094615,432.8407438654565,2.61307492487794,7.270389730715034,1.4813769083326587,3.210019422215363,2.61307492487794,7.270389730715034,41.70854271356784,43.812709030100336,0.0907447338104248,-3.639007091522217,0.0,6.5,0.0001,
331,53.909374588498316,132.34197890878121,0.0016671588291044361,0.0017006303106643335,436.69992729966566,437.52303127939484,2.674858923932815,6.587046122471226,1.5154091832625807,2.268194775517569,2.674858923932815,6.587046122471226,41.79229480737018,43.812709030100336,0.059034109115600586,-2.947206497192383,0.0,0.0,0.0001,
332,53.32934636766188,130.4076052254259,0.0017011938103781998,0.0016944455278781944,437.5105752353892,436.2573045201126,2.645904463539571,6.495553066100564,1.5089301340144683,1.8506357964863347,2.645904463539571,6.495553066100564,41.79229480737018,43.47826086956522,0.054298579692840576,-2.789384126663208,0.0,0.0,0.0001,
333,52.53398545742834,74.59737151283086,0.001681751412085228,0.0016495569715787187,434.38334310713725,429.3841108749543,2.606472627202071,3.708478118264954,1.4835909377390415,1.5792782103337573,2.606472627202071,3.708478118264954,41.37353433835846,43.47826086956522,0.09418374300003052,-0.6006523370742798,0.0,0.0,0.0001,
334,51.90266409511342,53.35972393635523,0.0016270223564282683,0.0015798103555656944,427.6981609606463,422.46961143264,2.5748141375019324,2.6487801154720345,1.4953595913035587,1.4101075526065252,2.5748141375019324,2.6487801154720345,41.541038525963145,43.47826086956522,0.10402029752731323,0.14657175540924072,0.0,0.0,0.0001,
335,53.75489201377984,57.706382496301146,0.0015585953439936865,0.0015337228020466242,420.1843808683718,417.1778962508492,2.6677814420543524,2.866921924827091,1.4723664284551163,1.349081490550153,2.6677814420543524,2.866921924827091,41.70854271356784,43.47826086956522,0.044756531715393066,0.15715032815933228,0.0,0.0,0.0001,
336,51.86994438235285,53.21292354111687,0.00153704958779104,0.0015293743054890215,419.1257588499954,418.98701451534413,2.5733708400822164,2.6415160523609176,1.4871465994085697,1.408055934020907,2.5733708400822164,2.6415160523609176,41.45728643216081,43.47826086956522,0.11896377801895142,0.20957571268081665,0.0,0.0,0.0001,
337,51.986168955638384,53.417932236075,0.001533927435719937,0.0015069176014637369,420.318840959763,417.6067829451035,2.5796587319429993,2.6520173087167898,1.449261962269219,1.389784315756731,2.5796587319429993,2.6520173087167898,41.79229480737018,43.47826086956522,0.11649203300476074,0.21750205755233765,0.0,0.0,0.0001,
338,51.688232607178556,52.875995176691674,0.0014937675001889068,0.0014750897992607892,416.4423246910824,414.44436022908394,2.5646965807207067,2.624696515475627,1.457702675057416,1.4102543452910357,2.5646965807207067,2.624696515475627,41.70854271356784,43.812709030100336,0.11688536405563354,0.18325483798980713,0.0,0.0,0.0001,
339,52.20085663531893,55.935181340246295,0.0014741869693640714,0.001477452391761676,415.23193093560246,417.2335009112406,2.5903850997512663,2.777235940148599,1.4546848297917863,1.4436486158083912,2.5903850997512663,2.777235940148599,41.62479061976549,43.812709030100336,0.0897718071937561,0.020796000957489014,0.0,0.0,0.0001,
340,52.71925543141325,53.37637773086395,0.0014744754808516532,0.0014599205425357988,418.8836702126354,418.33167922616406,2.6163497410427587,2.6495568114379577,1.451080228216085,1.4241740472340663,2.6163497410427587,2.6495568114379577,41.289782244556115,43.47826086956522,0.10605067014694214,0.12931543588638306,0.0,0.0,0.0001,
341,51.11182297494144,56.972243216524156,0.0014461495436203838,0.0014158826364970526,417.23834545448597,414.2359433381454,2.5361358396571685,2.830802742055427,1.4407300885198904,1.3114872646571003,2.5361358396571685,2.830802742055427,41.541038525963145,43.47826086956522,0.14139717817306519,0.1763884425163269,0.0,0.0,0.0001,
342,51.362582208323516,73.69712467257395,0.0013936093025193417,0.0013498255642704093,411.7084478892673,405.6742781316955,2.548887178526452,3.6683119874335453,1.427863453101473,1.2155683652613076,2.548887178526452,3.6683119874335453,41.038525963149084,44.14715719063545,0.11040759086608887,-0.2504338026046753,0.0,0.0,0.0001,
343,51.5079779121744,72.61300332570156,0.0013297283483772121,0.0012944920236138894,403.12227003139066,398.83090852973453,2.5562678242049226,3.6146414399545725,1.4241061580041345,1.17714025184861,2.5562678242049226,3.6146414399545725,41.79229480737018,43.812709030100336,0.149386465549469,-0.19563686847686768,0.0,0.0,0.0001,
344,51.09227552046528,66.53120141683215,0.0012946429185045124,0.001270320359150253,398.5848025732504,395.45254210405125,2.5356058647085473,3.3104570948559306,1.4170617094790716,1.186613660791646,2.5356058647085473,3.3104570948559306,41.62479061976549,44.81605351170568,0.12441134452819824,-0.03144657611846924,0.0,0.0,0.0001,
345,35.188576134405345,36.034095266590946,0.001257283698885984,0.001244887169980036,395.39968079737883,394.9661481468175,2.560266934846913,2.6353432231124825,1.3672438931824573,1.2725370045888384,2.560266934846913,2.6353432231124825,41.959798994974875,44.81605351170568,0.16255277395248413,0.14949089288711548,0.0,1.5,0.0001,
346,17.98920279331942,23.349250933797066,0.0012613753833023323,0.0012803881383971327,397.76480373465637,399.50695045496707,2.4866330176342273,3.4222659211493656,1.2176709985812904,1.116019116994928,2.4866330176342273,3.4222659211493656,38.69346733668342,39.79933110367893,0.16079020500183105,-0.39190375804901123,0.0,3.0,0.0001,
347,18.008784861221187,24.220974115224983,0.0012899200635583107,0.0012748224943421507,401.3588816580461,402.0611399774966,2.5084852437477814,3.56587014389676,1.1728301542488175,1.1201025516691814,2.5084852437477814,3.56587014389676,38.44221105527638,43.1438127090301,0.15150964260101318,-0.5154160261154175,0.0,3.5384615384615383,0.0001,
348,18.018749824920093,22.94390401553151,0.0012495918716171404,0.0012181348873638738,401.16904857130703,396.7890879143042,2.520227829615275,3.3670003198859684,1.1489564086524287,1.0870160797367925,2.520227829615275,3.3670003198859684,40.95477386934673,46.82274247491639,0.1283472180366516,-0.08961796760559082,0.0,4.076923076923077,0.0001,
349,17.880712700848605,26.216737606852348,0.0012290006139981787,0.0012839033737946863,395.5781748402658,399.7960007071096,2.511406863354758,3.9090672528065964,1.115076638546022,1.094661893453885,2.511406863354758,3.9090672528065964,41.62479061976549,42.14046822742475,0.14190912246704102,-0.7204998731613159,0.0,4.615384615384616,0.0001,
350,17.821289235023997,18.524156404578168,0.001312577158643223,0.0013189068411392812,403.450188616013,403.4005782213498,2.4997456521045422,2.6260343945544697,1.118625359918604,1.0966286392116227,2.4997456521045422,2.6260343945544697,40.117252931323286,39.46488294314381,0.14883410930633545,0.1549554467201233,0.0,5.153846153846153,0.0001,
351,17.95630372269469,26.45819530040524,0.0013198597688957973,0.001336962329597527,403.9951676411844,406.16695564805866,2.5245377733879155,3.9352603660379364,1.1130720452846994,1.1279576685915025,2.5245377733879155,3.9352603660379364,42.04355108877722,43.47826086956522,0.1517547369003296,-0.7538884878158569,0.0,5.692307692307692,0.0001,
352,18.023382193279428,18.45761803081602,0.0013477559200639352,0.0013370807224224294,409.0830912885554,409.7701970231174,2.5323690018262495,2.615668951468324,1.1208852567465062,1.0947455197672382,2.5323690018262495,2.615668951468324,42.04355108877722,46.82274247491639,0.10885375738143921,0.2098366618156433,0.0,6.230769230769231,0.0001,
353,17.761658797911064,18.607018314476395,0.0013192307827619826,0.0013126185581237577,410.1456862150924,410.3822914557313,2.489392468677693,2.6380356952896884,1.119567671013837,1.1010207589653422,2.489392468677693,2.6380356952896884,42.71356783919598,48.49498327759198,0.1694316267967224,0.1593133807182312,0.0,6.769230769230768,0.0001,
354,17.948965047072726,34.7789792855049,0.0012806162578981974,0.0012319331519916204,406.5894123122121,400.39803281037706,2.519443739998081,5.282415705779723,1.122676131913011,1.2239385512361558,2.519443739998081,5.282415705779723,42.54606365159129,39.130434782608695,0.13478094339370728,-1.4504492282867432,0.0,7.307692307692308,0.0001,
355,18.00268333920682,21.215613304571963,0.0012255457908124155,0.0012097991897839816,400.23278849488327,396.66212784885164,2.5281640476916905,3.0439168705190705,1.1236752123888614,1.1711658574266977,2.5281640476916905,3.0439168705190705,43.132328308207704,39.79933110367893,0.14576709270477295,0.06520199775695801,0.0,7.846153846153845,0.0001,
356,18.056896874253674,26.41807931880887,0.00119514837825961,0.0011821335596639824,394.9817607630437,393.9504990593646,2.5383340166242077,3.913304172630693,1.1211959125608255,1.1658446665192925,2.5383340166242077,3.913304172630693,43.71859296482412,40.13377926421405,0.14234232902526855,-0.3900691270828247,0.0,8.384615384615383,0.0001,
357,17.740323636999083,24.495519701852448,0.001165955786482498,0.0011323905627034529,392.7126389699965,388.5214533470945,2.4808031514262034,3.5979109145327155,1.1328744620733724,1.1541624428037816,2.4808031514262034,3.5979109145327155,43.46733668341709,41.47157190635451,0.17502140998840332,-0.2073967456817627,0.0,8.923076923076923,0.0001,
358,17.835221451930266,20.263791661597416,0.001126715970550113,0.0011082861146556344,391.61456707773897,391.64373279176027,2.499805563858007,2.91066672411252,1.1255413379701138,1.1110501753845343,2.499805563858007,2.91066672411252,42.79731993299832,44.14715719063545,0.14059901237487793,-0.09691810607910156,0.0,9.461538461538462,0.0001,
359,17.97540635599363,28.60942400418795,0.001072001252307789,0.0010273592977980805,386.88015583492006,380.1052361427741,2.5193213222414204,4.275370380950213,1.135215387472156,1.1746619389607356,2.5193213222414204,4.275370380950213,43.04857621440536,40.468227424749166,0.15070641040802002,-0.6295583248138428,0.0,10.0,0.0001,
360,34.90545682092408,37.91935729980469,0.001013931787496361,0.0010111474994270997,378.36130333266266,378.73353591969976,2.5629970422342194,2.7954024120318053,1.139066629873049,1.133748091184176,2.5629970422342194,2.7954024120318053,42.629815745393635,48.82943143812709,0.13401180505752563,0.19199085235595703,0.0,6.5,0.0001,
361,50.634558155309016,54.90064303292877,0.00100789233805047,0.0009974512811999356,379.1816460435315,377.95071890840563,2.5165754530697413,2.730047713952718,1.1315629576119146,1.11896364824429,2.5165754530697413,2.730047713952718,42.629815745393635,46.82274247491639,0.13931041955947876,0.20772534608840942,0.0,0.0,0.0001,
362,50.53226633886596,56.9303817238696,0.000999490354503419,0.001004751517054279,379.0512620168715,380.9687779659412,2.5113989795672036,2.8315330181632152,1.1371869006548296,1.1185063546317875,2.5113989795672036,2.8315330181632152,43.63484087102177,44.481605351170565,0.13847112655639648,0.0032378435134887695,0.0,0.0,0.0001,
363,50.2601839317948,54.753081739546865,0.001013223319922822,0.0010080794958759061,384.1550393671646,384.66050684491927,2.497887283114333,2.722674400112701,1.1286943751563578,1.1177356584016296,2.497887283114333,2.722674400112701,44.89112227805695,44.14715719063545,0.13823771476745605,0.09879392385482788,0.0,0.0,0.0001,
364,51.60163340736274,60.75232215549635,0.0010174690411150005,0.0010153433825060675,388.32192200831633,390.7868172636,2.5649887840552146,3.022370908571326,1.1260371629516883,1.1383919606240698,2.5649887840552146,3.022370908571326,42.3785594639866,43.47826086956522,0.11728954315185547,-0.1979665756225586,0.0,0.0,0.0001,
