epoch,train_loss,val_loss,train_acc,val_acc,current_lr
1,1.1967086392631083,1.3691343061102672,50.41876046901172,38.79598662207358,0.0001
2,0.9437568849654653,1.2697550979346337,67.08542713567839,38.79598662207358,0.0001
3,0.79074538173388,1.2212167519789476,72.69681742043551,43.812709030100336,0.0001
4,0.641068212600609,1.227223646680647,80.82077051926298,43.812709030100336,0.0001
5,0.5321974716893393,1.2357364047729849,87.60469011725294,43.812709030100336,0.0001
6,0.43835897870998286,1.2460993420718904,89.36348408710218,43.812709030100336,0.0001
7,0.3784198735776658,1.2177380929423813,89.44723618090453,44.14715719063545,0.0001
8,0.31683014645249,1.0296675802074546,91.4572864321608,45.1505016722408,0.0001
9,0.2765726387201242,0.8908763723229883,92.12730318257957,55.51839464882943,0.0001
10,0.23695330274364657,0.5524904856514372,92.71356783919597,79.93311036789298,0.0001
11,0.21273875578464177,1.4426956252509535,93.71859296482413,43.812709030100336,0.0001
12,0.19521120762206,2.6623187128915435,94.9748743718593,39.46488294314381,0.0001
13,0.17718252799219422,4.9143396428596215,95.56113902847572,38.79598662207358,0.0001
14,0.15921455546839153,2.411565438959511,95.7286432160804,42.14046822742475,0.0001
15,0.14499028002097578,2.3645218618737416,96.39865996649917,43.812709030100336,0.0001
16,0.13514541431487706,0.7251438702827313,96.64991624790619,77.92642140468227,0.0001
17,0.12822992266023178,0.7369645703397069,96.8174204355109,79.26421404682274,0.0001
18,0.1194995972304488,0.43046319544514683,96.64991624790619,81.60535117056857,0.0001
19,0.11832281350590276,0.6511105830753129,96.98492462311557,80.60200668896321,0.0001
20,0.1037779789748703,1.0737276788938006,97.571189279732,56.187290969899664,0.0001
21,0.09575654741008477,0.22985255140125951,97.571189279732,93.31103678929766,0.0001
22,0.09714597121654843,0.190556793458087,97.15242881072027,94.31438127090301,0.0001
23,0.08612365026644726,0.9551183212560953,97.82244556113902,65.88628762541806,0.0001
24,0.08409507050985467,0.3187045264104537,97.98994974874373,86.2876254180602,0.0001
25,0.08380909964217613,1.0396076733850714,97.06867671691792,66.88963210702342,0.0001
26,0.07706056577676106,0.32911875430357496,98.07370184254607,86.95652173913044,0.0001
27,0.06991813396738603,0.2545473705167356,98.07370184254607,92.64214046822742,0.0001
28,0.07255356319535718,0.35255024848773725,97.90619765494138,84.94983277591973,0.0001
29,0.06970212614815838,0.7138018628027926,97.82244556113902,66.22073578595318,0.0001
30,0.06414788980130574,1.1005923335368817,98.07370184254607,59.53177257525084,0.0001
31,0.05800759923992245,1.4225272303042205,98.40871021775544,49.163879598662206,0.0001
32,0.05923869998710639,3.13756084601616,98.1574539363484,40.13377926421405,0.0001
33,0.0596813913465944,3.4899757785541956,98.40871021775544,39.130434782608695,0.0001
34,0.051114955870200644,0.7799128840200877,98.49246231155779,76.92307692307693,5e-05
35,0.0502209928092645,0.3030793925990229,98.49246231155779,90.3010033444816,5e-05
36,0.04667312676520703,0.2984032685242369,98.99497487437185,88.96321070234113,5e-05
37,0.052419207990169525,0.3152180802463289,98.49246231155779,86.62207357859532,5e-05
38,0.048966511241604935,0.6291773761793921,98.49246231155779,82.6086956521739,5e-05
39,0.04896090083585512,0.7021020086712662,98.74371859296483,82.6086956521739,5e-05
40,0.04835024708803974,0.2646692118616806,98.57621440536013,90.3010033444816,5e-05
41,0.04368571333362529,0.22087543001741072,98.99497487437185,94.98327759197325,5e-05
42,0.04013555855108066,0.5723805132019879,98.65996649916248,81.93979933110369,5e-05
43,0.04027091281198377,0.38084722043678515,98.82747068676717,86.2876254180602,5e-05
44,0.045168117350170164,0.34847915860322803,98.91122278056952,87.62541806020067,5e-05
45,0.04110401763363899,0.14409922180466828,98.91122278056952,95.9866220735786,2.5e-05
46,0.0375504736824451,0.12530054360079926,99.2462311557789,96.65551839464884,2.5e-05
47,0.03869267752771601,0.13309022360621486,98.91122278056952,96.32107023411372,2.5e-05
48,0.035300402735146244,0.14248941639394663,99.07872696817421,95.9866220735786,2.5e-05
49,0.04023859747240891,0.12461790432499403,98.65996649916248,95.9866220735786,2.5e-05
50,0.039287775180847,0.10909120262566219,98.82747068676717,96.32107023411372,2.5e-05
51,0.04025846420220993,0.13680122608325154,98.65996649916248,95.9866220735786,2.5e-05
52,0.0387075823205999,0.11271963263534782,99.07872696817421,96.98996655518395,2.5e-05
53,0.03629240379910573,0.13245459454115419,98.74371859296483,97.32441471571906,2.5e-05
54,0.037950019731219094,0.2652661152757131,98.99497487437185,90.3010033444816,2.5e-05
55,0.03756586202674575,0.1803472331634732,98.91122278056952,94.64882943143813,2.5e-05
56,0.03862497831384341,0.29624798958716186,98.99497487437185,88.62876254180601,2.5e-05
57,0.03755048693936175,0.25615174036759597,98.99497487437185,90.63545150501672,2.5e-05
