epoch,train_loss,val_loss,train_acc,val_acc
1,0.848152456471269,1.2901404446184037,60.80402010050251,45.819397993311036
2,0.5571035150706868,1.262919354598259,79.14572864321609,45.819397993311036
3,0.5006957741538484,1.3692004728476739,80.90452261306532,45.819397993311036
4,0.48071944184439064,1.554758002526784,81.57453936348409,10.367892976588628
5,0.4559106883691184,1.5717902227388976,82.74706867671692,10.367892976588628
6,0.4510873303041985,1.0444709146301883,81.99329983249581,45.819397993311036
7,0.4272535693905062,1.8891539111185234,82.91457286432161,46.15384615384615
8,0.42368109352025557,3.8309613478223614,83.58458961474037,40.13377926421405
9,0.40296996423547193,10.42112936064551,85.00837520938023,40.13377926421405
10,0.40361430731850056,19.178480741571025,84.7571189279732,40.13377926421405
11,0.42028309527154345,28.109780531663162,84.25460636515912,40.13377926421405
12,0.40317705029019557,32.16281402868571,84.42211055276381,40.13377926421405
13,0.38241863470381027,35.876622892143736,85.00837520938023,40.13377926421405
14,0.40058650792743294,25.979000410507354,84.42211055276381,40.13377926421405
15,0.37216144001463947,22.103445212577896,85.42713567839196,40.13377926421405
16,0.37814972907853883,19.694802032266573,85.84589614740369,40.13377926421405
17,0.3699884908882218,19.551191926401195,85.76214405360135,40.13377926421405
18,0.36257317372702275,17.61494784211634,85.76214405360135,55.852842809364546
19,0.36033103364196856,5.309365719058442,86.01340033500837,44.81605351170568
20,0.37065350614999804,7.3752667226121575,85.59463986599664,40.13377926421405
21,0.353357882405845,14.760930396242683,86.76716917922947,40.13377926421405
22,0.361576980082833,17.993719748430028,85.5108877721943,40.13377926421405
23,0.3460245596703572,19.633261533883903,86.76716917922947,40.13377926421405
24,0.337326677949784,18.628066104391348,86.85092127303182,40.13377926421405
25,0.34660204865624955,24.669447423622362,86.59966499162479,40.13377926421405
26,0.33936024475936316,15.056149243511085,86.34840871021775,40.13377926421405
27,0.35522885158832745,15.245942654817,86.4321608040201,40.13377926421405
28,0.33829801261325176,9.235793595329973,87.01842546063652,40.468227424749166
29,0.3284631068982072,6.673013406453722,87.52093802345058,55.51839464882943
30,0.32972896084114534,5.043135910927252,86.34840871021775,40.468227424749166
31,0.33973803087894244,4.636174485037558,86.09715242881072,40.468227424749166
32,0.3208231629438736,7.812766419605268,87.26968174204355,40.13377926421405
33,0.3234751364294209,6.405087507688082,87.10217755443887,40.13377926421405
34,0.3210242379650199,5.11538943159939,86.93467336683418,40.13377926421405
35,0.32594261806414554,11.429343303310432,86.34840871021775,40.13377926421405
36,0.3215641949943562,18.565982279570207,87.35343383584589,40.13377926421405
37,0.3292957586259698,12.1972199443192,86.34840871021775,40.13377926421405
38,0.31620808619650165,7.9294423307463475,87.60469011725294,40.13377926421405
39,0.3228761458916081,3.550523703712285,87.26968174204355,40.13377926421405
40,0.3299713600021311,1.3245526767494686,86.76716917922947,53.17725752508361
41,0.3294527158765138,1.564541567129435,86.59966499162479,62.54180602006689
42,0.3208637926945934,2.64446464350391,86.26465661641541,43.1438127090301
43,0.312974333912883,3.668790164201156,87.35343383584589,40.13377926421405
44,0.317677713618606,4.098568374895332,87.60469011725294,40.13377926421405
45,0.3261819997524696,2.9851988621778713,87.01842546063652,40.13377926421405
46,0.3248380346963154,4.424297020188144,86.4321608040201,40.13377926421405
47,0.316383164581941,3.987840240216973,87.01842546063652,41.1371237458194
48,0.3246350300371946,7.1546468543368436,86.59966499162479,40.13377926421405
49,0.3045567927049033,6.166528398775337,87.68844221105527,40.13377926421405
50,0.32048062383629367,4.2154266842232895,88.107202680067,44.81605351170568
51,0.3138281505810755,1.8432702129102472,87.10217755443887,52.17391304347826
52,0.3138060131963573,0.9282833401574737,87.10217755443887,63.21070234113713
53,0.3067444603347299,0.7012398520042267,88.19095477386935,71.57190635451505
54,0.31465020041968955,0.7752996322303313,86.85092127303182,71.57190635451505
55,0.31325433931159014,1.1063493709500418,87.85594639865997,61.87290969899666
56,0.31412724409271126,1.1475915876918015,87.52093802345058,58.19397993311036
57,0.31848073784430425,0.8831050846488978,86.76716917922947,64.54849498327759
58,0.3071727239007327,1.2694421548109789,87.93969849246231,49.49832775919732
59,0.30573713045623435,1.079036986548765,87.52093802345058,59.53177257525084
60,0.3154033779898281,1.0374792355757494,87.10217755443887,60.86956521739131
61,0.32253264137847937,1.0749603613563206,86.85092127303182,53.51170568561873
62,0.3179222110228323,1.0320880365212226,87.68844221105527,61.20401337792642
63,0.3063850574557306,0.8445178114849589,88.02345058626466,69.23076923076923
64,0.31196371564513675,0.9207320998743626,88.2747068676717,65.88628762541806
65,0.3050008079714112,0.6056758249085085,88.02345058626466,77.59197324414716
66,0.3032097177489519,0.5909953300769513,88.44221105527639,77.92642140468227
67,0.30793778735588945,0.555592224948781,88.02345058626466,78.92976588628763
68,0.3112596923382438,0.5342627070021868,87.52093802345058,78.92976588628763
69,0.31609761230709965,0.5786925574210177,86.34840871021775,78.92976588628763
70,0.3006007543560648,0.666608166933857,87.93969849246231,74.91638795986621
71,0.3354397805991085,0.6008788929336446,85.678391959799,76.2541806020067
72,0.30869439488879,0.5823423844516078,87.43718592964824,77.92642140468227
73,0.3174919207491467,0.6761397029643872,87.01842546063652,74.24749163879598
74,0.2981472228539849,0.6750016479587874,87.60469011725294,72.90969899665552
75,0.3183958376172799,0.577069366456673,86.93467336683418,79.93311036789298
76,0.307590894962675,0.556167738892163,87.10217755443887,79.59866220735786
77,0.29545726458630966,0.5615876903103347,88.02345058626466,79.26421404682274
78,0.31962547729562474,0.5552418905755748,87.1859296482412,80.60200668896321
79,0.30571138948651416,0.543823810524765,87.85594639865997,80.60200668896321
80,0.30001069108645123,0.5500317383370671,88.2747068676717,79.93311036789298
81,0.3043367348024793,0.5522237174885728,87.35343383584589,79.59866220735786
82,0.3204356874253482,0.5595022589466644,87.01842546063652,78.92976588628763
83,0.3174061466701067,0.559863611407902,87.1859296482412,79.26421404682274
84,0.30180247744523503,0.571752927375079,88.52596314907872,79.59866220735786
85,0.3012489364973864,0.5703354370235201,87.77219430485762,78.59531772575251
86,0.30618140920123066,0.5723807929351576,87.68844221105527,79.26421404682274
87,0.3086081093779361,0.5700039588488065,87.85594639865997,79.26421404682274
88,0.3147955101538743,0.5555549134378848,87.93969849246231,79.26421404682274
89,0.3168277155664099,0.5699934532809816,87.43718592964824,79.59866220735786
90,0.29781070169392143,0.580390017168179,87.77219430485762,78.26086956521739
91,0.31944228019846144,0.5617443418821763,87.60469011725294,79.26421404682274
92,0.3041871865490573,0.5611049293674354,87.43718592964824,80.2675585284281
93,0.30556382965202905,0.5647988997175541,88.107202680067,78.92976588628763
94,0.3002004543540865,0.5604005226722131,88.107202680067,79.59866220735786
95,0.3146612815920831,0.5560302656629811,88.35845896147404,79.93311036789298
96,0.30337213751059683,0.55926165373429,87.68844221105527,79.93311036789298
97,0.3042895308940654,0.5567890973792826,87.26968174204355,79.26421404682274
98,0.3158759690908531,0.558264621524109,87.1859296482412,79.93311036789298
99,0.28808970040512244,0.5510667281405982,88.52596314907872,79.59866220735786
100,0.2985313265167888,0.5541652203802281,88.2747068676717,79.59866220735786
101,0.30585828902733386,0.5561392512608532,87.1859296482412,79.59866220735786
102,0.3101387065359496,0.5572297315932436,88.2747068676717,79.59866220735786
103,0.2952136959462509,0.5596132073115345,88.35845896147404,79.93311036789298
104,0.307715191014448,0.5617583555521375,87.52093802345058,78.92976588628763
105,0.3103102868675587,0.5598377085051011,87.26968174204355,79.93311036789298
106,0.30426018316941444,0.5583288157265321,88.19095477386935,79.93311036789298
107,0.30442101312442443,0.5611474107340427,88.94472361809045,79.59866220735786
108,0.31048491617143653,0.5567181931690229,87.77219430485762,79.93311036789298
109,0.3054307135105932,0.5578204054497556,88.19095477386935,79.59866220735786
110,0.3112046860370604,0.5577134458117661,86.85092127303182,79.59866220735786
