epoch,train_rmse,val_rmse,train_kl,val_kl,train_recon_loss,val_recon_loss,train_loss,val_loss
1,0.048749438567593534,0.03375694212382254,0.0,0.0,0.20746166752427733,0.05778534504415731,0.20746166752427733,0.05778534504415731
2,0.03505482291672764,0.032764659015048575,0.0,0.0,0.06180553062959865,0.054542111945125704,0.06180553062959865,0.054542111945125704
3,0.03405281700015002,0.034576622804537535,0.0,0.0,0.05836503168579455,0.06061654004248621,0.05836503168579455,0.06061654004248621
4,0.033618936345338954,0.032140883391799865,0.0,0.0,0.056856597746170676,0.05242539650720099,0.056856597746170676,0.05242539650720099
5,0.03330053600401003,0.032737168272668565,0.0,0.0,0.05580122336237741,0.05458344224271434,0.05580122336237741,0.05458344224271434
6,0.03305607120803386,0.032608562274737365,0.0,0.0,0.05501944904950396,0.05409724090908682,0.05501944904950396,0.05409724090908682
7,0.03296706604182154,0.033071692198215916,0.0,0.0,0.054708323345245564,0.055538544238211716,0.054708323345245564,0.055538544238211716
8,0.03274084542972092,0.03199043928737957,0.0,0.0,0.05395742097691675,0.05208500691065554,0.05395742097691675,0.05208500691065554
9,0.03261878266348178,0.033569470799653695,0.0,0.0,0.053557774088423986,0.05723933804128215,0.053557774088423986,0.05723933804128215
10,0.032506716839598916,0.03191065646442216,0.0,0.0,0.05319931229554629,0.051839380999539074,0.05319931229554629,0.051839380999539074
11,0.032379960911665666,0.03428184170039202,0.0,0.0,0.052787103191525624,0.059582794573128955,0.052787103191525624,0.059582794573128955
12,0.03228237122580168,0.03164372731668827,0.0,0.0,0.05247716226686252,0.05104989597497045,0.05247716226686252,0.05104989597497045
13,0.032235064554703693,0.03453491224908377,0.0,0.0,0.05230136246054882,0.06063097772689966,0.05230136246054882,0.06063097772689966
14,0.03213364377176875,0.03305088650588872,0.0,0.0,0.051981541787293424,0.05550093631547696,0.051981541787293424,0.05550093631547696
15,0.03207186207545496,0.0324515069511988,0.0,0.0,0.05179414144779037,0.05360196505485304,0.05179414144779037,0.05360196505485304
16,0.03195618101957788,0.03171872730712628,0.0,0.0,0.05141594936932884,0.05121083022276959,0.05141594936932884,0.05121083022276959
17,0.031924887713708404,0.03170068381788207,0.0,0.0,0.05132893487053967,0.0511446958168959,0.05132893487053967,0.0511446958168959
18,0.031833210958990554,0.032434181620677315,0.0,0.0,0.0510244154642242,0.05350411694118942,0.0510244154642242,0.05350411694118942
19,0.03142265528274075,0.03171463546404405,0.0,0.0,0.04974162843367496,0.051253262338298085,0.04974162843367496,0.051253262338298085
20,0.031344544529365734,0.03185841786065694,0.0,0.0,0.04945748743233502,0.051673036280483704,0.04945748743233502,0.051673036280483704
21,0.0313170577172192,0.03260736121124315,0.0,0.0,0.04937528828413775,0.0540740252321912,0.04937528828413775,0.0540740252321912
22,0.031244021646433008,0.03201811105519566,0.0,0.0,0.04917599113958632,0.05223510177222516,0.04917599113958632,0.05223510177222516
23,0.031231629746975943,0.03129768628863786,0.0,0.0,0.04912590201775632,0.04989320494093358,0.04912590201775632,0.04989320494093358
24,0.03118780528838444,0.031831896250263905,0.0,0.0,0.049009590450776214,0.05157259615800586,0.049009590450776214,0.05157259615800586
25,0.031167872230320054,0.03307049715665139,0.0,0.0,0.048930802210408304,0.055643758982619314,0.048930802210408304,0.055643758982619314
26,0.03115465088489001,0.03243438900140017,0.0,0.0,0.048870966657954575,0.05349098194552505,0.048870966657954575,0.05349098194552505
27,0.03111274497368228,0.03204461001898001,0.0,0.0,0.048750395709279526,0.05231468421028078,0.048750395709279526,0.05231468421028078
28,0.03108078118523927,0.031364176081807055,0.0,0.0,0.048630580903014815,0.050157273223534346,0.048630580903014815,0.050157273223534346
29,0.03106063316378062,0.03156655736749321,0.0,0.0,0.048609108265254296,0.05076311948556565,0.048609108265254296,0.05076311948556565
30,0.030813453338378836,0.03125805812685386,0.0,0.0,0.04783547764705387,0.04980674165081951,0.04783547764705387,0.04980674165081951
31,0.030813593429886117,0.030819696919326,0.0,0.0,0.04782838344632215,0.0484434873854104,0.04782838344632215,0.0484434873854104
32,0.030773086212305036,0.03058804321614662,0.0,0.0,0.047727377202293184,0.04774413645732629,0.047727377202293184,0.04774413645732629
