epoch,train_rmse,val_rmse,train_kl,val_kl,train_recon_loss,val_recon_loss,train_loss,val_loss
1,0.055438527230033986,0.034794825655610664,0.0,0.0,0.45322640659937574,0.06141620542991121,0.45322640659937574,0.06141620542991121
2,0.03472033436324329,0.033388880182186366,0.0,0.0,0.06066965906231314,0.05682066576337336,0.06066965906231314,0.05682066576337336
3,0.03368887711276827,0.03267453535311464,0.0,0.0,0.057141141800624844,0.05435167316559166,0.057141141800624844,0.05435167316559166
4,0.03340702413439351,0.03209547480254734,0.0,0.0,0.05623160019342224,0.05246177720219528,0.05623160019342224,0.05246177720219528
5,0.032992489020262666,0.032395697565315296,0.0,0.0,0.054826999017641175,0.05346012012898058,0.054826999017641175,0.05346012012898058
6,0.03278902751803897,0.03215163241378307,0.0,0.0,0.05415577917775251,0.052625181126421776,0.05415577917775251,0.052625181126421776
7,0.03264253413474207,0.031931214784183766,0.0,0.0,0.0536381429938016,0.051908785736846555,0.0536381429938016,0.051908785736846555
8,0.032470200018409175,0.03169574745107388,0.0,0.0,0.05311523797016514,0.05111936851090013,0.05311523797016514,0.05111936851090013
9,0.03233784986405084,0.03228126451530916,0.0,0.0,0.05267611302181637,0.05314170903087061,0.05267611302181637,0.05314170903087061
10,0.032207222388134796,0.03149765693564944,0.0,0.0,0.052266350776239985,0.05055333018186632,0.052266350776239985,0.05055333018186632
11,0.032190722002039936,0.03135984857362117,0.0,0.0,0.05218028088294215,0.05005878843823936,0.05218028088294215,0.05005878843823936
12,0.03209449669594774,0.03169946566041364,0.0,0.0,0.05189993587337613,0.05115356979063124,0.05189993587337613,0.05115356979063124
13,0.031947967590632086,0.03173879795648581,0.0,0.0,0.05141519513012376,0.051345263951465304,0.05141519513012376,0.051345263951465304
14,0.03190971608416685,0.03105747371023249,0.0,0.0,0.05129906982349857,0.04919771149073423,0.05129906982349857,0.04919771149073423
15,0.03185581166290957,0.031079085790858486,0.0,0.0,0.05110995238724865,0.04920360614174983,0.05110995238724865,0.04920360614174983
16,0.03174843902256088,0.031428601740212614,0.0,0.0,0.05075614588228036,0.05029373648789282,0.05075614588228036,0.05029373648789282
17,0.03159790187096509,0.03075004125236136,0.0,0.0,0.05031485427722193,0.048238812697638106,0.05031485427722193,0.048238812697638106
18,0.03152326673439832,0.030920035262885965,0.0,0.0,0.05004728065480206,0.04875686345673857,0.05004728065480206,0.04875686345673857
19,0.031498283549253,0.030481822026629777,0.0,0.0,0.04997204753114217,0.04741779144193018,0.04997204753114217,0.04741779144193018
20,0.03135271987132624,0.030664748494557977,0.0,0.0,0.049546506145624794,0.047965924854628084,0.049546506145624794,0.047965924854628084
21,0.03130554875836301,0.03071862418898106,0.0,0.0,0.04937786573366304,0.04815493823094512,0.04937786573366304,0.04815493823094512
22,0.03122315265962127,0.03043388184513004,0.0,0.0,0.049089671296157496,0.04726303371298672,0.049089671296157496,0.04726303371298672
23,0.031103294854437687,0.030489518391248773,0.0,0.0,0.04874058441991649,0.04742016217182313,0.04874058441991649,0.04742016217182313
24,0.031024485936732616,0.030803678470062573,0.0,0.0,0.04849999158168425,0.04843238041784984,0.04849999158168425,0.04843238041784984
25,0.031010283165549445,0.030572966285207732,0.0,0.0,0.04845083228274473,0.04772401966129657,0.04845083228274473,0.04772401966129657
26,0.030976587614239028,0.030375266499576493,0.0,0.0,0.048338650388300985,0.04710670046034864,0.048338650388300985,0.04710670046034864
27,0.03087485146499226,0.03027854889315639,0.0,0.0,0.048043054233693594,0.04678232067886536,0.048043054233693594,0.04678232067886536
28,0.03085284183214724,0.030074425423756625,0.0,0.0,0.04797431901055697,0.046220115503273415,0.04797431901055697,0.046220115503273415
29,0.030804993904032966,0.030165569410309477,0.0,0.0,0.04778447197693011,0.046458902508186524,0.04778447197693011,0.046458902508186524
30,0.0307462945765603,0.0302319664180013,0.0,0.0,0.04762731533287491,0.04669235925809994,0.04762731533287491,0.04669235925809994
31,0.030731771567691843,0.030511639135969656,0.0,0.0,0.047570511935843496,0.0475122167156758,0.047570511935843496,0.0475122167156758
32,0.030681252783234064,0.03032883916386593,0.0,0.0,0.047442221326627655,0.046945220908127236,0.047442221326627655,0.046945220908127236
33,0.03067011104315303,0.029968336778988806,0.0,0.0,0.04739445032336604,0.04585526724955443,0.04739445032336604,0.04585526724955443
34,0.030645792726645717,0.029954978247217774,0.0,0.0,0.04729297992189392,0.04584667055038039,0.04729297992189392,0.04584667055038039
35,0.030552287976554425,0.029910371490362762,0.0,0.0,0.04704279965075749,0.04571969411361842,0.04704279965075749,0.04571969411361842
36,0.03052297739768614,0.02984974176779705,0.0,0.0,0.04695353955488043,0.045513194772843664,0.04695353955488043,0.045513194772843664
37,0.030474735999044128,0.030103901056458587,0.0,0.0,0.046833601587315234,0.04623526485933774,0.046833601587315234,0.04623526485933774
38,0.030455393252851643,0.029699783448291862,0.0,0.0,0.046736833951963784,0.04506752686523142,0.046736833951963784,0.04506752686523142
39,0.030406648342017686,0.029550258234276153,0.0,0.0,0.0465946930857393,0.04466292980140534,0.0465946930857393,0.04466292980140534
40,0.030365644851704673,0.029966858443009812,0.0,0.0,0.04645420634200758,0.04588214589600579,0.04645420634200758,0.04588214589600579
41,0.03033685511875625,0.03002643382743649,0.0,0.0,0.04637853357585231,0.04605672134703218,0.04637853357585231,0.04605672134703218
42,0.030400318528839093,0.029450341758038952,0.0,0.0,0.046573862235832986,0.044383203961711,0.046573862235832986,0.044383203961711
43,0.030289820667370813,0.030361462037682266,0.0,0.0,0.04622410717854481,0.04703078628284078,0.04622410717854481,0.04703078628284078
44,0.030240149295975682,0.0293704954411008,0.0,0.0,0.04609321293253129,0.044107916221903055,0.04609321293253129,0.044107916221903055
45,0.03015836750301218,0.02954486891037578,0.0,0.0,0.04585502869415756,0.044626002003715984,0.04585502869415756,0.044626002003715984
46,0.030196141340316906,0.029823074111073312,0.0,0.0,0.04595296225281217,0.045475227187243325,0.04595296225281217,0.045475227187243325
47,0.030150071707918683,0.029288903607622437,0.0,0.0,0.04582840910192843,0.0438876195396468,0.04582840910192843,0.0438876195396468
48,0.030094835019058384,0.02934643724848129,0.0,0.0,0.045652551049213716,0.044038459077195044,0.045652551049213716,0.044038459077195044
49,0.030072206845543424,0.02936398737348508,0.0,0.0,0.045600078197113966,0.044098811633178886,0.045600078197113966,0.044098811633178886
50,0.030046230358852146,0.029796091937267927,0.0,0.0,0.045506480188924864,0.04536424799424616,0.045506480188924864,0.04536424799424616
51,0.030047892812807956,0.02937539701569107,0.0,0.0,0.04552499014345512,0.04411584433737142,0.04552499014345512,0.04411584433737142
52,0.030028351607026833,0.029630485685374026,0.0,0.0,0.04548116831191088,0.04488670359154875,0.04548116831191088,0.04488670359154875
53,0.030020851008531635,0.029334913631911527,0.0,0.0,0.04543485588772146,0.04400901721505949,0.04543485588772146,0.04400901721505949
54,0.029477834745218208,0.028771671916097568,0.0,0.0,0.04381574373349073,0.0423784872876229,0.04381574373349073,0.0423784872876229
55,0.029482181021233365,0.028861752895009158,0.0,0.0,0.04379896147541664,0.042646226625777404,0.04379896147541664,0.042646226625777404
56,0.02950300516936115,0.028882499472752066,0.0,0.0,0.04387963035922354,0.04269649951802847,0.04387963035922354,0.04269649951802847
57,0.02943744128627161,0.029136046040450184,0.0,0.0,0.04369623646023618,0.04342908808419537,0.04369623646023618,0.04342908808419537
58,0.029402540129308326,0.02874552110706351,0.0,0.0,0.043599316343823205,0.04231740023064507,0.043599316343823205,0.04231740023064507
59,0.029344403056509996,0.02871070747183783,0.0,0.0,0.04344365245125468,0.04223542737306294,0.04344365245125468,0.04223542737306294
60,0.029343679649230157,0.029123589151446503,0.0,0.0,0.04342358080968718,0.043391500914276245,0.04342358080968718,0.043391500914276245
61,0.029386494878631673,0.028819022806093445,0.0,0.0,0.04350866958507275,0.04255151239077383,0.04350866958507275,0.04255151239077383
62,0.029372362699723657,0.02871987649520969,0.0,0.0,0.04349696291750999,0.04225223311280194,0.04349696291750999,0.04225223311280194
63,0.029277296090994647,0.029175900726463883,0.0,0.0,0.04320402893938211,0.04356518109955118,0.04320402893938211,0.04356518109955118
64,0.02930677026231518,0.028631526320641122,0.0,0.0,0.0433117657325775,0.042014867860570536,0.0433117657325775,0.042014867860570536
65,0.029309517339429398,0.028546262405804435,0.0,0.0,0.04330627340667412,0.04177747677633728,0.04330627340667412,0.04177747677633728
66,0.029351799720237867,0.028793865154469293,0.0,0.0,0.04341340308363114,0.04244924752807936,0.04341340308363114,0.04244924752807936
67,0.029285012770887197,0.028695690903476248,0.0,0.0,0.04322300805168935,0.042219689512498666,0.04322300805168935,0.042219689512498666
68,0.029185055440477923,0.02873050885580256,0.0,0.0,0.04294716849993854,0.04233968675286076,0.04294716849993854,0.04233968675286076
69,0.029257604086876648,0.028866189665917967,0.0,0.0,0.043157510432382994,0.04268092486006493,0.043157510432382994,0.04268092486006493
70,0.029180331153577762,0.028510944658232108,0.0,0.0,0.04294035021716958,0.041712506127065105,0.04294035021716958,0.041712506127065105
71,0.02921164857607391,0.028597760393202238,0.0,0.0,0.0430454603000635,0.041882125766679996,0.0430454603000635,0.041882125766679996
72,0.029130125302865077,0.02868589636150212,0.0,0.0,0.04279800418125791,0.04219461235330921,0.04279800418125791,0.04219461235330921
73,0.029261174862907958,0.028764998492522117,0.0,0.0,0.043145239517500385,0.0423633147575119,0.043145239517500385,0.0423633147575119
74,0.02916689794188202,0.028534874533912544,0.0,0.0,0.04292281508853421,0.04177209994897928,0.04292281508853421,0.04177209994897928
75,0.029183385250980732,0.02856702347355609,0.0,0.0,0.042935179258394615,0.04183165982797526,0.042935179258394615,0.04183165982797526
76,0.029105256630356322,0.028428528067492853,0.0,0.0,0.04270880712827513,0.041428747276465096,0.04270880712827513,0.041428747276465096
77,0.02927708297984551,0.028468958514357358,0.0,0.0,0.04321250591337648,0.04160009655549109,0.04321250591337648,0.04160009655549109
78,0.029126129478698734,0.02902804276674421,0.0,0.0,0.042781282609431585,0.04312029569809519,0.042781282609431585,0.04312029569809519
79,0.02911355496617684,0.028725548966091082,0.0,0.0,0.042767657099124244,0.042294778926516056,0.042767657099124244,0.042294778926516056
80,0.029202934013422742,0.02875170775729677,0.0,0.0,0.042957630189419595,0.042349908334787606,0.042957630189419595,0.042349908334787606
81,0.029123362474089424,0.028816228306778564,0.0,0.0,0.04278643153470565,0.04255322654967258,0.04278643153470565,0.04255322654967258
82,0.029070069211561675,0.02837168215176998,0.0,0.0,0.04260642078379091,0.04126923586944806,0.04260642078379091,0.04126923586944806
83,0.02904776045724974,0.0285433977696974,0.0,0.0,0.04256904119389607,0.04175870520879858,0.04256904119389607,0.04175870520879858
84,0.02893627136384123,0.02830032837746401,0.0,0.0,0.0422360530275995,0.041118437542664164,0.0422360530275995,0.041118437542664164
85,0.029105875920868333,0.028513970545004045,0.0,0.0,0.042744926324125646,0.04165041199579021,0.042744926324125646,0.04165041199579021
86,0.02912559324905634,0.028566595918624562,0.0,0.0,0.04278060003058462,0.04189161257766428,0.04278060003058462,0.04189161257766428
87,0.029174824395554484,0.02860077622542812,0.0,0.0,0.04292488181136761,0.04192750425043712,0.04292488181136761,0.04192750425043712
88,0.02905119542658562,0.028328724068443112,0.0,0.0,0.04257997272651599,0.04119560271584602,0.04257997272651599,0.04119560271584602
89,0.029037729691919967,0.028697122407530994,0.0,0.0,0.042545422755643554,0.04215762997201852,0.042545422755643554,0.04215762997201852
90,0.029219406620000807,0.029044647093700325,0.0,0.0,0.04304278746563452,0.04315213951694394,0.04304278746563452,0.04315213951694394
91,0.028933355304979865,0.02833086932275274,0.0,0.0,0.042232512073650634,0.04114434317817523,0.042232512073650634,0.04114434317817523
92,0.02894509172390487,0.028459181143188954,0.0,0.0,0.04222886594837102,0.04149977545541531,0.04222886594837102,0.04149977545541531
93,0.02885688102732884,0.02821127985839793,0.0,0.0,0.04199309000201494,0.04084528731794793,0.04199309000201494,0.04084528731794793
94,0.02870474036498019,0.02825813000002168,0.0,0.0,0.04155140617235222,0.04096505826665141,0.04155140617235222,0.04096505826665141
95,0.028689675671654265,0.028100842848802224,0.0,0.0,0.04149981658117422,0.040547380967267115,0.04149981658117422,0.040547380967267115
96,0.028750546956731248,0.028195542990413797,0.0,0.0,0.041690225277713794,0.040822954331353356,0.041690225277713794,0.040822954331353356
97,0.028691842891005483,0.02806268024820016,0.0,0.0,0.04149818753835078,0.04043737143577142,0.04149818753835078,0.04043737143577142
98,0.028698705837737908,0.028323270540389595,0.0,0.0,0.041524456881531654,0.04113063012709719,0.041524456881531654,0.04113063012709719
99,0.028792979934116038,0.02817988744755187,0.0,0.0,0.04183544036851689,0.04077197053991964,0.04183544036851689,0.04077197053991964
100,0.028735872387203806,0.028200472799548203,0.0,0.0,0.04167736257831522,0.04076551980730416,0.04167736257831522,0.04076551980730416
101,0.02873468211847334,0.02833529762973554,0.0,0.0,0.041650651200632355,0.04113794611548899,0.041650651200632355,0.04113794611548899
102,0.02874437197502068,0.028157324510457257,0.0,0.0,0.041676930001599374,0.04065311822205483,0.041676930001599374,0.04065311822205483
103,0.028860951548661685,0.028290632798636504,0.0,0.0,0.04199367026329906,0.041011813031291484,0.04199367026329906,0.041011813031291484
104,0.02862084713113967,0.02819795205300402,0.0,0.0,0.04135531462034255,0.04074739294340512,0.04135531462034255,0.04074739294340512
105,0.028659880350565922,0.0282635129572888,0.0,0.0,0.041429508489929455,0.04094643756298716,0.041429508489929455,0.04094643756298716
106,0.028676784499056973,0.028202057823356046,0.0,0.0,0.04148701820699347,0.040751923535978514,0.04148701820699347,0.040751923535978514
107,0.028669802073674252,0.028301226064446513,0.0,0.0,0.041463844954451656,0.0410471072165065,0.041463844954451656,0.0410471072165065
