epoch,train_rmse,val_rmse,train_kl,val_kl,train_recon_loss,val_recon_loss,train_loss,val_loss
1,0.04183902726459277,0.015146540097867365,0.0,0.0,0.4313901742870359,0.011808086469055153,0.4313901742870359,0.011808086469055153
2,0.013375006884956313,0.013047655206485138,0.0,0.0,0.009255495777021883,0.008787697252745811,0.009255495777021883,0.008787697252745811
3,0.011561204976231143,0.010412617673767251,0.0,0.0,0.006983802814009568,0.005703014407281991,0.006983802814009568,0.005703014407281991
4,0.010337026560983799,0.008067465245042623,0.0,0.0,0.005647266996683296,0.0035066821842393114,0.005647266996683296,0.0035066821842393114
5,0.009422905111320354,0.007849100471547948,0.0,0.0,0.004628205708436572,0.003297840286858189,0.004628205708436572,0.003297840286858189
6,0.008582161015366572,0.008752356385116527,0.0,0.0,0.0038511410290827755,0.003983130791445689,0.0038511410290827755,0.003983130791445689
7,0.008491257348865903,0.007435379634479449,0.0,0.0,0.0038313827987516945,0.0029320777713143604,0.0038313827987516945,0.0029320777713143604
8,0.007886544486173933,0.013259260929755476,0.0,0.0,0.0033030059194584373,0.008931089869576818,0.0033030059194584373,0.008931089869576818
9,0.0071328430941472966,0.005532273187415224,0.0,0.0,0.0026972889655806844,0.0016886246194149322,0.0026972889655806844,0.0016886246194149322
10,0.006765844908790972,0.0055521491768592375,0.0,0.0,0.00241233273783708,0.001663887794643491,0.00241233273783708,0.001663887794643491
11,0.006721415946188335,0.005616071886292668,0.0,0.0,0.0024184280558799186,0.0016810694419225488,0.0024184280558799186,0.0016810694419225488
12,0.0056880543168087135,0.004537640389682125,0.0,0.0,0.0017000212133765878,0.001141252948377186,0.0017000212133765878,0.001141252948377186
13,0.00624157151619169,0.005222950166521164,0.0,0.0,0.002078188111191009,0.0014677976799034487,0.002078188111191009,0.0014677976799034487
14,0.00587695969049239,0.005051252167929408,0.0,0.0,0.0018664781874347851,0.00136363660629087,0.0018664781874347851,0.00136363660629087
15,0.005466459821446864,0.00463521915385157,0.0,0.0,0.0015937918380971702,0.0011574130574367948,0.0015937918380971702,0.0011574130574367948
16,0.004864244576099489,0.0048006536073592326,0.0,0.0,0.001236294181103543,0.0012238626799223281,0.001236294181103543,0.0012238626799223281
17,0.00525909683904764,0.004167123206080235,0.0,0.0,0.0015039488192923817,0.0009451459968278814,0.0015039488192923817,0.0009451459968278814
18,0.004602878983691543,0.004049407018176223,0.0,0.0,0.00111149380941387,0.0008930607348833121,0.00111149380941387,0.0008930607348833121
19,0.004595949167764258,0.004411019584207631,0.0,0.0,0.0011010647325379757,0.0010286548251230083,0.0011010647325379757,0.0010286548251230083
20,0.0047347670676325,0.004315005622102299,0.0,0.0,0.0012008335976237416,0.000989336253340079,0.0012008335976237416,0.000989336253340079
21,0.004353107512725225,0.004743234370705342,0.0,0.0,0.0009916876903256699,0.001194053736267198,0.0009916876903256699,0.001194053736267198
22,0.004378216463468225,0.004311241914488068,0.0,0.0,0.001017956022493747,0.0009754330377689372,0.001017956022493747,0.0009754330377689372
23,0.0041780852609210545,0.0034802188547047785,0.0,0.0,0.0009115597080490809,0.0006626281162974121,0.0009115597080490809,0.0006626281162974121
24,0.004091353335593048,0.0034137775546818176,0.0,0.0,0.000891029932605085,0.0006486752013122474,0.000891029932605085,0.0006486752013122474
25,0.003402127432057115,0.00314116037353134,0.0,0.0,0.0006109244601412597,0.0005506200103583427,0.0006109244601412597,0.0005506200103583427
26,0.003395148389933746,0.0033125301946054235,0.0,0.0,0.0006080324516876324,0.0006051543372482842,0.0006080324516876324,0.0006051543372482842
27,0.004708374332530515,0.005251269178608289,0.0,0.0,0.0012464243949532388,0.0014133114841950428,0.0012464243949532388,0.0014133114841950428
28,0.00426414283278483,0.0031108727119032423,0.0,0.0,0.0009678220941223899,0.0005384722177262149,0.0009678220941223899,0.0005384722177262149
29,0.003773638658799618,0.004304260524756035,0.0,0.0,0.0007434869966717226,0.0009701281279551827,0.0007434869966717226,0.0009701281279551827
30,0.004064878038562821,0.0030850513520003725,0.0,0.0,0.0008780535184796473,0.0005298579610256559,0.0008780535184796473,0.0005298579610256559
31,0.003714840606844031,0.003608445926084533,0.0,0.0,0.0007196947573962357,0.0006997331952491366,0.0007196947573962357,0.0006997331952491366
32,0.004023904835473536,0.003179493472873002,0.0,0.0,0.0008647565386130145,0.0005604148579713625,0.0008647565386130145,0.0005604148579713625
33,0.0036772443652402617,0.004508074809077591,0.0,0.0,0.0007063781101002329,0.0010623805929097859,0.0007063781101002329,0.0010623805929097859
34,0.003946842315556333,0.0029996186009438974,0.0,0.0,0.0008408098323905081,0.0005048250994559921,0.0008408098323905081,0.0005048250994559921
35,0.003591986372676901,0.003206491459435145,0.0,0.0,0.0006704127806925752,0.0005650014443678102,0.0006704127806925752,0.0005650014443678102
36,0.0035907456680970076,0.0033073607965091135,0.0,0.0,0.000705857048704773,0.0006001706292474831,0.000705857048704773,0.0006001706292474831
37,0.003798303844475841,0.0028136008024037115,0.0,0.0,0.0007927893415066902,0.00045102010352574413,0.0007927893415066902,0.00045102010352574413
38,0.0037263950786960483,0.0031636159006846755,0.0,0.0,0.0007400683684135194,0.0005631444062970147,0.0007400683684135194,0.0005631444062970147
39,0.003406056607899213,0.0035617762380731246,0.0,0.0,0.0006044194289195309,0.0006795409236751173,0.0006044194289195309,0.0006795409236751173
40,0.003767431902531212,0.004527274673387259,0.0,0.0,0.0007761297168016188,0.001081257554081579,0.0007761297168016188,0.001081257554081579
41,0.003615024973056474,0.003159075595673128,0.0,0.0,0.000708010096830565,0.0005499693249892693,0.000708010096830565,0.0005499693249892693
