epoch,train_rmse,val_rmse,train_kl,val_kl,train_recon_loss,val_recon_loss,train_loss,val_loss
1,0.036581349172767216,0.015659361050870173,0.0,0.0,0.12500840259298873,0.012706344768637532,0.12500840259298873,0.012706344768637532
2,0.018014851216037537,0.012116121755312783,0.0,0.0,0.01644027067347321,0.007696824268735904,0.01644027067347321,0.007696824268735904
3,0.015837779784463824,0.010780321928353745,0.0,0.0,0.012693740642774645,0.006162575483446735,0.012693740642774645,0.006162575483446735
4,0.015012310821997726,0.011907456781187717,0.0,0.0,0.01141310395960998,0.007380448682534788,0.01141310395960998,0.007380448682534788
5,0.014487406472914183,0.010345853102022788,0.0,0.0,0.010638088003499824,0.005688470882782038,0.010638088003499824,0.005688470882782038
6,0.014121223743412164,0.010333223209208669,0.0,0.0,0.01011232978813579,0.005673318977261101,0.01011232978813579,0.005673318977261101
7,0.013817452993046332,0.011847033982508822,0.0,0.0,0.009692073349348497,0.007287482461614852,0.009692073349348497,0.007287482461614852
8,0.013539360137786331,0.010224586080680855,0.0,0.0,0.009305284573321632,0.00554372802628007,0.009305284573321632,0.00554372802628007
9,0.013434270585589173,0.011345715472763331,0.0,0.0,0.009156620564664096,0.006724502229408975,0.009156620564664096,0.006724502229408975
10,0.013256919811027865,0.00984915263365244,0.0,0.0,0.00892370151816584,0.005185897045207097,0.00892370151816584,0.005185897045207097
11,0.01313952390013012,0.010924148478170435,0.0,0.0,0.008772153888856613,0.006289433246663249,0.008772153888856613,0.006289433246663249
12,0.013050505980362545,0.009885856658511005,0.0,0.0,0.008653144913739594,0.005211038392975743,0.008653144913739594,0.005211038392975743
13,0.012924730360179324,0.009909479091838915,0.0,0.0,0.008500646708022527,0.005237844905015518,0.008500646708022527,0.005237844905015518
14,0.012844236772497028,0.010107564344304461,0.0,0.0,0.008379800663766982,0.005428961892960097,0.008379800663766982,0.005428961892960097
15,0.012743046321598828,0.012488560008721939,0.0,0.0,0.00825654957568276,0.008051965645241365,0.00825654957568276,0.008051965645241365
16,0.012662313599295453,0.00963330099415221,0.0,0.0,0.008159684703182502,0.004980356838977755,0.008159684703182502,0.004980356838977755
17,0.012558977858026656,0.009917034199637846,0.0,0.0,0.008025509936320074,0.0052385218727008884,0.008025509936320074,0.0052385218727008884
