epoch,train_rmse,val_rmse,train_kl,val_kl,train_recon_loss,val_recon_loss
96,0.10292204829283362,0.10272092883004791,0.03648016312472119,0.03601886128535372,0.5312289197574043,0.0007126633427105844
97,0.10306503769324386,0.10251281938724295,0.03633501164569394,0.035871355903387865,0.532599153663778,0.000589383824262768
98,0.10304060245545332,0.10242808268819764,0.036188352511938825,0.03572863014778299,0.5323817011432764,0.0005332814762368798
99,0.10309404420543156,0.10269161897691728,0.03607883274197445,0.03566339429895681,0.5329138222917507,0.0006066527566872537
100,0.10308033748753972,0.10226663273479894,0.03600176516140326,0.03558577335498803,0.5327149464190838,0.0005318516050465405
101,0.10307945761182732,0.10224352491274061,0.03592758613473739,0.03550845876942444,0.5328343875044754,0.0004971065209247172
102,0.10309428102656625,0.10247588965838304,0.035854721039383856,0.0354391397719366,0.5329682563750322,0.0006885696202516556
103,0.10305547498328801,0.10242591515067163,0.035776687866063306,0.035364774318459705,0.5325300115103964,0.0005640596500597894
104,0.10305085118042565,0.1027593471633152,0.035705438115655345,0.03529090248255958,0.5324045671290488,0.0005884817219339311
105,0.10320810584683181,0.10241164541164768,0.035631633290343946,0.035223025463131094,0.5340976411240651,0.0005020263488404453
106,0.10312388772025313,0.10248126525643678,0.03556116495649619,0.0351416606501725,0.5332052831806863,0.0004977373755536973
107,0.10296933601299922,0.10261698126992254,0.03547939025219228,0.035064663845991745,0.5315315004902003,0.0005662190960720181
108,0.10310942603931422,0.10253149674688294,0.03540486226296172,0.034989372686947066,0.533052558841684,0.0005747113027609885
109,0.10323889777355524,0.10234154946894417,0.03533158723799494,0.03492156992829431,0.534450537761718,0.0005674276617355645
110,0.1031304907775471,0.1023032374206594,0.0352658610468567,0.03486202550904541,0.5332683365415555,0.0005301409400999546
111,0.10321543032500013,0.10235684062691702,0.03519919730352663,0.03479735648784882,0.5340904744892131,0.000698353978805244
112,0.10326369001521271,0.1023534727817528,0.03513384046004945,0.034724677236981215,0.5347016425122102,0.000682203855831176
113,0.1032753605572356,0.10233178413332904,0.035063650486091204,0.03464885425640721,0.5347470479727723,0.0006060861051082611
114,0.10318367674089822,0.10260234642753101,0.034990282771908195,0.03458120934499081,0.5337987310522965,0.0005752461147494614
115,0.10314084253352425,0.10233743991308254,0.03492131736909525,0.0345107192420707,0.5333181075847462,0.0006039550062268972
116,0.10302153869523209,0.10244758959564743,0.03484829975732008,0.03443942906557185,0.5320898919116179,0.0004508797137532383
117,0.10309739258620806,0.10251822666479991,0.03477439903750358,0.034364176137474604,0.5330431759523853,0.0006255566840991378
118,0.10317738105853398,0.10250902274746028,0.03470521599536898,0.03429666663018557,0.5338705944189608,0.0006416153046302497
119,0.10312897173270774,0.10237890432112193,0.034633467588542494,0.03422660784694131,0.5332208244178895,0.0005954389926046133
120,0.10316910708686082,0.10245042691295894,0.034564132757988274,0.03415853429249298,0.5337277331677047,0.0006127484957687557
121,0.10323166120890996,0.10262304959754348,0.03449647358006635,0.03409406462416402,0.5343812826889843,0.0005512236384674907
122,0.10321372558556742,0.10226100233021122,0.034430886341632244,0.034032270821058495,0.5341876869025941,0.0004775035195052624
123,0.10314579440321356,0.1027017050363547,0.03436799181208206,0.03396402502280879,0.5335347037752003,0.0005979192792437971
124,0.10310467670810482,0.10280299126902552,0.034292498017941556,0.03389269831811505,0.533155697507608,0.000577988161239773
125,0.10318716790574946,0.10253005609364813,0.03422813422432963,0.033823466752816736,0.5339200705506161,0.000689346925355494
126,0.10330898229850197,0.10270602753595631,0.03414575912220594,0.03374396549660293,0.5350847814350671,0.0005016715149395168
127,0.10317454108940297,0.10262172801239434,0.0340758144755659,0.033686734773343226,0.5337691144993824,0.000594184035435319
128,0.10309705245534778,0.10253266255094057,0.034023617665189264,0.033616498110602,0.5329438645303216,0.0006326423608697951
129,0.10327826149965517,0.10262997152746853,0.03395636038805838,0.033556335251633006,0.5347700341995171,0.0005588390631601214
130,0.1032749563580382,0.10272210318109264,0.03388661420308698,0.03348859140406484,0.534811912303128,0.0005920313997194171
131,0.10313918981087535,0.10251197653304507,0.033813931599117934,0.03341754218366167,0.5334290117274976,0.0004979877849109471
132,0.1032106699822403,0.10278823956797355,0.03374734316447605,0.03334869193733403,0.5340175229966607,0.00048447740846313536
133,0.10325855781734489,0.10249606730912707,0.03368207346595978,0.03330121042130052,0.5346743495420395,0.000693387002684176
134,0.10325189446068422,0.10255459147851204,0.03360904511303492,0.03321395863009536,0.5344445339665608,0.0005326045793481171
135,0.10333561998782112,0.10267516932426354,0.03354393052054743,0.03314302800640613,0.5353247591864789,0.0006371028139255941
136,0.10329380698839025,0.1024997454207212,0.033467108380654746,0.033074890187585367,0.5348979391278268,0.0006291778990998864
137,0.10326609391529823,0.10241652870656655,0.033398607053124724,0.03300030519531722,0.5347259087245735,0.00048116897232830524
138,0.1032534025147732,0.10278741737937715,0.033327647258638335,0.03293794044682812,0.5346049478372205,0.0005112347425892949
139,0.10333162243308999,0.1024842998023283,0.03326781537947476,0.0328862723212278,0.5353700539574551,0.0006007053307257593
140,0.10317744075885903,0.10258708255512924,0.03320741157569012,0.03281998381002026,0.5339441159994891,0.0004577530489768833
141,0.1032742669692524,0.10293585709903551,0.033146744227896915,0.032753824186796864,0.5347612841311677,0.0006281710229814053
142,0.10302713765887027,0.102658872329604,0.03307496052025284,0.03268296047089956,0.5321702478585597,0.0005729953409172595
143,0.10322907550384185,0.1024876791846792,0.03301201914689316,0.03261887172077146,0.5343321579451803,0.0005414427723735571
144,0.10319511068226704,0.10284737341413264,0.03293635301803624,0.03255128974890297,0.5340119074470567,0.0004843909991905093
145,0.10314549389646281,0.10275883608006581,0.03286796448921805,0.03248800669766655,0.5333649561033776,0.000596030498854816
146,0.10324634062901081,0.10267373443546901,0.03281545808350554,0.032436822508871886,0.5345902283187687,0.0005897614173591137
147,0.10328578854126347,0.10267209560675765,0.03275346339564294,0.03236961331314001,0.5348625970845247,0.0005100397393107414
148,0.1033109643151812,0.10273806090438645,0.03268241733395807,0.03229427018691863,0.5351620750145031,0.0005327789695002139
149,0.10322915426533959,0.10257380566203607,0.032610283529106165,0.03222964318217907,0.5343623268477814,0.0005584672908298671
150,0.10320075179930176,0.10273482580747094,0.032553381858043066,0.03218388676211454,0.5340003251929578,0.0005284874350763857
151,0.10330833572871455,0.10256884190583043,0.03249902797562326,0.032116371768639906,0.5351610571096092,0.0006091624381951988
152,0.10320734802169683,0.10262228797710062,0.03243732843017658,0.03205645498440683,0.5340727516254987,0.0006821530405431986
153,0.10334645703409984,0.10285459259481335,0.03237026376573817,0.0319844483602439,0.5355954776923127,0.0005945640150457621
154,0.10338580448207477,0.10265149618005806,0.032300686101792646,0.03192787781905968,0.5359438490694558,0.0005801424267701805
155,0.10340024349927103,0.10290699817630625,0.03224330923053587,0.031866993238046815,0.5361036002336435,0.0005814567557536066
156,0.10339583645796789,0.10278122549006506,0.03219050991009361,0.03182031274871815,0.5360484501957428,0.0006431370857171714
157,0.10336897080833855,0.10269180324796583,0.03213762124404436,0.031765448162072614,0.535648309904926,0.0004389598034322262
158,0.10339004394563465,0.1024126902953571,0.032070518367820315,0.031687677876324025,0.5360268267222053,0.0005899594398215413
159,0.10341159184008321,0.10257062432226396,0.03200034223942035,0.03162985216772211,0.5362134675018485,0.0005387387936934829
160,0.10334175332573657,0.1028992077429159,0.031953140994453816,0.03159084878737312,0.5355637122438581,0.0007581643876619637
161,0.10331851097124373,0.10275572963648683,0.03189133712943874,0.0315138048771665,0.5353149306434682,0.0005595536786131561
162,0.10328034285324902,0.10296590100463018,0.03182663804721992,0.03145548355129185,0.5348500833705708,0.000664923049043864
163,0.10333629790329521,0.10264762518397941,0.03176243463661137,0.03138711050759125,0.5353776230151795,0.0005622243043035269
164,0.10328897151998273,0.10272421977724651,0.03168874295321275,0.031310333065696916,0.5348718336412589,0.0005710118566639721
165,0.10341713136131707,0.10275101089391156,0.03161542324244244,0.03125584293302219,0.5363034362868847,0.0005921499105170369
166,0.10326861379650437,0.10264879041491544,0.031562732862301345,0.031192802922715045,0.5348944935567016,0.0005954398075118661
167,0.1034443572221822,0.10287898768117462,0.03149966551755341,0.031130105396161643,0.5366172480356887,0.0005668865633197129
168,0.10336831341836121,0.10281635709563758,0.031429285500749804,0.031065868139017783,0.5357222209623711,0.0005508742178790271
169,0.10329415655415661,0.10266359711072118,0.03137637169991107,0.031011739305512296,0.5350131544901764,0.000553905323613435
170,0.10329246314243522,0.10260296610486148,0.03131724669718163,0.03095204584142702,0.5349768038770462,0.0005612777313217521
171,0.10331908352610654,0.10318374946098796,0.03125301450449351,0.03089099899225078,0.5352138786393128,0.0006305610877461731
172,0.10327451834210732,0.10272191501447854,0.031198716869589204,0.030837295562394354,0.5347443611711047,0.0005207582144066691
173,0.10347085378311122,0.10287929182600151,0.031136700955267927,0.030771335402094535,0.5367746944203848,0.0006783439312130213
174,0.10332248867855999,0.10294286279607909,0.031077312633170553,0.030713612352858154,0.5352579327118191,0.0006456924020312726
175,0.1033071466975875,0.10260552433687974,0.031013206587631167,0.030655308961951348,0.5351429179285838,0.0006068161455914378
176,0.10326924934226131,0.10266880083044237,0.030962302814909096,0.030599440694054632,0.5346675215986839,0.0006033973768353462
177,0.10341596692417801,0.10285723897957616,0.030905487303924187,0.030542381176332567,0.5362536130438698,0.0004876157036051154
178,0.10350419889609286,0.10275613430185594,0.030843965202728044,0.03047969064767677,0.5370751295856495,0.0006963866762816906
179,0.10345747198707761,0.10261623766543208,0.030787720671001592,0.03042737042184591,0.5366537236488444,0.000550860830117017
180,0.10337365505616802,0.10281108474253013,0.03072931263065418,0.030362847243480325,0.5357528208754436,0.0006281061796471477
181,0.10335946545662127,0.10242669416410867,0.030671824576850047,0.030309323960688868,0.5356315502169943,0.0005808208370581269
182,0.10346871596568127,0.10275647790070494,0.03061240700779182,0.030248826776642597,0.5366950931660893,0.0006168146501295269
183,0.10347748682576807,0.102687201364051,0.030560209126212223,0.030201181291769713,0.5368952826372676,0.0005634876433759928
184,0.1034255541366016,0.10287398975363278,0.030499229944996965,0.030139723572560246,0.5362427049612347,0.0005236178985796869
185,0.10341961840339242,0.10275074954216297,0.03043639467897061,0.030080104738872585,0.53629068347211,0.0006199429044499993
186,0.10343802917076848,0.10268283379549699,0.030375799930658105,0.03001452688181746,0.5365028544087306,0.0005704148206859827
187,0.1034580240247637,0.10252762864133054,0.030314469279431218,0.029957762851879215,0.5368896874217998,0.000542034104000777
188,0.10343659935401579,0.10287268156623894,0.030254483632722557,0.029902642538798027,0.5364557712321705,0.0005569601198658347
189,0.10349894863293864,0.10267894966745855,0.030199618934170617,0.029850059657159325,0.5371415956868332,0.0006394252413883805
190,0.10335839214037411,0.10253475686180152,0.03014535180463064,0.029788680949820456,0.5357690707789261,0.0007622094126418233
191,0.10356845051083466,0.10280901707766979,0.030082221173627757,0.029732583998105466,0.5378194903608543,0.0006790593615733087
192,0.10335642287413013,0.10297602266405471,0.030021025172613108,0.029680316343720807,0.5357950933814248,0.0005980849382467568
193,0.10338312124553704,0.10297014813459039,0.029962756232650236,0.02962133005145136,0.5358157191510842,0.0005296377930790186
194,0.10348523205165953,0.10278232580044597,0.029908279991812177,0.029564880449304082,0.5368938249692379,0.0005288668908178806
195,0.10346875038145642,0.10286289011621422,0.029854301708510705,0.029504246914233916,0.5367913599589362,0.0005169532960280776
196,0.10341928140918082,0.10288566424030657,0.029790044290552854,0.02944529066724057,0.5362464722010891,0.0005934811197221279
197,0.1034208129090946,0.1027818739480664,0.02973115530503588,0.029389850973850377,0.5362921485782401,0.0006400612182915211
198,0.10343101189280941,0.10300244561239762,0.029679895079648407,0.029335418360986836,0.5363515284326341,0.0004975793417543173
199,0.10335611624800246,0.10287899743254766,0.029626587404760818,0.02928797986437312,0.5355480348744385,0.0005045485449954867
200,0.10335063755029676,0.10288869876958588,0.029569557334942768,0.02922981824630346,0.5354973644201214,0.000601791893132031
201,0.10350156775537914,0.10294553944000033,0.029511853999503495,0.02916827948022646,0.5372127323161284,0.0006167216342873871
202,0.10348546296141788,0.10267376749378648,0.029454054108117293,0.029112241557958135,0.5368516366286094,0.0005248296074569225
203,0.10350588301018854,0.1027975852872217,0.02939927539492306,0.029071169858642644,0.5373177344342439,0.0005012597539462149
204,0.10350865762137887,0.10250539592609491,0.029358442581561874,0.02902381748392962,0.53721191898396,0.0006337777595035732
205,0.10354785660686339,0.10295428067379306,0.029300207724573226,0.028960886019943417,0.5375008390210715,0.0005470947944559157
206,0.10355314831205216,0.10280068369879239,0.02923373622681461,0.028894967647682596,0.5377382610943782,0.0005369033315218985
207,0.10336741651156174,0.10319208182651994,0.02918255216603769,0.02886012107042498,0.5357724143299293,0.0005475252401083708
208,0.10359722815998967,0.1027792215413739,0.029137964196615483,0.028802171337066286,0.5381021301617241,0.0005508746835403144
209,0.10364423089024742,0.10305066738140622,0.02908506310149187,0.028757475630080156,0.5384657622748151,0.0006300829700194299
210,0.103418719703628,0.10312703010130886,0.029038559454053824,0.02871251322013412,0.5363129496507841,0.0005170163349248469
211,0.10343190406551579,0.10273144075204696,0.028977880775429295,0.028636032568006346,0.536415332592379,0.000494793348480016
212,0.10340543196961442,0.10297936852294598,0.028915942506682668,0.028579483844896357,0.5361404691176465,0.000589297735132277
213,0.10351023651214368,0.10286047556328534,0.028859593141626408,0.028530549403350623,0.5372415787011535,0.0005616379203274846
214,0.10360359883904124,0.10281609771243705,0.028810835850598224,0.028476150255803946,0.5383454706334722,0.0006981362821534276
215,0.10355857729346042,0.10268750552549011,0.028747736457121698,0.028408645943986666,0.537702866568371,0.0006626902613788843
216,0.1035312404934086,0.10311944126551234,0.02868549963682973,0.02835619839794992,0.5374525018007246,0.0006409275229088962
217,0.10351571792633689,0.1031858696287691,0.02863578048770252,0.028310061875759823,0.5372518400184806,0.0006769781466573477
218,0.1034556308699879,0.10306133331529539,0.028579490206249596,0.02824154011739071,0.536610168361717,0.0004896960454061627
219,0.10359006768195474,0.10301588759773152,0.028520305334714655,0.02819536465408079,0.5380405293770305,0.0005268289824016392
220,0.10355319681778626,0.10282776799621922,0.028478223269899954,0.028149778623478602,0.5375964471842576,0.0005013475310988724
221,0.10354833266193943,0.10306853707983608,0.028421831032805173,0.028086177942445844,0.5376582770691046,0.0005937449168413877
222,0.10356029524508965,0.1028951462711246,0.028365271247087213,0.02803549676751479,0.5377617419797704,0.0005409432342275977
223,0.10347470213902989,0.10297504122241286,0.028316812144643363,0.027987973529891158,0.5368843572822648,0.0004929217975586653
224,0.10348921574939236,0.1028339677514174,0.02826775443006467,0.02793908970577927,0.5370030319271375,0.000554053345695138
225,0.10360419927430113,0.10284818522839775,0.02821258712395618,0.02788582479699599,0.5380987083359446,0.0006141967605799437
226,0.10358430868267414,0.1029502211539376,0.028155919721860715,0.02783451207530339,0.5379983549142003,0.000474661763291806
227,0.103456792074798,0.10275708604084874,0.028102786395135103,0.027771939123786546,0.5367030699049408,0.00046878340071998537
228,0.10351556987568761,0.10313509207804467,0.028050891153352145,0.02772886195368525,0.5373216222811518,0.0005854603368788958
229,0.10349265983955346,0.10309630899026641,0.028002893407623707,0.027678632737036666,0.5369625975804779,0.00039871688932180405
230,0.10343727364195984,0.10299964090487364,0.02794951184469185,0.02763026448770311,0.536548102986939,0.000557681021746248
231,0.10345673141767033,0.10307028196095888,0.027897181009144706,0.02757815243582861,0.536719146086343,0.0005203544860705733
232,0.10345589210623007,0.10311172059513919,0.02785199199190092,0.027532753963417964,0.5367125689084805,0.000532188278157264
233,0.10353826485170724,0.10308187338653349,0.027808252233223568,0.027482398851061345,0.5376160442995532,0.0006877085543237627
234,0.10357189613604,0.1028109282803376,0.02775140654239523,0.02742850807481918,0.537947058211752,0.0006057400023564696
235,0.10353379495263033,0.10288090839433829,0.027697860572688877,0.027376251480019875,0.5374013152221007,0.00047158478992059827
236,0.10354234934651872,0.10310530936638249,0.02764528880175567,0.02732442985958479,0.5375060855443753,0.0005608045612461865
237,0.1035224558886438,0.10287744639111203,0.02759424009631294,0.027270037971578183,0.5373020424715039,0.0005543401348404586
238,0.10356570215347691,0.10311754714851262,0.02754420183894356,0.027228134105951755,0.5378462169371392,0.0006169772241264582
239,0.10362813137534076,0.10305092262816402,0.027497805875483203,0.027176341137442835,0.5385279849146678,0.0005882965051569045
240,0.10360690465042006,0.10290339136435966,0.02743343323040681,0.027114152488866644,0.5381723007365088,0.000659458979498595
241,0.10352067611924368,0.10296522982111211,0.02737935481666853,0.027066754488691835,0.5372936388821924,0.0005615193513222039
242,0.10369144693341487,0.10291334597960762,0.02733335291653755,0.027020255143161337,0.5392419421959029,0.0006081597530283034
243,0.10354943147073706,0.10291533070796044,0.027290573369634676,0.026980951640219193,0.5375070706350986,0.0005422653048299253
244,0.10361506507041932,0.10292949423675686,0.02724267935899301,0.026928158279678628,0.5382135561695983,0.000675188668537885
245,0.10354919601824615,0.10284568523051614,0.027194519754497118,0.026874727308916276,0.537620823420605,0.0005081519484519958
